,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_gas_60_mean,kgh_gas_60_std,kgh_ch4_60_mean_su_raw,kgh_ch4_60_std_su_raw
0,2022-10-25 17:15:08,1.0,0,mc,0,1,41623.97797,0.9,216.94500000000002,0.3480494763192465,195.2505,0.31324452868732056
1,2022-10-25 17:32:52,2.0,0,mc,0,0,41630.46886,0.9,102.57744,0.1652186914365319,92.319696,0.14869682229287787
2,2022-10-25 17:50:42,3.0,0,pc,1,1,42633.14464,0.8800000000000002,1038.3846,27.299022274166223,913.7784480000001,24.02313960126627
3,2022-10-25 18:09:11,4.0,0,pc,0,0,42635.03948,0.8800000000000002,1033.5066,28.92511462684757,909.485808,25.454100871625855
4,2022-10-25 18:27:57,5.0,0,None,1,1,43640.086839999996,0.8800000000000002,0.0,0.0,0.0,0.0
5,2022-10-25 18:47:09,6.0,0,pc,0,0,43643.14464,0.8800000000000002,492.64920000000006,2.229166818585983,433.53129600000005,1.9616668003556614
6,2022-10-25 19:07:10,7.0,0,bc,0,0,43626.23549,0.8800000000000002,25.687998,0.03517839277121844,22.60543824,0.03095698563867197
7,2022-10-25 19:28:04,8.0,0,pc,0,0,43632.51964,0.8800000000000002,667.5138,4.7173921221262045,587.412144,4.151305067471061
8,2022-10-25 20:10:31,9.0,0,mc,0,0,44646.26964,0.8800000000000002,149.51447999999996,0.16078636926796272,131.5727424,0.14149200495580935
9,2022-10-25 20:29:58,10.0,0,mc,0,1,44667.51964,0.8800000000000002,78.53069999999998,0.10154750078290531,69.107016,0.08936180068895702
10,2022-10-25 20:46:41,11.0,0,mc,0,0,44667.51964,0.8800000000000002,66.304515,0.04887892885938345,58.347973200000006,0.04301345739625737
11,2022-10-29 16:25:02,12.0,0,None,0,0,42617.543679999995,0.9200000000000002,0.0,0.0,0.0,0.0
12,2022-10-29 16:50:52,13.0,0,mc,0,0,42642.51964,0.9200000000000002,356.81075999999996,0.7667619565640266,328.26589920000004,0.7054210000389041
13,2022-10-29 17:17:02,14.0,0,pc,0,0,42642.51964,0.9200000000000002,704.6340000000001,4.989852455275986,648.26328,4.590664258853903
14,2022-10-29 17:42:47,15.0,0,pc,0,0,43641.474559999995,0.9200000000000002,425.44620000000003,1.8606354190737813,391.41050400000006,1.7117845855478893
15,2022-10-29 18:07:14,16.0,0,bc,0,0,43640.198209999995,0.9200000000000002,35.252382000000004,0.04051576461543055,32.432191440000004,0.03727450344619652
16,2022-10-29 18:31:01,17.0,0,mc,0,0,43625.62149,0.9200000000000002,354.08754000000005,0.8508256148280064,325.7605368,0.7827595656417657
17,2022-10-29 18:54:09,18.0,0,pc,0,0,43635.8699,0.9200000000000002,858.3678,12.359553882026315,789.6983760000002,11.370789571464208
18,2022-10-29 19:16:43,19.0,0,pc,0,0,43617.51964,0.9200000000000002,1112.7083999999998,30.611945767979126,1023.6917279999999,28.1629901065408
19,2022-10-29 19:38:38,20.0,0,pc,0,0,44617.51964,0.9200000000000002,1352.4792,35.651583613197516,1244.280864,32.799456924141715
20,2022-10-29 19:59:57,21.0,0,pc,0,0,44608.46226,0.9200000000000002,613.9788,4.243881772822489,564.860496,3.9043712309966834
21,2022-10-29 20:21:33,22.0,0,mc,1,1,44617.51964,0.9200000000000002,209.01834000000002,18.27714939474137,192.2968728,16.81497744316206
22,2022-10-29 20:42:37,23.0,0,pc,1,1,44617.51964,0.9200000000000002,517.6848,2.3238920946973054,476.270016,2.137980727121523
23,2022-10-29 21:02:19,24.0,0,mc,0,0,44627.869099999996,0.9200000000000002,177.12936465517242,0.11260222061964734,162.95901548275864,0.10359404297007456
