,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_km,methane_fraction_km_sigma,kgh_gas_60_mean,kgh_gas_60_std,kgh_ch4_60_mean_km,kgh_ch4_60_std_km,meter_uncertainty,meter_sigma_percent,meter_sigma_kgh_gas,kgh_ch4_sigma
0,2022-10-25 17:15:08,1.0,0,mc,0,1,41623.97797,0.9460180000000004,0.0024069307218944993,216.94500000000002,0.3480494763192465,205.23387501000005,0.3292610694885826,0.25,0.12755102040816327,0.27671556122448987,0.6705249334767854
1,2022-10-25 17:32:52,2.0,0,mc,0,0,41630.46886,0.9460180000000004,0.0024069307218944993,102.57744,0.1652186914365319,97.04010463392001,0.15629985603540453,0.25,0.12755102040816327,0.13083857142857144,0.3173453650486967
2,2022-10-25 17:50:42,3.0,0,pc,1,1,42633.14464,0.950644,0.0013657668785947998,1038.3846,27.299022274166223,987.1340896824001,25.951651730802485,0.25,0.12755102040816327,1.3244701530612246,26.02085367385715
3,2022-10-25 18:09:11,4.0,0,pc,0,0,42635.03948,0.950644,0.0013657668785947998,1033.5066,28.92511462684757,982.4968482503999,27.497486669324896,0.25,0.12755102040816327,1.3182482142857144,27.562196202649133
4,2022-10-25 18:27:57,5.0,0,None,1,1,43640.086839999996,0.950644,0.0013657668785947998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2022-10-25 18:47:09,6.0,0,pc,0,0,43643.14464,0.950644,0.0013657668785947998,492.64920000000006,2.229166818585983,468.3340060848,2.119144061087852,0.25,0.12755102040816327,0.6283790816326532,2.3022456982254123
6,2022-10-25 19:07:10,7.0,0,bc,0,0,43626.23549,0.950644,0.0013657668785947998,25.687998,0.03517839277121844,24.420141170711997,0.03344212801760181,0.25,0.12755102040816327,0.032765303571428574,0.05761472649810153
7,2022-10-25 19:28:04,8.0,0,pc,0,0,43632.51964,0.950644,0.0013657668785947998,667.5138,4.7173921221262045,634.5679888872,4.484560516546543,0.25,0.12755102040816327,0.8514206632653061,4.64731611126644
8,2022-10-25 20:10:31,9.0,0,mc,0,0,44646.26964,0.950644,0.0013657668785947998,149.51447999999996,0.16078636926796272,142.13504332512002,0.15285059722637329,0.25,0.12755102040816327,0.19070724489795915,0.31293689247349443
9,2022-10-25 20:29:58,10.0,0,mc,0,1,44667.51964,0.950644,0.0013657668785947998,78.53069999999998,0.10154750078290531,74.6547387708,0.09653552233426486,0.25,0.12755102040816327,0.10016670918367346,0.17288741885748476
10,2022-10-25 20:46:41,11.0,0,mc,0,0,44667.51964,0.950644,0.0013657668785947998,66.304515,0.04887892885938345,63.031989357659995,0.04646646044659968,0.25,0.12755102040816327,0.08457208545918367,0.12970521653519232
11,2022-10-29 16:25:02,12.0,0,None,0,0,42617.543679999995,0.9533238750000002,0.0046103061607482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2022-10-29 16:50:52,13.0,0,mc,0,0,42642.51964,0.9533238750000002,0.0046103061607482,356.81075999999996,0.7667619565640266,340.156216364895,0.7309724796342029,0.25,0.12755102040816327,0.4551157653061224,1.8516516485833718
13,2022-10-29 17:17:02,14.0,0,pc,0,0,42642.51964,0.9533238750000002,0.0046103061607482,704.6340000000001,4.989852455275986,671.7444153367501,4.756945478341967,0.25,0.12755102040816327,0.8987678571428573,5.823738274782674
14,2022-10-29 17:42:47,15.0,0,pc,0,0,43641.474559999995,0.9533238750000002,0.0046103061607482,425.44620000000003,1.8606354190737813,405.58801998802505,1.7737881676736629,0.25,0.12755102040816327,0.5426609693877552,2.6946600050293408
15,2022-10-29 18:07:14,16.0,0,bc,0,0,43640.198209999995,0.9533238750000002,0.0046103061607482,35.252382000000004,0.04051576461543055,33.60693741122025,0.038624645721770094,0.25,0.12755102040816327,0.044964772959183684,0.17246302822473197
16,2022-10-29 18:31:01,17.0,0,mc,0,0,43625.62149,0.9533238750000002,0.0046103061607482,354.08754000000005,0.8508256148280064,337.5601057220175,0.8111123720770945,0.25,0.12755102040816327,0.45164227040816335,1.8730151598963258
17,2022-10-29 18:54:09,18.0,0,pc,0,0,43635.8699,0.9533238750000002,0.0046103061607482,858.3678,12.359553882026315,818.3025172712252,11.782657800084614,0.25,0.12755102040816327,1.0948568877551021,12.473210190925501
18,2022-10-29 19:16:43,19.0,0,pc,0,0,43617.51964,0.9533238750000002,0.0046103061607482,1112.7083999999998,30.611945767979126,1060.7714836330501,29.183098760819703,0.25,0.12755102040816327,1.4192709183673466,29.661424010258465
19,2022-10-29 19:38:38,20.0,0,pc,0,0,44617.51964,0.9533238750000002,0.0046103061607482,1352.4792,35.651583613197516,1289.3507118009002,33.98750584001995,0.25,0.12755102040816327,1.7251010204081634,34.593853518220214
20,2022-10-29 19:59:57,21.0,0,pc,0,0,44608.46226,0.9533238750000002,0.0046103061607482,613.9788,4.243881772822489,585.3206487838501,4.045793816709002,0.25,0.12755102040816327,0.7831362244897959,4.993826244134245
21,2022-10-29 20:21:33,22.0,0,mc,1,1,44617.51964,0.9533238750000002,0.0046103061607482,209.01834000000002,18.27714939474137,199.2621738348675,17.42404288494875,0.25,0.12755102040816327,0.26660502551020415,17.4525203760053
22,2022-10-29 20:42:37,23.0,0,pc,1,1,44617.51964,0.9533238750000002,0.0046103061607482,517.6848,2.3238920946973054,493.5212795646,2.215421816798703,0.25,0.12755102040816327,0.6603122448979593,3.316718346730041
23,2022-10-29 21:02:19,24.0,0,mc,0,0,44627.869099999996,0.953323875,0.0046103061607482,177.12936465517242,0.11260222061964734,168.86165228935704,0.1073463852947275,0.25,0.12755102040816327,0.22593031206016892,0.8513419099840044
