,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_normalized,kgh_gas_60_mean,kgh_gas_60_std,kgh_ch4_60_mean_su_normalized,kgh_ch4_60_std_su_normalized
0,2022-10-10 17:00:39,1.0,1,mc,0,0,10351.26648,0.9399999999999996,11.664486,0.061893665763912496,10.964616839999998,0.05818004581807775
1,2022-10-10 17:14:15,2.0,1,mc,0,0,10398.14464,0.9399999999999996,7.062414000000001,0.06896714533943814,6.63866916,0.06482911661907181
2,2022-10-10 17:28:37,3.0,1,mc,0,0,10419.39464,0.9399999999999996,9.225822,0.07700774811996819,8.67227268,0.0723872832327702
3,2022-10-10 17:43:05,4.0,1,mc,0,0,10416.32015,0.9399999999999996,4.747307999999999,0.06703937231209726,4.46246952,0.06301700997337141
4,2022-10-10 17:55:26,5.0,0,mc,0,0,10371.44592,0.9399999999999996,0.0,0.0,0.0,0.0
5,2022-10-10 18:07:14,6.0,0,mc,1,1,10396.95146,0.9399999999999996,97.59924,0.124274833756014,91.7432856,0.11681834373065343
6,2022-10-10 18:18:54,7.0,1,mc,0,0,10330.29742,0.9399999999999996,99.40847999999998,0.10957388777147553,93.44397120000001,0.10299945450518673
7,2022-10-10 18:30:38,8.0,0,mc,0,0,10364.923490000001,0.9399999999999996,37.385904000000004,5.101667151357287,35.14274976,4.795567122275849
8,2022-10-10 18:43:29,9.0,0,mc,0,0,10393.96195,0.9399999999999996,42.01020000000001,0.06896289348603384,39.489588,0.06482511987687282
9,2022-10-10 18:56:08,10.0,1,mc,0,0,10387.311310000001,0.9399999999999996,32.85135,5.183379352094734,30.880269,4.87237659096905
10,2022-10-10 19:08:35,11.0,1,mc,0,0,10356.373810000001,0.9399999999999996,153.97734,10.223089442443676,144.7386996,9.609704075897055
11,2022-10-10 19:20:19,12.0,1,mc,0,0,10258.25682,0.9399999999999996,63.025319999999994,0.08164715486962805,59.24380079999999,0.07674832557744969
12,2022-10-10 19:31:50,13.0,1,mc,0,0,10290.66358,0.9399999999999996,84.61037999999999,0.10174372391421635,79.53375720000001,0.09563910047936405
13,2022-10-10 19:44:20,14.0,0,mc,0,0,10424.39464,0.9399999999999996,131.66538,0.21239130404491463,123.7654572,0.19964782580221918
14,2022-10-10 19:56:37,15.0,1,mc,0,0,10370.436310000001,0.9399999999999996,225.6747,0.5268323896455699,212.134218,0.4952224462668338
15,2022-10-10 20:08:41,16.0,1,mc,0,0,10401.61686,0.9399999999999996,219.08778,5.135064458552739,205.94251319999998,4.826960591039574
16,2022-10-10 20:20:08,17.0,1,mc,0,0,10250.436310000001,0.9399999999999996,244.79652000000002,0.6316176500576954,230.10872879999997,0.5937205910542345
17,2022-10-10 20:31:35,18.0,0,mc,0,0,10295.436310000001,0.9399999999999996,77.28263999999999,2.598985350073813,72.64568159999999,2.4430462290693855
18,2022-10-10 20:43:12,19.0,0,mc,0,0,10339.63502,0.9399999999999996,24.481800000000003,2.399814688540679,23.012892,2.255825807228238
19,2022-10-10 20:55:31,20.0,1,mc,0,0,10402.311310000001,0.9399999999999996,46.81416,2.8330541112052465,44.00531039999999,2.663070864532932
20,2022-10-10 21:07:18,21.0,0,mc,0,0,10425.29742,0.9399999999999996,175.02090000000004,3.9117876990848903,164.519646,3.6770804371397965
21,2022-10-10 21:19:04,22.0,0,mc,0,0,10440.60992,0.9399999999999996,189.09504000000004,0.43477256053002084,177.74933759999996,0.4086862068982196
22,2022-10-10 21:30:23,23.0,0,mc,0,0,10474.325200000001,0.9399999999999997,26.61720705882353,1.945609706204504,25.02017463529412,1.8288731238322333
23,2022-10-11 17:16:20,24.0,1,mc,0,0,10374.88075,0.9399999999999996,28.344432,0.07197035389658746,26.643766079999995,0.06765213266279181
24,2022-10-11 17:28:25,25.0,1,mc,0,0,10307.55169,0.9399999999999996,0.0,0.0,0.0,0.0
25,2022-10-11 17:40:14,26.0,0,mc,0,0,10237.96607,0.9399999999999996,51.2043,0.07775935498790898,48.132042,0.07309379368863438
26,2022-10-11 17:52:20,27.0,0,mc,0,0,10247.65853,0.9399999999999996,156.41058000000004,0.28560203602749745,147.02594520000002,0.26846591386584656
27,2022-10-11 18:04:37,28.0,0,mc,0,0,10368.561310000001,0.9399999999999996,112.96584,0.13560203388305173,106.1878896,0.12746591185006842
