,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_90_mean,gas_kgh_90_std,meter_sigma,methane_fraction_ms,methane_fraction_ms_sigma,ch4_kgh_90_mean_ms,ch4_kgh_sigma
0,2022-10-10 17:00:39,1.0,1,mc,0,0,10351.26648,11.662084,0.06241810744190511,0.03971992507933651,0.936358125,0.0016174275550494,10.919887107832501,0.07179796148169136
1,2022-10-10 17:14:15,2.0,1,mc,0,0,10398.14464,7.761883999999999,1.7032428239986572,0.03958857323263047,0.936358125,0.0016174275550494,7.267903148707501,1.595325396594768
2,2022-10-10 17:28:37,3.0,1,mc,0,0,10419.39464,9.233548,0.08002136106950271,0.03964783144968927,0.936358125,0.0016174275550494,8.645907692377502,0.08494456186908396
3,2022-10-10 17:43:05,4.0,1,mc,0,0,10416.32015,5.141496,1.4129236121855495,0.03946032651666554,0.936358125,0.0016174275550494,4.8142815542549995,1.3235444875531408
4,2022-10-10 17:55:26,5.0,0,mc,0,0,10371.44592,0.0,0.0,0.0,0.936358125,0.0,0.0,0.0
5,2022-10-10 18:07:14,6.0,0,mc,1,1,10396.95146,97.57492,0.12856163930630204,0.12445780612244896,0.936358125,0.0016174275550494,91.36506913822501,0.23017262794469406
6,2022-10-10 18:18:54,7.0,1,mc,0,0,10330.29742,99.43376000000002,0.12330113753268482,0.12682877551020405,0.936358125,0.0016174275550494,93.10560907530002,0.23086399837782462
7,2022-10-10 18:30:38,8.0,0,mc,0,0,10364.923490000001,35.67184400000001,5.091867322218437,0.045121985093259986,0.936358125,0.0016174275550494,33.4016209631325,4.768347612293511
8,2022-10-10 18:43:29,9.0,0,mc,0,0,10393.96195,42.02452,0.0683291294587034,0.05360270408163261,0.936358125,0.0016174275550494,39.350000751225004,0.10598499399212342
9,2022-10-10 18:56:08,10.0,1,mc,0,0,10387.311310000001,30.151667999999997,5.705461774921888,0.04283842075681707,0.936358125,0.0016174275550494,28.232759314102495,5.342728656018906
10,2022-10-10 19:08:35,11.0,1,mc,0,0,10356.373810000001,156.36872,8.99407097971407,0.19944989795918364,0.936358125,0.0016174275550494,146.41712146785002,8.427537829013065
11,2022-10-10 19:20:19,12.0,1,mc,0,0,10258.25682,63.24296,0.59822913140612,0.08066704081632649,0.936358125,0.0016174275550494,59.21805944505,0.574407727132205
12,2022-10-10 19:31:50,13.0,1,mc,0,0,10290.66358,82.28608,4.217540601702754,0.10495673469387753,0.936358125,0.0016174275550494,77.0492395824,3.952592441021079
13,2022-10-10 19:44:20,14.0,0,mc,0,0,10424.39464,131.63191999999998,0.2287062603605131,0.16789785714285713,0.936358125,0.0016174275550494,123.25461780135002,0.34044822284456694
14,2022-10-10 19:56:37,15.0,1,mc,0,0,10370.436310000001,225.67976000000002,0.5083656891329715,0.28785683673469387,0.936358125,0.0016174275550494,211.31707692405,0.6576306538820241
15,2022-10-10 20:08:41,16.0,1,mc,0,0,10401.61686,217.67396000000005,4.645967072121365,0.27764535714285715,0.936358125,0.0016174275550494,203.82078104692502,4.3722484347700945
16,2022-10-10 20:20:08,17.0,1,mc,0,0,10250.436310000001,244.84259999999998,0.5777657555745286,0.31229923469387755,0.936358125,0.0016174275550494,229.260357856125,0.7314479265703379
17,2022-10-10 20:31:35,18.0,0,mc,0,0,10295.436310000001,74.49367999999998,4.495670301078583,0.09501744897959183,0.936358125,0.0016174275550494,69.75276252915,4.212221116490292
18,2022-10-10 20:43:12,19.0,0,mc,0,0,10339.63502,24.076407999999997,2.037744568484778,0.0399435721299792,0.936358125,0.0016174275550494,22.544140251615,1.908822484643356
19,2022-10-10 20:55:31,20.0,1,mc,0,0,10402.311310000001,46.38712000000001,2.385500636368047,0.059167244897959145,0.936358125,0.0016174275550494,43.434956707350004,2.235629180976178
20,2022-10-10 21:07:18,21.0,0,mc,0,0,10425.29742,176.86079999999998,5.951276356879678,0.2255877551020408,0.936358125,0.0016174275550494,165.60504707400003,5.583860157304635
21,2022-10-10 21:19:04,22.0,0,mc,0,0,10440.60992,189.15384,0.5309796172054436,0.2412676530612245,0.936358125,0.0016174275550494,177.11573495895001,0.6259652839122832
22,2022-10-10 21:30:23,23.0,0,mc,0,0,10474.325200000001,26.678604000000007,3.097987984082717,0.04045098551142192,0.936358125,0.0016174275550494,24.9807276190575,2.9013943854864936
23,2022-10-11 17:16:20,24.0,1,mc,0,0,10374.88075,28.348007999999997,0.07091697546736048,0.03999533980439056,0.936358125,0.0016174275550494,26.543887618365,0.08896206789938671
24,2022-10-11 17:28:25,25.0,1,mc,0,0,10307.55169,0.0,0.0,0.0,0.936358125,0.0,0.0,0.0
25,2022-10-11 17:40:14,26.0,0,mc,0,0,10237.96607,51.208480000000016,0.07602540557034111,0.06531693877551016,0.936358125,0.0016174275550494,47.94947631690001,0.12517303419520973
26,2022-10-11 17:52:20,27.0,0,mc,0,0,10247.65853,156.40528,0.26676469419212134,0.19949653061224484,0.936358125,0.0016174275550494,146.45135472089999,0.4016017357367751
27,2022-10-11 18:04:37,28.0,0,mc,0,0,10368.561310000001,112.99156,0.13718177950884564,0.14412188775510199,0.936358125,0.0016174275550494,105.80056526242501,0.26098042774463404
28,2022-10-11 18:17:11,29.0,0,mc,0,0,10324.82733,127.55568000000001,0.18170792417466275,0.16269857142857141,0.936358125,0.0016174275550494,119.43779735790001,0.3077698495255416
29,2022-10-11 18:29:30,30.0,1,mc,0,0,10305.85297,43.29468,0.06879261653613426,0.05522280612244894,0.936358125,0.0016174275550494,40.53932538727501,0.10828953610528179
30,2022-10-11 18:41:30,31.0,0,mc,0,0,10263.561310000001,80.56896,0.11214837363004998,0.10276653061224487,0.936358125,0.0016174275550494,75.4414003188,0.193050957824385
31,2022-10-11 18:53:37,32.0,0,mc,0,0,10305.436310000001,164.37716,0.42529224764873513,0.20966474489795922,0.936358125,0.0016174275550494,153.915889330425,0.5175053129053048
