,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_ch4_30_su_raw,kgh_ch4_60_su_raw,kgh_ch4_90_su_raw,methane_fraction_su_normalized,kgh_ch4_30_su_normalized,kgh_ch4_60_su_normalized,kgh_ch4_90_su_normalized,methane_fraction_km,kgh_ch4_30_km,kgh_ch4_60_km,kgh_ch4_90_km
26,2022-10-11 17:52:20,27.0,0,156.4412516,156.4412516,156.4412516,mc,0,0,10247.65853,0.94,147.054776504,147.054776504,147.054776504,0.94,147.054776504,147.054776504,147.054776504,0.938118,146.7603540684888,146.7603540684888,146.7603540684888
27,2022-10-11 18:04:37,28.0,0,112.9465161,112.9465161,112.9465161,mc,0,0,10368.561310000001,0.94,106.16972513399999,106.16972513399999,106.16972513399999,0.94,106.16972513399999,106.16972513399999,106.16972513399999,0.938118,105.95715979069979,105.95715979069979,105.95715979069979
28,2022-10-11 18:17:11,29.0,0,127.5084,127.5084,127.5084,mc,0,0,10324.82733,0.94,119.85789599999998,119.85789599999998,119.85789599999998,0.94,119.85789599999998,119.85789599999998,119.85789599999998,0.938118,119.6179251912,119.6179251912,119.6179251912
29,2022-10-11 18:29:30,30.0,1,43.27002581,43.27002581,43.27002581,mc,0,0,10305.85297,0.94,40.6738242614,40.6738242614,40.6738242614,0.94,40.6738242614,40.6738242614,40.6738242614,0.938118,40.59239007282558,40.59239007282558,40.59239007282558
30,2022-10-11 18:41:30,31.0,0,80.52712258,80.52712258,80.52712258,mc,0,0,10263.561310000001,0.94,75.69549522519999,75.69549522519999,75.69549522519999,0.94,75.69549522519999,75.69549522519999,75.69549522519999,0.938118,75.54394318050444,75.54394318050444,75.54394318050444
31,2022-10-11 18:53:37,32.0,0,164.3286194,164.3286194,164.3286194,mc,0,0,10305.436310000001,0.94,154.468902236,154.468902236,154.468902236,0.94,154.468902236,154.468902236,154.468902236,0.938118,154.1596357742892,154.1596357742892,154.1596357742892
32,2022-10-11 19:05:39,33.0,0,177.8835484,177.8835484,177.8835484,mc,0,0,10322.311310000001,0.94,167.21053549599998,167.21053549599998,167.21053549599998,0.94,167.21053549599998,167.21053549599998,167.21053549599998,0.938118,166.8757586579112,166.8757586579112,166.8757586579112
33,2022-10-11 19:17:52,34.0,0,7.030660645,7.030660645,7.030660645,mc,0,0,10346.44821,0.94,6.6088210062999995,6.6088210062999995,6.6088210062999995,0.94,6.6088210062999995,6.6088210062999995,6.6088210062999995,0.938118,6.59558930296611,6.59558930296611,6.59558930296611
34,2022-10-11 19:30:41,35.0,0,22.39145419,22.39145419,22.39145419,mc,0,0,10361.07733,0.94,21.0479669386,21.0479669386,21.0479669386,0.94,21.0479669386,21.0479669386,21.0479669386,0.938118,21.00582622181442,21.00582622181442,21.00582622181442
35,2022-10-11 19:42:49,36.0,0,0.0,0.0,0.0,mc,0,0,10365.71408,0.94,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.938118,0.0,0.0,0.0
36,2022-10-11 19:54:25,37.0,1,43.5852,43.5852,43.5852,mc,0,0,10369.60297,0.94,40.970088,40.970088,40.970088,0.94,40.970088,40.970088,40.970088,0.938118,40.8880606536,40.8880606536,40.8880606536
37,2022-10-11 20:05:50,38.0,1,17.60374452,17.60374452,17.60374452,mc,0,0,10314.404110000001,0.94,16.547519848799997,16.547519848799997,16.547519848799997,0.94,16.547519848799997,16.547519848799997,16.547519848799997,0.938118,16.51438960161336,16.51438960161336,16.51438960161336
38,2022-10-11 20:17:29,39.0,1,186.6421161,186.6421161,186.6421161,mc,0,0,10273.00041,0.94,175.443589134,175.443589134,175.443589134,0.94,175.443589134,175.443589134,175.443589134,0.938118,175.0923286714998,175.0923286714998,175.0923286714998
39,2022-10-11 20:29:33,40.0,1,148.8927484,148.8927484,148.8927484,mc,0,0,10412.51964,0.94,139.95918349599998,139.95918349599998,139.95918349599998,0.94,139.95918349599998,139.95918349599998,139.95918349599998,0.938118,139.6789673435112,139.6789673435112,139.6789673435112
40,2022-10-11 20:41:39,41.0,1,31.34916,31.34916,31.34916,mc,0,0,10398.561310000001,0.94,29.4682104,29.4682104,29.4682104,0.94,29.4682104,29.4682104,29.4682104,0.938118,29.40921128088,29.40921128088,29.40921128088
41,2022-10-11 20:53:40,42.0,1,40.21676129,40.21676129,40.21676129,mc,0,0,10369.39464,0.94,37.8037556126,37.8037556126,37.8037556126,0.94,37.8037556126,37.8037556126,37.8037556126,0.938118,37.72806766785222,37.72806766785222,37.72806766785222
42,2022-10-11 21:05:19,43.0,0,103.6120645,103.6120645,103.6120645,mc,0,0,10271.2994,0.94,97.39534062999999,97.39534062999999,97.39534062999999,0.94,97.39534062999999,97.39534062999999,97.39534062999999,0.938118,97.200342724611,97.200342724611,97.200342724611
43,2022-10-11 21:16:39,44.0,0,94.1256,94.1256,94.1256,mc,0,0,10325.33214,0.94,88.478064,88.478064,88.478064,0.94,88.478064,88.478064,88.478064,0.938118,88.3009196208,88.3009196208,88.3009196208
44,2022-10-12 17:16:03,45.0,0,295.7384903,295.7384903,295.7384903,mc,0,0,10150.64464,0.94,277.994180882,277.994180882,277.994180882,0.94,277.994180882,277.994180882,277.994180882,0.938118,277.4376010432554,277.4376010432554,277.4376010432554
