,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_30_mean,gas_kgh_30_std,meter_sigma,methane_fraction_su_raw,methane_fraction_su_raw_sigma,ch4_kgh_30_mean_su_raw,ch4_kgh_sigma
0,2022-10-31 17:04:02,1.0,0,mc,0,0,6587.102972999999,224.16768,0.1126994122311263,0.2859281632653062,0.9600000000000002,0.022499999999999996,215.2009728,5.052394954280138
1,2022-10-31 17:07:12,2.0,0,mc,0,0,6323.76964,224.60147999999998,0.1537619889354305,0.2864814795918367,0.9600000000000002,0.022499999999999996,215.61742079999993,5.063163555883609
2,2022-10-31 17:10:55,3.0,1,mc,0,0,6457.866862000001,315.80591999999996,1.8750388491423586,0.40281367346938773,0.9600000000000002,0.022499999999999996,303.17368319999997,7.340278959156059
3,2022-10-31 17:14:13,4.0,0,mc,0,0,6475.540472999999,115.69727999999999,0.10866306798920941,0.14757306122448977,0.9600000000000002,0.022499999999999996,111.06938880000001,2.609127114243977
4,2022-10-31 17:17:18,5.0,0,mc,0,0,6556.686307,114.31968000000002,0.05564849286926733,0.14581591836734692,0.9600000000000002,0.022499999999999996,109.74689280000001,2.5765529469999304
5,2022-10-31 17:20:09,6.0,0,mc,0,0,6488.665472999999,62.59439999999999,0.035692479648355334,0.07983979591836728,0.9600000000000002,0.022499999999999996,60.09062400000001,1.410874211138704
6,2022-10-31 17:23:16,7.0,1,mc,0,0,6541.89464,115.38612000000002,0.056741314996976835,0.14717617346938774,0.9600000000000002,0.022499999999999996,110.77067520000001,2.6005999986371173
7,2022-10-31 17:26:03,8.0,0,pc,0,0,6553.352972999999,692.9988,1.8986546670807563,0.8839270408163267,0.9600000000000002,0.022499999999999996,665.2788479999998,15.721563263106843
8,2022-10-31 17:29:12,9.0,0,pc,0,0,6526.061307,711.6936,3.3925854406947185,0.907772448979592,0.9600000000000002,0.022499999999999996,683.2258560000001,16.364177019157406
9,2022-10-31 17:32:10,10.0,0,bc,0,0,6566.998807,21.447408,0.340997426447969,0.027356387755102,0.9600000000000002,0.022499999999999996,20.58951168,0.5837150437367777
10,2022-10-31 17:35:27,11.0,0,mc,0,0,6564.186307,287.53056,0.3204684777655671,0.3667481632653062,0.9600000000000002,0.022499999999999996,276.02933759999996,6.486310993682802
