,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_60_mean,gas_kgh_60_std,meter_sigma,methane_fraction_su_raw,methane_fraction_su_raw_sigma,ch4_kgh_60_mean_su_raw,ch4_kgh_sigma
0,2022-10-10 17:00:39,1.0,1,mc,0,0,10351.26648,11.664486,0.061893665763912496,0.039719988816543025,0.9399999999999996,0.022499999999999996,10.964616839999998,0.27140273923268626
1,2022-10-10 17:14:15,2.0,1,mc,0,0,10398.14464,7.062414000000001,0.06896714533943814,0.039565234708740606,0.9399999999999996,0.022499999999999996,6.63866916,0.17560350229181212
2,2022-10-10 17:28:37,3.0,1,mc,0,0,10419.39464,9.225822,0.07700774811996819,0.03964757414137789,0.9399999999999996,0.022499999999999996,8.67227268,0.22297700717015403
3,2022-10-10 17:43:05,4.0,1,mc,0,0,10416.32015,4.747307999999999,0.06703937231209726,0.03944314695747029,0.9399999999999996,0.022499999999999996,4.46246952,0.12944163613659762
4,2022-10-10 17:55:26,5.0,0,mc,0,0,10371.44592,0.0,0.0,0.0,0.9399999999999996,0.0,0.0,0.0
5,2022-10-10 18:07:14,6.0,0,mc,1,1,10396.95146,97.59924,0.124274833756014,0.1244888265306122,0.9399999999999996,0.022499999999999996,91.7432856,2.202199124781451
6,2022-10-10 18:18:54,7.0,1,mc,0,0,10330.29742,99.40847999999998,0.10957388777147553,0.12679653061224486,0.9399999999999996,0.022499999999999996,93.44397120000001,2.2422311606709746
7,2022-10-10 18:30:38,8.0,0,mc,0,0,10364.923490000001,37.385904000000004,5.101667151357287,0.04728428971647325,0.9399999999999996,0.022499999999999996,35.14274976,4.868986357654501
8,2022-10-10 18:43:29,9.0,0,mc,0,0,10393.96195,42.01020000000001,0.06896289348603384,0.05358443877551018,0.9399999999999996,0.022499999999999996,39.489588,0.9487877410244112
9,2022-10-10 18:56:08,10.0,1,mc,0,0,10387.311310000001,32.85135,5.183379352094734,0.044281051606965806,0.9399999999999996,0.022499999999999996,30.880269,4.9282995937426275
10,2022-10-10 19:08:35,11.0,1,mc,0,0,10356.373810000001,153.97734,10.223089442443676,0.19639966836734693,0.9399999999999996,0.022499999999999996,144.7386996,10.21680906047055
11,2022-10-10 19:20:19,12.0,1,mc,0,0,10258.25682,63.025319999999994,0.08164715486962805,0.08038943877551016,0.9399999999999996,0.022499999999999996,59.24380079999999,1.4221540742276826
12,2022-10-10 19:31:50,13.0,1,mc,0,0,10290.66358,84.61037999999999,0.10174372391421635,0.10792140306122447,0.9399999999999996,0.022499999999999996,79.53375720000001,1.908831994171154
13,2022-10-10 19:44:20,14.0,0,mc,0,0,10424.39464,131.66538,0.21239130404491463,0.16794053571428572,0.9399999999999996,0.022499999999999996,123.7654572,2.973384443968198
14,2022-10-10 19:56:37,15.0,1,mc,0,0,10370.436310000001,225.6747,0.5268323896455699,0.2878503826530613,0.9399999999999996,0.022499999999999996,212.134218,5.108943164696534
15,2022-10-10 20:08:41,16.0,1,mc,0,0,10401.61686,219.08778,5.135064458552739,0.27944869897959185,0.9399999999999996,0.022499999999999996,205.94251319999998,6.904221500792898
16,2022-10-10 20:20:08,17.0,1,mc,0,0,10250.436310000001,244.79652000000002,0.6316176500576954,0.31224045918367344,0.9399999999999996,0.022499999999999996,230.10872879999997,5.5475987043204045
17,2022-10-10 20:31:35,18.0,0,mc,0,0,10295.436310000001,77.28263999999999,2.598985350073813,0.0985747959183673,0.9399999999999996,0.022499999999999996,72.64568159999999,3.0001154682857476
18,2022-10-10 20:43:12,19.0,0,mc,0,0,10339.63502,24.481800000000003,2.399814688540679,0.03994840319373867,0.9399999999999996,0.022499999999999996,23.012892,2.322409404922932
19,2022-10-10 20:55:31,20.0,1,mc,0,0,10402.311310000001,46.81416,2.8330541112052465,0.059711938775510176,0.9399999999999996,0.022499999999999996,44.00531039999999,2.8643632786786766
20,2022-10-10 21:07:18,21.0,0,mc,0,0,10425.29742,175.02090000000004,3.9117876990848903,0.223240943877551,0.9399999999999996,0.022499999999999996,164.519646,5.391898161064458
21,2022-10-10 21:19:04,22.0,0,mc,0,0,10440.60992,189.09504000000004,0.43477256053002084,0.24119265306122445,0.9399999999999996,0.022499999999999996,177.74933759999996,4.280230692950141
22,2022-10-10 21:30:23,23.0,0,mc,0,0,10474.325200000001,27.768618,3.293727890794763,0.04070150063837778,0.9399999999999996,0.022499999999999996,26.102500920000004,3.158748570383368
23,2022-10-11 17:16:20,24.0,1,mc,0,0,10374.88075,28.344432,0.07197035389658746,0.03999530052834079,0.9399999999999996,0.022499999999999996,26.643766079999995,0.6424289410021657
24,2022-10-11 17:28:25,25.0,1,mc,0,0,10307.55169,0.0,0.0,0.0,0.9399999999999996,0.0,0.0,0.0
25,2022-10-11 17:40:14,26.0,0,mc,0,0,10237.96607,51.2043,0.07775935498790898,0.0653116071428571,0.9399999999999996,0.022499999999999996,48.132042,1.1560444254103437
26,2022-10-11 17:52:20,27.0,0,mc,0,0,10247.65853,156.41058000000004,0.28560203602749745,0.19950329081632653,0.9399999999999996,0.022499999999999996,147.02594520000002,3.5344418315461867
27,2022-10-11 18:04:37,28.0,0,mc,0,0,10368.561310000001,112.96584,0.13560203388305173,0.14408908163265297,0.9399999999999996,0.022499999999999996,106.1878896,2.548527236317162
28,2022-10-11 18:17:11,29.0,0,mc,0,0,10324.82733,127.54217999999999,0.1853250070478565,0.16268135204081638,0.9399999999999996,0.022499999999999996,119.88964920000002,2.8790458257094955
