,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_gas_60_mean,kgh_gas_60_std,kgh_ch4_60_mean_su_raw,kgh_ch4_60_std_su_raw
69,2022-11-02 16:41:15,70.0,0,bc,1,1,6440.505751000001,0.9600000000000001,1.14201,0.013168079586636773,1.0963296,0.012641356403171315
70,2022-11-02 16:45:28,71.0,1,bc,0,0,6579.811307,0.9600000000000001,1.118217,0.010169418792451772,1.07348832,0.009762642040753713
71,2022-11-02 16:48:27,72.0,1,bc,0,0,6621.373807,0.9600000000000001,1.1044535999999998,0.014922471775985529,1.060275456,0.014325572904946099
72,2022-11-02 16:52:32,73.0,1,bc,0,0,6592.102972999999,0.9600000000000001,4.238382,0.01032226601058212,4.06884672,0.009909375370158818
73,2022-11-02 16:55:42,74.0,1,bc,0,0,6533.561307,0.9600000000000001,4.235754000000001,0.00928873587940192,4.06632384,0.008917186444225908
74,2022-11-02 16:59:33,75.0,1,bc,0,0,6575.852972999999,0.9600000000000001,4.190694000000001,0.008524179208958569,4.02306624,0.008183212040600131
75,2022-11-02 17:02:36,76.0,1,bc,0,0,6576.477972999999,0.9600000000000001,11.004509999999998,0.012990521968610285,10.564329600000002,0.01247090108986604
76,2022-11-02 17:06:41,77.0,1,bc,0,0,6600.64464,0.9600000000000001,10.957793999999998,0.012331629608999712,10.51948224,0.011838364424639713
77,2022-11-02 17:09:49,78.0,1,bc,0,0,6530.95714,0.9600000000000001,22.156428,0.0161449187892617,21.27017087999999,0.01549912203769137
78,2022-11-02 17:13:54,79.0,1,bc,0,0,6567.311307,0.9600000000000001,22.217592,0.012935309814612132,21.32888832,0.012417897422027794
79,2022-11-02 17:17:06,80.0,1,bc,0,0,6561.061307,0.9600000000000001,22.20378,0.015146586794569481,21.315628800000002,0.014540723322786735
80,2022-11-02 17:21:10,81.0,0,bc,1,1,6567.51964,0.9600000000000001,30.613181999999995,0.02048224090626756,29.388654719999998,0.01966295127001672
