,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_km,methane_fraction_km_sigma,kgh_gas_60_mean,kgh_gas_60_std,kgh_ch4_60_mean_km,kgh_ch4_60_std_km,meter_uncertainty,meter_sigma_percent,meter_sigma_kgh_gas,kgh_ch4_sigma
0,2022-10-10 17:00:39,1.0,1,mc,0,0,10351.26648,0.9363581249999999,0.0016174275550494,11.664486,0.061893665763912496,10.92213624004875,0.0579546368240739,0.6674206338088593,0.3405207315351323,0.03971999305701309,0.07139984893857539
1,2022-10-10 17:14:15,2.0,1,mc,0,0,10398.14464,0.9363581249999999,0.0016174275550494,7.062414000000001,0.06896714533943814,6.612948731013749,0.06457794689663883,1.0980365642559278,0.5602227368652692,0.03956524899955594,0.07532126538679691
2,2022-10-10 17:28:37,3.0,1,mc,0,0,10419.39464,0.9363581249999999,0.0016174275550494,9.225822,0.07700774811996819,8.638673389503753,0.07210683064008583,0.8423018119350428,0.4297458224158382,0.03964758462852133,0.08246381344196918
3,2022-10-10 17:43:05,4.0,1,mc,0,0,10416.32015,0.9363581249999999,0.0016174275550494,4.747307999999999,0.06703937231209726,4.4451804176775,0.06277286095933232,1.6284729470190862,0.8308535443974929,0.03944317678146572,0.07323545792821604
4,2022-10-10 17:55:26,5.0,0,mc,0,0,10371.44592,0.9363581249999999,0.0016174275550494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2022-10-10 18:07:14,6.0,0,mc,1,1,10396.95146,0.9363581249999999,0.0016174275550494,97.59924,0.124274833756014,91.38784136782502,0.11636575032046757,0.25,0.12755102040816327,0.12448882653061225,0.2281410398890126
6,2022-10-10 18:18:54,7.0,1,mc,0,0,10330.29742,0.9363581249999999,0.0016174275550494,99.40847999999998,0.10957388777147553,93.0819379419,0.1026004001026581,0.25,0.12755102040816327,0.12679653061224488,0.2246665886775424
7,2022-10-10 18:30:38,8.0,0,mc,0,0,10364.923490000001,0.9363581249999999,0.0016174275550494,37.385904000000004,5.101667151357287,35.00659497087,4.776987488219,0.25,0.12755102040816327,0.04768610204081634,4.777578853074175
8,2022-10-10 18:43:29,9.0,0,mc,0,0,10393.96195,0.9363581249999999,0.0016174275550494,42.01020000000001,0.06896289348603384,39.336592102874995,0.06457396563915786,0.25,0.12755102040816327,0.053584438775510224,0.1063214108329694
9,2022-10-10 18:56:08,10.0,1,mc,0,0,10387.311310000001,0.9363581249999999,0.0016174275550494,32.85135,5.183379352094734,30.76062848971875,4.85349937129114,0.25,0.12755102040816327,0.04190223214285714,4.85394879096536
10,2022-10-10 19:08:35,11.0,1,mc,0,0,10356.373810000001,0.9363581249999999,0.0016174275550494,153.97734,10.223089442443676,144.1779333748875,9.572472862033857,0.25,0.12755102040816327,0.19639966836734696,9.57747777678959
11,2022-10-10 19:20:19,12.0,1,mc,0,0,10258.25682,0.9363581249999999,0.0016174275550494,63.025319999999994,0.08164715486962805,59.014270462725,0.07645097684530977,0.25,0.12755102040816327,0.0803894387755102,0.1479944570524007
12,2022-10-10 19:31:50,13.0,1,mc,0,0,10290.66358,0.9363581249999999,0.0016174275550494,84.61037999999999,0.10174372391421635,79.22561677233752,0.09526856255483329,0.25,0.12755102040816327,0.10792140306122448,0.1949770871827603
13,2022-10-10 19:44:20,14.0,0,mc,0,0,10424.39464,0.9363581249999999,0.0016174275550494,131.66538,0.21239130404491463,123.28594834421251,0.19887432322179863,0.25,0.12755102040816327,0.16794053571428572,0.3311056737648346
14,2022-10-10 19:56:37,15.0,1,mc,0,0,10370.436310000001,0.9363581249999999,0.0016174275550494,225.6747,0.5268323896455699,211.31233895193748,0.4933037885577958,0.25,0.12755102040816327,0.28785038265306123,0.6702460153424143
15,2022-10-10 20:08:41,16.0,1,mc,0,0,10401.61686,0.9363581249999999,0.0016174275550494,219.08778,5.135064458552739,205.14462289121246,4.8082593281645805,0.25,0.12755102040816327,0.27944869897959185,4.828394751179971
16,2022-10-10 20:20:08,17.0,1,mc,0,0,10250.436310000001,0.9363581249999999,0.0016174275550494,244.79652000000002,0.6316176500576954,229.217210473725,0.5914203185249298,0.25,0.12755102040816327,0.3122404591836735,0.7694326152615362
