,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_60_mean,gas_kgh_60_std,meter_sigma,methane_fraction_su_normalized,methane_fraction_su_normalized_sigma,ch4_kgh_60_mean_su_normalized,ch4_kgh_sigma
0,2022-10-25 17:15:06,1.0,0,mc,0,1,41623.97797,216.92639999999997,0.34517113220614826,0.2766918367346939,0.9,0.022499999999999996,195.23375999999996,4.897055886304086
1,2022-10-25 17:32:51,2.0,0,mc,0,0,41630.46886,102.58338,0.16094379985530455,0.13084614795918365,0.9,0.022499999999999996,92.325042,2.315662971120403
2,2022-10-25 17:50:38,3.0,0,pc,1,1,42633.14464,1039.1237999999998,27.513327003595542,1.325413010204082,0.8800000000000002,0.022499999999999996,914.4289440000001,33.67797373706138
3,2022-10-25 18:09:06,4.0,0,pc,0,0,42635.03948,1032.2754000000002,27.78810514773713,1.316677806122449,0.8800000000000002,0.022499999999999996,908.402352,33.745725480622234
4,2022-10-25 18:27:49,5.0,0,None,1,1,43640.086839999996,0.0,0.0,0.0,0.8800000000000002,0.0,0.0,0.0
5,2022-10-25 18:47:01,6.0,0,pc,0,0,43643.14464,492.7308000000001,2.226264582932663,0.6284831632653062,0.8800000000000002,0.022499999999999996,433.6031040000001,11.27178879246726
6,2022-10-25 19:07:09,7.0,0,bc,0,0,43626.23549,25.689078,0.034139695807527695,0.03276668112244893,0.8800000000000002,0.022499999999999996,22.606388640000002,0.579502316919717
7,2022-10-25 19:27:51,8.0,0,pc,0,0,43632.51964,667.5563999999999,4.50603841641076,0.8514750000000001,0.8800000000000002,0.022499999999999996,587.449632,15.552688894101884
8,2022-10-25 20:10:26,9.0,0,mc,0,0,44646.26964,149.5419,0.16384413635205186,0.1907422193877551,0.8800000000000002,0.022499999999999996,131.59687200000002,3.3719609538431308
9,2022-10-25 20:29:47,10.0,0,mc,0,1,44667.51964,78.55902,0.09629847456418865,0.10020283163265302,0.8800000000000002,0.022499999999999996,69.1319376,1.771803762770783
10,2022-10-25 20:46:41,11.0,0,mc,0,0,44667.51964,66.304515,0.04887892885938345,0.08457208545918363,0.8800000000000002,0.022499999999999996,58.347973200000006,1.4943259899871326
11,2022-10-29 16:25:01,12.0,0,None,0,0,42617.543679999995,0.0,0.0,0.0,0.9200000000000002,0.0,0.0,0.0
12,2022-10-29 16:50:54,13.0,0,mc,0,0,42642.51964,356.8104599999999,0.7682469970929715,0.4551153826530613,0.9200000000000002,0.022499999999999996,328.26562320000005,8.07015649635078
13,2022-10-29 17:17:02,14.0,0,pc,0,0,42642.51964,704.6340000000001,4.989852455275986,0.8987678571428573,0.9200000000000002,0.022499999999999996,648.26328,16.526210246709375
14,2022-10-29 17:42:41,15.0,0,pc,0,0,43641.474559999995,425.34599999999995,1.892982150927158,0.5425331632653062,0.9200000000000002,0.022499999999999996,391.3183200000001,9.740249498061413
15,2022-10-29 18:07:05,16.0,0,bc,0,0,43640.198209999995,35.254818,0.03984841543752299,0.04496788010204077,0.9200000000000002,0.022499999999999996,32.434432560000005,0.795157056354498
16,2022-10-29 18:30:51,17.0,0,mc,0,0,43625.62149,353.96345999999994,0.8286365843247294,0.45148400510204084,0.9200000000000002,0.022499999999999996,325.6463832,8.011356192792116
17,2022-10-29 18:54:05,18.0,0,pc,0,0,43635.8699,858.1002000000001,12.69160921639548,1.0945155612244901,0.9200000000000002,0.022499999999999996,789.452184,22.58582651020708
18,2022-10-29 19:16:34,19.0,0,pc,0,0,43617.51964,1114.3458,28.34159046217103,1.4213594387755104,0.9200000000000002,0.022499999999999996,1025.198136,36.19698157372476
19,2022-10-29 19:38:31,20.0,0,pc,0,0,44617.51964,1355.9448,34.10935156666431,1.7295214285714287,0.9200000000000002,0.022499999999999996,1247.4692160000004,43.79564334818037
20,2022-10-29 19:59:55,21.0,0,pc,0,0,44608.46226,613.9319999999999,4.148597998834334,0.7830765306122449,0.9200000000000002,0.022499999999999996,564.81744,14.349155022201385
21,2022-10-29 20:19:49,22.0,0,mc,0,0,44617.51964,214.19664,0.31490897861693096,0.27320999999999995,0.9200000000000002,0.022499999999999996,197.06090880000002,4.834662913788693
22,2022-10-29 20:42:28,23.0,0,pc,1,1,44617.51964,517.7208,2.3791916929630537,0.660358163265306,0.9200000000000002,0.022499999999999996,476.3031359999999,11.868142875074206
23,2022-10-29 21:02:17,24.0,0,mc,0,0,44627.869099999996,177.1325775,0.11211173279027291,0.22593441007653062,0.9200000000000002,0.022499999999999996,162.96197130000004,3.9922323036841956
