,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_normalized,methane_fraction_su_normalized_sigma,kgh_gas_90_mean,kgh_gas_90_std,kgh_ch4_90_mean_su_normalized,kgh_ch4_90_std_su_normalized,meter_uncertainty,meter_sigma_percent,meter_sigma_kgh_gas,kgh_ch4_sigma
0,2022-10-10 17:00:00,1.0,1,mc,0,0,10351.26648,0.9399999999999996,0.022499999999999996,11.668884000000002,0.06354812326237085,10.968750959999998,0.059735235866628614,0.6671710396933461,0.340393387598646,0.03972010954255639,0.2718359569049784
1,2022-10-10 17:13:50,2.0,1,mc,0,0,10398.14464,0.9399999999999996,0.022499999999999996,9.137552,2.4217713553564812,8.58929888,2.2764650740350922,0.850374959806835,0.4338647754116505,0.03964461946292278,2.2860339575095012
2,2022-10-10 17:28:52,3.0,1,mc,0,0,10419.39464,0.9399999999999996,0.022499999999999996,9.227319999999999,0.08270166901838773,8.673680799999998,0.07773956887728453,0.8421661330036848,0.42967659847126777,0.03964763470605898,0.22480272671020468
3,2022-10-10 17:43:03,4.0,1,mc,0,0,10416.32015,0.9399999999999996,0.022499999999999996,5.265104,1.607865050302363,4.949197759999999,1.5113931472842213,1.4695039857462107,0.7497469315031687,0.0394749556804506,1.5164827902829752
4,2022-10-10 17:55:13,5.0,0,mc,0,0,10371.44592,0.9399999999999996,0.022499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2022-10-10 18:06:52,6.0,0,mc,1,1,10396.95146,0.9399999999999996,0.022499999999999996,97.56371999999998,0.12674777147166613,91.70989679999998,0.11914290518336673,0.25,0.12755102040816327,0.12444352040816324,2.201524495862671
6,2022-10-10 18:19:23,7.0,1,mc,0,0,10330.29742,0.9399999999999996,0.022499999999999996,99.45143999999998,0.12962898552268431,93.4843536,0.12185124639132315,0.25,0.12755102040816327,0.12685132653061224,2.244142732205753
7,2022-10-10 18:30:43,8.0,0,mc,0,0,10364.923490000001,0.9399999999999996,0.022499999999999996,36.07342,5.108430702816097,33.909014799999994,4.801924860647131,0.25,0.12755102040816327,0.04601201530612245,4.870229145502908
8,2022-10-10 18:43:24,9.0,0,mc,0,0,10393.96195,0.9399999999999996,0.022499999999999996,42.02888,0.06929078152607579,39.507147200000006,0.06513333463451167,0.25,0.12755102040816327,0.053608265306122456,0.949228753221625
9,2022-10-10 18:56:03,10.0,1,mc,0,0,10387.311310000001,0.9399999999999996,0.022499999999999996,29.517568000000004,5.634115600287275,27.746513919999998,5.296068664270037,0.26565714060386086,0.13553935745094942,0.04000792200234706,5.337681759870595
10,2022-10-10 19:08:27,11.0,1,mc,0,0,10356.373810000001,0.9399999999999996,0.022499999999999996,158.29299999999998,7.3320196934213895,148.79542,6.892098511816106,0.25,0.12755102040816327,0.20190433673469388,7.760282424356961
11,2022-10-10 19:20:08,12.0,1,mc,0,0,10258.25682,0.9399999999999996,0.022499999999999996,63.463480000000004,0.781428694325084,59.6556712,0.7345429726655798,0.25,0.12755102040816327,0.08094831632653063,1.6075828166620663
12,2022-10-10 19:31:49,13.0,1,mc,0,0,10290.66358,0.9399999999999996,0.022499999999999996,82.17804,4.2853286786692,77.24735759999999,4.028208957949047,0.25,0.12755102040816327,0.10481892857142858,4.433395803130624
13,2022-10-10 19:44:20,14.0,0,mc,0,0,10424.39464,0.9399999999999996,0.022499999999999996,131.63191999999998,0.2287062603605131,123.73400479999998,0.21498388473888236,0.25,0.12755102040816327,0.16789785714285713,2.9737015952135155
