,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_normalized,kgh_gas_30_mean,kgh_gas_30_std,kgh_ch4_30_mean_su_normalized,kgh_ch4_30_std_su_normalized
37,2022-10-24 18:48:35,38,0,mc,0,0,1316.5168836639718,0.8999999999999998,45.42492,0.04737875560584721,40.882428000000004,0.042640880045263174
38,2022-10-24 18:51:58,39,0,mc,0,0,1319.641337176028,0.8999999999999998,44.99795999999999,0.0809561720507052,40.498163999999996,0.07286055484563386
39,2022-10-24 18:53:01,40,0,mc,0,0,1321.80450424,0.8999999999999998,44.82624,0.07882632852648565,40.343616,0.07094369567383729
40,2022-10-24 18:58:13,41,1,bc,0,1,1315.732216316028,0.8999999999999998,9.383844000000002,0.0254740400110144,8.4454596,0.022926636009912748
41,2022-10-24 19:01:18,42,1,bc,0,0,1362.40325882,0.8999999999999998,9.316139999999999,0.019300900818712927,8.384526000000003,0.017370810736841633
42,2022-10-24 19:04:28,43,1,bc,0,0,1320.393196123972,0.8999999999999998,9.275208000000001,0.02620630384810722,8.3476872,0.023585673463296295
43,2022-10-24 19:07:37,44,0,bc,0,0,1328.3700119960279,0.8999999999999998,4.416936000000001,0.033493670179139276,3.9752424,0.030144303161225437
44,2022-10-24 19:11:01,45,0,bc,0,0,1320.484513056028,0.8999999999999998,4.349652,0.027116106220320756,3.9146867999999997,0.024404495598288726
45,2022-10-24 19:14:05,46,0,bc,1,1,1284.677971883972,0.8999999999999998,19.25154,0.031001507860992556,17.326386,0.02790135707489346
46,2022-10-24 19:17:22,47,1,bc,0,0,1307.237027723972,0.8999999999999998,19.246992,0.03106055203008782,17.322292800000003,0.02795449682707918
47,2022-10-24 19:20:28,48,1,bc,0,0,1312.03908398,0.8999999999999998,19.18332,0.02861334340285417,17.264988000000002,0.02575200906256879
48,2022-10-24 19:23:43,49,1,bc,0,0,1314.6347753360283,0.8999999999999998,19.135368000000003,0.028721126478724913,17.2218312,0.025849013830852096
49,2022-10-24 19:26:50,50,1,bc,0,0,1340.276180356028,0.8999999999999998,19.078404,0.022923848386071484,17.170563599999998,0.02063146354746423
50,2022-10-24 19:30:10,51,1,bc,0,0,1342.3770114600002,0.8999999999999998,28.319952,0.04455810730828435,25.4879568,0.040102296577455565
