,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_raw,kgh_ch4_30_su_raw,kgh_ch4_60_su_raw,kgh_ch4_90_su_raw,methane_fraction_su_normalized,kgh_ch4_30_su_normalized,kgh_ch4_60_su_normalized,kgh_ch4_90_su_normalized,methane_fraction_km,kgh_ch4_30_km,kgh_ch4_60_km,kgh_ch4_90_km
30,2022-10-31 18:41:25,31.0,0,169.3363355,169.3363355,169.3363355,mc,1.0,1.0,6553.352972999999,0.96,162.56288207999998,162.56288207999998,162.56288207999998,0.93,157.482792015,157.482792015,157.482792015,0.949013,160.70238376186148,160.70238376186148,160.70238376186148
31,2022-10-31 18:44:50,32.0,0,587.2691613,587.2691613,587.2691613,pc,1.0,1.0,6586.89464,0.96,563.778394848,563.778394848,563.778394848,0.93,546.160320009,546.160320009,546.160320009,0.949013,557.3260685727969,557.3260685727969,557.3260685727969
32,2022-10-31 18:48:28,33.0,1,588.5326452,588.5326452,588.5326452,pc,0.0,0.0,6547.966069,0.96,564.991339392,564.991339392,564.991339392,0.93,547.3353600360001,547.3353600360001,547.3353600360001,0.949013,558.5251312191876,558.5251312191876,558.5251312191876
33,2022-10-31 18:51:56,34.0,0,2.370308516,2.370308516,2.370308516,bc,1.0,1.0,6568.109918,0.96,2.2754961753600003,2.2754961753600003,2.2754961753600003,0.93,2.20438691988,2.20438691988,2.20438691988,0.949013,2.249453595694708,2.249453595694708,2.249453595694708
34,2022-10-31 18:55:34,35.0,0,7.360014194,7.360014194,7.360014194,bc,1.0,1.0,6565.64464,0.96,7.065613626239999,7.065613626239999,7.065613626239999,0.93,6.84481320042,6.84481320042,6.84481320042,0.949013,6.984749150290521,6.984749150290521,6.984749150290521
35,2022-10-31 18:58:59,36.0,0,0.0,0.0,0.0,None,1.0,1.0,6542.102972999999,0.96,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.949013,0.0,0.0,0.0
36,2022-10-31 19:02:29,37.0,0,350.5083097,350.5083097,350.5083097,mc,1.0,1.0,6560.64464,0.96,336.487977312,336.487977312,336.487977312,0.93,325.972728021,325.972728021,325.972728021,0.949013,332.63694251332606,332.63694251332606,332.63694251332606
37,2022-10-31 19:05:51,38.0,0,0.708313935,0.708313935,0.708313935,bc,1.0,1.0,6560.64464,0.96,0.6799813775999999,0.6799813775999999,0.6799813775999999,0.93,0.65873195955,0.65873195955,0.65873195955,0.949013,0.6721991323961549,0.6721991323961549,0.6721991323961549
38,2022-10-31 19:09:23,39.0,0,1165.583613,1165.583613,1165.583613,pc,0.0,1.0,6579.08214,0.96,1118.96026848,1118.96026848,1118.96026848,0.93,1083.99276009,1083.99276009,1083.99276009,0.949013,1106.154001323969,1106.154001323969,1106.154001323969
39,2022-10-31 19:12:50,40.0,0,1203.485806,1203.485806,1203.485806,pc,0.0,1.0,6597.631819,0.96,1155.3463737599998,1155.3463737599998,1155.3463737599998,0.93,1119.24179958,1119.24179958,1119.24179958,0.949013,1142.1236752094778,1142.1236752094778,1142.1236752094778
