,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_60_mean,gas_kgh_60_std,meter_sigma,methane_fraction_su_normalized,methane_fraction_su_normalized_sigma,ch4_kgh_60_mean_su_normalized,ch4_kgh_sigma
0,2022-10-10 17:00:00,1.0,1,mc,0,0,10351.26648,11.668884000000002,0.06354812326237085,0.03972010507079356,0.9399999999999996,0.022499999999999996,10.968750959999998,0.27183595632762997
1,2022-10-10 17:13:50,2.0,1,mc,0,0,10398.14464,7.710378,1.6223725597155438,0.039587053127557975,0.9399999999999996,0.022499999999999996,7.24775532,1.535317027981985
2,2022-10-10 17:28:52,3.0,1,mc,0,0,10419.39464,9.218051999999998,0.07284052338348239,0.0396473153306278,0.9399999999999996,0.022499999999999996,8.66496888,0.22157258897224866
3,2022-10-10 17:43:03,4.0,1,mc,0,0,10416.32015,4.7465519999999986,0.06845035149406474,0.03944309682080084,0.9399999999999996,0.022499999999999996,4.46175888,0.13007851765367973
4,2022-10-10 17:55:13,5.0,0,mc,0,0,10371.44592,0.0,0.0,0.0,0.9399999999999996,0.0,0.0,0.0
5,2022-10-10 18:06:52,6.0,0,mc,1,1,10396.95146,97.58586,0.12460632135663859,0.1244717602040816,0.9399999999999996,0.022499999999999996,91.73070839999998,2.20191462553306
6,2022-10-10 18:19:23,7.0,1,mc,0,0,10330.29742,99.46788,0.12958299323442513,0.12687229591836732,0.9399999999999996,0.022499999999999996,93.4998072,2.244510264033873
7,2022-10-10 18:30:43,8.0,0,mc,0,0,10364.923490000001,38.25664200000001,4.981624894143324,0.04845110297092781,0.9399999999999996,0.022499999999999996,35.96124348,4.761401349581497
8,2022-10-10 18:43:24,9.0,0,mc,0,0,10393.96195,42.01674000000001,0.07021913689615271,0.05359278061224486,0.9399999999999996,0.022499999999999996,39.4957356,0.9490161561190333
9,2022-10-10 18:56:03,10.0,1,mc,0,0,10387.311310000001,31.899396000000003,5.529379865202404,0.043765580449145594,0.9399999999999996,0.022499999999999996,29.985432240000005,5.247100272077906
10,2022-10-10 19:08:27,11.0,1,mc,0,0,10356.373810000001,156.85956,8.64682758282981,0.20007596938775507,0.9399999999999996,0.022499999999999996,147.4479864,8.863198510289719
11,2022-10-10 19:20:08,12.0,1,mc,0,0,10258.25682,63.02405999999999,0.07938143317050517,0.08038783163265302,0.9399999999999996,0.022499999999999996,59.242616399999996,1.4220123771906046
12,2022-10-10 19:31:49,13.0,1,mc,0,0,10290.66358,84.61505999999999,0.1009774285904819,0.10792737244897956,0.9399999999999996,0.022499999999999996,79.53815639999999,1.908901358282429
13,2022-10-10 19:44:20,14.0,0,mc,0,0,10424.39464,131.66538,0.21239130404491463,0.16794053571428572,0.9399999999999996,0.022499999999999996,123.7654572,2.973384443968198
14,2022-10-10 19:56:28,15.0,1,mc,0,0,10370.436310000001,225.65304,0.518257692331737,0.2878227551020408,0.9399999999999996,0.022499999999999996,212.11385760000002,5.107682350816631
15,2022-10-10 20:08:55,16.0,1,mc,0,0,10401.61686,221.34852,4.810670888087391,0.28233229591836734,0.9399999999999996,0.022499999999999996,208.0676088,6.732235707001015
16,2022-10-10 20:20:19,17.0,1,mc,0,0,10250.436310000001,244.82981999999998,0.6219277255955113,0.3122829336734693,0.9399999999999996,0.022499999999999996,230.1400308,5.547377409887861
17,2022-10-10 20:31:52,18.0,0,mc,0,0,10295.436310000001,77.55858000000002,0.994829178897785,0.0989267602040816,0.9399999999999996,0.022499999999999996,72.90506520000001,1.9820180635074613
18,2022-10-10 20:43:22,19.0,0,mc,0,0,10339.63502,25.478009999999998,2.8752451599655093,0.039960269856027415,0.9399999999999996,0.022499999999999996,23.9493294,2.763111360999457
19,2022-10-10 20:56:17,20.0,1,mc,0,0,10402.311310000001,52.60074,1.9113637304912134,0.06709278061224486,0.9399999999999996,0.022499999999999996,49.4446956,2.152383564331947
20,2022-10-10 21:07:28,21.0,0,mc,0,0,10425.29742,177.46194000000003,6.372350320447588,0.2263545153061224,0.9399999999999996,0.022499999999999996,166.81422359999996,7.201991639987407
21,2022-10-10 21:19:04,22.0,0,mc,0,0,10440.60992,189.09504000000004,0.43477256053002084,0.24119265306122445,0.9399999999999996,0.022499999999999996,177.74933759999996,4.280230692950141
22,2022-10-10 21:30:28,23.0,0,mc,0,0,10474.325200000001,28.593318000000004,3.5926547688336337,0.04102418224113961,0.9399999999999996,0.022499999999999996,26.87771892,3.4380459220510153
23,2022-10-11 17:16:17,24.0,1,mc,0,0,10374.88075,28.341528000000004,0.07310262887526414,0.039995268617504846,0.9399999999999996,0.022499999999999996,26.641036319999998,0.6424770404225439
24,2022-10-11 17:28:17,25.0,1,mc,0,0,10307.55169,0.0,0.0,0.0,0.9399999999999996,0.0,0.0,0.0
25,2022-10-11 17:40:09,26.0,0,mc,0,0,10237.96607,51.201119999999996,0.07885942180094736,0.06530755102040812,0.9399999999999996,0.022499999999999996,48.1290528,1.1560387631440017
26,2022-10-11 17:52:17,27.0,0,mc,0,0,10247.65853,156.41286000000002,0.284268660941056,0.19950619897959185,0.9399999999999996,0.022499999999999996,147.0280884,3.5343980757219584
27,2022-10-11 18:04:34,28.0,0,mc,0,0,10368.561310000001,112.96133999999999,0.13576170199586324,0.14408334183673463,0.9399999999999996,0.022499999999999996,106.1836596,2.5484334810064566
28,2022-10-11 18:17:11,29.0,0,mc,0,0,10324.82733,127.54217999999999,0.1853250070478565,0.16268135204081638,0.9399999999999996,0.022499999999999996,119.88964920000002,2.8790458257094955
29,2022-10-11 18:29:22,30.0,1,mc,0,0,10305.85297,43.29780000000001,0.07238692643457144,0.05522678571428566,0.9399999999999996,0.022499999999999996,40.699932,0.9779527283543276
30,2022-10-11 18:41:29,31.0,0,mc,0,0,10263.561310000001,80.54459999999999,0.09803483296551484,0.10273545918367341,0.9399999999999996,0.022499999999999996,75.711924,1.817162870629843
31,2022-10-11 18:53:27,32.0,0,mc,0,0,10305.436310000001,164.34444000000002,0.3104858670328147,0.20962301020408164,0.9399999999999996,0.022499999999999996,154.48377359999998,3.7144799966062783
32,2022-10-11 19:05:37,33.0,0,mc,0,0,10322.311310000001,180.96779999999998,6.4222019369778485,0.23082627551020404,0.9399999999999996,0.022499999999999996,170.10973199999998,7.284931835171367
33,2022-10-11 19:17:50,34.0,0,mc,0,0,10346.44821,7.198056,0.8382263812404485,0.039569667169064945,0.9399999999999996,0.022499999999999996,6.766172639999999,0.8052648192722681
