,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_90_mean,gas_kgh_90_std,meter_sigma,methane_fraction_km,methane_fraction_km_sigma,ch4_kgh_90_mean_km,ch4_kgh_sigma
0,2022-10-10 17:00:00,1.0,1,mc,0,0,10351.26648,11.681952,0.07430424457759584,0.03972044927941065,0.936358125,0.0016174275550494,10.93849067106,0.08112355370654271
1,2022-10-10 17:13:50,2.0,1,mc,0,0,10398.14464,9.137552,2.4217713553564812,0.03963421736385909,0.936358125,0.0016174275550494,8.55602105781,2.2679971024233154
2,2022-10-10 17:28:52,3.0,1,mc,0,0,10419.39464,9.227319999999999,0.08270166901838773,0.03964762254204357,0.936358125,0.0016174275550494,8.640076053975001,0.08716457485746883
3,2022-10-10 17:43:03,4.0,1,mc,0,0,10416.32015,5.265104,1.607865050302363,0.0394656073886949,0.936358125,0.0016174275550494,4.93002290937,1.5060150364509035
4,2022-10-10 17:55:13,5.0,0,mc,0,0,10371.44592,0.0,0.0,0.0,0.936358125,0.0,0.0,0.0
5,2022-10-10 18:06:52,6.0,0,mc,1,1,10396.95146,97.56371999999998,0.12674777147166613,0.12444352040816324,0.936358125,0.0016174275550494,91.354581927225,0.22926965592353402
6,2022-10-10 18:19:23,7.0,1,mc,0,0,10330.29742,99.45143999999998,0.12962898552268431,0.1268513265306122,0.936358125,0.0016174275550494,93.12216388695,0.2339138050075664
7,2022-10-10 18:30:43,8.0,0,mc,0,0,10364.923490000001,36.07342,5.108430702816097,0.04564413396130963,0.936358125,0.0016174275550494,33.7776399135375,4.78386735047971
8,2022-10-10 18:43:24,9.0,0,mc,0,0,10393.96195,42.02888,0.06929078152607579,0.05360826530612241,0.936358125,0.0016174275550494,39.35408327265001,0.10653794568703862
9,2022-10-10 18:56:03,10.0,1,mc,0,0,10387.311310000001,29.517568000000004,5.634115600287275,0.04249477994444109,0.936358125,0.0016174275550494,27.639014627040005,5.275915993725808
10,2022-10-10 19:08:27,11.0,1,mc,0,0,10356.373810000001,158.29299999999998,7.3320196934213895,0.2019043367346939,0.936358125,0.0016174275550494,148.218936680625,6.872769232324636
11,2022-10-10 19:20:08,12.0,1,mc,0,0,10258.25682,63.463480000000004,0.781428694325084,0.08094831632653057,0.936358125,0.0016174275550494,59.42454513877501,0.74273973169801
12,2022-10-10 19:31:49,13.0,1,mc,0,0,10290.66358,82.17804,4.2853286786692,0.10481892857142854,0.936358125,0.0016174275550494,76.948075450575,4.01600266531809
13,2022-10-10 19:44:20,14.0,0,mc,0,0,10424.39464,131.63191999999998,0.2287062603605131,0.16789785714285713,0.936358125,0.0016174275550494,123.25461780135002,0.34044822284456694
14,2022-10-10 19:56:28,15.0,1,mc,0,0,10370.436310000001,225.09532,1.8263167432189304,0.2871113775510204,0.936358125,0.0016174275550494,210.769831781475,1.768960495295922
15,2022-10-10 20:08:55,16.0,1,mc,0,0,10401.61686,219.14319999999998,5.025685489115452,0.27951938775510204,0.936358125,0.0016174275550494,205.19651585850002,4.7264235905795875
16,2022-10-10 20:20:19,17.0,1,mc,0,0,10250.436310000001,244.82908,0.5858609029223855,0.31228198979591837,0.936358125,0.0016174275550494,229.247698294275,0.7370537360633517
17,2022-10-10 20:31:52,18.0,0,mc,0,0,10295.436310000001,75.86956,3.6199464961220786,0.09677239795918366,0.936358125,0.0016174275550494,71.041078946175,3.3929970867361514
18,2022-10-10 20:43:22,19.0,0,mc,0,0,10339.63502,24.741091999999995,2.5653102860808787,0.03995149052010648,0.936358125,0.0016174275550494,23.166522515572503,2.402673677556913
19,2022-10-10 20:56:17,20.0,1,mc,0,0,10402.311310000001,50.25928,3.67583936668999,0.06410622448979589,0.936358125,0.0016174275550494,47.060685184650005,3.4433851256052135
20,2022-10-10 21:07:28,21.0,0,mc,0,0,10425.29742,176.8966,6.024469193196633,0.22563341836734688,0.936358125,0.0016174275550494,165.638568694875,5.652261965607398
21,2022-10-10 21:19:04,22.0,0,mc,0,0,10440.60992,189.15384,0.5309796172054436,0.2412676530612245,0.936358125,0.0016174275550494,177.11573495895001,0.6259652839122832
22,2022-10-10 21:30:28,23.0,0,mc,0,0,10474.325200000001,27.221252,3.5164851530320482,0.040666016055076665,0.936358125,0.0016174275550494,25.488840482872497,3.293203942775419
23,2022-10-11 17:16:17,24.0,1,mc,0,0,10374.88075,28.347847999999995,0.07082438612591263,0.03999533805071559,0.936358125,0.0016174275550494,26.543737801065006,0.0888972396375557
24,2022-10-11 17:28:17,25.0,1,mc,0,0,10307.55169,0.0,0.0,0.0,0.936358125,0.0,0.0,0.0
25,2022-10-11 17:40:09,26.0,0,mc,0,0,10237.96607,51.20588,0.07617003923068787,0.06531362244897956,0.936358125,0.0016174275550494,47.947041785775006,0.12524580615375225
26,2022-10-11 17:52:17,27.0,0,mc,0,0,10247.65853,156.39264,0.27350886714052763,0.19948040816326526,0.936358125,0.0016174275550494,146.4395191542,0.4055399410674297
27,2022-10-11 18:04:34,28.0,0,mc,0,0,10368.561310000001,112.99088,0.13775395359240025,0.14412102040816321,0.936358125,0.0016174275550494,105.79992853889999,0.2612433493339446
28,2022-10-11 18:17:11,29.0,0,mc,0,0,10324.82733,127.55568000000001,0.18170792417466275,0.16269857142857141,0.936358125,0.0016174275550494,119.43779735790001,0.3077698495255416
29,2022-10-11 18:29:22,30.0,1,mc,0,0,10305.85297,43.29556,0.06886182354231576,0.05522392857142853,0.936358125,0.0016174275550494,40.540149382425,0.10832951728834295
30,2022-10-11 18:41:29,31.0,0,mc,0,0,10263.561310000001,80.57056,0.11248603688628268,0.10276857142857142,0.936358125,0.0016174275550494,75.44289849180001,0.19322582125715237
31,2022-10-11 18:53:27,32.0,0,mc,0,0,10305.436310000001,166.44004,5.8620872132253945,0.21229596938775508,0.936358125,0.0016174275550494,155.84748377932502,5.499204514674239
32,2022-10-11 19:05:37,33.0,0,mc,0,0,10322.311310000001,175.77796,9.047934428487105,0.22420658163265308,0.936358125,0.0016174275550494,164.59112104192502,8.479475250838254
