,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_30_mean,gas_kgh_30_std,meter_sigma,methane_fraction_km,methane_fraction_km_sigma,ch4_kgh_30_mean_km,ch4_kgh_sigma
0,2022-10-10 17:00:00,1.0,1,mc,0,0,10351.26648,11.665032000000002,0.06103084615232655,0.03972000346381275,0.9363581250000004,0.0016174275550494,10.922647491585,0.07074589136414665
1,2022-10-10 17:13:50,2.0,1,mc,0,0,10398.14464,7.082496000000002,0.06738834738112096,0.03956610967917148,0.9363581250000004,0.0016174275550494,6.6317526748799995,0.07406313186266572
2,2022-10-10 17:28:52,3.0,1,mc,0,0,10419.39464,9.207336000000002,0.07431494626668755,0.03964695628895107,0.9363581250000004,0.0016174275550494,8.621363873205,0.08026256158664057
3,2022-10-10 17:43:03,4.0,1,mc,0,0,10416.32015,4.763856000000001,0.06893217584123454,0.03944421383374467,0.9363581250000004,0.0016174275550494,4.4606752719300005,0.07476340628517673
4,2022-10-10 17:55:13,5.0,0,mc,0,0,10371.44592,0.0,0.0,0.0,0.9363581250000004,0.0,0.0,0.0
5,2022-10-10 18:06:52,6.0,0,mc,1,1,10396.95146,97.6392,0.09884809662758624,0.12453979591836731,0.9363581250000004,0.0016174275550494,91.42525823849999,0.21703852987671998
6,2022-10-10 18:19:23,7.0,1,mc,0,0,10330.29742,99.52680000000001,0.12798418005686313,0.1269474489795918,0.9363581250000004,0.0016174275550494,93.19272783524998,0.23324832032350076
7,2022-10-10 18:30:43,8.0,0,mc,0,0,10364.923490000001,42.290879999999994,0.07413898597485256,0.053942448979591794,0.9363581250000004,0.0016174275550494,39.599409101400006,0.10976940905409763
8,2022-10-10 18:43:24,9.0,0,mc,0,0,10393.96195,42.00828,0.06580247558491518,0.05358198979591833,0.9363581250000004,0.0016174275550494,39.334794295274996,0.10454741681864504
9,2022-10-10 18:56:03,10.0,1,mc,0,0,10387.311310000001,36.1914,0.054801636018871024,0.046162499999999954,0.9363581250000004,0.0016174275550494,33.888111445125,0.08903969666845132
10,2022-10-10 19:08:27,11.0,1,mc,0,0,10356.373810000001,152.55924000000002,10.664500757236757,0.19459086734693878,0.9363581250000004,0.0016174275550494,142.850083917825,9.990501845564014
11,2022-10-10 19:20:08,12.0,1,mc,0,0,10258.25682,63.01044,0.07830538625944874,0.08037045918367342,0.9363581250000004,0.0016174275550494,59.000337453825,0.1463766540864683
12,2022-10-10 19:31:49,13.0,1,mc,0,0,10290.66358,84.59796,0.10663698523819018,0.10790556122448977,0.9363581250000004,0.0016174275550494,79.213987204425,0.19723481894210035
13,2022-10-10 19:44:20,14.0,0,mc,0,0,10424.39464,131.65188,0.21683730815267216,0.16792331632653063,0.9363581250000004,0.0016174275550494,123.27330750952501,0.333601223460911
14,2022-10-10 19:56:28,15.0,1,mc,0,0,10370.436310000001,225.72467999999995,0.6182177734813824,0.28791413265306126,0.9363581250000004,0.0016174275550494,211.35913813102496,0.7355722387898671
15,2022-10-10 20:08:55,16.0,1,mc,0,0,10401.61686,224.3652,0.44319024015146935,0.28618010204081634,0.9363581250000004,0.0016174275550494,210.08617798724998,0.6129527743791926
16,2022-10-10 20:20:19,17.0,1,mc,0,0,10250.436310000001,245.02380000000002,0.527957655041802,0.31253035714285715,0.9363581250000004,0.0016174275550494,229.43002594837498,0.697916808965512
17,2022-10-10 20:31:52,18.0,0,mc,0,0,10295.436310000001,77.02524,1.1914424169163975,0.0982464795918367,0.9363581250000004,0.0016174275550494,72.12320930407502,1.1263145887610486
18,2022-10-10 20:43:22,19.0,0,mc,0,0,10339.63502,27.711911999999998,2.5476085439654024,0.03998691641268978,0.9363581250000004,0.0016174275550494,25.948273960485,2.386188788165475
19,2022-10-10 20:56:17,20.0,1,mc,0,0,10402.311310000001,53.115120000000005,0.06899782305411371,0.06774887755102038,0.9363581250000004,0.0016174275550494,49.734774172349994,0.1248150863255684
