,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,gas_kgh_30_mean,gas_kgh_30_std,meter_sigma,methane_fraction_su_raw,methane_fraction_su_raw_sigma,ch4_kgh_30_mean_su_raw,ch4_kgh_sigma
0,2022-10-25 17:15:06,1.0,0,mc,0,1,41623.97797,217.06644000000003,0.32625516309826486,0.27687045918367353,0.8999999999999998,0.022499999999999996,195.359796,4.8991547154734425
1,2022-10-25 17:32:51,2.0,0,mc,0,0,41630.46886,102.48732,0.1528232569410456,0.13072362244897956,0.8999999999999998,0.022499999999999996,92.23858800000001,2.3130569652392863
2,2022-10-25 17:50:38,3.0,0,pc,1,1,42633.14464,1041.1332,24.880584207577286,1.3279760204081632,0.8799999999999998,0.022499999999999996,916.1972160000001,32.08592905603463
3,2022-10-25 18:09:06,4.0,0,pc,0,0,42635.03948,1040.7024,28.755710151502793,1.3274265306122452,0.8799999999999998,0.022499999999999996,915.818112,34.49650277972037
4,2022-10-25 18:27:49,5.0,0,None,1,1,43640.086839999996,0.0,0.0,0.0,0.8799999999999998,0.0,0.0,0.0
5,2022-10-25 18:47:01,6.0,0,pc,0,0,43643.14464,492.9804000000001,2.1199321654729677,0.628801530612245,0.8799999999999998,0.022499999999999996,433.82275200000004,11.261447711743747
6,2022-10-25 19:07:09,7.0,0,bc,0,0,43626.23549,25.675656000000004,0.023758858906768474,0.03274956122448975,0.8799999999999998,0.022499999999999996,22.594577280000003,0.5787984167911662
7,2022-10-25 19:27:51,8.0,0,pc,0,0,43632.51964,667.7256,4.040845469743289,0.8516908163265308,0.8799999999999998,0.022499999999999996,587.598528,15.457096028824617
8,2022-10-25 20:10:26,9.0,0,mc,0,0,44646.26964,149.5332,0.14149546111887273,0.19073112244897955,0.8799999999999998,0.022499999999999996,131.589216,3.3709814151844064
9,2022-10-25 20:29:47,10.0,0,mc,0,1,44667.51964,78.50124,0.08601301264824708,0.10012913265306117,0.8799999999999998,0.022499999999999996,69.08109119999999,1.7700934519909557
10,2022-10-25 20:46:41,11.0,0,mc,0,0,44667.51964,66.314745,0.057548254639639765,0.0845851339285714,0.8799999999999998,0.022499999999999996,58.35697560000001,1.4947953713301005
11,2022-10-29 16:25:01,12.0,0,None,0,0,42617.543679999995,0.0,0.0,0.0,0.9200000000000004,0.0,0.0,0.0
12,2022-10-29 16:50:54,13.0,0,mc,0,0,42642.51964,356.93424,0.7511326663664385,0.4552732653061225,0.9200000000000004,0.022499999999999996,328.37950079999996,8.07157136392974
13,2022-10-29 17:17:02,14.0,0,pc,0,0,42642.51964,704.4071999999998,5.4663760573162286,0.8984785714285715,0.9200000000000004,0.022499999999999996,648.054624,16.64844463283783
14,2022-10-29 17:42:41,15.0,0,pc,0,0,43641.474559999995,425.68080000000003,1.7733043848644032,0.5429602040816326,0.9200000000000004,0.022499999999999996,391.6263359999999,9.728603077565744
15,2022-10-29 18:07:05,16.0,0,bc,0,0,43640.198209999995,35.240904,0.0407354507642371,0.04495013265306118,0.9200000000000004,0.022499999999999996,32.421631680000004,0.7948819570509109
16,2022-10-29 18:30:51,17.0,0,mc,0,0,43625.62149,354.1994400000001,0.8225822393012132,0.451785,0.9200000000000004,0.022499999999999996,325.8634848,8.016121085474305
17,2022-10-29 18:54:05,18.0,0,pc,0,0,43635.8699,858.0372000000001,13.483965042559445,1.094435204081633,0.9200000000000004,0.022499999999999996,789.394224,22.969965701686768
18,2022-10-29 19:16:34,19.0,0,pc,0,0,43617.51964,1121.6928,29.689739519188123,1.4307306122448982,0.9200000000000004,0.022499999999999996,1031.9573759999998,37.21261702481301
19,2022-10-29 19:38:31,20.0,0,pc,0,0,44617.51964,1361.3004,36.73896429152286,1.7363525510204085,0.9200000000000004,0.022499999999999996,1252.3963680000002,45.64135189247137
20,2022-10-29 19:59:55,21.0,0,pc,0,0,44608.46226,613.4736,3.4714559561043674,0.782491836734694,0.9200000000000004,0.022499999999999996,564.3957119999999,14.186096454657926
21,2022-10-29 20:19:49,22.0,0,mc,0,0,44617.51964,214.21812000000003,0.32631926232681413,0.27323739795918367,0.9200000000000004,0.022499999999999996,197.08067040000003,4.8357863495056455
22,2022-10-29 20:42:28,23.0,0,pc,1,1,44617.51964,518.2008,2.15740671912463,0.6609704081632652,0.9200000000000004,0.022499999999999996,476.74473600000005,11.84287229313104
23,2022-10-29 21:02:17,24.0,0,mc,0,0,44627.869099999996,177.07402499999998,0.05636019895158544,0.22585972576530608,0.9200000000000004,0.022499999999999996,162.908103,3.9899174018118937
