,datetime_utc,overpass_id,phase_iii,kgh_gas_30,kgh_gas_60,kgh_gas_90,kgh_ch4_30,kgh_ch4_60,kgh_ch4_90,methane_fraction,meter,qc_discard,qc_discard_strict,altitude_meters
38,2022-10-11 20:17:27,39,1,186.6677806,186.6677806,186.6677806,175.4677138,175.4677138,175.4677138,0.94,mc,0,0,11680.48077
39,2022-10-11 20:29:26,40,1,148.8655742,148.8655742,148.8655742,139.9336397,139.9336397,139.9336397,0.94,mc,0,0,11820.0
40,2022-10-11 20:41:35,41,1,31.35090194,31.35090194,31.35090194,29.46984782,29.46984782,29.46984782,0.94,mc,0,0,11806.04167
41,2022-10-11 20:53:28,42,1,40.22895484,40.22895484,40.22895484,37.81521755,37.81521755,37.81521755,0.94,mc,0,0,11776.875
42,2022-10-11 21:05:07,43,0,97.0496129,97.0496129,97.0496129,91.22663613,91.22663613,91.22663613,0.94,mc,0,0,11678.77976
43,2022-10-11 21:16:36,44,0,94.12037419,94.12037419,94.12037419,88.47315174,88.47315174,88.47315174,0.94,mc,0,0,11732.8125
44,2022-10-12 17:15:56,45,0,295.7861032,295.7861032,295.7861032,278.038937,278.038937,278.038937,0.94,mc,0,0,11558.125
45,2022-10-12 17:27:35,46,1,70.03207742,70.03207742,70.03207742,65.83015277,65.83015277,65.83015277,0.94,mc,0,0,11576.97917
46,2022-10-12 17:40:37,47,0,15.4026929,15.4026929,15.4026929,14.47853133,14.47853133,14.47853133,0.94,mc,0,1,11736.25
47,2022-10-12 17:53:09,48,0,52.59774194,52.59774194,52.59774194,49.44187742,49.44187742,49.44187742,0.94,mc,0,0,11685.11364
48,2022-10-12 18:05:38,49,0,51.85091613,51.85091613,51.85091613,48.73986116,48.73986116,48.73986116,0.94,mc,0,0,11553.125
49,2022-10-12 18:17:56,50,0,114.4248387,114.4248387,114.4248387,105.2708516,105.2708516,105.2708516,0.92,mc,0,0,11557.08333
50,2022-10-12 18:29:58,51,1,66.9303871,66.9303871,66.9303871,61.57595613,61.57595613,61.57595613,0.92,mc,0,0,11590.20833
51,2022-10-12 18:42:00,52,0,44.35978065,44.35978065,44.35978065,40.81099819,40.81099819,40.81099819,0.92,mc,1,1,11681.06838
52,2022-10-12 18:56:00,53,0,89.15550968,89.15550968,89.15550968,82.0230689,82.0230689,82.0230689,0.92,mc,0,0,11677.70833
53,2022-10-12 19:06:48,54,0,65.24088387,65.24088387,65.24088387,60.02161316,60.02161316,60.02161316,0.92,mc,1,1,11718.68056
54,2022-10-12 19:18:55,55,1,12.24937161,12.24937161,12.24937161,11.26942188,11.26942188,11.26942188,0.92,mc,0,0,11584.79167
55,2022-10-12 19:30:04,56,0,226.3430323,226.3430323,226.3430323,208.2355897,208.2355897,208.2355897,0.92,mc,0,0,11675.0
56,2022-10-12 19:41:56,57,1,28.74762581,28.74762581,28.74762581,26.44781574,26.44781574,26.44781574,0.92,mc,0,0,11595.10417
57,2022-10-12 19:53:46,58,1,24.84870968,24.84870968,24.84870968,22.8608129,22.8608129,22.8608129,0.92,mc,0,0,11655.9375
58,2022-10-12 20:05:39,59,1,90.81464516,90.81464516,90.81464516,83.54947355,83.54947355,83.54947355,0.92,mc,0,0,11651.664
59,2022-10-12 20:17:03,60,0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,mc,0,0,11676.875
60,2022-10-12 20:28:57,61,0,71.12566452,71.12566452,71.12566452,65.43561135,65.43561135,65.43561135,0.92,mc,0,0,11481.29808
61,2022-10-12 20:40:50,62,0,65.77792258,65.77792258,65.77792258,60.51568877,60.51568877,60.51568877,0.92,mc,0,0,11546.66667
62,2022-10-12 20:52:31,63,1,101.5700516,101.5700516,101.5700516,93.44444748,93.44444748,93.44444748,0.92,mc,0,0,11519.65278
63,2022-10-12 21:04:24,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,mc,0,0,11682.5
64,2022-10-12 21:15:00,65,1,199.5419613,199.5419613,199.5419613,183.5786044,183.5786044,183.5786044,0.92,mc,0,0,11747.60417
65,2022-10-28 17:51:25,66,0,703.0625806,703.0625806,703.0625806,653.8013292,653.8013292,653.8013292,0.929933333,pc,1,1,11538.80952
66,2022-10-28 18:03:19,67,1,621.8396129,621.8396129,621.8396129,578.269384,578.269384,578.269384,0.929933333,pc,0,0,11664.79167
