,datetime_utc,overpass_id,phase_iii,meter,qc_su_discard,qc_su_discard_strict,altitude_feet,methane_fraction_su_normalized,methane_fraction_su_normalized_sigma,kgh_gas_30_mean,kgh_gas_30_std,kgh_ch4_30_mean_su_normalized,kgh_ch4_30_std_su_normalized,meter_uncertainty,meter_sigma_percent,meter_sigma_kgh_gas,kgh_ch4_sigma
0,2022-10-10 17:00:00,1.0,1,mc,0,0,10351.26648,0.9400000000000002,0.022499999999999996,11.665032000000002,0.06103084615232655,10.96513008,0.057368995383187,0.6673896371709459,0.340504916923952,0.03972000752075243,0.2712419227298577
1,2022-10-10 17:13:50,2.0,1,mc,0,0,10398.14464,0.9400000000000002,0.022499999999999996,7.082496000000002,0.06738834738112096,6.657546239999999,0.06334504653825358,1.0949473331773971,0.5586465985598965,0.03956612299714073,0.17547147087302106
2,2022-10-10 17:28:52,3.0,1,mc,0,0,10419.39464,0.9400000000000002,0.022499999999999996,9.207336000000002,0.07431494626668755,8.65489584,0.06985604949068655,0.8439797714416718,0.4306019242049346,0.03964696598401367,0.22177949542836473
3,2022-10-10 17:43:03,4.0,1,mc,0,0,10416.32015,0.9400000000000002,0.022499999999999996,4.763856000000001,0.06893217584123454,4.478024639999999,0.06479624529076052,1.622860122250428,0.8279898582910347,0.03944424454358896,0.13062274914316457
4,2022-10-10 17:55:13,5.0,0,mc,0,0,10371.44592,0.9400000000000002,0.022499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2022-10-10 18:06:52,6.0,0,mc,1,1,10396.95146,0.9400000000000002,0.022499999999999996,97.6392,0.09884809662758624,91.780848,0.09291721082993358,0.25,0.12755102040816327,0.12453979591836736,2.2019602421584445
6,2022-10-10 18:19:23,7.0,1,mc,0,0,10330.29742,0.9400000000000002,0.022499999999999996,99.52680000000001,0.12798418005686313,93.55519199999999,0.12030512925345008,0.25,0.12755102040816327,0.12694744897959187,2.245754878724993
7,2022-10-10 18:30:43,8.0,0,mc,0,0,10364.923490000001,0.9400000000000002,0.022499999999999996,42.290879999999994,0.07413898597485256,39.753427200000004,0.06969064681636108,0.25,0.12755102040816327,0.053942448979591835,0.9554398888273898
8,2022-10-10 18:43:24,9.0,0,mc,0,0,10393.96195,0.9400000000000002,0.022499999999999996,42.00828,0.06580247558491518,39.487783199999996,0.06185432704982174,0.25,0.12755102040816327,0.05358198979591837,0.9485462251593099
9,2022-10-10 18:56:03,10.0,1,mc,0,0,10387.311310000001,0.9400000000000002,0.022499999999999996,36.1914,0.054801636018871024,34.019915999999995,0.05151353785773832,0.25,0.12755102040816327,0.04616250000000001,0.8170872972194786
10,2022-10-10 19:08:27,11.0,1,mc,0,0,10356.373810000001,0.9400000000000002,0.022499999999999996,152.55924000000002,10.664500757236757,143.40568560000003,10.024630711802551,0.25,0.12755102040816327,0.1945908673469388,10.597608424665632
