,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,data_qc
55,2022-11-16 15:17:55,NA,NA,NA,NA,NA,NA,NA,2
56,2022-11-16 15:17:56,NA,NA,NA,NA,NA,NA,NA,2
57,2022-11-16 15:17:57,NA,NA,NA,NA,NA,NA,NA,2
58,2022-11-16 15:17:58,NA,NA,NA,NA,NA,NA,NA,2
59,2022-11-16 15:17:59,NA,NA,NA,NA,NA,NA,NA,2
60,2022-11-16 15:18:00,NA,NA,NA,NA,NA,NA,NA,2
61,2022-11-16 15:18:01,NA,NA,NA,NA,NA,NA,NA,2
62,2022-11-16 15:18:02,NA,NA,NA,NA,NA,NA,NA,2
63,2022-11-16 15:18:03,NA,NA,NA,NA,NA,NA,NA,2
64,2022-11-16 15:18:04,NA,NA,NA,NA,NA,NA,NA,2
65,2022-11-16 15:18:05,NA,NA,NA,NA,NA,NA,NA,2
66,2022-11-16 15:18:06,NA,NA,NA,NA,NA,NA,NA,2
67,2022-11-16 15:18:07,NA,NA,NA,NA,NA,NA,NA,2
68,2022-11-16 15:18:08,NA,NA,NA,NA,NA,NA,NA,2
69,2022-11-16 15:18:09,NA,NA,NA,NA,NA,NA,NA,2
70,2022-11-16 15:18:10,NA,NA,NA,NA,NA,NA,NA,2
71,2022-11-16 15:18:11,NA,NA,NA,NA,NA,NA,NA,2
72,2022-11-16 15:18:12,NA,NA,NA,NA,NA,NA,NA,2
73,2022-11-16 15:18:13,NA,NA,NA,NA,NA,NA,NA,2
74,2022-11-16 15:18:14,NA,NA,NA,NA,NA,NA,NA,2
75,2022-11-16 15:18:15,NA,NA,NA,NA,NA,NA,NA,2
76,2022-11-16 15:18:16,NA,NA,NA,NA,NA,NA,NA,2
77,2022-11-16 15:18:17,NA,NA,NA,NA,NA,NA,NA,2
78,2022-11-16 15:18:18,NA,NA,NA,NA,NA,NA,NA,2
79,2022-11-16 15:18:19,NA,NA,NA,NA,NA,NA,NA,2
80,2022-11-16 15:18:20,NA,NA,NA,NA,NA,NA,NA,2
81,2022-11-16 15:18:21,NA,NA,NA,NA,NA,NA,NA,2
82,2022-11-16 15:18:22,NA,NA,NA,NA,NA,NA,NA,2
83,2022-11-16 15:18:23,NA,NA,NA,NA,NA,NA,NA,2
84,2022-11-16 15:18:24,NA,NA,NA,NA,NA,NA,NA,2
85,2022-11-16 15:18:25,NA,NA,NA,NA,NA,NA,NA,2
86,2022-11-16 15:18:26,NA,NA,NA,NA,NA,NA,NA,2
87,2022-11-16 15:18:27,NA,NA,NA,NA,NA,NA,NA,2
88,2022-11-16 15:18:28,NA,NA,NA,NA,NA,NA,NA,2
89,2022-11-16 15:18:29,NA,NA,NA,NA,NA,NA,NA,2
90,2022-11-16 15:18:30,NA,NA,NA,NA,NA,NA,NA,2
91,2022-11-16 15:18:31,NA,NA,NA,NA,NA,NA,NA,2
92,2022-11-16 15:18:32,NA,NA,NA,NA,NA,NA,NA,2
93,2022-11-16 15:18:33,NA,NA,NA,NA,NA,NA,NA,2
94,2022-11-16 15:18:34,NA,NA,NA,NA,NA,NA,NA,2
95,2022-11-16 15:18:35,NA,NA,NA,NA,NA,NA,NA,2
96,2022-11-16 15:18:36,NA,NA,NA,NA,NA,NA,NA,2
97,2022-11-16 15:18:37,NA,NA,NA,NA,NA,NA,NA,2
98,2022-11-16 15:18:38,NA,NA,NA,NA,NA,NA,NA,2
99,2022-11-16 15:18:39,NA,NA,NA,NA,NA,NA,NA,2
100,2022-11-16 15:18:40,NA,NA,NA,NA,NA,NA,NA,2
101,2022-11-16 15:18:41,NA,NA,NA,NA,NA,NA,NA,2
102,2022-11-16 15:18:42,NA,NA,NA,NA,NA,NA,NA,2
103,2022-11-16 15:18:43,NA,NA,NA,NA,NA,NA,NA,2
104,2022-11-16 15:18:44,NA,NA,NA,NA,NA,NA,NA,2
105,2022-11-16 15:18:45,NA,NA,NA,NA,NA,NA,NA,2
106,2022-11-16 15:18:46,NA,NA,NA,NA,NA,NA,NA,2
107,2022-11-16 15:18:47,NA,NA,NA,NA,NA,NA,NA,2
108,2022-11-16 15:18:48,NA,NA,NA,NA,NA,NA,NA,2
109,2022-11-16 15:18:49,NA,NA,NA,NA,NA,NA,NA,2
110,2022-11-16 15:18:50,NA,NA,NA,NA,NA,NA,NA,2
111,2022-11-16 15:18:51,NA,NA,NA,NA,NA,NA,NA,2
112,2022-11-16 15:18:52,NA,NA,NA,NA,NA,NA,NA,2
113,2022-11-16 15:18:53,NA,NA,NA,NA,NA,NA,NA,2
114,2022-11-16 15:18:54,NA,NA,NA,NA,NA,NA,NA,2
115,2022-11-16 15:18:55,NA,NA,NA,NA,NA,NA,NA,2
116,2022-11-16 15:18:56,NA,NA,NA,NA,NA,NA,NA,2
117,2022-11-16 15:18:57,NA,NA,NA,NA,NA,NA,NA,2
118,2022-11-16 15:18:58,NA,NA,NA,NA,NA,NA,NA,2
119,2022-11-16 15:18:59,NA,NA,NA,NA,NA,NA,NA,2
120,2022-11-16 15:19:00,NA,NA,NA,NA,NA,NA,NA,2
121,2022-11-16 15:19:01,NA,NA,NA,NA,NA,NA,NA,2
122,2022-11-16 15:19:02,NA,NA,NA,NA,NA,NA,NA,2
123,2022-11-16 15:19:03,NA,NA,NA,NA,NA,NA,NA,2
124,2022-11-16 15:19:04,NA,NA,NA,NA,NA,NA,NA,2
125,2022-11-16 15:19:05,NA,NA,NA,NA,NA,NA,NA,2
126,2022-11-16 15:19:06,NA,NA,NA,NA,NA,NA,NA,2
127,2022-11-16 15:19:07,NA,NA,NA,NA,NA,NA,NA,2
128,2022-11-16 15:19:08,NA,NA,NA,NA,NA,NA,NA,2
129,2022-11-16 15:19:09,NA,NA,NA,NA,NA,NA,NA,2
130,2022-11-16 15:19:10,NA,NA,NA,NA,NA,NA,NA,2
131,2022-11-16 15:19:11,NA,NA,NA,NA,NA,NA,NA,2
132,2022-11-16 15:19:12,NA,NA,NA,NA,NA,NA,NA,2
133,2022-11-16 15:19:13,NA,NA,NA,NA,NA,NA,NA,2
134,2022-11-16 15:19:14,NA,NA,NA,NA,NA,NA,NA,2
135,2022-11-16 15:19:15,NA,NA,NA,NA,NA,NA,NA,2
136,2022-11-16 15:19:16,NA,NA,NA,NA,NA,NA,NA,2
137,2022-11-16 15:19:17,NA,NA,NA,NA,NA,NA,NA,2
138,2022-11-16 15:19:18,NA,NA,NA,NA,NA,NA,NA,2
139,2022-11-16 15:19:19,NA,NA,NA,NA,NA,NA,NA,2
140,2022-11-16 15:19:20,NA,NA,NA,NA,NA,NA,NA,2
141,2022-11-16 15:19:21,NA,NA,NA,NA,NA,NA,NA,2
142,2022-11-16 15:19:22,NA,NA,NA,NA,NA,NA,NA,2
143,2022-11-16 15:19:23,NA,NA,NA,NA,NA,NA,NA,2
144,2022-11-16 15:19:24,NA,NA,NA,NA,NA,NA,NA,2
145,2022-11-16 15:19:25,NA,NA,NA,NA,NA,NA,NA,2
146,2022-11-16 15:19:26,NA,NA,NA,NA,NA,NA,NA,2
147,2022-11-16 15:19:27,NA,NA,NA,NA,NA,NA,NA,2
148,2022-11-16 15:19:28,NA,NA,NA,NA,NA,NA,NA,2
149,2022-11-16 15:19:29,NA,NA,NA,NA,NA,NA,NA,2
150,2022-11-16 15:19:30,NA,NA,NA,NA,NA,NA,NA,2
151,2022-11-16 15:19:31,NA,NA,NA,NA,NA,NA,NA,2
152,2022-11-16 15:19:32,NA,NA,NA,NA,NA,NA,NA,2
153,2022-11-16 15:19:33,NA,NA,NA,NA,NA,NA,NA,2
154,2022-11-16 15:19:34,NA,NA,NA,NA,NA,NA,NA,2
155,2022-11-16 15:19:35,NA,NA,NA,NA,NA,NA,NA,2
156,2022-11-16 15:19:36,NA,NA,NA,NA,NA,NA,NA,2
157,2022-11-16 15:19:37,NA,NA,NA,NA,NA,NA,NA,2
158,2022-11-16 15:19:38,NA,NA,NA,NA,NA,NA,NA,2
159,2022-11-16 15:19:39,NA,NA,NA,NA,NA,NA,NA,2
160,2022-11-16 15:19:40,NA,NA,NA,NA,NA,NA,NA,2
161,2022-11-16 15:19:41,NA,NA,NA,NA,NA,NA,NA,2
162,2022-11-16 15:19:42,NA,NA,NA,NA,NA,NA,NA,2
163,2022-11-16 15:19:43,NA,NA,NA,NA,NA,NA,NA,2
164,2022-11-16 15:19:44,NA,NA,NA,NA,NA,NA,NA,2
165,2022-11-16 15:19:45,NA,NA,NA,NA,NA,NA,NA,2
166,2022-11-16 15:19:46,NA,NA,NA,NA,NA,NA,NA,2
167,2022-11-16 15:19:47,NA,NA,NA,NA,NA,NA,NA,2
168,2022-11-16 15:19:48,NA,NA,NA,NA,NA,NA,NA,2
169,2022-11-16 15:19:49,NA,NA,NA,NA,NA,NA,NA,2
170,2022-11-16 15:19:50,NA,NA,NA,NA,NA,NA,NA,2
171,2022-11-16 15:19:51,NA,NA,NA,NA,NA,NA,NA,2
172,2022-11-16 15:19:52,NA,NA,NA,NA,NA,NA,NA,2
173,2022-11-16 15:19:53,NA,NA,NA,NA,NA,NA,NA,2
174,2022-11-16 15:19:54,NA,NA,NA,NA,NA,NA,NA,2
175,2022-11-16 15:19:55,NA,NA,NA,NA,NA,NA,NA,2
176,2022-11-16 15:19:56,NA,NA,NA,NA,NA,NA,NA,2
177,2022-11-16 15:19:57,NA,NA,NA,NA,NA,NA,NA,2
178,2022-11-16 15:19:58,NA,NA,NA,NA,NA,NA,NA,2
179,2022-11-16 15:19:59,NA,NA,NA,NA,NA,NA,NA,2
180,2022-11-16 15:20:00,NA,NA,NA,NA,NA,NA,NA,2
181,2022-11-16 15:20:01,NA,NA,NA,NA,NA,NA,NA,2
182,2022-11-16 15:20:02,NA,NA,NA,NA,NA,NA,NA,2
183,2022-11-16 15:20:03,NA,NA,NA,NA,NA,NA,NA,2
184,2022-11-16 15:20:04,NA,NA,NA,NA,NA,NA,NA,2
185,2022-11-16 15:20:05,NA,NA,NA,NA,NA,NA,NA,2
186,2022-11-16 15:20:06,NA,NA,NA,NA,NA,NA,NA,2
187,2022-11-16 15:20:07,NA,NA,NA,NA,NA,NA,NA,2
188,2022-11-16 15:20:08,NA,NA,NA,NA,NA,NA,NA,2
189,2022-11-16 15:20:09,NA,NA,NA,NA,NA,NA,NA,2
190,2022-11-16 15:20:10,NA,NA,NA,NA,NA,NA,NA,2
191,2022-11-16 15:20:11,NA,NA,NA,NA,NA,NA,NA,2
192,2022-11-16 15:20:12,NA,NA,NA,NA,NA,NA,NA,2
193,2022-11-16 15:20:13,NA,NA,NA,NA,NA,NA,NA,2
194,2022-11-16 15:20:14,NA,NA,NA,NA,NA,NA,NA,2
195,2022-11-16 15:20:15,NA,NA,NA,NA,NA,NA,NA,2
196,2022-11-16 15:20:16,NA,NA,NA,NA,NA,NA,NA,2
197,2022-11-16 15:20:17,NA,NA,NA,NA,NA,NA,NA,2
198,2022-11-16 15:20:18,NA,NA,NA,NA,NA,NA,NA,2
199,2022-11-16 15:20:19,NA,NA,NA,NA,NA,NA,NA,2
200,2022-11-16 15:20:20,NA,NA,NA,NA,NA,NA,NA,2
201,2022-11-16 15:20:21,NA,NA,NA,NA,NA,NA,NA,2
202,2022-11-16 15:20:22,NA,NA,NA,NA,NA,NA,NA,2
203,2022-11-16 15:20:23,NA,NA,NA,NA,NA,NA,NA,2
204,2022-11-16 15:20:24,NA,NA,NA,NA,NA,NA,NA,2
205,2022-11-16 15:20:25,NA,NA,NA,NA,NA,NA,NA,2
206,2022-11-16 15:20:26,NA,NA,NA,NA,NA,NA,NA,2
207,2022-11-16 15:20:27,NA,NA,NA,NA,NA,NA,NA,2
208,2022-11-16 15:20:28,NA,NA,NA,NA,NA,NA,NA,2
209,2022-11-16 15:20:29,NA,NA,NA,NA,NA,NA,NA,2
210,2022-11-16 15:20:30,NA,NA,NA,NA,NA,NA,NA,2
211,2022-11-16 15:20:31,NA,NA,NA,NA,NA,NA,NA,2
212,2022-11-16 15:20:32,NA,NA,NA,NA,NA,NA,NA,2
213,2022-11-16 15:20:33,NA,NA,NA,NA,NA,NA,NA,2
214,2022-11-16 15:20:34,NA,NA,NA,NA,NA,NA,NA,2
215,2022-11-16 15:20:35,NA,NA,NA,NA,NA,NA,NA,2
216,2022-11-16 15:20:36,NA,NA,NA,NA,NA,NA,NA,2
217,2022-11-16 15:20:37,NA,NA,NA,NA,NA,NA,NA,2
218,2022-11-16 15:20:38,NA,NA,NA,NA,NA,NA,NA,2
219,2022-11-16 15:20:39,NA,NA,NA,NA,NA,NA,NA,2
220,2022-11-16 15:20:40,NA,NA,NA,NA,NA,NA,NA,2
221,2022-11-16 15:20:41,NA,NA,NA,NA,NA,NA,NA,2
222,2022-11-16 15:20:42,NA,NA,NA,NA,NA,NA,NA,2
223,2022-11-16 15:20:43,NA,NA,NA,NA,NA,NA,NA,2
224,2022-11-16 15:20:44,NA,NA,NA,NA,NA,NA,NA,2
225,2022-11-16 15:20:45,NA,NA,NA,NA,NA,NA,NA,2
226,2022-11-16 15:20:46,NA,NA,NA,NA,NA,NA,NA,2
227,2022-11-16 15:20:47,NA,NA,NA,NA,NA,NA,NA,2
228,2022-11-16 15:20:48,NA,NA,NA,NA,NA,NA,NA,2
229,2022-11-16 15:20:49,NA,NA,NA,NA,NA,NA,NA,2
230,2022-11-16 15:20:50,NA,NA,NA,NA,NA,NA,NA,2
231,2022-11-16 15:20:51,NA,NA,NA,NA,NA,NA,NA,2
232,2022-11-16 15:20:52,NA,NA,NA,NA,NA,NA,NA,2
233,2022-11-16 15:20:53,NA,NA,NA,NA,NA,NA,NA,2
234,2022-11-16 15:20:54,NA,NA,NA,NA,NA,NA,NA,2
235,2022-11-16 15:20:55,NA,NA,NA,NA,NA,NA,NA,2
236,2022-11-16 15:20:56,NA,NA,NA,NA,NA,NA,NA,2
237,2022-11-16 15:20:57,NA,NA,NA,NA,NA,NA,NA,2
238,2022-11-16 15:20:58,NA,NA,NA,NA,NA,NA,NA,2
239,2022-11-16 15:20:59,NA,NA,NA,NA,NA,NA,NA,2
240,2022-11-16 15:21:00,NA,NA,NA,NA,NA,NA,NA,2
241,2022-11-16 15:21:01,NA,NA,NA,NA,NA,NA,NA,2
242,2022-11-16 15:21:02,NA,NA,NA,NA,NA,NA,NA,2
243,2022-11-16 15:21:03,NA,NA,NA,NA,NA,NA,NA,2
244,2022-11-16 15:21:04,NA,NA,NA,NA,NA,NA,NA,2
245,2022-11-16 15:21:05,NA,NA,NA,NA,NA,NA,NA,2
246,2022-11-16 15:21:06,NA,NA,NA,NA,NA,NA,NA,2
247,2022-11-16 15:21:07,NA,NA,NA,NA,NA,NA,NA,2
248,2022-11-16 15:21:08,NA,NA,NA,NA,NA,NA,NA,2
249,2022-11-16 15:21:09,NA,NA,NA,NA,NA,NA,NA,2
250,2022-11-16 15:21:10,NA,NA,NA,NA,NA,NA,NA,2
251,2022-11-16 15:21:11,NA,NA,NA,NA,NA,NA,NA,2
252,2022-11-16 15:21:12,NA,NA,NA,NA,NA,NA,NA,2
253,2022-11-16 15:21:13,NA,NA,NA,NA,NA,NA,NA,2
254,2022-11-16 15:21:14,NA,NA,NA,NA,NA,NA,NA,2
255,2022-11-16 15:21:15,NA,NA,NA,NA,NA,NA,NA,2
256,2022-11-16 15:21:16,NA,NA,NA,NA,NA,NA,NA,2
257,2022-11-16 15:21:17,NA,NA,NA,NA,NA,NA,NA,2
258,2022-11-16 15:21:18,NA,NA,NA,NA,NA,NA,NA,2
259,2022-11-16 15:21:19,NA,NA,NA,NA,NA,NA,NA,2
260,2022-11-16 15:21:20,NA,NA,NA,NA,NA,NA,NA,2
261,2022-11-16 15:21:21,NA,NA,NA,NA,NA,NA,NA,2
262,2022-11-16 15:21:22,NA,NA,NA,NA,NA,NA,NA,2
263,2022-11-16 15:21:23,NA,NA,NA,NA,NA,NA,NA,2
264,2022-11-16 15:21:24,NA,NA,NA,NA,NA,NA,NA,2
265,2022-11-16 15:21:25,NA,NA,NA,NA,NA,NA,NA,2
266,2022-11-16 15:21:26,NA,NA,NA,NA,NA,NA,NA,2
267,2022-11-16 15:21:27,NA,NA,NA,NA,NA,NA,NA,2
268,2022-11-16 15:21:28,NA,NA,NA,NA,NA,NA,NA,2
269,2022-11-16 15:21:29,NA,NA,NA,NA,NA,NA,NA,2
270,2022-11-16 15:21:30,NA,NA,NA,NA,NA,NA,NA,2
271,2022-11-16 15:21:31,NA,NA,NA,NA,NA,NA,NA,2
272,2022-11-16 15:21:32,NA,NA,NA,NA,NA,NA,NA,2
273,2022-11-16 15:21:33,NA,NA,NA,NA,NA,NA,NA,2
274,2022-11-16 15:21:34,NA,NA,NA,NA,NA,NA,NA,2
275,2022-11-16 15:21:35,NA,NA,NA,NA,NA,NA,NA,2
276,2022-11-16 15:21:36,NA,NA,NA,NA,NA,NA,NA,2
277,2022-11-16 15:21:37,NA,NA,NA,NA,NA,NA,NA,2
278,2022-11-16 15:21:38,NA,NA,NA,NA,NA,NA,NA,2
279,2022-11-16 15:21:39,NA,NA,NA,NA,NA,NA,NA,2
280,2022-11-16 15:21:40,NA,NA,NA,NA,NA,NA,NA,2
281,2022-11-16 15:21:41,NA,NA,NA,NA,NA,NA,NA,2
282,2022-11-16 15:21:42,NA,NA,NA,NA,NA,NA,NA,2
283,2022-11-16 15:21:43,NA,NA,NA,NA,NA,NA,NA,2
284,2022-11-16 15:21:44,NA,NA,NA,NA,NA,NA,NA,2
285,2022-11-16 15:21:45,NA,NA,NA,NA,NA,NA,NA,2
286,2022-11-16 15:21:46,NA,NA,NA,NA,NA,NA,NA,2
287,2022-11-16 15:21:47,NA,NA,NA,NA,NA,NA,NA,2
288,2022-11-16 15:21:48,NA,NA,NA,NA,NA,NA,NA,2
289,2022-11-16 15:21:49,NA,NA,NA,NA,NA,NA,NA,2
290,2022-11-16 15:21:50,NA,NA,NA,NA,NA,NA,NA,2
291,2022-11-16 15:21:51,NA,NA,NA,NA,NA,NA,NA,2
292,2022-11-16 15:21:52,NA,NA,NA,NA,NA,NA,NA,2
293,2022-11-16 15:21:53,NA,NA,NA,NA,NA,NA,NA,2
294,2022-11-16 15:21:54,NA,NA,NA,NA,NA,NA,NA,2
295,2022-11-16 15:21:55,NA,NA,NA,NA,NA,NA,NA,2
296,2022-11-16 15:21:56,NA,NA,NA,NA,NA,NA,NA,2
297,2022-11-16 15:21:57,NA,NA,NA,NA,NA,NA,NA,2
298,2022-11-16 15:21:58,NA,NA,NA,NA,NA,NA,NA,2
299,2022-11-16 15:21:59,NA,NA,NA,NA,NA,NA,NA,2
300,2022-11-16 15:22:00,NA,NA,NA,NA,NA,NA,NA,2
301,2022-11-16 15:22:01,NA,NA,NA,NA,NA,NA,NA,2
302,2022-11-16 15:22:02,NA,NA,NA,NA,NA,NA,NA,2
303,2022-11-16 15:22:03,NA,NA,NA,NA,NA,NA,NA,2
304,2022-11-16 15:22:04,NA,NA,NA,NA,NA,NA,NA,2
305,2022-11-16 15:22:05,NA,NA,NA,NA,NA,NA,NA,2
306,2022-11-16 15:22:06,NA,NA,NA,NA,NA,NA,NA,2
307,2022-11-16 15:22:07,NA,NA,NA,NA,NA,NA,NA,2
308,2022-11-16 15:22:08,NA,NA,NA,NA,NA,NA,NA,2
309,2022-11-16 15:22:09,NA,NA,NA,NA,NA,NA,NA,2
310,2022-11-16 15:22:10,NA,NA,NA,NA,NA,NA,NA,2
311,2022-11-16 15:22:11,NA,NA,NA,NA,NA,NA,NA,2
312,2022-11-16 15:22:12,NA,NA,NA,NA,NA,NA,NA,2
313,2022-11-16 15:22:13,NA,NA,NA,NA,NA,NA,NA,2
314,2022-11-16 15:22:14,NA,NA,NA,NA,NA,NA,NA,2
315,2022-11-16 15:22:15,NA,NA,NA,NA,NA,NA,NA,2
316,2022-11-16 15:22:16,NA,NA,NA,NA,NA,NA,NA,2
317,2022-11-16 15:22:17,NA,NA,NA,NA,NA,NA,NA,2
318,2022-11-16 15:22:18,NA,NA,NA,NA,NA,NA,NA,2
319,2022-11-16 15:22:19,NA,NA,NA,NA,NA,NA,NA,2
320,2022-11-16 15:22:20,NA,NA,NA,NA,NA,NA,NA,2
321,2022-11-16 15:22:21,NA,NA,NA,NA,NA,NA,NA,2
322,2022-11-16 15:22:22,NA,NA,NA,NA,NA,NA,NA,2
323,2022-11-16 15:22:23,NA,NA,NA,NA,NA,NA,NA,2
324,2022-11-16 15:22:24,NA,NA,NA,NA,NA,NA,NA,2
325,2022-11-16 15:22:25,NA,NA,NA,NA,NA,NA,NA,2
326,2022-11-16 15:22:26,NA,NA,NA,NA,NA,NA,NA,2
327,2022-11-16 15:22:27,NA,NA,NA,NA,NA,NA,NA,2
328,2022-11-16 15:22:28,NA,NA,NA,NA,NA,NA,NA,2
329,2022-11-16 15:22:29,NA,NA,NA,NA,NA,NA,NA,2
330,2022-11-16 15:22:30,NA,NA,NA,NA,NA,NA,NA,2
331,2022-11-16 15:22:31,NA,NA,NA,NA,NA,NA,NA,2
332,2022-11-16 15:22:32,NA,NA,NA,NA,NA,NA,NA,2
333,2022-11-16 15:22:33,NA,NA,NA,NA,NA,NA,NA,2
334,2022-11-16 15:22:34,NA,NA,NA,NA,NA,NA,NA,2
335,2022-11-16 15:22:35,NA,NA,NA,NA,NA,NA,NA,2
336,2022-11-16 15:22:36,NA,NA,NA,NA,NA,NA,NA,2
337,2022-11-16 15:22:37,NA,NA,NA,NA,NA,NA,NA,2
338,2022-11-16 15:22:38,NA,NA,NA,NA,NA,NA,NA,2
339,2022-11-16 15:22:39,NA,NA,NA,NA,NA,NA,NA,2
340,2022-11-16 15:22:40,NA,NA,NA,NA,NA,NA,NA,2
341,2022-11-16 15:22:41,NA,NA,NA,NA,NA,NA,NA,2
342,2022-11-16 15:22:42,NA,NA,NA,NA,NA,NA,NA,2
343,2022-11-16 15:22:43,NA,NA,NA,NA,NA,NA,NA,2
344,2022-11-16 15:22:44,NA,NA,NA,NA,NA,NA,NA,2
345,2022-11-16 15:22:45,NA,NA,NA,NA,NA,NA,NA,2
346,2022-11-16 15:22:46,NA,NA,NA,NA,NA,NA,NA,2
347,2022-11-16 15:22:47,NA,NA,NA,NA,NA,NA,NA,2
348,2022-11-16 15:22:48,NA,NA,NA,NA,NA,NA,NA,2
349,2022-11-16 15:22:49,NA,NA,NA,NA,NA,NA,NA,2
350,2022-11-16 15:22:50,NA,NA,NA,NA,NA,NA,NA,2
351,2022-11-16 15:22:51,NA,NA,NA,NA,NA,NA,NA,2
352,2022-11-16 15:22:52,NA,NA,NA,NA,NA,NA,NA,2
353,2022-11-16 15:22:53,NA,NA,NA,NA,NA,NA,NA,2
354,2022-11-16 15:22:54,NA,NA,NA,NA,NA,NA,NA,2
355,2022-11-16 15:22:55,NA,NA,NA,NA,NA,NA,NA,2
356,2022-11-16 15:22:56,NA,NA,NA,NA,NA,NA,NA,2
357,2022-11-16 15:22:57,NA,NA,NA,NA,NA,NA,NA,2
358,2022-11-16 15:22:58,NA,NA,NA,NA,NA,NA,NA,2
359,2022-11-16 15:22:59,NA,NA,NA,NA,NA,NA,NA,2
360,2022-11-16 15:23:00,NA,NA,NA,NA,NA,NA,NA,2
361,2022-11-16 15:23:01,NA,NA,NA,NA,NA,NA,NA,2
362,2022-11-16 15:23:02,NA,NA,NA,NA,NA,NA,NA,2
363,2022-11-16 15:23:03,NA,NA,NA,NA,NA,NA,NA,2
