,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,data_qc
0,2022-10-31 16:13:24,None,0,0,0,0.9542875,0,0,1
1,2022-10-31 16:13:25,None,0,0,0,0.9542875,0,0,1
2,2022-10-31 16:13:26,None,0,0,0,0.9542875,0,0,1
3,2022-10-31 16:13:27,None,0,0,0,0.9542875,0,0,1
4,2022-10-31 16:13:28,None,0,0,0,0.9542875,0,0,1
5,2022-10-31 16:13:29,None,0,0,0,0.9542875,0,0,1
6,2022-10-31 16:13:30,None,0,0,0,0.9542875,0,0,1
7,2022-10-31 16:13:31,None,0,0,0,0.9542875,0,0,1
8,2022-10-31 16:13:32,None,0,0,0,0.9542875,0,0,1
9,2022-10-31 16:13:33,None,0,0,0,0.9542875,0,0,1
10,2022-10-31 16:13:34,None,0,0,0,0.9542875,0,0,1
11,2022-10-31 16:13:35,None,0,0,0,0.9542875,0,0,1
12,2022-10-31 16:13:36,None,0,0,0,0.9542875,0,0,1
13,2022-10-31 16:13:37,None,0,0,0,0.9542875,0,0,1
14,2022-10-31 16:13:38,None,0,0,0,0.9542875,0,0,1
15,2022-10-31 16:13:39,None,0,0,0,0.9542875,0,0,1
16,2022-10-31 16:13:40,None,0,0,0,0.9542875,0,0,1
17,2022-10-31 16:13:41,None,0,0,0,0.9542875,0,0,1
18,2022-10-31 16:13:42,None,0,0,0,0.9542875,0,0,1
19,2022-10-31 16:13:43,None,0,0,0,0.9542875,0,0,1
20,2022-10-31 16:13:44,None,0,0,0,0.9542875,0,0,1
21,2022-10-31 16:13:45,None,0,0,0,0.9542875,0,0,1
22,2022-10-31 16:13:46,None,0,0,0,0.9542875,0,0,1
23,2022-10-31 16:13:47,None,0,0,0,0.9542875,0,0,1
24,2022-10-31 16:13:48,None,0,0,0,0.9542875,0,0,1
25,2022-10-31 16:13:49,None,0,0,0,0.9542875,0,0,1
26,2022-10-31 16:13:50,None,0,0.0,3.88152,0.9542875,0.0036450716270969,3.704086017,1
27,2022-10-31 16:13:51,mc,0.9996724513096279,0.0395943736041566,7.76304,0.9542875,0.0036450716270969,7.408172034,1
28,2022-10-31 16:13:52,mc,0.25,0.047764285714285724,37.4472,0.9542875,0.0036450716270969,35.73539487,1
29,2022-10-31 16:13:53,mc,0.25,0.07967295918367347,62.46359999999999,0.9542875,0.0036450716270969,59.60823268499999,1
30,2022-10-31 16:13:54,mc,0.25,0.10880816326530612,85.3056,0.9542875,0.0036450716270969,81.40606776,1
31,2022-10-31 16:13:55,mc,0.25,0.12640408163265307,99.1008,0.9542875,0.0036450716270969,94.57065468,1
32,2022-10-31 16:13:56,mc,0.25,0.13451785714285716,105.462,0.9542875,0.0036450716270969,100.64106832499999,1
33,2022-10-31 16:13:57,mc,0.25,0.1374887755102041,107.7912,0.9542875,0.0036450716270969,102.86379477,1
34,2022-10-31 16:13:58,mc,0.25,0.13849438775510206,108.5796,0.9542875,0.0036450716270969,103.61615503499999,1
35,2022-10-31 16:13:59,mc,0.25,0.13377397959183673,104.8788,0.9542875,0.0036450716270969,100.08452785499999,1
36,2022-10-31 16:14:00,mc,0.25,0.1262341836734694,98.9676,0.9542875,0.0036450716270969,94.443543585,1
37,2022-10-31 16:14:01,mc,0.25,0.12107755102040817,94.92479999999999,0.9542875,0.0036450716270969,90.58555007999999,1
38,2022-10-31 16:14:02,mc,0.25,0.11659132653061226,91.4076,0.9542875,0.0036450716270969,87.229130085,1
39,2022-10-31 16:14:03,mc,0.25,0.10647551020408164,83.4768,0.9542875,0.0036450716270969,79.66086677999999,1
40,2022-10-31 16:14:04,mc,0.25,0.09310408163265307,72.9936,0.9542875,0.0036450716270969,69.65688005999999,1
41,2022-10-31 16:14:05,mc,0.25,0.08459540816326531,66.3228,0.9542875,0.0036450716270969,63.291019004999995,1
42,2022-10-31 16:14:06,mc,0.25,0.0774872448979592,60.75000000000001,0.9542875,0.0036450716270969,57.97296562500001,1
43,2022-10-31 16:14:07,mc,0.25,0.07264744897959184,56.9556,0.9542875,0.0036450716270969,54.352017135,1
44,2022-10-31 16:14:08,mc,0.25,0.06949744897959184,54.486,0.9542875,0.0036450716270969,51.995308724999994,1
45,2022-10-31 16:14:09,mc,0.25,0.06784438775510204,53.19,0.9542875,0.0036450716270969,50.758552124999994,1
46,2022-10-31 16:14:10,mc,0.25,0.0666734693877551,52.272,0.9542875,0.0036450716270969,49.8825162,1
47,2022-10-31 16:14:11,mc,0.25,0.0660030612244898,51.7464,0.9542875,0.0036450716270969,49.38094269,1
48,2022-10-31 16:14:12,mc,0.25,0.06555765306122449,51.3972,0.9542875,0.0036450716270969,49.047705494999995,1
49,2022-10-31 16:14:13,mc,0.25,0.06537397959183675,51.2532,0.9542875,0.0036450716270969,48.910288095,1
50,2022-10-31 16:14:14,mc,0.25,0.06526836734693876,51.17039999999999,0.9542875,0.0036450716270969,48.83127308999998,1
51,2022-10-31 16:14:15,mc,0.25,0.06519489795918368,51.1128,0.9542875,0.0036450716270969,48.776306129999995,1
52,2022-10-31 16:14:16,mc,0.25,0.06514438775510205,51.0732,0.9542875,0.0036450716270969,48.738516345,1
53,2022-10-31 16:14:17,mc,0.25,0.06509387755102042,51.0336,0.9542875,0.0036450716270969,48.70072656,1
54,2022-10-31 16:14:18,mc,0.25,0.0650341836734694,50.9868,0.9542875,0.0036450716270969,48.656065905,1
55,2022-10-31 16:14:19,mc,0.25,0.06500663265306124,50.9652,0.9542875,0.0036450716270969,48.635453295,1
56,2022-10-31 16:14:20,mc,0.25,0.06500204081632653,50.9616,0.9542875,0.0036450716270969,48.63201786,1
57,2022-10-31 16:14:21,mc,0.25,0.06500204081632653,50.9616,0.9542875,0.0036450716270969,48.63201786,1
58,2022-10-31 16:14:22,mc,0.25,0.06498826530612245,50.9508,0.9542875,0.0036450716270969,48.621711555,1
59,2022-10-31 16:14:23,mc,0.25,0.06498367346938777,50.9472,0.9542875,0.0036450716270969,48.61827612,1
60,2022-10-31 16:14:24,mc,0.25,0.06498826530612245,50.9508,0.9542875,0.0036450716270969,48.621711555,1
61,2022-10-31 16:14:25,mc,0.25,0.06498367346938777,50.9472,0.9542875,0.0036450716270969,48.61827612,1
62,2022-10-31 16:14:26,mc,0.25,0.06496530612244898,50.9328,0.9542875,0.0036450716270969,48.60453438,1
63,2022-10-31 16:14:27,mc,0.25,0.0649515306122449,50.922,0.9542875,0.0036450716270969,48.594228075,1
64,2022-10-31 16:14:28,mc,0.25,0.06493316326530613,50.9076,0.9542875,0.0036450716270969,48.580486335,1
65,2022-10-31 16:14:29,mc,0.25,0.06494693877551021,50.9184,0.9542875,0.0036450716270969,48.59079264,1
66,2022-10-31 16:14:30,mc,0.25,0.06494234693877551,50.9148,0.9542875,0.0036450716270969,48.587357204999996,1
67,2022-10-31 16:14:31,mc,0.25,0.06494234693877551,50.9148,0.9542875,0.0036450716270969,48.587357204999996,1
68,2022-10-31 16:14:32,mc,0.25,0.06494234693877551,50.9148,0.9542875,0.0036450716270969,48.587357204999996,1
69,2022-10-31 16:14:33,mc,0.25,0.0649561224489796,50.9256,0.9542875,0.0036450716270969,48.597663510000004,1
70,2022-10-31 16:14:34,mc,0.25,0.06494693877551021,50.9184,0.9542875,0.0036450716270969,48.59079264,1
71,2022-10-31 16:14:35,mc,0.25,0.06491479591836735,50.8932,0.9542875,0.0036450716270969,48.566744594999996,1
72,2022-10-31 16:14:36,mc,0.25,0.0648826530612245,50.868,0.9542875,0.0036450716270969,48.54269655,1
73,2022-10-31 16:14:37,mc,0.25,0.06488724489795919,50.8716,0.9542875,0.0036450716270969,48.546131984999995,1
74,2022-10-31 16:14:38,mc,0.25,0.06486887755102043,50.85720000000001,0.9542875,0.0036450716270969,48.53239024500001,1
75,2022-10-31 16:14:39,mc,0.25,0.06484591836734695,50.8392,0.9542875,0.0036450716270969,48.515213069999994,1
76,2022-10-31 16:14:40,mc,0.25,0.06485510204081633,50.8464,0.9542875,0.0036450716270969,48.52208394,1
77,2022-10-31 16:14:41,mc,0.25,0.06485510204081633,50.8464,0.9542875,0.0036450716270969,48.52208394,1
78,2022-10-31 16:14:42,mc,0.25,0.06486887755102043,50.85720000000001,0.9542875,0.0036450716270969,48.53239024500001,1
79,2022-10-31 16:14:43,mc,0.25,0.06489642857142858,50.8788,0.9542875,0.0036450716270969,48.553002854999995,1
80,2022-10-31 16:14:44,mc,0.25,0.06490561224489796,50.886,0.9542875,0.0036450716270969,48.559873725,1
81,2022-10-31 16:14:45,mc,0.25,0.06490561224489796,50.886,0.9542875,0.0036450716270969,48.559873725,1
82,2022-10-31 16:14:46,mc,0.25,0.06486887755102043,50.85720000000001,0.9542875,0.0036450716270969,48.53239024500001,1
83,2022-10-31 16:14:47,mc,0.25,0.06486887755102043,50.85720000000001,0.9542875,0.0036450716270969,48.53239024500001,1
84,2022-10-31 16:14:48,mc,0.25,0.06488724489795919,50.8716,0.9542875,0.0036450716270969,48.546131984999995,1
85,2022-10-31 16:14:49,mc,0.25,0.0648826530612245,50.868,0.9542875,0.0036450716270969,48.54269655,1
86,2022-10-31 16:14:50,mc,0.25,0.06490561224489796,50.886,0.9542875,0.0036450716270969,48.559873725,1
87,2022-10-31 16:14:51,mc,0.25,0.06491938775510205,50.8968,0.9542875,0.0036450716270969,48.570180029999996,1
88,2022-10-31 16:14:52,mc,0.25,0.06487346938775511,50.8608,0.9542875,0.0036450716270969,48.535825679999995,1
89,2022-10-31 16:14:53,mc,0.25,0.06482755102040817,50.8248,0.9542875,0.0036450716270969,48.50147133,1
90,2022-10-31 16:14:54,mc,0.25,0.06483214285714287,50.8284,0.9542875,0.0036450716270969,48.504906765,1
91,2022-10-31 16:14:55,mc,0.25,0.06483214285714287,50.8284,0.9542875,0.0036450716270969,48.504906765,1
92,2022-10-31 16:14:56,mc,0.25,0.06481377551020409,50.814,0.9542875,0.0036450716270969,48.491165025,1
93,2022-10-31 16:14:57,mc,0.25,0.06478622448979593,50.7924,0.9542875,0.0036450716270969,48.470552415,1
94,2022-10-31 16:14:58,mc,0.25,0.06476785714285714,50.778,0.9542875,0.0036450716270969,48.456810675,1
95,2022-10-31 16:14:59,mc,0.25,0.06478163265306124,50.7888,0.9542875,0.0036450716270969,48.46711698,1
96,2022-10-31 16:15:00,mc,0.25,0.06481836734693878,50.8176,0.9542875,0.0036450716270969,48.494600459999994,1
97,2022-10-31 16:15:01,mc,0.25,0.06485510204081633,50.8464,0.9542875,0.0036450716270969,48.52208394,1
98,2022-10-31 16:15:02,mc,0.25,0.0648780612244898,50.8644,0.9542875,0.0036450716270969,48.539261115,1
99,2022-10-31 16:15:03,mc,0.25,0.06485969387755103,50.85,0.9542875,0.0036450716270969,48.525519375,1
100,2022-10-31 16:15:04,mc,0.25,0.06487346938775511,50.8608,0.9542875,0.0036450716270969,48.535825679999995,1
101,2022-10-31 16:15:05,mc,0.25,0.06489642857142858,50.8788,0.9542875,0.0036450716270969,48.553002854999995,1
102,2022-10-31 16:15:06,mc,0.25,0.06489642857142858,50.8788,0.9542875,0.0036450716270969,48.553002854999995,1
103,2022-10-31 16:15:07,mc,0.25,0.06491020408163264,50.88959999999999,0.9542875,0.0036450716270969,48.56330915999999,1
104,2022-10-31 16:15:08,mc,0.25,0.06489183673469388,50.8752,0.9542875,0.0036450716270969,48.549567419999995,1
105,2022-10-31 16:15:09,mc,0.25,0.06485969387755103,50.85,0.9542875,0.0036450716270969,48.525519375,1
106,2022-10-31 16:15:10,mc,0.25,0.06486887755102043,50.85720000000001,0.9542875,0.0036450716270969,48.53239024500001,1
107,2022-10-31 16:15:11,mc,0.25,0.06485969387755103,50.85,0.9542875,0.0036450716270969,48.525519375,1
108,2022-10-31 16:15:12,mc,0.25,0.06485051020408164,50.8428,0.9542875,0.0036450716270969,48.518648504999994,1
109,2022-10-31 16:15:13,mc,0.25,0.06485510204081633,50.8464,0.9542875,0.0036450716270969,48.52208394,1
110,2022-10-31 16:15:14,mc,0.25,0.06486428571428572,50.8536,0.9542875,0.0036450716270969,48.528954809999995,1
111,2022-10-31 16:15:15,mc,0.25,0.0648045918367347,50.8068,0.9542875,0.0036450716270969,48.484294155,1
112,2022-10-31 16:15:16,mc,0.25,0.06478163265306124,50.7888,0.9542875,0.0036450716270969,48.46711698,1
113,2022-10-31 16:15:17,mc,0.25,0.0647954081632653,50.7996,0.9542875,0.0036450716270969,48.47742328499999,1
114,2022-10-31 16:15:18,mc,0.25,0.06483214285714287,50.8284,0.9542875,0.0036450716270969,48.504906765,1
115,2022-10-31 16:15:19,mc,0.25,0.0648045918367347,50.8068,0.9542875,0.0036450716270969,48.484294155,1
116,2022-10-31 16:15:20,mc,0.25,0.06479081632653062,50.796,0.9542875,0.0036450716270969,48.47398785,1
117,2022-10-31 16:15:21,mc,0.25,0.06481377551020409,50.814,0.9542875,0.0036450716270969,48.491165025,1
118,2022-10-31 16:15:22,mc,0.25,0.06483673469387756,50.832,0.9542875,0.0036450716270969,48.5083422,1
119,2022-10-31 16:15:23,mc,0.25,0.06481377551020409,50.814,0.9542875,0.0036450716270969,48.491165025,1
120,2022-10-31 16:15:24,mc,0.25,0.06482295918367348,50.8212,0.9542875,0.0036450716270969,48.498035894999994,1
121,2022-10-31 16:15:25,mc,0.25,0.0648045918367347,50.8068,0.9542875,0.0036450716270969,48.484294155,1
122,2022-10-31 16:15:26,mc,0.25,0.0648091836734694,50.8104,0.9542875,0.0036450716270969,48.48772959,1
123,2022-10-31 16:15:27,mc,0.25,0.0648091836734694,50.8104,0.9542875,0.0036450716270969,48.48772959,1
124,2022-10-31 16:15:28,mc,0.25,0.06478622448979593,50.7924,0.9542875,0.0036450716270969,48.470552415,1
125,2022-10-31 16:15:29,mc,0.25,0.06475408163265307,50.7672,0.9542875,0.0036450716270969,48.44650437,1
126,2022-10-31 16:15:30,mc,0.25,0.06472653061224491,50.7456,0.9542875,0.0036450716270969,48.42589176,1
127,2022-10-31 16:15:31,mc,0.25,0.0647219387755102,50.742,0.9542875,0.0036450716270969,48.42245632499999,1
128,2022-10-31 16:15:32,mc,0.25,0.0647219387755102,50.742,0.9542875,0.0036450716270969,48.42245632499999,1
129,2022-10-31 16:15:33,mc,0.25,0.0647219387755102,50.742,0.9542875,0.0036450716270969,48.42245632499999,1
130,2022-10-31 16:15:34,mc,0.25,0.06471734693877554,50.73840000000001,0.9542875,0.0036450716270969,48.41902089000001,1
131,2022-10-31 16:15:35,mc,0.25,0.0647311224489796,50.7492,0.9542875,0.0036450716270969,48.429327195,1
132,2022-10-31 16:15:36,mc,0.25,0.06476326530612246,50.7744,0.9542875,0.0036450716270969,48.45337524,1
133,2022-10-31 16:15:37,mc,0.25,0.06477704081632654,50.7852,0.9542875,0.0036450716270969,48.463681545,1
134,2022-10-31 16:15:38,mc,0.25,0.0647954081632653,50.7996,0.9542875,0.0036450716270969,48.47742328499999,1
135,2022-10-31 16:15:39,mc,0.25,0.0648,50.8032,0.9542875,0.0036450716270969,48.48085871999999,1
136,2022-10-31 16:15:40,mc,0.25,0.06481377551020409,50.814,0.9542875,0.0036450716270969,48.491165025,1
137,2022-10-31 16:15:41,mc,0.25,0.0648045918367347,50.8068,0.9542875,0.0036450716270969,48.484294155,1
138,2022-10-31 16:15:42,mc,0.25,0.0647954081632653,50.7996,0.9542875,0.0036450716270969,48.47742328499999,1
139,2022-10-31 16:15:43,mc,0.25,0.06476326530612246,50.7744,0.9542875,0.0036450716270969,48.45337524,1
140,2022-10-31 16:15:44,mc,0.25,0.06474489795918367,50.76,0.9542875,0.0036450716270969,48.4396335,1
141,2022-10-31 16:15:45,mc,0.25,0.06474489795918367,50.76,0.9542875,0.0036450716270969,48.4396335,1
142,2022-10-31 16:15:46,mc,0.25,0.06471275510204082,50.7348,0.9542875,0.0036450716270969,48.415585455,1
143,2022-10-31 16:15:47,mc,0.25,0.06470816326530612,50.7312,0.9542875,0.0036450716270969,48.41215002,1
144,2022-10-31 16:15:48,mc,0.25,0.06476785714285714,50.778,0.9542875,0.0036450716270969,48.456810675,1
