,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
6073,2022-10-29 17:12:17,705.4920000000001,pc,0,0.951361,671.1775746120001,0.92,649.0526400000001,0.92,649.0526400000001
6074,2022-10-29 17:12:18,706.32,pc,0,0.951361,671.96530152,0.92,649.8144000000001,0.92,649.8144000000001
6075,2022-10-29 17:12:19,716.58,pc,0,0.951361,681.7262653800001,0.92,659.2536000000001,0.92,659.2536000000001
6076,2022-10-29 17:12:20,704.412,pc,0,0.951361,670.150104732,0.92,648.0590400000001,0.92,648.0590400000001
6077,2022-10-29 17:12:21,700.956,pc,0,0.951361,666.862201116,0.92,644.8795200000001,0.92,644.8795200000001
6078,2022-10-29 17:12:22,702.216,pc,0,0.951361,668.060915976,0.92,646.03872,0.92,646.03872
6079,2022-10-29 17:12:23,706.428,pc,0,0.951361,672.0680485080001,0.92,649.91376,0.92,649.91376
6080,2022-10-29 17:12:24,713.772,pc,0,0.951361,679.0548436920001,0.92,656.67024,0.92,656.67024
6081,2022-10-29 17:12:25,701.46,pc,0,0.951361,667.34168706,0.92,645.3432,0.92,645.3432
6082,2022-10-29 17:12:26,713.988,pc,0,0.951361,679.260337668,0.92,656.8689600000001,0.92,656.8689600000001
6083,2022-10-29 17:12:27,709.668,pc,0,0.951361,675.150458148,0.92,652.8945600000001,0.92,652.8945600000001
6084,2022-10-29 17:12:28,717.336,pc,0,0.951361,682.445494296,0.92,659.94912,0.92,659.94912
6085,2022-10-29 17:12:29,707.796,pc,0,0.951361,673.3695103560001,0.92,651.1723200000001,0.92,651.1723200000001
6086,2022-10-29 17:12:30,710.352,pc,0,0.951361,675.8011890719999,0.92,653.52384,0.92,653.52384
6087,2022-10-29 17:12:31,704.664,pc,0,0.951361,670.389847704,0.92,648.29088,0.92,648.29088
6088,2022-10-29 17:12:32,700.812,pc,0,0.951361,666.725205132,0.92,644.7470400000001,0.92,644.7470400000001
6089,2022-10-29 17:12:33,711.972,pc,0,0.951361,677.342393892,0.92,655.01424,0.92,655.01424
6090,2022-10-29 17:12:34,707.148,pc,0,0.951361,672.753028428,0.92,650.5761600000001,0.92,650.5761600000001
6091,2022-10-29 17:12:35,701.856,pc,0,0.951361,667.718426016,0.92,645.70752,0.92,645.70752
6092,2022-10-29 17:12:36,704.412,pc,0,0.951361,670.150104732,0.92,648.0590400000001,0.92,648.0590400000001
6093,2022-10-29 17:12:37,698.04,pc,0,0.951361,664.08803244,0.92,642.1967999999999,0.92,642.1967999999999
6094,2022-10-29 17:12:38,704.952,pc,0,0.951361,670.663839672,0.92,648.55584,0.92,648.55584
6095,2022-10-29 17:12:39,699.048,pc,0,0.951361,665.047004328,0.92,643.1241600000001,0.92,643.1241600000001
6096,2022-10-29 17:12:40,702.756,pc,0,0.951361,668.574650916,0.92,646.53552,0.92,646.53552
6097,2022-10-29 17:12:41,706.068,pc,0,0.951361,671.725558548,0.92,649.5825600000001,0.92,649.5825600000001
6098,2022-10-29 17:12:42,706.86,pc,0,0.951361,672.47903646,0.92,650.3112,0.92,650.3112
6099,2022-10-29 17:12:43,709.164,pc,0,0.951361,674.670972204,0.92,652.43088,0.92,652.43088
6100,2022-10-29 17:12:44,711.036,pc,0,0.951361,676.4519199959999,0.92,654.15312,0.92,654.15312
6101,2022-10-29 17:12:45,698.9399999999999,pc,0,0.951361,664.9442573399999,0.92,643.0248,0.92,643.0248
6102,2022-10-29 17:12:46,703.4399999999999,pc,0,0.951361,669.22538184,0.92,647.1648,0.92,647.1648
6103,2022-10-29 17:12:47,701.568,pc,0,0.951361,667.444434048,0.92,645.44256,0.92,645.44256
6104,2022-10-29 17:12:48,705.456,pc,0,0.951361,671.143325616,0.92,649.01952,0.92,649.01952
6105,2022-10-29 17:12:49,703.98,pc,0,0.951361,669.73911678,0.92,647.6616,0.92,647.6616
6106,2022-10-29 17:12:50,705.672,pc,0,0.951361,671.348819592,0.92,649.21824,0.92,649.21824
6107,2022-10-29 17:12:51,707.364,pc,0,0.951361,672.9585224040001,0.92,650.77488,0.92,650.77488
6108,2022-10-29 17:12:52,709.848,pc,0,0.951361,675.321703128,0.92,653.06016,0.92,653.06016
6109,2022-10-29 17:12:53,709.92,pc,0,0.951361,675.3902011199999,0.92,653.1264,0.92,653.1264
6110,2022-10-29 17:12:54,710.316,pc,0,0.951361,675.7669400760001,0.92,653.49072,0.92,653.49072
6111,2022-10-29 17:12:55,697.6080000000001,pc,0,0.951361,663.6770444880001,0.92,641.7993600000001,0.92,641.7993600000001
6112,2022-10-29 17:12:56,699.444,pc,0,0.951361,665.423743284,0.92,643.48848,0.92,643.48848
6113,2022-10-29 17:12:57,700.524,pc,0,0.951361,666.451213164,0.92,644.48208,0.92,644.48208
6114,2022-10-29 17:12:58,705.456,pc,0,0.951361,671.143325616,0.92,649.01952,0.92,649.01952
6115,2022-10-29 17:12:59,704.5200000000001,pc,0,0.951361,670.2528517200001,0.92,648.1584000000001,0.92,648.1584000000001
6116,2022-10-29 17:13:00,712.548,pc,0,0.951361,677.890377828,0.92,655.54416,0.92,655.54416
6117,2022-10-29 17:13:01,703.548,pc,0,0.951361,669.328128828,0.92,647.2641600000001,0.92,647.2641600000001
6118,2022-10-29 17:13:02,707.904,pc,0,0.951361,673.472257344,0.92,651.2716800000001,0.92,651.2716800000001
6119,2022-10-29 17:13:03,699.588,pc,0,0.951361,665.560739268,0.92,643.62096,0.92,643.62096
6120,2022-10-29 17:13:04,700.632,pc,0,0.951361,666.553960152,0.92,644.5814399999999,0.92,644.5814399999999
6121,2022-10-29 17:13:05,705.2040000000001,pc,0,0.951361,670.903582644,0.92,648.7876800000001,0.92,648.7876800000001
6122,2022-10-29 17:13:06,707.148,pc,0,0.951361,672.753028428,0.92,650.5761600000001,0.92,650.5761600000001
6123,2022-10-29 17:13:07,711.648,pc,0,0.951361,677.034152928,0.92,654.7161600000001,0.92,654.7161600000001
6124,2022-10-29 17:13:08,713.16,pc,0,0.951361,678.47261076,0.92,656.1072,0.92,656.1072
6125,2022-10-29 17:13:09,708.66,pc,0,0.951361,674.19148626,0.92,651.9672,0.92,651.9672
6126,2022-10-29 17:13:10,705.168,pc,0,0.951361,670.8693336480001,0.92,648.7545600000001,0.92,648.7545600000001
6127,2022-10-29 17:13:11,702.468,pc,0,0.951361,668.300658948,0.92,646.27056,0.92,646.27056
6128,2022-10-29 17:13:12,695.448,pc,0,0.951361,661.622104728,0.92,639.8121600000001,0.92,639.8121600000001
6129,2022-10-29 17:13:13,698.976,pc,0,0.951361,664.978506336,0.92,643.0579200000001,0.92,643.0579200000001
6130,2022-10-29 17:13:14,699.48,pc,0,0.951361,665.45799228,0.92,643.5216,0.92,643.5216
6131,2022-10-29 17:13:15,704.808,pc,0,0.951361,670.526843688,0.92,648.42336,0.92,648.42336
6132,2022-10-29 17:13:16,713.448,pc,0,0.951361,678.746602728,0.92,656.37216,0.92,656.37216
6133,2022-10-29 17:13:17,705.996,pc,0,0.951361,671.657060556,0.92,649.5163200000001,0.92,649.5163200000001
6134,2022-10-29 17:13:18,697.068,pc,0,0.951361,663.163309548,0.92,641.30256,0.92,641.30256
6135,2022-10-29 17:13:19,697.572,pc,0,0.951361,663.642795492,0.92,641.76624,0.92,641.76624
6136,2022-10-29 17:13:20,701.928,pc,0,0.951361,667.786924008,0.92,645.77376,0.92,645.77376
6137,2022-10-29 17:13:21,698.1120000000001,pc,0,0.951361,664.1565304320001,0.92,642.26304,0.92,642.26304
6138,2022-10-29 17:13:22,692.9639999999999,pc,0,0.951361,659.2589240039999,0.92,637.52688,0.92,637.52688
6139,2022-10-29 17:13:23,697.716,pc,0,0.951361,663.779791476,0.92,641.89872,0.92,641.89872
6140,2022-10-29 17:13:24,706.5,pc,0,0.951361,672.1365465,0.92,649.98,0.92,649.98
6141,2022-10-29 17:13:25,702.036,pc,0,0.951361,667.889670996,0.92,645.87312,0.92,645.87312
6142,2022-10-29 17:13:26,708.912,pc,0,0.951361,674.4312292320001,0.92,652.1990400000001,0.92,652.1990400000001
6143,2022-10-29 17:13:27,701.2080000000001,pc,0,0.951361,667.1019440880001,0.92,645.1113600000001,0.92,645.1113600000001
6144,2022-10-29 17:13:28,708.0120000000001,pc,0,0.951361,673.575004332,0.92,651.3710400000001,0.92,651.3710400000001
6145,2022-10-29 17:13:29,708.696,pc,0,0.951361,674.225735256,0.92,652.0003200000001,0.92,652.0003200000001
6146,2022-10-29 17:13:30,716.2199999999999,pc,0,0.951361,681.3837754199999,0.92,658.9223999999999,0.92,658.9223999999999
6147,2022-10-29 17:13:31,702.9359999999999,pc,0,0.951361,668.745895896,0.92,646.70112,0.92,646.70112
6148,2022-10-29 17:13:32,710.0279999999999,pc,0,0.951361,675.492948108,0.92,653.2257599999999,0.92,653.2257599999999
6149,2022-10-29 17:13:33,708.12,pc,0,0.951361,673.67775132,0.92,651.4704,0.92,651.4704
6150,2022-10-29 17:13:34,699.948,pc,0,0.951361,665.903229228,0.92,643.95216,0.92,643.95216
6151,2022-10-29 17:13:35,710.712,pc,0,0.951361,676.143679032,0.92,653.85504,0.92,653.85504
6152,2022-10-29 17:13:36,704.772,pc,0,0.951361,670.492594692,0.92,648.3902400000001,0.92,648.3902400000001
6153,2022-10-29 17:13:37,708.336,pc,0,0.951361,673.883245296,0.92,651.66912,0.92,651.66912
6154,2022-10-29 17:13:38,711.1080000000001,pc,2,0.951361,676.5204179880001,0.92,654.21936,0.92,654.21936
6155,2022-10-29 17:13:39,700.2,pc,0,0.951361,666.1429722,0.92,644.1840000000001,0.92,644.1840000000001
6156,2022-10-29 17:13:40,708.408,pc,0,0.951361,673.951743288,0.92,651.73536,0.92,651.73536
6157,2022-10-29 17:13:41,703.98,pc,0,0.951361,669.73911678,0.92,647.6616,0.92,647.6616
6158,2022-10-29 17:13:42,701.496,pc,0,0.951361,667.375936056,0.92,645.37632,0.92,645.37632
6159,2022-10-29 17:13:43,715.3199999999999,pc,0,0.951361,680.52755052,0.92,658.0944,0.92,658.0944
6160,2022-10-29 17:13:44,707.22,pc,0,0.951361,672.82152642,0.92,650.6424000000001,0.92,650.6424000000001
6161,2022-10-29 17:13:45,704.592,pc,0,0.951361,670.321349712,0.92,648.22464,0.92,648.22464
6162,2022-10-29 17:13:46,710.244,pc,0,0.951361,675.698442084,0.92,653.42448,0.92,653.42448
6163,2022-10-29 17:13:47,708.876,pc,0,0.951361,674.396980236,0.92,652.16592,0.92,652.16592
6164,2022-10-29 17:13:48,720.3960000000001,pc,0,0.951361,685.356658956,0.92,662.7643200000001,0.92,662.7643200000001
6165,2022-10-29 17:13:49,709.812,pc,0,0.951361,675.287454132,0.92,653.02704,0.92,653.02704
6166,2022-10-29 17:13:50,709.956,pc,0,0.951361,675.424450116,0.92,653.15952,0.92,653.15952
6167,2022-10-29 17:13:51,707.076,pc,0,0.951361,672.684530436,0.92,650.5099200000001,0.92,650.5099200000001
6168,2022-10-29 17:13:52,710.244,pc,0,0.951361,675.698442084,0.92,653.42448,0.92,653.42448
6169,2022-10-29 17:13:53,709.452,pc,0,0.951361,674.944964172,0.92,652.69584,0.92,652.69584
6170,2022-10-29 17:13:54,701.9639999999999,pc,0,0.951361,667.821173004,0.92,645.80688,0.92,645.80688
6171,2022-10-29 17:13:55,689.76,pc,0,0.951361,656.21076336,0.92,634.5792,0.92,634.5792
6172,2022-10-29 17:13:56,704.196,pc,0,0.951361,669.9446107560001,0.92,647.86032,0.92,647.86032
6173,2022-10-29 17:13:57,700.956,pc,0,0.951361,666.862201116,0.92,644.8795200000001,0.92,644.8795200000001
6174,2022-10-29 17:13:58,709.632,pc,0,0.951361,675.116209152,0.92,652.86144,0.92,652.86144
6175,2022-10-29 17:13:59,706.6080000000001,pc,0,0.951361,672.239293488,0.92,650.0793600000001,0.92,650.0793600000001
6176,2022-10-29 17:14:00,705.168,pc,0,0.951361,670.8693336480001,0.92,648.7545600000001,0.92,648.7545600000001
6177,2022-10-29 17:14:01,697.176,pc,0,0.951361,663.2660565360001,0.92,641.40192,0.92,641.40192
6178,2022-10-29 17:14:02,704.0160000000001,pc,0,0.951361,669.7733657760001,0.92,647.6947200000001,0.92,647.6947200000001
6179,2022-10-29 17:14:03,702.864,pc,0,0.951361,668.677397904,0.92,646.6348800000001,0.92,646.6348800000001
6180,2022-10-29 17:14:04,704.5200000000001,pc,0,0.951361,670.2528517200001,0.92,648.1584000000001,0.92,648.1584000000001
6181,2022-10-29 17:14:05,707.364,pc,0,0.951361,672.9585224040001,0.92,650.77488,0.92,650.77488
6182,2022-10-29 17:14:06,706.428,pc,0,0.951361,672.0680485080001,0.92,649.91376,0.92,649.91376
6183,2022-10-29 17:14:07,700.2,pc,0,0.951361,666.1429722,0.92,644.1840000000001,0.92,644.1840000000001
6184,2022-10-29 17:14:08,692.604,pc,0,0.951361,658.9164340440001,0.92,637.19568,0.92,637.19568
