,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
5899,2022-10-25 16:55:48,3.83688,bc,0,0.946772,3.63265055136,0.9,3.453192,0.9,3.453192
5900,2022-10-25 16:55:49,3.84228,bc,0,0.946772,3.63776312016,0.9,3.4580520000000003,0.9,3.4580520000000003
5901,2022-10-25 16:55:50,3.81528,bc,0,0.946772,3.61220027616,0.9,3.433752,0.9,3.433752
5902,2022-10-25 16:55:51,3.79692,bc,0,0.946772,3.59481754224,0.9,3.417228,0.9,3.417228
5903,2022-10-25 16:55:52,3.79584,bc,0,0.946772,3.5937950284799998,0.9,3.416256,0.9,3.416256
5904,2022-10-25 16:55:53,3.82392,bc,0,0.946772,3.62038038624,0.9,3.4415280000000004,0.9,3.4415280000000004
5905,2022-10-25 16:55:54,3.81168,bc,0,0.946772,3.6087918969599997,0.9,3.4305120000000002,0.9,3.4305120000000002
5906,2022-10-25 16:55:55,3.80556,bc,0,0.946772,3.6029976523199996,0.9,3.425004,0.9,3.425004
5907,2022-10-25 16:55:56,3.84012,bc,2,0.946772,3.63571809264,0.9,3.4561080000000004,0.9,3.4561080000000004
5908,2022-10-25 16:55:57,3.78972,bc,0,0.946772,3.5880007838399997,0.9,3.410748,0.9,3.410748
5909,2022-10-25 16:55:58,3.77748,bc,0,0.946772,3.57641229456,0.9,3.399732,0.9,3.399732
5910,2022-10-25 16:55:59,3.78828,bc,0,0.946772,3.58663743216,0.9,3.409452,0.9,3.409452
5911,2022-10-25 16:56:00,3.8232,bc,0,0.946772,3.6196987104,0.9,3.44088,0.9,3.44088
5912,2022-10-25 16:56:01,3.83976,bc,0,0.946772,3.63537725472,0.9,3.455784,0.9,3.455784
5913,2022-10-25 16:56:02,3.83616,bc,0,0.946772,3.6319688755199997,0.9,3.452544,0.9,3.452544
5914,2022-10-25 16:56:03,3.76848,bc,0,0.946772,3.5678913465599997,0.9,3.391632,0.9,3.391632
5915,2022-10-25 16:56:04,3.81744,bc,0,0.946772,3.6142453036799997,0.9,3.435696,0.9,3.435696
5916,2022-10-25 16:56:05,3.87144,bc,0,0.946772,3.66537099168,0.9,3.484296,0.9,3.484296
5917,2022-10-25 16:56:06,3.8538,bc,0,0.946772,3.6486699336,0.9,3.46842,0.9,3.46842
5918,2022-10-25 16:56:07,3.8142,bc,0,0.946772,3.6111777623999997,0.9,3.43278,0.9,3.43278
5919,2022-10-25 16:56:08,3.8916,bc,0,0.946772,3.6844579152,0.9,3.50244,0.9,3.50244
5920,2022-10-25 16:56:09,3.81636,bc,0,0.946772,3.6132227899199996,0.9,3.434724,0.9,3.434724
5921,2022-10-25 16:56:10,3.83796,bc,0,0.946772,3.6336730651199995,0.9,3.454164,0.9,3.454164
5922,2022-10-25 16:56:11,3.89016,bc,0,0.946772,3.6830945635199996,0.9,3.501144,0.9,3.501144
5923,2022-10-25 16:56:12,3.80988,bc,0,0.946772,3.60708770736,0.9,3.4288920000000003,0.9,3.4288920000000003
5924,2022-10-25 16:56:13,3.82788,bc,0,0.946772,3.6241296033599997,0.9,3.445092,0.9,3.445092
5925,2022-10-25 16:56:14,3.807,bc,0,0.946772,3.604361004,0.9,3.4263,0.9,3.4263
5926,2022-10-25 16:56:15,3.7998,bc,0,0.946772,3.5975442455999995,0.9,3.41982,0.9,3.41982
5927,2022-10-25 16:56:16,3.855599999999999,bc,0,0.946772,3.650374123199999,0.9,3.470039999999999,0.9,3.470039999999999
5928,2022-10-25 16:56:17,3.85812,bc,0,0.946772,3.6527599886399997,0.9,3.472308,0.9,3.472308
5929,2022-10-25 16:56:18,3.89232,bc,0,0.946772,3.6851395910399996,0.9,3.503088,0.9,3.503088
5930,2022-10-25 16:56:19,3.83904,bc,0,0.946772,3.6346955788799997,0.9,3.455136,0.9,3.455136
5931,2022-10-25 16:56:20,3.84624,bc,0,0.946772,3.6415123372799996,0.9,3.461616,0.9,3.461616
5932,2022-10-25 16:56:21,3.83148,bc,0,0.946772,3.62753798256,0.9,3.448332,0.9,3.448332
5933,2022-10-25 16:56:22,3.84624,bc,0,0.946772,3.6415123372799996,0.9,3.461616,0.9,3.461616
5934,2022-10-25 16:56:23,3.84696,bc,0,0.946772,3.64219401312,0.9,3.4622640000000002,0.9,3.4622640000000002
5935,2022-10-25 16:56:24,3.81852,bc,0,0.946772,3.61526781744,0.9,3.436668,0.9,3.436668
5936,2022-10-25 16:56:25,3.80916,bc,0,0.946772,3.6064060315199997,0.9,3.428244,0.9,3.428244
5937,2022-10-25 16:56:26,3.81924,bc,0,0.946772,3.61594949328,0.9,3.437316,0.9,3.437316
5938,2022-10-25 16:56:27,3.83544,bc,0,0.946772,3.63128719968,0.9,3.451896,0.9,3.451896
5939,2022-10-25 16:56:28,3.81204,bc,0,0.946772,3.6091327348799997,0.9,3.430836,0.9,3.430836
5940,2022-10-25 16:56:29,3.8178,bc,0,0.946772,3.6145861416,0.9,3.43602,0.9,3.43602
5941,2022-10-25 16:56:30,3.76704,bc,0,0.946772,3.56652799488,0.9,3.390336,0.9,3.390336
5942,2022-10-25 16:56:31,3.83652,bc,0,0.946772,3.6323097134399998,0.9,3.452868,0.9,3.452868
5943,2022-10-25 16:56:32,3.85524,bc,0,0.946772,3.6500332852799997,0.9,3.469716,0.9,3.469716
5944,2022-10-25 16:56:33,3.80556,bc,0,0.946772,3.6029976523199996,0.9,3.425004,0.9,3.425004
5945,2022-10-25 16:56:34,3.83616,bc,0,0.946772,3.6319688755199997,0.9,3.452544,0.9,3.452544
5946,2022-10-25 16:56:35,3.82284,bc,0,0.946772,3.6193578724799997,0.9,3.440556,0.9,3.440556
5947,2022-10-25 16:56:36,3.834,bc,0,0.946772,3.629923848,0.9,3.4506,0.9,3.4506
5948,2022-10-25 16:56:37,3.84696,bc,0,0.946772,3.64219401312,0.9,3.4622640000000002,0.9,3.4622640000000002
5949,2022-10-25 16:56:38,3.7854,bc,0,0.946772,3.5839107288,0.9,3.40686,0.9,3.40686
5950,2022-10-25 16:56:39,3.81564,bc,0,0.946772,3.61254111408,0.9,3.434076,0.9,3.434076
5951,2022-10-25 16:56:40,3.85524,bc,0,0.946772,3.6500332852799997,0.9,3.469716,0.9,3.469716
5952,2022-10-25 16:56:41,3.83976,bc,0,0.946772,3.63537725472,0.9,3.455784,0.9,3.455784
5953,2022-10-25 16:56:42,3.79224,bc,0,0.946772,3.59038664928,0.9,3.4130160000000003,0.9,3.4130160000000003
5954,2022-10-25 16:56:43,3.81132,bc,0,0.946772,3.6084510590399996,0.9,3.430188,0.9,3.430188
5955,2022-10-25 16:56:44,3.85164,bc,0,0.946772,3.64662490608,0.9,3.466476,0.9,3.466476
5956,2022-10-25 16:56:45,3.85704,bc,0,0.946772,3.65173747488,0.9,3.471336,0.9,3.471336
5957,2022-10-25 16:56:46,2.662452,bc,0,0.946772,2.520735004944,0.9,2.3962068000000003,0.9,2.3962068000000003
5958,2022-10-25 16:56:47,0.0,bc,3,0.946772,0.0,0.9,0.0,0.9,0.0
