,Unnamed: 0,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc,CI95_upper,CI95_lower,gas_comp_source
10015,10015,2022-11-07 19:21:45,bc,0.25,0.0179044897959183,14.03712,0.95034125,0.0026930537344558,13.3400541672,0.0414556210287051,0,13.421307184416262,13.258801149983737,ms
10016,10016,2022-11-07 19:21:46,bc,0.25,0.0179086224489795,14.04036,0.95034125,0.0026930537344558,13.34313327285,0.0414651896732798,0,13.424405044609628,13.261861501090372,ms
10017,10017,2022-11-07 19:21:47,bc,0.25,0.0178976020408163,14.03172,0.95034125,0.0026930537344558,13.33492232445,0.0414396732877472,0,13.416144084093984,13.253700564806016,ms
10018,10018,2022-11-07 19:21:48,bc,0.25,0.0179067857142857,14.03892,0.95034125,0.0026930537344558,13.34176478145,0.0414609369423577,0,13.42302821785702,13.260501345042979,ms
10019,10019,2022-11-07 19:21:49,bc,0.25,0.0179242346938775,14.0526,0.95034125,0.0026930537344558,13.35476544975,0.0415013378861178,0,13.43610807200679,13.273422827493208,ms
10020,10020,2022-11-07 19:21:50,bc,0.25,0.0179366326530612,14.06232,0.95034125,0.0026930537344558,13.3640027667,0.041530043819842,0,13.445401652586892,13.28260388081311,ms
10021,10021,2022-11-07 19:21:51,bc,0.25,0.0179338775510204,14.06016,0.95034125,0.0026930537344558,13.3619500296,0.0415236647234588,0,13.443336412457978,13.28056364674202,ms
10022,10022,2022-11-07 19:21:52,bc,0.25,0.0179283673469387,14.05584,0.95034125,0.0026930537344558,13.3578445554,0.0415109065306925,0,13.439205932200156,13.276483178599843,ms
10023,10023,2022-11-07 19:21:53,bc,0.25,0.0179274489795918,14.05512,0.95034125,0.0026930537344558,13.3571603097,0.0415087801652315,0,13.438517518823852,13.275803100576146,ms
10024,10024,2022-11-07 19:21:54,bc,0.25,0.0179173469387755,14.0472,0.95034125,0.0026930537344558,13.349633607,0.0414853901451599,0,13.430944971684513,13.268322242315486,ms
10025,10025,2022-11-07 19:21:55,bc,0.25,0.0179256122448979,14.05368,0.95034125,0.0026930537344558,13.3557918183,0.0415045274343093,0,13.437140692071246,13.274442944528754,ms
10026,10026,2022-11-07 19:21:56,bc,0.25,0.0179325,14.05908,0.95034125,0.0026930537344558,13.36092366105,0.0415204751752672,0,13.442303792393524,13.279543529706476,ms
10027,10027,2022-11-07 19:21:57,bc,0.25,0.0179228571428571,14.05152,0.95034125,0.0026930537344558,13.3537390812,0.0414981483379262,0,13.435075451942335,13.272402710457666,ms
10028,10028,2022-11-07 19:21:58,bc,0.25,0.017909081632653,14.04072,0.95034125,0.0026930537344558,13.3434753957,0.0414662528560104,0,13.424749251297781,13.26220154010222,ms
10029,10029,2022-11-07 19:21:59,bc,0.25,0.0178966836734693,14.031,0.95034125,0.0026930537344558,13.33423807875,0.0414375469222861,0,13.41545567071768,13.253020486782319,ms
10030,10030,2022-11-07 19:22:00,bc,0.25,0.0178897959183673,14.0256,0.95034125,0.0026930537344558,13.329106236,0.0414215991813282,0,13.410292570395402,13.247919901604597,ms
10031,10031,2022-11-07 19:22:01,bc,0.25,0.0178875,14.0238,0.95034125,0.0026930537344558,13.32739562175,0.0414162832676756,0,13.408571536954645,13.246219706545356,ms
10032,10032,2022-11-07 19:22:02,bc,0.25,0.0178801530612244,14.01804,0.95034125,0.0026930537344558,13.32192165615,0.0413992723439872,0,13.403064229944215,13.240779082355784,ms
10033,10033,2022-11-07 19:22:03,bc,0.25,0.0178764795918367,14.01516,0.95034125,0.0026930537344558,13.31918467335,0.041390766882143,0,13.400310576439,13.238058770260999,ms
10034,10034,2022-11-07 19:22:04,bc,0.25,0.0178888775510204,14.02488,0.95034125,0.0026930537344558,13.3284219903,0.0414194728158672,0,13.4096041570191,13.247239823580902,ms
10035,10035,2022-11-07 19:22:05,bc,0.25,0.017894387755102,14.0292,0.95034125,0.0026930537344558,13.3325274645,0.0414322310086335,0,13.41373463727692,13.25132029172308,ms
