,Unnamed: 0,datetime_utc,meter,meter_percent_uncertainty,meter_sigma,whole_gas_kgh,fraction_methane,fraction_methane_sigma,methane_kgh,methane_kgh_sigma,data_qc,CI95_upper,CI95_lower,gas_comp_source
15201,15201,2022-11-04 19:51:46,mc,0.25,0.1223173469387755,95.8968,0.95034125,0.0026930537344558,91.134684783,0.2832106157577574,0,91.6897775898852,90.5795919761148,km
15202,15202,2022-11-04 19:51:47,mc,0.25,0.1223494897959183,95.922,0.95034125,0.0026930537344558,91.1586333825,0.2832850385488943,0,91.71387205805583,90.60339470694417,km
15203,15203,2022-11-04 19:51:48,mc,0.25,0.1223403061224489,95.9148,0.95034125,0.0026930537344558,91.1517909255,0.2832637748942838,0,91.70698792429279,90.5965939267072,km
15204,15204,2022-11-04 19:51:49,mc,0.25,0.1223586734693877,95.9292,0.95034125,0.0026930537344558,91.1654758395,0.2833063022035048,0,91.72075619181888,90.61019548718113,km
15205,15205,2022-11-04 19:51:50,mc,0.25,0.1223311224489796,95.9076,0.95034125,0.0026930537344558,91.1449484685,0.2832425112396732,0,91.70010379052977,90.58979314647024,km
15206,15206,2022-11-04 19:51:51,mc,0.25,0.1223586734693877,95.9292,0.95034125,0.0026930537344558,91.1654758395,0.2833063022035048,0,91.72075619181888,90.61019548718113,km
15207,15207,2022-11-04 19:51:52,mc,0.25,0.1223357142857142,95.9112,0.95034125,0.0026930537344558,91.148369697,0.2832531430669784,0,91.70354585741129,90.59319353658873,km
15208,15208,2022-11-04 19:51:53,mc,0.25,0.1223678571428571,95.9364,0.95034125,0.0026930537344558,91.1723182965,0.2833275658581153,0,91.7276403255819,90.61699626741809,km
15209,15209,2022-11-04 19:51:54,mc,0.25,0.1224045918367347,95.9652,0.95034125,0.0026930537344558,91.1996881245,0.2834126204765575,0,91.75517686063405,90.64419938836595,km
15210,15210,2022-11-04 19:51:55,mc,0.25,0.1223724489795918,95.94,0.95034125,0.0026930537344558,91.175739525,0.2833381976854206,0,91.73108239246342,90.62039665753657,km
15211,15211,2022-11-04 19:51:56,mc,0.25,0.1223357142857142,95.9112,0.95034125,0.0026930537344558,91.148369697,0.2832531430669784,0,91.70354585741129,90.59319353658873,km
