,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4_km,methane_fraction_su_raw,kgh_ch4_su_raw,methane_fraction_su_normalized,kgh_ch4_su_normalized
10060,2022-11-07 19:22:30,14.02992,bc,0,0.945616,13.266916830720001,0.96,13.4687232,0.93,13.047825600000001
10061,2022-11-07 19:22:31,14.0292,bc,0,0.945616,13.2662359872,0.96,13.468032,0.93,13.047156
10062,2022-11-07 19:22:32,14.02416,bc,0,0.945616,13.26147008256,0.96,13.4631936,0.93,13.0424688
10063,2022-11-07 19:22:33,14.02488,bc,0,0.945616,13.26215092608,0.96,13.463884799999999,0.93,13.0431384
10064,2022-11-07 19:22:34,14.01732,bc,0,0.945616,13.25500206912,0.96,13.4566272,0.93,13.036107600000001
10065,2022-11-07 19:22:35,14.01732,bc,0,0.945616,13.25500206912,0.96,13.4566272,0.93,13.036107600000001
10066,2022-11-07 19:22:36,14.0238,bc,0,0.945616,13.2611296608,0.96,13.462848,0.93,13.042134
10067,2022-11-07 19:22:37,14.03388,bc,0,0.945616,13.27066147008,0.96,13.472524799999999,0.93,13.051508400000001
10068,2022-11-07 19:22:38,14.04288,bc,0,0.945616,13.27917201408,0.96,13.4811648,0.93,13.0598784
10069,2022-11-07 19:22:39,14.04072,bc,0,0.945616,13.277129483520001,0.96,13.4790912,0.93,13.057869600000002
10070,2022-11-07 19:22:40,14.04072,bc,0,0.945616,13.277129483520001,0.96,13.4790912,0.93,13.057869600000002
10071,2022-11-07 19:22:41,14.03892,bc,0,0.945616,13.27542737472,0.96,13.4773632,0.93,13.0561956
10072,2022-11-07 19:22:42,14.04252,bc,0,0.945616,13.27883159232,0.96,13.4808192,0.93,13.0595436
10073,2022-11-07 19:22:43,14.03676,bc,0,0.945616,13.273384844159999,0.96,13.475289599999998,0.93,13.0541868
10074,2022-11-07 19:22:44,14.02848,bc,0,0.945616,13.26555514368,0.96,13.467340799999999,0.93,13.046486400000001
10075,2022-11-07 19:22:45,14.0184,bc,0,0.945616,13.2560233344,0.96,13.457664,0.93,13.037112
10076,2022-11-07 19:22:46,14.01516,bc,0,0.945616,13.25295953856,0.96,13.454553599999999,0.93,13.0340988
10077,2022-11-07 19:22:47,14.01444,bc,0,0.945616,13.252278695040001,0.96,13.4538624,0.93,13.0334292
10078,2022-11-07 19:22:48,14.01552,bc,0,0.945616,13.25329996032,0.96,13.4548992,0.93,13.034433600000002
10079,2022-11-07 19:22:49,14.02056,bc,0,0.945616,13.25806586496,0.96,13.459737599999999,0.93,13.039120800000001
10080,2022-11-07 19:22:50,14.0238,bc,0,0.945616,13.2611296608,0.96,13.462848,0.93,13.042134
10081,2022-11-07 19:22:51,14.0148,bc,0,0.945616,13.2526191168,0.96,13.454208,0.93,13.033764
10082,2022-11-07 19:22:52,14.01912,bc,0,0.945616,13.25670417792,0.96,13.458355199999998,0.93,13.0377816
10083,2022-11-07 19:22:53,14.0166,bc,0,0.945616,13.2543212256,0.96,13.455936,0.93,13.035438000000001
10084,2022-11-07 19:22:54,14.01156,bc,0,0.945616,13.249555320959999,0.96,13.451097599999999,0.93,13.0307508
10085,2022-11-07 19:22:55,14.01156,bc,0,0.945616,13.249555320959999,0.96,13.451097599999999,0.93,13.0307508
10086,2022-11-07 19:22:56,14.01048,bc,0,0.945616,13.24853405568,0.96,13.4500608,0.93,13.0297464
