,datetime_utc,flow_rate,meter,qc_flag,meter_sigma_kgh_gas,methane_fraction_km,gas_comp_sigma_km,kgh_ch4_km,combined_uncertainty_kgh_ch4,CI95_upper,CI95_lower
3775,2022-11-04 16:41:20,15.606,bc,0,0.01990561224489796,0.95034125,0.0026930537344558,14.8310255475,0.046088971368341405,14.921359931381948,14.74069116361805
3776,2022-11-04 16:41:21,15.61464,bc,0,0.019916632653061227,0.95034125,0.0026930537344558,14.8392364959,0.04611448775387405,14.929620891897592,14.748852099902408
3777,2022-11-04 16:41:22,15.62004,bc,0,0.019923520408163267,0.95034125,0.0026930537344558,14.84436833865,0.04613043549483195,14.93478399221987,14.75395268508013
3778,2022-11-04 16:41:23,15.61968,bc,0,0.019923061224489797,0.95034125,0.0026930537344558,14.844026215800001,0.04612937231210143,14.93443978553172,14.753612646068282
3779,2022-11-04 16:41:24,15.624,bc,0,0.01992857142857143,0.95034125,0.0026930537344558,14.84813169,0.046142130504867755,14.938570265789542,14.75769311421046
3780,2022-11-04 16:41:25,15.62184,bc,0,0.019925816326530614,0.95034125,0.0026930537344558,14.846078952900001,0.04613575140848459,14.936505025660631,14.75565288013937
3781,2022-11-04 16:41:26,15.6132,bc,0,0.01991479591836735,0.95034125,0.0026930537344558,14.8378680045,0.046110235022951945,14.928244065144986,14.747491943855016
3782,2022-11-04 16:41:27,15.60996,bc,0,0.019910663265306123,0.95034125,0.0026930537344558,14.83478889885,0.0461006663783772,14.92514620495162,14.74443159274838
3783,2022-11-04 16:41:28,15.61284,bc,0,0.01991433673469388,0.95034125,0.0026930537344558,14.83752588165,0.04610917184022142,14.927899858456835,14.747151904843166
3784,2022-11-04 16:41:29,15.61356,bc,0,0.019915255102040817,0.95034125,0.0026930537344558,14.838210127350001,0.04611129820568247,14.928588271833139,14.747831982866863
3785,2022-11-04 16:41:30,15.615,bc,0,0.019917091836734697,0.95034125,0.0026930537344558,14.83957861875,0.04611555093660458,14.929965098585745,14.749192138914255
3786,2022-11-04 16:41:31,15.60636,bc,0,0.01990607142857143,0.95034125,0.0026930537344558,14.831367670350001,0.04609003455107193,14.921704138070103,14.7410312026299
3787,2022-11-04 16:41:32,15.6042,bc,0,0.019903316326530616,0.95034125,0.0026930537344558,14.82931493325,0.046083655454688774,14.91963889794119,14.73899096855881
3788,2022-11-04 16:41:33,15.60312,bc,0,0.019901938775510206,0.95034125,0.0026930537344558,14.828288564700001,0.04608046590649719,14.918606277876735,14.737970851523267
3789,2022-11-04 16:41:34,15.60384,bc,0,0.019902857142857146,0.95034125,0.0026930537344558,14.8289728104,0.046082592271958246,14.919294691253038,14.738650929546962
3790,2022-11-04 16:41:35,15.59448,bc,0,0.01989091836734694,0.95034125,0.0026930537344558,14.8200776163,0.04605494952096455,14.910345317361092,14.72980991523891
3791,2022-11-04 16:41:36,15.58548,bc,0,0.019879438775510207,0.95034125,0.0026930537344558,14.81152454505,0.04602836995270137,14.901740150157295,14.721308939942706
3792,2022-11-04 16:41:37,15.58224,bc,0,0.01987530612244898,0.95034125,0.0026930537344558,14.808445439400002,0.04601880130812663,14.898642289963929,14.718248588836074
3793,2022-11-04 16:41:38,15.58224,bc,0,0.01987530612244898,0.95034125,0.0026930537344558,14.808445439400002,0.04601880130812663,14.898642289963929,14.718248588836074
3794,2022-11-04 16:41:39,15.5772,bc,0,0.01986887755102041,0.95034125,0.0026930537344558,14.8036557195,0.04600391674989925,14.893823396329802,14.713488042670198
3795,2022-11-04 16:41:40,15.5808,bc,0,0.019873469387755104,0.95034125,0.0026930537344558,14.807076948,0.04601454857720452,14.89726546321132,14.71688843278868
3796,2022-11-04 16:41:41,15.57612,bc,0,0.0198675,0.95034125,0.0026930537344558,14.80262935095,0.04600072720170767,14.892790776265347,14.712467925634652
3797,2022-11-04 16:41:42,15.56964,bc,0,0.019859234693877553,0.95034125,0.0026930537344558,14.79647113965,0.04598158991255819,14.886595055878615,14.706347223421385
3798,2022-11-04 16:41:43,15.56136,bc,0,0.01984867346938776,0.95034125,0.0026930537344558,14.7886023141,0.04595713670975607,14.878678302051123,14.698526326148878
3799,2022-11-04 16:41:44,15.55848,bc,0,0.019845,0.95034125,0.0026930537344558,14.7858653313,0.045948631247911854,14.875924648545908,14.695806014054092
3800,2022-11-04 16:41:45,15.56136,bc,0,0.01984867346938776,0.95034125,0.0026930537344558,14.7886023141,0.04595713670975607,14.878678302051123,14.698526326148878
3801,2022-11-04 16:41:46,15.57324,bc,0,0.019863826530612246,0.95034125,0.0026930537344558,14.799892368150001,0.04599222173986346,14.890037122760134,14.709747613539868
3802,2022-11-04 16:41:47,15.5808,bc,0,0.019873469387755104,0.95034125,0.0026930537344558,14.807076948,0.04601454857720452,14.89726546321132,14.71688843278868
3803,2022-11-04 16:41:48,15.58332,bc,0,0.01987668367346939,0.95034125,0.0026930537344558,14.80947180795,0.04602199085631821,14.899674910028384,14.719268705871617
3804,2022-11-04 16:41:49,15.57936,bc,0,0.019871632653061227,0.95034125,0.0026930537344558,14.8057084566,0.04601029584628241,14.895888636458713,14.715528276741287
3805,2022-11-04 16:41:50,15.5682,bc,0,0.019857397959183676,0.95034125,0.0026930537344558,14.79510264825,0.04597733718163608,14.885218229126005,14.704987067373994
3806,2022-11-04 16:41:51,15.55524,bc,0,0.019840867346938778,0.95034125,0.0026930537344558,14.78278622565,0.04593906260333711,14.87282678835254,14.692745662947459
3807,2022-11-04 16:41:52,15.54516,bc,0,0.019828010204081634,0.95034125,0.0026930537344558,14.77320678585,0.04590929348688236,14.86318900108429,14.68322457061571
3808,2022-11-04 16:41:53,15.54372,bc,0,0.019826173469387757,0.95034125,0.0026930537344558,14.771838294450001,0.045905040755960254,14.861812174331684,14.681864414568318
3809,2022-11-04 16:41:54,15.5538,bc,0,0.0198390306122449,0.95034125,0.0026930537344558,14.78141773425,0.04593480987241501,14.871449961599934,14.691385506900067
3810,2022-11-04 16:41:55,15.55884,bc,0,0.01984545918367347,0.95034125,0.0026930537344558,14.78620745415,0.04594969443064238,14.87626885523406,14.696146053065942
3811,2022-11-04 16:41:56,15.56424,bc,0,0.019852346938775512,0.95034125,0.0026930537344558,14.7913392969,0.045965642171600284,14.881431955556337,14.701246638243664
3812,2022-11-04 16:41:57,15.5628,bc,0,0.019850510204081632,0.95034125,0.0026930537344558,14.7899708055,0.04596138944067817,14.880055128803729,14.69988648219627
3813,2022-11-04 16:41:58,15.561,bc,0,0.01984821428571429,0.95034125,0.0026930537344558,14.78826019125,0.04595607352702554,14.87833409536297,14.69818628713703
3814,2022-11-04 16:41:59,15.55236,bc,0,0.01983719387755102,0.95034125,0.0026930537344558,14.780049242850001,0.0459305571414929,14.870073134847328,14.690025350852675
3815,2022-11-04 16:42:00,15.552,bc,0,0.01983673469387755,0.95034125,0.0026930537344558,14.77970712,0.04592949395876237,14.869728928159173,14.689685311840826
3816,2022-11-04 16:42:01,15.54588,bc,0,0.019828928571428574,0.95034125,0.0026930537344558,14.77389103155,0.04591141985234341,14.863877414460594,14.683904648639407
3817,2022-11-04 16:42:02,15.54372,bc,0,0.019826173469387757,0.95034125,0.0026930537344558,14.771838294450001,0.045905040755960254,14.861812174331684,14.681864414568318
3818,2022-11-04 16:42:03,15.54156,bc,0,0.01982341836734694,0.95034125,0.0026930537344558,14.769785557350001,0.045898661659577095,14.859746934202773,14.67982418049723
3819,2022-11-04 16:42:04,15.53976,bc,0,0.019821122448979593,0.95034125,0.0026930537344558,14.7680749431,0.045893345745924456,14.858025900762012,14.678123985437988
3820,2022-11-04 16:42:05,15.54372,bc,2,0.019826173469387757,0.95034125,0.0026930537344558,14.771838294450001,0.045905040755960254,14.861812174331684,14.681864414568318
3821,2022-11-04 16:42:06,15.54048,bc,0,0.019822040816326533,0.95034125,0.0026930537344558,14.7687591888,0.04589547211138551,14.858714314138316,14.678804063461685
3822,2022-11-04 16:42:07,15.52752,bc,0,0.019805510204081635,0.95034125,0.0026930537344558,14.756442766200001,0.04585719753308654,14.846322873364851,14.66656265903515
3823,2022-11-04 16:42:08,15.52788,bc,0,0.019805969387755102,0.95034125,0.0026930537344558,14.75678488905,0.04585826071581706,14.846667080053,14.666902698046998
3824,2022-11-04 16:42:09,15.52932,bc,0,0.019807806122448982,0.95034125,0.0026930537344558,14.75815338045,0.045862513446739174,14.848043906805609,14.668262854094392
3825,2022-11-04 16:42:10,15.53148,bc,0,0.0198105612244898,0.95034125,0.0026930537344558,14.76020611755,0.04586889254312233,14.85010914693452,14.67030308816548
3826,2022-11-04 16:42:11,15.53004,bc,0,0.01980872448979592,0.95034125,0.0026930537344558,14.75883762615,0.04586463981220022,14.848732320181911,14.668942932118087
3827,2022-11-04 16:42:12,15.53616,bc,0,0.0198165306122449,0.95034125,0.0026930537344558,14.764653714600001,0.045882713918619186,14.854583833880495,14.674723595319508
3828,2022-11-04 16:42:13,15.53328,bc,0,0.019812857142857142,0.95034125,0.0026930537344558,14.7619167318,0.04587420845677497,14.851830180375279,14.67200328322472
3829,2022-11-04 16:42:14,15.53184,bc,0,0.01981102040816327,0.95034125,0.0026930537344558,14.7605482404,0.04586995572585286,14.850453353622672,14.670643127177328
3830,2022-11-04 16:42:15,15.52824,bc,0,0.019806428571428572,0.95034125,0.0026930537344558,14.757127011900002,0.0458593238985476,14.847011286741155,14.667242737058848
3831,2022-11-04 16:42:16,15.52788,bc,0,0.019805969387755102,0.95034125,0.0026930537344558,14.75678488905,0.04585826071581706,14.846667080053,14.666902698046998
3832,2022-11-04 16:42:17,15.53472,bc,0,0.019814693877551023,0.95034125,0.0026930537344558,14.7632852232,0.045878461187697075,14.853207007127887,14.673363439272114
3833,2022-11-04 16:42:18,15.54156,bc,0,0.01982341836734694,0.95034125,0.0026930537344558,14.769785557350001,0.045898661659577095,14.859746934202773,14.67982418049723
3834,2022-11-04 16:42:19,15.54624,bc,0,0.01982938775510204,0.95034125,0.0026930537344558,14.7742331544,0.045912483035073934,14.864221621148744,14.684244687651255
3835,2022-11-04 16:42:20,15.55272,bc,0,0.01983765306122449,0.95034125,0.0026930537344558,14.780391365700002,0.045931620324223425,14.870417341535479,14.690365389864525
3836,2022-11-04 16:42:21,15.55632,bc,0,0.019842244897959185,0.95034125,0.0026930537344558,14.7838125942,0.045942252151528695,14.873859408416997,14.693765779983003
3837,2022-11-04 16:42:22,15.54948,bc,0,0.019833520408163267,0.95034125,0.0026930537344558,14.777312260050001,0.04592205167964868,14.867319481342113,14.68730503875789
3838,2022-11-04 16:42:23,15.54768,bc,0,0.01983122448979592,0.95034125,0.0026930537344558,14.7756016458,0.045916735765996045,14.865598447901352,14.685604843698648
3839,2022-11-04 16:42:24,15.54552,bc,0,0.019828469387755104,0.95034125,0.0026930537344558,14.7735489087,0.045910356669612885,14.863533207772441,14.68356460962756
3840,2022-11-04 16:42:25,15.54516,bc,0,0.019828010204081634,0.95034125,0.0026930537344558,14.77320678585,0.04590929348688236,14.86318900108429,14.68322457061571
3841,2022-11-04 16:42:26,15.5538,bc,0,0.0198390306122449,0.95034125,0.0026930537344558,14.78141773425,0.04593480987241501,14.871449961599934,14.691385506900067
3842,2022-11-04 16:42:27,15.5502,bc,0,0.019834438775510208,0.95034125,0.0026930537344558,14.77799650575,0.04592417804510973,14.868007894718415,14.687985116781585
3843,2022-11-04 16:42:28,15.54876,bc,0,0.019832602040816327,0.95034125,0.0026930537344558,14.77662801435,0.04591992531418763,14.866631067965809,14.686624960734193
3844,2022-11-04 16:42:29,15.54588,bc,0,0.019828928571428574,0.95034125,0.0026930537344558,14.77389103155,0.04591141985234341,14.863877414460594,14.683904648639407
3845,2022-11-04 16:42:30,15.53832,bc,0,0.019819285714285716,0.95034125,0.0026930537344558,14.766706451700001,0.04588909301500235,14.856649074009406,14.676763829390596
3846,2022-11-04 16:42:31,15.53544,bc,0,0.01981561224489796,0.95034125,0.0026930537344558,14.7639694689,0.04588058755315813,14.85389542050419,14.674043517295809
3847,2022-11-04 16:42:32,15.53724,bc,0,0.01981790816326531,0.95034125,0.0026930537344558,14.76568008315,0.04588590346681077,14.855616453944949,14.675743712355052
3848,2022-11-04 16:42:33,15.53688,bc,0,0.01981744897959184,0.95034125,0.0026930537344558,14.7653379603,0.04588484028408024,14.855272247256798,14.675403673343203
3849,2022-11-04 16:42:34,15.53328,bc,0,0.019812857142857142,0.95034125,0.0026930537344558,14.7619167318,0.04587420845677497,14.851830180375279,14.67200328322472
3850,2022-11-04 16:42:35,15.525,bc,0,0.01980229591836735,0.95034125,0.0026930537344558,14.754047906250001,0.045849755253972856,14.843913426547788,14.664182385952214
3851,2022-11-04 16:42:36,15.52356,bc,0,0.01980045918367347,0.95034125,0.0026930537344558,14.75267941485,0.045845502523050745,14.84253659979518,14.66282222990482
3852,2022-11-04 16:42:37,15.52032,bc,0,0.019796326530612248,0.95034125,0.0026930537344558,14.7496003092,0.045835933878476,14.839438739601812,14.659761878798188
3853,2022-11-04 16:42:38,15.5232,bc,0,0.0198,0.95034125,0.0026930537344558,14.752337292,0.04584443934032022,14.842192393107027,14.662482190892973
3854,2022-11-04 16:42:39,15.52032,bc,0,0.019796326530612248,0.95034125,0.0026930537344558,14.7496003092,0.045835933878476,14.839438739601812,14.659761878798188
3855,2022-11-04 16:42:40,15.51168,bc,0,0.01978530612244898,0.95034125,0.0026930537344558,14.741389360800001,0.04581041749294336,14.83117777908617,14.651600942513832
3856,2022-11-04 16:42:41,15.50556,bc,0,0.0197775,0.95034125,0.0026930537344558,14.735573272349999,0.045792343386524395,14.825326265387586,14.645820279312412
