,overpass_id,zero_release,operator_kept,operator_detected,operator_quantified,operator_quantification,release_rate_kgh,stanford_kept_strict,qc_summary_strict,stanford_kept_lax,qc_summary_lax,percent_error
0,1.0,False,True,True,True,87.19376164,10.92213624004875,True,pass_all,True,pass_all,698.3214979527744
1,2.0,False,True,False,False,,6.612948731013749,True,pass_all,True,pass_all,
2,3.0,False,False,True,False,,8.638673389503753,True,fail_operator,True,fail_operator,
3,4.0,False,True,False,False,,4.4451804176775,True,pass_all,True,pass_all,
4,5.0,True,True,False,False,,0.0,True,pass_all,True,pass_all,
5,6.0,False,False,True,False,,91.38784136782502,False,fail_all,False,fail_all,
6,7.0,False,True,True,True,241.6751886,93.0819379419,True,pass_all,True,pass_all,159.63704016438632
7,8.0,False,False,True,False,,35.00659497087,True,fail_operator,True,fail_operator,
8,9.0,False,True,True,True,94.72816414,39.336592102875,True,pass_all,True,pass_all,140.81436412250002
9,10.0,False,True,True,True,74.78590872,30.76062848971875,True,pass_all,True,pass_all,143.12217399913004
10,11.0,False,True,True,True,220.0961678,144.1779333748875,True,pass_all,True,pass_all,52.65593190860351
11,12.0,False,True,True,True,48.07834799,59.014270462725,True,pass_all,True,pass_all,18.53097968843388
12,13.0,False,False,True,False,,79.22561677233752,True,fail_operator,True,fail_operator,
13,14.0,False,True,True,True,370.4328302,123.28594834421251,True,pass_all,True,pass_all,200.4663833754656
14,15.0,False,False,True,False,,211.31233895193748,True,fail_operator,True,fail_operator,
15,16.0,False,False,True,False,,205.1446228912125,True,fail_operator,True,fail_operator,
16,17.0,False,True,True,True,142.4981486,229.217210473725,True,pass_all,True,pass_all,37.8327009976703
17,18.0,False,True,True,True,44.19943901,72.36422788545,True,pass_all,True,pass_all,38.920872506280126
18,19.0,False,True,True,True,34.46484832,22.923732344625,True,pass_all,True,pass_all,50.34571073275108
19,20.0,False,True,True,True,32.24689386,43.83481908105001,True,pass_all,True,pass_all,26.435435263515256
20,21.0,False,True,True,True,94.36991159,163.88224175981256,True,pass_all,True,pass_all,42.4160234955112
21,22.0,False,True,True,True,160.4675447,177.0606771012,True,pass_all,True,pass_all,9.371438465535816
22,23.0,False,False,True,False,,26.001371084321253,True,fail_operator,True,fail_operator,
23,24.0,False,True,True,True,18.93505226,26.54053920171,True,pass_all,True,pass_all,28.65611314038406
