,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,altitude_feet,fail_all_qc,release_rate_kgh,ch4_kgh_sigma,upper_95CI,lower_95CI,sigma_flow_variability,sigma_meter_reading,sigma_gas_composition,operator_detected,operator_quantification,operator_lower,operator_upper,qc_summary,operator_error_bound,operator_95CI_bounds,intersect_parity_line
72,73.0,2022-10-28 19:55:36,False,True,True,True,1,True,10083.97797,False,428.93509665262513,2.076973491177834,433.0059646953337,424.86422860991655,2.0067641040968174,0.5757283163265307,0.0013617132208482,True,685.439443531489,394.725625417658,976.15326164532,pass_all,290.71381811383094,569.7990835031086,True
74,75.0,2022-10-28 20:19:21,False,True,True,True,1,True,10262.31131,False,877.0868459867248,13.957230504092172,904.4430177747456,849.7306741987042,14.58016058919721,1.177249744897959,0.0013617132208482,True,817.047980910901,639.1763764783129,994.919585343489,pass_all,177.87160443258801,348.6283446878725,True
75,76.0,2022-10-28 20:31:19,False,True,True,True,0,True,10299.56509,False,381.886427018925,1.784882184745432,385.3847961010261,378.388057936824,1.712735439215805,0.5125783163265306,0.0013617132208482,True,509.82943529401,368.722636403191,650.936234184829,pass_all,141.106798890819,276.56932582600524,True
76,77.0,2022-10-28 20:43:36,False,True,True,True,1,True,10232.93631,False,112.6257891246,0.2662689242613732,113.14767621615228,112.10390203304772,0.1637574725944086,0.151169387755102,0.0013617132208482,True,212.449822301459,179.01002072486548,245.8896238780525,pass_all,33.43980157659351,65.54201109012328,False
77,78.0,2022-10-28 20:55:30,False,True,True,True,1,True,10127.51964,False,110.68148785635,0.2423067918605184,111.15640916839662,110.2065665443034,0.1228460466862524,0.148559693877551,0.0013617132208482,True,216.880497204175,187.1783924794161,246.58260192893388,pass_all,29.702104724758897,58.216125260527434,False
78,79.0,2022-10-28 21:06:57,False,True,True,True,0,True,10258.85778,False,608.5298056774499,5.226455176724997,618.7736578238308,598.2859535310689,5.360878081377138,0.8167852040816326,0.0013617132208482,True,560.293452539543,402.224326221889,718.3625788571969,pass_all,158.06912631765397,309.81548758260175,True
79,80.0,2022-10-29 17:13:27,False,True,True,True,1,True,10329.42936,False,671.5876888916998,5.910541770456242,683.1723507617941,660.0030270216056,5.101488261415089,0.8985581632653061,0.0046103061607482,True,482.412437221595,245.610293646152,719.214580797038,pass_all,236.80214357544304,464.13220140786837,True
82,83.0,2022-10-29 17:49:21,False,True,True,True,1,True,10400.01964,False,364.76650099575,1.997421747607763,368.6814476210612,360.8515543704388,0.8531136193131746,0.4880433673469388,0.0046103061607482,True,460.416278406977,342.244004164989,578.588552648965,pass_all,118.17227424198796,231.6176575142964,True
83,84.0,2022-10-29 18:01:44,False,True,True,True,0,True,10444.74186,False,34.082522092741506,0.1814396142605059,34.4381437366921,33.726900448790914,0.0651998836642409,0.0456010867346938,0.0046103061607482,True,75.2222475974065,59.5485730040344,90.8959221907786,pass_all,15.673674593372112,30.72040220300934,False
84,85.0,2022-10-29 18:13:22,False,True,True,True,0,True,10312.51964,False,33.331533583619255,0.1790010536091327,33.68237564869315,32.98069151854536,0.0683910232289667,0.0445962933673469,0.0046103061607482,True,109.028384300651,81.1515211417277,136.9052474595743,pass_all,27.8768631589233,54.638651791489664,False
85,86.0,2022-10-29 18:25:06,False,True,True,True,0,True,10352.76002,False,328.40791052485497,1.8814200937183287,332.0954939085429,324.72032714116705,0.9624883082186662,0.4393969897959184,0.0046103061607482,True,312.685450334258,188.294760199676,437.07614046884,pass_all,124.39069013458197,243.80575266378065,True
86,87.0,2022-10-29 18:36:51,False,True,True,True,0,True,10382.51964,False,354.4145477019001,1.9696203817077007,358.2750036500472,350.554091753753,0.9007554795272156,0.4741928571428572,0.0046103061607482,True,314.545000275029,239.7469981585429,389.3430023915151,pass_all,74.79800211648609,146.60408414831272,True
87,88.0,2022-10-29 18:49:00,False,True,True,True,0,True,10417.51964,False,818.053127745525,11.40776463916836,840.412346438295,795.693909052755,11.170201094953256,1.0945232142857144,0.0046103061607482,True,688.337312677787,521.874906131085,854.7997192244891,pass_all,166.46240654670203,326.26631683153596,True
92,93.0,2022-10-29 19:48:51,False,True,True,True,1,True,10388.14464,False,811.824109546275,16.940596969991166,845.0276796074577,778.6205394850924,17.25208519629842,1.086189030612245,0.0046103061607482,True,643.978831665806,541.654655691636,746.3030076399759,pass_all,102.32417597416998,200.55538490937315,True
94,95.0,2022-10-29 20:12:32,False,True,True,True,1,True,10416.49691,False,204.0438175941375,1.0703366329331157,206.1416773946864,201.94595779358855,0.3385799467466771,0.2730026785714285,0.0046103061607482,True,223.675332757063,159.988612169416,287.36205334471,pass_all,63.68672058764699,124.8259723517881,True
95,96.0,2022-10-29 20:24:20,False,True,True,True,1,True,10376.06131,False,134.4551024135025,0.6935586993855339,135.81447746429814,133.09572736270684,0.1780566038356677,0.1798956887755101,0.0046103061607482,True,183.979171282926,155.62207970186589,212.3362628639861,pass_all,28.357091581060104,55.5798994988778,True
98,99.0,2022-10-29 20:59:49,False,True,True,True,1,True,10400.22797,False,169.22727377393906,0.8632439280179218,170.9192318728542,167.53531567502392,0.1781327276699146,0.2264194993622448,0.0046103061607482,True,214.671299258122,153.5973253464982,275.7452731697458,pass_all,61.073973911623824,119.7049888667827,True
99,100.0,2022-10-29 21:11:38,False,True,True,True,0,True,10447.07321,False,418.9420854966376,2.260329723977472,423.3723317556335,414.51183923764177,0.8893287356202955,0.5605281887755104,0.0046103061607482,True,473.175599106315,369.683454435549,576.667743777081,pass_all,103.49214467076598,202.8446035547013,True
100,101.0,2022-10-31 17:16:49,False,True,True,True,1,True,10586.30752,False,109.27689305624996,0.4616928602909824,110.18181106242028,108.37197505007964,0.1463597541235924,0.1460605867346938,0.0036450716270969,True,254.960941923336,220.599046169822,289.32283767685,pass_all,34.36189575351398,67.3493156768874,False
101,102.0,2022-10-31 17:28:19,False,True,True,True,0,True,10592.17242,False,676.10047887,3.357099901275319,682.6803946764995,669.5205630635004,2.0580531593667963,0.9036826530612244,0.0036450716270969,True,1089.27842536108,910.4616399583472,1268.0952107638132,pass_all,178.8167854027331,350.48089938935686,False
102,103.0,2022-10-31 17:40:31,False,True,True,True,1,True,10436.68631,False,316.26883719075,1.2981316916195091,318.81317530632424,313.72449907517574,0.263099557620949,0.4227280867346938,0.0036450716270969,True,523.093535934387,413.495355188846,632.6917166799279,pass_all,109.59818074554096,214.81243426126028,True
103,104.0,2022-10-31 17:51:37,False,True,True,True,0,True,10583.32821,False,948.6341099925,8.908913734812757,966.095580912733,931.1726390722672,8.43382762250342,1.2679538265306125,0.0036450716270969,True,932.974748169204,762.0370607436,1103.912435594808,pass_all,170.93768742560394,335.03786735418373,True
104,105.0,2022-10-31 18:02:56,False,True,True,True,0,True,10522.14085,False,1124.5386882975,16.669257302203214,1157.210432609818,1091.8669439851817,16.810797899171238,1.5030696428571428,0.0036450716270969,True,1194.14020223263,964.593773987059,1423.6866304782009,pass_all,229.54642824557095,449.91099936131906,True
105,106.0,2022-10-31 18:14:17,False,True,True,True,1,True,10548.53271,False,627.39288144,3.2422425933156496,633.7476769228987,621.0380859571013,2.129285351585032,0.8385795918367348,0.0036450716270969,True,589.951049837402,348.54016637740006,831.361933297404,pass_all,241.41088346000197,473.1653315816038,True
106,107.0,2022-10-31 18:25:41,False,True,True,True,1,True,10534.3252,False,463.3285298625,2.0563499023473284,467.3589756711007,459.2980840538992,0.9058417192528612,0.6192895408163266,0.0036450716270969,True,494.05927335115,377.928482198916,610.1900645033841,pass_all,116.13079115223405,227.61635065837874,True
108,109.0,2022-10-31 18:48:12,False,True,True,True,1,True,10470.01964,False,562.858234965,2.600867233754016,567.9559347431579,557.760535186842,1.3365799411120385,0.7523219387755102,0.0036450716270969,True,703.071156759765,540.018986959043,866.123326560487,pass_all,163.05216980072203,319.58225280941514,True
111,112.0,2022-10-31 19:33:10,False,True,True,True,0,True,10494.49881,False,318.45010938675,1.3711404026614902,321.1375445759665,315.7626741975335,0.5084922234293614,0.4256435969387755,0.0036450716270969,True,318.017075344094,257.5083805803723,378.5257701078157,pass_all,60.50869476372168,118.59704173689448,True
112,113.0,2022-10-31 19:44:31,False,True,True,True,1,True,10559.12299,False,855.7130366849999,5.897208675309799,867.2715656886071,844.1545076813927,5.014882837234228,1.143754591836735,0.0036450716270969,True,665.256070411688,499.962546744675,830.549594078701,pass_all,165.293523667013,323.9753063873455,True
113,114.0,2022-10-31 19:55:48,False,True,True,True,1,True,10476.89464,False,386.57346852,1.7190207094547507,389.94274911053134,383.2041879294687,0.7640338265650269,0.5166979591836734,0.0036450716270969,True,538.409864226228,419.723376420788,657.0963520316681,pass_all,118.68648780544004,232.62551609866247,True
115,116.0,2022-10-31 20:18:24,False,True,True,True,1,True,10533.45714,False,1081.5304775324998,11.150918122727154,1103.386277053045,1059.6746780119547,10.756907435989255,1.44558443877551,0.0036450716270969,True,1283.99459296422,1076.107363529321,1491.8818223991188,pass_all,207.88722943489893,407.45896969240187,True
116,117.0,2022-10-31 20:30:07,False,True,True,True,1,True,10530.22797,False,321.09631045274995,1.3139368054807723,323.67162659149227,318.5209943140076,0.2444655167530913,0.4291805357142857,0.0036450716270969,True,440.991032231657,275.345255446141,606.636809017173,pass_all,165.64577678551603,324.66572249961143,True
118,119.0,2022-10-31 20:52:33,False,True,True,True,1,True,10505.70874,False,473.8146226275001,2.220908468401631,478.1676032255673,469.46164202943294,1.1909914570841622,0.6333053571428572,0.0036450716270969,True,684.711850599863,571.275444061388,798.1482571383381,pass_all,113.43640653847501,222.33535681541102,True
119,120.0,2022-10-31 21:03:38,False,True,True,True,1,True,10504.81131,False,42.81233371275,0.1798803164151862,43.164899132923765,42.45976829257623,0.053771686835033,0.0572233928571428,0.0036450716270969,True,110.95039437132,95.62261818146352,126.2781705611765,pass_all,15.327776189856493,30.042441332118727,False
120,121.0,2022-10-31 21:14:24,False,True,True,True,0,True,10502.86686,False,529.39566663375,3.046282153299729,535.3663796542174,523.4249536132826,2.280216528351387,0.7075955357142859,0.0036450716270969,True,424.90284052211,322.27569543494,527.5299856092801,pass_all,102.62714508717005,201.14920437085328,True
