datetime,windspeed,winddirection,day,month,u_east,u_north
2022-11-04 16:39:31,1.57,347,4,11,1.529761002,-0.353173155
2022-11-04 16:39:32,1.66,347,4,11,1.617454308,-0.37341875
2022-11-04 16:39:33,1.52,346,4,11,1.474849504,-0.367721281
2022-11-04 16:39:34,1.59,349,4,11,1.560787222,-0.303386303
2022-11-04 16:39:35,1.3,345,4,11,1.255703574,-0.336464759
2022-11-04 16:39:36,1.43,346,4,11,1.387522889,-0.345948311
2022-11-04 16:39:37,1.49,345,4,11,1.439229481,-0.385640377
2022-11-04 16:39:38,1.52,344,4,11,1.461117778,-0.418968781
2022-11-04 16:39:39,1.34,341,4,11,1.266994891,-0.436261327
2022-11-04 16:39:40,1.4,342,4,11,1.331479123,-0.432623792
2022-11-04 16:39:41,1.43,343,4,11,1.367515801,-0.418091538
2022-11-04 16:39:42,1.32,339,4,11,1.232326163,-0.473045693
2022-11-04 16:39:43,1.29,343,4,11,1.233633135,-0.377159499
2022-11-04 16:39:44,1.43,348,4,11,1.398751069,-0.297313718
2022-11-04 16:39:45,1.43,350,4,11,1.408275087,-0.248316894
2022-11-04 16:39:46,1.46,348,4,11,1.428095497,-0.303551069
2022-11-04 16:39:47,1.55,349,4,11,1.521522134,-0.295753943
2022-11-04 16:39:48,1.61,349,4,11,1.580419765,-0.307202483
2022-11-04 16:39:49,1.67,347,4,11,1.627198008,-0.375668261
2022-11-04 16:39:50,1.7,342,4,11,1.616796078,-0.52532889
2022-11-04 16:39:51,1.66,346,4,11,1.610690906,-0.401590347
2022-11-04 16:39:52,1.61,334,4,11,1.447058415,-0.705777546
2022-11-04 16:39:53,1.69,342,4,11,1.607285513,-0.52223872
2022-11-04 16:39:54,1.59,338,4,11,1.474222329,-0.595624484
2022-11-04 16:39:55,1.47,342,4,11,1.398053079,-0.454254982
2022-11-04 16:39:56,1.53,342,4,11,1.45511647,-0.472796001
2022-11-04 16:39:57,1.37,334,4,11,1.231347843,-0.600568471
2022-11-04 16:39:58,1.41,337,4,11,1.297911843,-0.550930891
2022-11-04 16:39:59,1.3,343,4,11,1.243196183,-0.380083216
2022-11-04 16:40:00,1.38,346,4,11,1.339008102,-0.333852216
2022-11-04 16:40:01,1.54,341,4,11,1.456098606,-0.501374958
2022-11-04 16:40:02,1.56,341,4,11,1.475008978,-0.507886321
2022-11-04 16:40:03,1.37,346,4,11,1.329305145,-0.331432997
2022-11-04 16:40:04,1.49,348,4,11,1.457439925,-0.309788419
2022-11-04 16:40:05,1.35,350,4,11,1.329490467,-0.23442504
2022-11-04 16:40:06,1.21,359,4,11,1.209815711,-0.021117412
2022-11-04 16:40:07,1.16,352,4,11,1.14871096,-0.161440797
2022-11-04 16:40:08,1.19,351,4,11,1.175349125,-0.186157013
2022-11-04 16:40:09,1.12,349,4,11,1.099422445,-0.213706075
2022-11-04 16:40:10,1.14,348,4,11,1.115088265,-0.237019328
2022-11-04 16:40:11,1.11,357,4,11,1.108478784,-0.058092911
2022-11-04 16:40:12,1.23,351,4,11,1.214856659,-0.192414392
2022-11-04 16:40:13,1.27,350,4,11,1.250705846,-0.220533186
2022-11-04 16:40:14,1.32,355,4,11,1.314977001,-0.11504558
2022-11-04 16:40:15,1.4,343,4,11,1.338826658,-0.409320387
2022-11-04 16:40:16,1.39,350,4,11,1.368882777,-0.241370967
2022-11-04 16:40:17,1.17,352,4,11,1.15861364,-0.162832528
2022-11-04 16:40:18,1.12,347,4,11,1.091294473,-0.251945181
2022-11-04 16:40:19,1.05,345,4,11,1.014222118,-0.271759997
2022-11-04 16:40:20,0.85,345,4,11,0.821036952,-0.219996188
2022-11-04 16:40:21,0.72,343,4,11,0.688539424,-0.210507627
2022-11-04 16:40:22,0.78,338,4,11,0.723203407,-0.292193143
2022-11-04 16:40:23,0.74,338,4,11,0.686116052,-0.277208879
2022-11-04 16:40:24,0.6,345,4,11,0.579555496,-0.155291427
2022-11-04 16:40:25,0.65,344,4,11,0.624820102,-0.179164281
2022-11-04 16:40:26,0.81,331,4,11,0.708441963,-0.392695792
2022-11-04 16:40:27,0.55,333,4,11,0.490053588,-0.249694775
2022-11-04 16:40:28,0.55,344,4,11,0.528693933,-0.151600546
2022-11-04 16:40:29,0.6,13,4,11,0.584622039,0.134970633
2022-11-04 16:40:30,0.42,18,4,11,0.399443737,0.129787138
2022-11-04 16:40:31,0.22,33,4,11,0.184507525,0.119820588
2022-11-04 16:40:32,0.2,30,4,11,0.173205081,0.1
2022-11-04 16:40:33,0.32,57,4,11,0.174284491,0.268374582
2022-11-04 16:40:34,0.34,53,4,11,0.204617108,0.271536073
2022-11-04 16:40:35,0.36,60,4,11,0.18,0.311769145
2022-11-04 16:40:36,0.26,30,4,11,0.225166605,0.13
2022-11-04 16:40:37,0.21,8,4,11,0.207956294,0.029226351
2022-11-04 16:40:38,0.19,353,4,11,0.188583769,-0.023155175
2022-11-04 16:40:39,0.21,358,4,11,0.209872074,-0.007328894
2022-11-04 16:40:40,0.46,330,4,11,0.398371686,-0.23
2022-11-04 16:40:41,0.52,327,4,11,0.436108695,-0.283212298
2022-11-04 16:40:42,0.49,330,4,11,0.424352448,-0.245
2022-11-04 16:40:43,0.41,323,4,11,0.327440559,-0.246744159
2022-11-04 16:40:44,0.33,326,4,11,0.273582399,-0.184533658
2022-11-04 16:40:45,0.32,313,4,11,0.218239475,-0.234033185
2022-11-04 16:40:46,0.29,278,4,11,0.040360199,-0.28717774
2022-11-04 16:40:47,0.29,265,4,11,-0.025275165,-0.288896462
2022-11-04 16:40:48,0.25,260,4,11,-0.043412044,-0.246201938
2022-11-04 16:40:49,0.32,254,4,11,-0.088203954,-0.307603743
2022-11-04 16:40:50,0.55,255,4,11,-0.142350475,-0.531259204
2022-11-04 16:40:51,0.5,253,4,11,-0.146185852,-0.478152378
2022-11-04 16:40:52,0.39,247,4,11,-0.15238514,-0.358996893
2022-11-04 16:40:53,0.45,289,4,11,0.14650567,-0.425483359
2022-11-04 16:40:54,0.66,303,4,11,0.359461763,-0.553522575
2022-11-04 16:40:55,0.71,303,4,11,0.386693715,-0.595456103
2022-11-04 16:40:56,0.64,312,4,11,0.428243588,-0.475612688
2022-11-04 16:40:57,0.6,311,4,11,0.393635417,-0.452825748
2022-11-04 16:40:58,0.5,311,4,11,0.328029514,-0.37735479
2022-11-04 16:40:59,0.46,316,4,11,0.330896308,-0.31954285
2022-11-04 16:41:00,0.45,313,4,11,0.306899262,-0.329109166
2022-11-04 16:41:01,0.39,309,4,11,0.245434953,-0.303086925
