datetime,windspeed,winddirection,day,month,u_east,u_north
2022-11-17 16:35:31,6.905761,41.87518,17,11,5.142034994,4.609664967
2022-11-17 16:35:32,6.076095,38.07834,17,11,4.78290894,3.747360741
2022-11-17 16:35:33,6.755128,40.09906,17,11,5.167213358,4.351052794
2022-11-17 16:35:34,7.124448,43.2327,17,11,5.190714808,4.879983513
2022-11-17 16:35:35,7.017961,46.84885,17,11,4.799761387,5.119967502
2022-11-17 16:35:36,6.706115,44.32645,17,11,4.797355106,4.68586837
2022-11-17 16:35:37,6.697588,43.78912,17,11,4.834932835,4.634771785
2022-11-17 16:35:38,6.925688,42.31134,17,11,5.121531577,4.662088435
2022-11-17 16:35:39,6.967874,45.8381,17,11,4.854435765,4.998571945
2022-11-17 16:35:40,7.306449,45.4158,17,11,5.128810657,5.203796521
2022-11-17 16:35:41,6.862078,43.47684,17,11,4.979484449,4.721530377
2022-11-17 16:35:42,7.612083,42.93982,17,11,5.572574767,5.185577891
2022-11-17 16:35:43,7.68032,42.97495,17,11,5.619319989,5.235509351
2022-11-17 16:35:44,8.251183,38.89142,17,11,6.422202481,5.180476444
2022-11-17 16:35:45,7.854396,38.638,17,11,6.135119989,4.904267453
2022-11-17 16:35:46,7.812613,42.65805,17,11,5.74548094,5.293993829
2022-11-17 16:35:47,7.852166,39.20276,17,11,6.084753696,4.963092116
2022-11-17 16:35:48,7.725463,38.60501,17,11,6.037186026,4.820286657
2022-11-17 16:35:49,6.944926,37.46982,17,11,5.51200643,4.224900266
2022-11-17 16:35:50,7.198848,41.1868,17,11,5.417612852,4.7405573
2022-11-17 16:35:51,7.099166,36.66211,17,11,5.694742829,4.238875088
2022-11-17 16:35:52,7.131402,34.6055,17,11,5.869727592,4.050085491
2022-11-17 16:35:53,7.230073,34.69571,17,11,5.944469595,4.115487433
2022-11-17 16:35:54,7.212173,34.49683,17,11,5.943966649,4.084690914
2022-11-17 16:35:55,7.038103,34.60007,17,11,5.793313662,3.996549843
2022-11-17 16:35:56,7.411151,36.75174,17,11,5.938078329,4.434454296
2022-11-17 16:35:57,6.816134,34.02652,17,11,5.649066369,3.814148905
2022-11-17 16:35:58,6.83326,32.53046,17,11,5.761160343,3.674571231
2022-11-17 16:35:59,7.01756,36.35403,17,11,5.651729874,4.159819441
2022-11-17 16:36:00,6.975453,33.60596,17,11,5.809601396,3.860761087
2022-11-17 16:36:01,7.28336,34.63495,17,11,5.992674572,4.139466676
2022-11-17 16:36:02,6.922821,34.5867,17,11,5.699338101,3.929757728
2022-11-17 16:36:03,6.337172,34.04413,17,11,5.251022726,3.547747073
2022-11-17 16:36:04,6.633091,31.12961,17,11,5.677926095,3.429147339
2022-11-17 16:36:05,6.667998,32.44958,17,11,5.626883065,3.577762471
2022-11-17 16:36:06,6.795931,33.4595,17,11,5.669680466,3.746918944
2022-11-17 16:36:07,6.915578,31.3331,17,11,5.907000141,3.596188038
2022-11-17 16:36:08,6.789015,36.08261,17,11,5.486669259,3.998397818
2022-11-17 16:36:09,6.995475,32.74329,17,11,5.883910543,3.783684342
2022-11-17 16:36:10,6.876521,38.00275,17,11,5.418569291,4.233869142
2022-11-17 16:36:11,6.180621,39.50836,17,11,4.768545431,3.932054224
2022-11-17 16:36:12,6.252158,37.51663,17,11,4.959065518,3.807512159
2022-11-17 16:36:13,7.04985,39.49051,17,11,5.44058023,4.48335497
2022-11-17 16:36:14,6.814039,46.7305,17,11,4.670552502,4.961558911
2022-11-17 16:36:15,6.558067,46.11279,17,11,4.54632069,4.726437449
2022-11-17 16:36:16,6.335191,42.73804,17,11,4.652970909,4.2993612
2022-11-17 16:36:17,6.19493,45.57092,17,11,4.336611294,4.423907796
2022-11-17 16:36:18,6.64187,46.73782,17,11,4.551924658,4.83677775
2022-11-17 16:36:19,6.578792,44.36819,17,11,4.702921927,4.600329285
2022-11-17 16:36:20,6.222664,48.54791,17,11,4.119363428,4.663945991
2022-11-17 16:36:21,6.058764,46.97266,17,11,4.134181043,4.429127263
2022-11-17 16:36:22,5.940217,45.46002,17,11,4.166508522,4.233956157
2022-11-17 16:36:23,6.190757,48.15152,17,11,4.130244046,4.611567668
2022-11-17 16:36:24,6.624721,48.42688,17,11,4.396001319,4.956016619
2022-11-17 16:36:25,6.29935,47.23721,17,11,4.277035966,4.624799863
2022-11-17 16:36:26,6.054365,44.13806,17,11,4.344998978,4.216197271
2022-11-17 16:36:27,6.230574,40.59509,17,11,4.731043519,4.054291503
2022-11-17 16:36:28,6.098222,41.94995,17,11,4.535424869,4.076546678
2022-11-17 16:36:29,6.560369,31.13541,17,11,5.615332708,3.39212028
2022-11-17 16:36:30,6.552828,33.10196,17,11,5.489304244,3.578700004
2022-11-17 16:36:31,6.597726,38.95264,17,11,5.130826426,4.147843845
2022-11-17 16:36:32,6.368684,39.28729,17,11,4.929238465,4.032709269
2022-11-17 16:36:33,6.808619,43.5947,17,11,4.931044606,4.694900615
2022-11-17 16:36:34,6.287018,37.75177,17,11,4.970960675,3.849174626
2022-11-17 16:36:35,5.959825,43.87866,17,11,4.295897414,4.130953817
2022-11-17 16:36:36,6.238458,44.47968,17,11,4.451133435,4.371014684
2022-11-17 16:36:37,6.203671,46.37979,17,11,4.279757151,4.491014652
2022-11-17 16:36:38,5.776131,46.71344,17,11,3.960390466,4.2046399
2022-11-17 16:36:39,6.069808,38.45734,17,11,4.753093278,3.775006417
2022-11-17 16:36:40,6.497725,49.74408,17,11,4.198848323,4.958840887
2022-11-17 16:36:41,6.629137,36.33109,17,11,5.340478666,3.927434912
2022-11-17 16:36:42,5.477078,29.07578,17,11,4.786844187,2.661673562
2022-11-17 16:36:43,6.210883,38.65326,17,11,4.850328211,3.879353539
2022-11-17 16:36:44,5.789803,46.4848,17,11,3.986551406,4.198717265
2022-11-17 16:36:45,6.210162,43.34775,17,11,4.516035691,4.262808194
2022-11-17 16:36:46,6.512257,47.89792,17,11,4.366165853,4.831778863
2022-11-17 16:36:47,5.903576,39.03375,17,11,4.585750993,3.717942632
2022-11-17 16:36:48,6.919709,40.4342,17,11,5.266945552,4.487945765
2022-11-17 16:36:49,6.835417,38.75467,17,11,5.330486913,4.278882428
2022-11-17 16:36:50,6.953254,48.15131,17,11,4.63897282,5.179543645
2022-11-17 16:36:51,7.476095,44.39746,17,11,5.341697509,5.230512802
2022-11-17 16:36:52,7.205644,44.27502,17,11,5.159220662,5.030283055
2022-11-17 16:36:53,6.656263,42.98209,17,11,4.86950136,4.538038522
2022-11-17 16:36:54,7.096464,47.46176,17,11,4.79779247,5.22886113
2022-11-17 16:36:55,7.250639,47.37521,17,11,4.910092064,5.335050312
2022-11-17 16:36:56,7.262802,42.548,17,11,5.350586829,4.911162131
2022-11-17 16:36:57,6.977894,42.06616,17,11,5.180190881,4.675107176
2022-11-17 16:36:58,6.988682,38.52533,17,11,5.467475658,4.352974388
2022-11-17 16:36:59,6.960735,39.47083,17,11,5.373327681,4.424836876
2022-11-17 16:37:00,6.742776,41.19119,17,11,5.074048054,4.440615332
2022-11-17 16:37:01,6.530501,39.9585,17,11,5.00569315,4.194100547
2022-11-17 16:37:02,6.622968,34.46094,17,11,5.460717457,3.747568542
2022-11-17 16:37:03,6.673492,40.17422,17,11,5.099124293,4.305162821
2022-11-17 16:37:04,7.055327,36.58578,17,11,5.665183643,4.20515557
2022-11-17 16:37:05,6.524139,36.32217,17,11,5.256493238,3.864410502
2022-11-17 16:37:06,7.117419,48.43958,17,11,4.721763198,5.325655408
2022-11-17 16:37:07,6.924789,41.19614,17,11,5.210621765,4.5609345
2022-11-17 16:37:08,6.468694,44.36331,17,11,4.624602404,4.522947564
2022-11-17 16:37:09,6.641998,38.33035,17,11,5.210301774,4.119331603
2022-11-17 16:37:10,6.672997,42.78729,17,11,4.897182827,4.532823548
2022-11-17 16:37:11,6.561188,43.83978,17,11,4.732450431,4.544568284
2022-11-17 16:37:12,6.574547,43.60428,17,11,4.76076324,4.534291745
2022-11-17 16:37:13,6.463621,39.52362,17,11,4.985793539,4.113424269
2022-11-17 16:37:14,7.079711,40.55719,17,11,5.378862382,4.603275716
2022-11-17 16:37:15,6.312752,42.99176,17,11,4.61747366,4.304622493
2022-11-17 16:37:16,6.514457,42.44775,17,11,4.806973028,4.396721541
