datetime,windspeed,winddirection,day,month,u_east,u_north
2022-11-30 17:54:49,1.55449,64.19464,30,11,0.676693315,1.399473229
2022-11-30 17:54:50,1.387032,65.85172,30,11,0.567434112,1.265652518
2022-11-30 17:54:51,1.330337,80.9805,30,11,0.208557736,1.31388744
2022-11-30 17:54:52,1.469789,86.13135,30,11,0.099165763,1.466439858
2022-11-30 17:54:53,1.007928,75.09607,30,11,0.259238152,0.97401973
2022-11-30 17:54:54,1.020557,81.41013,30,11,0.152430932,1.009109212
2022-11-30 17:54:55,0.8086427,80.38739,30,11,0.135031805,0.797288798
2022-11-30 17:54:56,1.109925,70.24646,30,11,0.375126755,1.044611614
2022-11-30 17:54:57,0.8954325,71.4032,30,11,0.285559133,0.848678587
2022-11-30 17:54:58,0.6992117,65.78674,30,11,0.286770572,0.637698707
2022-11-30 17:54:59,1.104365,82.85229,30,11,0.137413647,1.095782617
2022-11-30 17:55:00,1.589192,93.04947,30,11,-0.084542103,1.586941664
2022-11-30 17:55:01,1.781653,97.82343,30,11,-0.242519868,1.765069836
2022-11-30 17:55:02,2.450777,105.0347,30,11,-0.635741334,2.366884209
2022-11-30 17:55:03,1.71806,112.5672,30,11,-0.659334305,1.586508253
2022-11-30 17:55:04,2.036475,110.5732,30,11,-0.715624992,1.906596784
2022-11-30 17:55:05,1.907541,113.1135,30,11,-0.748812532,1.754420833
2022-11-30 17:55:06,2.315012,110.7405,30,11,-0.819829048,2.164985195
2022-11-30 17:55:07,1.982043,121.45,30,11,-1.034139452,1.69087257
2022-11-30 17:55:08,1.995241,129.1531,30,11,-1.259784698,1.547232743
2022-11-30 17:55:09,1.82726,113.5163,30,11,-0.729094914,1.67549984
2022-11-30 17:55:10,1.674178,131.61,30,11,-1.111749148,1.251753094
2022-11-30 17:55:11,2.448091,131.8885,30,11,-1.634549108,1.822470509
2022-11-30 17:55:12,2.432818,135.247,30,11,-1.727662084,1.712830156
2022-11-30 17:55:13,2.092314,107.1155,30,11,-0.61576567,1.999652598
2022-11-30 17:55:14,2.203018,128.8412,30,11,-1.381653696,1.715902495
2022-11-30 17:55:15,2.224922,135.6674,30,11,-1.591476106,1.554825299
2022-11-30 17:55:16,2.018405,141.0956,30,11,-1.570712522,1.267604401
2022-11-30 17:55:17,1.938971,139.261,30,11,-1.469139502,1.265400199
2022-11-30 17:55:18,2.088764,120.7326,30,11,-1.067425394,1.79542142
2022-11-30 17:55:19,2.230291,121.0835,30,11,-1.151469626,1.910056451
2022-11-30 17:55:20,2.152689,118.7781,30,11,-1.03634472,1.886812008
2022-11-30 17:55:21,1.796481,115.5458,30,11,-0.774700904,1.620858567
2022-11-30 17:55:22,2.564668,143.9072,30,11,-2.072415673,1.510832628
2022-11-30 17:55:23,1.80433,134.3433,30,11,-1.261147198,1.290393155
2022-11-30 17:55:24,2.280889,143.8263,30,11,-1.841205056,1.34626096
2022-11-30 17:55:25,1.567275,132.2271,30,11,-1.053319925,1.16054645
2022-11-30 17:55:26,1.589203,135.8582,30,11,-1.140441322,1.106779005
2022-11-30 17:55:27,1.290728,141.138,30,11,-1.005037565,0.809863113
2022-11-30 17:55:28,1.385241,130.5444,30,11,-0.900458059,1.052648048
2022-11-30 17:55:29,1.409085,128.6905,30,11,-0.8808377,1.099838844
2022-11-30 17:55:30,2.488839,125.197,30,11,-1.434540741,2.033817207
2022-11-30 17:55:31,3.37027,121.3789,30,11,-1.754883628,2.877343102
2022-11-30 17:55:32,3.654148,123.6646,30,11,-2.025604963,3.041335585
2022-11-30 17:55:33,3.783559,121.8951,30,11,-1.999102905,3.212305447
2022-11-30 17:55:34,3.660025,122.0269,30,11,-1.940974792,3.1029663
2022-11-30 17:55:35,3.045566,132.1338,30,11,-2.043161227,2.258531483
2022-11-30 17:55:36,4.246852,148.3634,30,11,-3.615736001,2.227600745
2022-11-30 17:55:37,4.237815,135.3433,30,11,-3.014488527,2.978579341
2022-11-30 17:55:38,3.612327,136.9765,30,11,-2.640878049,2.46468446
2022-11-30 17:55:39,4.188536,140.6122,30,11,-3.237188412,2.65790237
2022-11-30 17:55:40,4.561069,136.0583,30,11,-3.284180682,3.165044656
2022-11-30 17:55:41,4.425196,143.6398,30,11,-3.563636077,2.623520069
2022-11-30 17:55:42,3.516622,132.3316,30,11,-2.368164767,2.599697276
2022-11-30 17:55:43,3.499845,135.3525,30,11,-2.489942657,2.459491937
2022-11-30 17:55:44,3.10428,115.4174,30,11,-1.332386296,2.803801183
2022-11-30 17:55:45,2.52088,94.8215,30,11,-0.211884419,2.511959587
2022-11-30 17:55:46,3.411431,84.89478,30,11,0.303566331,3.397897725
2022-11-30 17:55:47,3.014177,94.03748,30,11,-0.212225233,3.006696433
2022-11-30 17:55:48,3.485792,91.45279,30,11,-0.088376163,3.484671508
2022-11-30 17:55:49,3.420839,96.70926,30,11,-0.399660894,3.397412344
2022-11-30 17:55:50,3.532945,98.82629,30,11,-0.542092487,3.491108149
2022-11-30 17:55:51,4.528159,116.5019,30,11,-2.020589025,4.052338081
2022-11-30 17:55:52,4.61059,110.9197,30,11,-1.646253511,4.306668031
2022-11-30 17:55:53,4.355848,113.2115,30,11,-1.716754621,4.003269335
2022-11-30 17:55:54,4.406148,118.4311,30,11,-2.097774156,3.874723705
2022-11-30 17:55:55,4.561455,123.6548,30,11,-2.52790333,3.796916706
2022-11-30 17:55:56,5.002826,129.0106,30,11,-3.149099646,3.887343489
2022-11-30 17:55:57,5.157524,118.9285,30,11,-2.494786142,4.513988914
2022-11-30 17:55:58,4.159443,128.6013,30,11,-2.595065377,3.250630979
2022-11-30 17:55:59,4.594699,138.3597,30,11,-3.433760637,3.052957057
2022-11-30 17:56:00,4.702924,121.7935,30,11,-2.477779599,3.997261864
2022-11-30 17:56:01,3.613124,130.4759,30,11,-2.345380482,2.748427811
2022-11-30 17:56:02,4.003834,130.1206,30,11,-2.580065049,3.061690879
2022-11-30 17:56:03,3.777367,95.91959,30,11,-0.389569792,3.757224618
2022-11-30 17:56:04,4.34706,111.5262,30,11,-1.595052147,4.043852036
2022-11-30 17:56:05,4.45106,112.2702,30,11,-1.686840015,4.119041865
2022-11-30 17:56:06,4.089489,108.7778,30,11,-1.316401926,3.871822084
2022-11-30 17:56:07,5.789959,128.1935,30,11,-3.580043041,4.550485364
2022-11-30 17:56:08,5.655101,117.2556,30,11,-2.589814601,5.027228625
2022-11-30 17:56:09,5.216759,116.8946,30,11,-2.359804363,4.652515216
2022-11-30 17:56:10,5.150579,120.7623,30,11,-2.63440562,4.425875175
2022-11-30 17:56:11,5.017739,121.8669,30,11,-2.649104227,4.261449456
2022-11-30 17:56:12,4.660487,129.5215,30,11,-2.965783507,3.595033695
2022-11-30 17:56:13,4.195465,124.1679,30,11,-2.356256706,3.471308241
2022-11-30 17:56:14,5.309907,120.8503,30,11,-2.722903046,4.558608488
2022-11-30 17:56:15,4.829436,114.9107,30,11,-2.03418354,4.380131208
2022-11-30 17:56:16,4.161285,125.5174,30,11,-2.417499209,3.387032687
2022-11-30 17:56:17,4.907376,116.8014,30,11,-2.212732651,4.380200157
2022-11-30 17:56:18,5.022275,115.6747,30,11,-2.175956669,4.526417872
2022-11-30 17:56:19,4.822731,112.3844,30,11,-1.836585836,4.459337032
2022-11-30 17:56:20,4.710447,114.4528,30,11,-1.949858824,4.287932078
2022-11-30 17:56:21,4.54599,115.5846,30,11,-1.963155496,4.100249453
2022-11-30 17:56:22,4.685023,117.671,30,11,-2.17569586,4.149191251
2022-11-30 17:56:23,4.59549,114.3384,30,11,-1.89391675,4.187076269
2022-11-30 17:56:24,4.61246,114.2643,30,11,-1.895473829,4.20499301
