datetime,windspeed,winddirection,day,month,u_east,u_north
2022-11-16 16:01:53,3.046192,306.6982,16,11,1.820404212,-2.442419744
2022-11-16 16:01:54,3.009476,305.1591,16,11,1.733003321,-2.460415673
2022-11-16 16:01:55,2.941465,306.7304,16,11,1.759144523,-2.35746196
2022-11-16 16:01:56,3.214714,306.7792,16,11,1.924754942,-2.574821259
2022-11-16 16:01:57,2.965041,307.6648,16,11,1.811761119,-2.347123724
2022-11-16 16:01:58,2.957863,307.0649,16,11,1.782761017,-2.360236574
2022-11-16 16:01:59,2.949394,309.7576,16,11,1.886258327,-2.267367304
2022-11-16 16:02:00,3.043347,310.0693,16,11,1.959044097,-2.328971272
2022-11-16 16:02:01,2.75161,300.1033,16,11,1.380099068,-2.380479816
2022-11-16 16:02:02,2.715586,304.5184,16,11,1.538843476,-2.23749147
2022-11-16 16:02:03,2.885655,307.4291,16,11,1.753841195,-2.291516058
2022-11-16 16:02:04,2.770238,305.7075,16,11,1.616842505,-2.24945302
2022-11-16 16:02:05,2.949563,305.2913,16,11,1.704061923,-2.407508017
2022-11-16 16:02:06,2.819676,304.4409,16,11,1.59468428,-2.325414972
2022-11-16 16:02:07,2.789388,305.2606,16,11,1.610303268,-2.277632279
2022-11-16 16:02:08,2.793051,304.888,16,11,1.5975528,-2.291060658
2022-11-16 16:02:09,2.996553,301.9267,16,11,1.584678811,-2.543250469
2022-11-16 16:02:10,3.296318,303.9168,16,11,1.839307396,-2.73544524
2022-11-16 16:02:11,3.055385,298.1841,16,11,1.443077213,-2.693121916
2022-11-16 16:02:12,3.200531,299.8126,16,11,1.591191292,-2.77696038
2022-11-16 16:02:13,3.267144,301.9832,16,11,1.73051006,-2.77120278
2022-11-16 16:02:14,3.075183,300.1081,16,11,1.542613397,-2.660280886
2022-11-16 16:02:15,2.905373,299.5062,16,11,1.43094774,-2.528553111
2022-11-16 16:02:16,2.853096,299.6555,16,11,1.411665902,-2.479386248
2022-11-16 16:02:17,2.613415,300.816,16,11,1.338807323,-2.244444901
2022-11-16 16:02:18,3.045287,301.3046,16,11,1.5822937,-2.601945341
2022-11-16 16:02:19,3.00551,304.5055,16,11,1.702577368,-2.476756077
2022-11-16 16:02:20,2.959146,295.9077,16,11,1.29291799,-2.661749072
2022-11-16 16:02:21,3.170994,300.8279,16,11,1.625010984,-2.722965708
2022-11-16 16:02:22,2.964975,294.4183,16,11,1.225706661,-2.69976294
2022-11-16 16:02:23,3.003824,297.3905,16,11,1.38191696,-2.667070329
2022-11-16 16:02:24,3.006766,295.7582,16,11,1.306662803,-2.708001864
2022-11-16 16:02:25,2.988313,299.6851,16,11,1.479910496,-2.596127791
2022-11-16 16:02:26,2.859127,298.0813,16,11,1.345859557,-2.522552131
2022-11-16 16:02:27,2.772531,299.3638,16,11,1.359519489,-2.416326738
2022-11-16 16:02:28,3.100369,302.009,16,11,1.643358243,-2.629003922
2022-11-16 16:02:29,2.898181,307.9431,16,11,1.782029489,-2.285568641
2022-11-16 16:02:30,2.810061,308.184,16,11,1.737148571,-2.208790997
2022-11-16 16:02:31,2.719907,308.2176,16,11,1.682669824,-2.136940887
2022-11-16 16:02:32,3.283934,310.2662,16,11,2.122537089,-2.505805024
2022-11-16 16:02:33,3.270005,310.8158,16,11,2.137371176,-2.474788305
2022-11-16 16:02:34,3.270376,307.8527,16,11,2.006812499,-2.582259238
2022-11-16 16:02:35,3.240396,308.925,16,11,2.035949136,-2.520927875
2022-11-16 16:02:36,3.449937,298.606,16,11,1.651773938,-3.028812996
2022-11-16 16:02:37,3.19223,296.7016,16,11,1.434409225,-2.851806892
2022-11-16 16:02:38,3.160043,298.205,16,11,1.493523764,-2.784826481
2022-11-16 16:02:39,3.000202,295.6975,16,11,1.300946893,-2.703469849
2022-11-16 16:02:40,3.050313,300.3594,16,11,1.54169669,-2.632029771
2022-11-16 16:02:41,3.057983,300.8105,16,11,1.566299715,-2.626397767
2022-11-16 16:02:42,2.915103,301.2966,16,11,1.51430391,-2.490925364
2022-11-16 16:02:43,3.020778,303.5102,16,11,1.667727515,-2.518687091
2022-11-16 16:02:44,2.940895,304.046,16,11,1.646484526,-2.436791355
2022-11-16 16:02:45,2.695741,303.1083,16,11,1.47247657,-2.258059408
2022-11-16 16:02:46,2.9621,301.8092,16,11,1.561299972,-2.51721648
2022-11-16 16:02:47,2.822155,297.0392,16,11,1.282951642,-2.51368135
2022-11-16 16:02:48,2.886179,287.7853,16,11,0.8815863,-2.748242132
2022-11-16 16:02:49,3.089425,295.5579,16,11,1.332848941,-2.787124061
2022-11-16 16:02:50,2.963519,299.2423,16,11,1.447690832,-2.585853073
2022-11-16 16:02:51,2.755705,302.389,16,11,1.476133853,-2.327002126
2022-11-16 16:02:52,2.893029,297.5092,16,11,1.336264159,-2.565933532
2022-11-16 16:02:53,2.658323,299.8956,16,11,1.324964448,-2.304593323
2022-11-16 16:02:54,2.855834,299.4839,16,11,1.405581444,-2.485986452
2022-11-16 16:02:55,3.019835,300.3932,16,11,1.527829335,-2.604830311
2022-11-16 16:02:56,2.91296,297.8556,16,11,1.361065473,-2.575429428
2022-11-16 16:02:57,2.499884,299.4995,16,11,1.230982792,-2.175799021
2022-11-16 16:02:58,2.787773,299.6831,16,11,1.380511977,-2.421954785
2022-11-16 16:02:59,2.796924,297.6294,16,11,1.297075488,-2.477978822
2022-11-16 16:03:00,2.812283,303.3089,16,11,1.544372636,-2.350286968
2022-11-16 16:03:01,2.929898,302.3625,16,11,1.568298424,-2.474821679
2022-11-16 16:03:02,2.960897,302.2125,16,11,1.578338343,-2.505146527
2022-11-16 16:03:03,2.762684,305.5817,16,11,1.607504263,-2.246854007
2022-11-16 16:03:04,2.620992,308.0882,16,11,1.616821278,-2.062883423
2022-11-16 16:03:05,2.496355,312.212,16,11,1.677240334,-1.848960018
2022-11-16 16:03:06,2.531194,313.5801,16,11,1.744924101,-1.833625629
2022-11-16 16:03:07,2.800894,298.9485,16,11,1.355697893,-2.450936642
2022-11-16 16:03:08,2.617208,298.1257,16,11,1.23377151,-2.308156315
2022-11-16 16:03:09,2.516288,304.7161,16,11,1.433052492,-2.068348581
2022-11-16 16:03:10,2.745939,306.9334,16,11,1.649997102,-2.194923815
2022-11-16 16:03:11,2.575261,307.2975,16,11,1.560488907,-2.048619923
2022-11-16 16:03:12,2.420277,314.4225,16,11,1.694058024,-1.728556672
2022-11-16 16:03:13,2.836087,305.8041,16,11,1.659155456,-2.300128832
2022-11-16 16:03:14,2.605812,303.5768,16,11,1.441155376,-2.171019889
2022-11-16 16:03:15,2.533536,310.3562,16,11,1.640559696,-1.930639414
2022-11-16 16:03:16,2.487606,311.1653,16,11,1.637425989,-1.872703858
2022-11-16 16:03:17,3.017828,308.6382,16,11,1.884333342,-2.357238573
2022-11-16 16:03:18,2.862804,301.5989,16,11,1.500022135,-2.438356073
2022-11-16 16:03:19,2.651061,301.7584,16,11,1.395355699,-2.254131074
2022-11-16 16:03:20,2.706748,305.1799,16,11,1.559480997,-2.212352539
2022-11-16 16:03:21,2.984446,302.9736,16,11,1.624292333,-2.503715708
2022-11-16 16:03:22,3.306327,305.9932,16,11,1.943092776,-2.675105362
2022-11-16 16:03:23,3.3223,301.2843,16,11,1.725220411,-2.839241417
2022-11-16 16:03:24,3.377745,301.6832,16,11,1.774066517,-2.874343278
2022-11-16 16:03:25,3.308898,303.7626,16,11,1.83893022,-2.750843802
2022-11-16 16:03:26,3.211224,304.4842,16,11,1.818127441,-2.646955267
2022-11-16 16:03:27,3.295467,305.9814,16,11,1.936161304,-2.666717486
2022-11-16 16:03:28,3.212068,307.2187,16,11,1.942848403,-2.557874297
2022-11-16 16:03:29,3.228761,305.6922,16,11,1.883758137,-2.622280091
2022-11-16 16:03:30,3.143338,301.4168,16,11,1.638496,-2.682518339
2022-11-16 16:03:31,3.142266,298.6206,16,11,1.505168966,-2.758315065
2022-11-16 16:03:32,3.119031,311.3956,16,11,2.062472533,-2.339778073
