datetime,windspeed,winddirection,day,month,u_east,u_north
2022-10-10 16:49:11,0.3062451,196.5668,10,10,-0.29353224,-0.08732059
2022-10-10 16:49:12,0.3033432,190.1962,10,10,-0.298552607,-0.053697651
2022-10-10 16:49:13,0.3654437,202.4043,10,10,-0.337859071,-0.139285125
2022-10-10 16:49:14,0.3787442,209.0344,10,10,-0.331146838,-0.183817683
2022-10-10 16:49:15,0.461611,209.2701,10,10,-0.402674603,-0.225694217
2022-10-10 16:49:16,0.5241298,199.7617,10,10,-0.493262219,-0.177212951
2022-10-10 16:49:17,0.6879656,198.7312,10,10,-0.65152788,-0.220925526
2022-10-10 16:49:18,0.5107213,185.6398,10,10,-0.50824909,-0.050190728
2022-10-10 16:49:19,0.5028194,169.0962,10,10,-0.493741584,0.095113604
2022-10-10 16:49:20,0.4886651,166.6135,10,10,-0.475388292,0.113135105
2022-10-10 16:49:21,0.3503423,172.2979,10,10,-0.347181613,0.046953753
2022-10-10 16:49:22,0.3264976,184.0161,10,10,-0.325695856,-0.022866842
2022-10-10 16:49:23,0.4615889,215.0948,10,10,-0.377672915,-0.265381766
2022-10-10 16:49:24,0.4939764,224.1639,10,10,-0.354353834,-0.34415991
2022-10-10 16:49:25,0.6909959,207.4419,10,10,-0.613244079,-0.318444711
2022-10-10 16:49:26,0.9053138,201.8538,10,10,-0.84025497,-0.336993563
2022-10-10 16:49:27,0.7989784,203.4435,10,10,-0.733025002,-0.317869204
2022-10-10 16:49:28,0.7135448,199.9617,10,10,-0.670675769,-0.243598429
2022-10-10 16:49:29,0.7937825,195.5711,10,10,-0.764649164,-0.213078185
2022-10-10 16:49:30,0.6683043,194.5577,10,10,-0.646848392,-0.16798153
2022-10-10 16:49:31,0.7144916,184.6654,10,10,-0.712124265,-0.058114346
2022-10-10 16:49:32,0.5985814,192.7527,10,10,-0.583815546,-0.132132891
2022-10-10 16:49:33,0.5650494,176.9155,10,10,-0.564230792,0.030404563
