datetime,windspeed,winddirection,day,month,u_east,u_north
2022-10-31 16:13:50,4.222756,140.2331,31,10,-3.245834867,2.701152393
2022-10-31 16:13:51,3.763077,139.3801,31,10,-2.856345663,2.449905704
2022-10-31 16:13:52,3.856267,135.5614,31,10,-2.753379097,2.699944207
2022-10-31 16:13:53,3.823766,137.132,31,10,-2.802525936,2.601352494
2022-10-31 16:13:54,3.808551,141.0787,31,10,-2.963089416,2.39273104
2022-10-31 16:13:55,3.749311,130.4269,31,10,-2.431343325,2.854102768
2022-10-31 16:13:56,3.493978,140.1137,31,10,-2.680993982,2.240569912
2022-10-31 16:13:57,3.46243,135.2344,31,10,-2.45830337,2.438271118
2022-10-31 16:13:58,3.525074,138.5671,31,10,-2.642858002,2.332691211
2022-10-31 16:13:59,3.154879,142.5424,31,10,-2.504354366,1.918715903
2022-10-31 16:14:00,3.15969,141.5524,31,10,-2.474597015,1.964690945
2022-10-31 16:14:01,3.64297,141.8878,31,10,-2.866301978,2.248453555
2022-10-31 16:14:02,3.569724,135.7651,31,10,-2.557656619,2.490245381
2022-10-31 16:14:03,3.418725,140.7379,31,10,-2.646978631,2.163604574
2022-10-31 16:14:04,3.335885,136.0494,31,10,-2.401631917,2.31523063
2022-10-31 16:14:05,3.064142,142.0612,31,10,-2.41659049,1.883893999
2022-10-31 16:14:06,3.270824,137.1772,31,10,-2.399016716,2.223287753
2022-10-31 16:14:07,3.236773,137.2185,31,10,-2.375626981,2.198430327
2022-10-31 16:14:08,3.120507,141.347,31,10,-2.436938205,1.94907571
2022-10-31 16:14:09,3.089234,137.3346,31,10,-2.271587874,2.093622516
2022-10-31 16:14:10,3.273427,135.5538,31,10,-2.336926637,2.292181977
2022-10-31 16:14:11,3.21049,135.3564,31,10,-2.284236433,2.255994229
2022-10-31 16:14:12,3.271904,138.874,31,10,-2.46461079,2.151987323
2022-10-31 16:14:13,3.440475,130.8491,31,10,-2.250308304,2.602495103
2022-10-31 16:14:14,3.247105,131.9243,31,10,-2.169547261,2.415937823
2022-10-31 16:14:15,3.428292,132.9578,31,10,-2.336242193,2.509015435
2022-10-31 16:14:16,3.225134,133.6133,31,10,-2.224657526,2.335034948
2022-10-31 16:14:17,3.073312,136.6679,31,10,-2.235491539,2.10898654
