datetime,windspeed,winddirection,day,month,u_east,u_north
2022-11-03 17:36:13,3.760886,262.9357,3,11,-0.4625256,-3.732336209
2022-11-03 17:36:14,4.001822,247.2469,3,11,-1.547748106,-3.690400401
2022-11-03 17:36:15,3.946035,246.6914,3,11,-1.561380369,-3.623987247
2022-11-03 17:36:16,3.811941,243.7801,3,11,-1.684182099,-3.419711222
2022-11-03 17:36:17,3.620669,243.4746,3,11,-1.616970883,-3.239544593
2022-11-03 17:36:18,3.530369,244.3208,3,11,-1.529821646,-3.181689961
2022-11-03 17:36:19,3.352192,247.3447,3,11,-1.291218084,-3.093533104
2022-11-03 17:36:20,3.693991,247.2903,3,11,-1.426110365,-3.407606012
2022-11-03 17:36:21,3.661559,263.1431,3,11,-0.437153588,-3.635369452
2022-11-03 17:36:22,3.954784,268.1717,3,11,-0.126175168,-3.952770714
2022-11-03 17:36:23,4.060342,267.3069,3,11,-0.190779864,-4.055857517
2022-11-03 17:36:24,4.50945,268.2761,3,11,-0.135658648,-4.507409016
2022-11-03 17:36:25,3.88982,261.4297,3,11,-0.579671825,-3.846385343
2022-11-03 17:36:26,4.00226,255.2988,3,11,-1.01568635,-3.871235765
2022-11-03 17:36:27,3.484971,258.5162,3,11,-0.693825871,-3.415205489
2022-11-03 17:36:28,4.366689,263.1164,3,11,-0.523359349,-4.335212546
2022-11-03 17:36:29,3.980033,254.3593,3,11,-1.073032555,-3.83265754
2022-11-03 17:36:30,4.469288,255.5618,3,11,-1.114352612,-4.328135105
2022-11-03 17:36:31,4.98199,258.5999,3,11,-0.984735417,-4.883699471
2022-11-03 17:36:32,4.402824,255.3166,3,11,-1.116017669,-4.259033193
2022-11-03 17:36:33,4.616049,263.1008,3,11,-0.554493549,-4.582624278
2022-11-03 17:36:34,4.378222,252.4432,3,11,-1.320695553,-4.174277319
2022-11-03 17:36:35,4.133748,255.616,3,11,-1.02690319,-4.004165627
2022-11-03 17:36:36,3.614972,261.0286,3,11,-0.563723892,-3.570747532
2022-11-03 17:36:37,4.30028,244.643,3,11,-1.841625301,-3.885977912
2022-11-03 17:36:38,3.446316,251.4674,3,11,-1.095391482,-3.267600262
2022-11-03 17:36:39,4.029056,249.2143,3,11,-1.429805751,-3.766821972
2022-11-03 17:36:40,4.290472,255.0842,3,11,-1.104364374,-4.145905126
2022-11-03 17:36:41,4.455233,256.759,3,11,-1.020459936,-4.336791741
2022-11-03 17:36:42,4.615258,253.2869,3,11,-1.327253621,-4.420294587
2022-11-03 17:36:43,5.085092,256.9723,3,11,-1.146292083,-4.954207818
2022-11-03 17:36:44,4.897223,259.9394,3,11,-0.855494326,-4.821921046
2022-11-03 17:36:45,4.336381,257.573,3,11,-0.933169891,-4.234783835
2022-11-03 17:36:46,4.656254,260.0948,3,11,-0.800961853,-4.586846566
2022-11-03 17:36:47,4.690639,259.7047,3,11,-0.838318066,-4.615118314
2022-11-03 17:36:48,4.638201,256.5168,3,11,-1.081444059,-4.510364427
2022-11-03 17:36:49,5.052016,252.8355,3,11,-1.490931313,-4.827006265
