datetime,windspeed,winddirection,day,month,u_east,u_north
2022-11-02 16:35:24,1.227936,95.0788,2,11,-0.10870395,1.223114987
2022-11-02 16:35:25,1.549816,115.9135,2,11,-0.67729087,1.393989495
2022-11-02 16:35:26,1.124869,114.6056,2,11,-0.46836132,1.022725741
2022-11-02 16:35:27,1.287821,117.5176,2,11,-0.595000426,1.142128461
2022-11-02 16:35:28,1.540184,120.8954,2,11,-0.790841914,1.321641336
2022-11-02 16:35:29,1.510222,111.8964,2,11,-0.563206311,1.401274113
2022-11-02 16:35:30,1.71327,109.1801,2,11,-0.562875371,1.6181673
2022-11-02 16:35:31,1.552405,99.84961,2,11,-0.265558526,1.529522786
2022-11-02 16:35:32,2.232965,118.0096,2,11,-1.048643897,1.971415397
2022-11-02 16:35:33,2.241011,137.6577,2,11,-1.656407482,1.50945174
2022-11-02 16:35:34,2.570158,121.8262,2,11,-1.355358367,2.183738959
2022-11-02 16:35:35,2.659161,133.6743,2,11,-1.836305048,1.923309906
2022-11-02 16:35:36,2.075466,116.6136,2,11,-0.929749235,1.85556608
2022-11-02 16:35:37,2.034542,150.2071,2,11,-1.765630543,1.01089561
2022-11-02 16:35:38,1.831999,151.5345,2,11,-1.610518142,0.873184775
2022-11-02 16:35:39,1.469616,146.4525,2,11,-1.224819068,0.812151117
2022-11-02 16:35:40,1.791957,117.9462,2,11,-0.839786813,1.582993366
2022-11-02 16:35:41,1.656961,127.9883,2,11,-1.019860403,1.305911373
2022-11-02 16:35:42,1.748764,119.4297,2,11,-0.859264447,1.523102143
2022-11-02 16:35:43,2.067064,126.7455,2,11,-1.236645157,1.656340042
2022-11-02 16:35:44,1.976497,129.4135,2,11,-1.254902783,1.527009953
2022-11-02 16:35:45,1.931674,124.0453,2,11,-1.0814442,1.600575798
2022-11-02 16:35:46,2.049127,129.7292,2,11,-1.309719703,1.575930126
2022-11-02 16:35:47,1.968044,126.9474,2,11,-1.182955012,1.57283649
2022-11-02 16:35:48,2.149898,124.3618,2,11,-1.213438467,1.774719273
2022-11-02 16:35:49,2.158334,124.5741,2,11,-1.22479324,1.777157048
2022-11-02 16:35:50,1.966391,121.1217,2,11,-1.016344116,1.683371083
2022-11-02 16:35:51,1.916756,122.9949,2,11,-1.043797045,1.60761976
2022-11-02 16:35:52,1.901417,118.4736,2,11,-0.906507742,1.671415664
2022-11-02 16:35:53,1.870363,120.7039,2,11,-0.955010051,1.608170873
2022-11-02 16:35:54,1.869719,113.5512,2,11,-0.747080634,1.713977732
2022-11-02 16:35:55,1.700896,123.2945,2,11,-0.933694245,1.421711032
2022-11-02 16:35:56,1.783666,133.563,2,11,-1.229216546,1.29247479
2022-11-02 16:35:57,1.673842,123.4254,2,11,-0.92203718,1.396994803
2022-11-02 16:35:58,1.662807,124.0365,2,11,-0.930707871,1.377936856
2022-11-02 16:35:59,1.81945,123.99,2,11,-1.017160249,1.508569962
2022-11-02 16:36:00,1.760614,132.3916,2,11,-1.186995601,1.300308848
2022-11-02 16:36:01,1.558389,122.7209,2,11,-0.842382882,1.311093954
2022-11-02 16:36:02,1.468805,112.3162,2,11,-0.557731317,1.35879502
2022-11-02 16:36:03,1.452746,118.3757,2,11,-0.690419126,1.278198878
2022-11-02 16:36:04,1.608393,120.4446,2,11,-0.814980785,1.386626973
2022-11-02 16:36:05,1.642558,119.6096,2,11,-0.81156745,1.428059893
2022-11-02 16:36:06,1.536385,124.0087,2,11,-0.859328986,1.273590422
2022-11-02 16:36:07,1.881558,124.1594,2,11,-1.056489482,1.556949094
2022-11-02 16:36:08,1.675261,120.6909,2,11,-0.855063845,1.4406128
2022-11-02 16:36:09,1.859119,122.2428,2,11,-0.991855295,1.572433315
2022-11-02 16:36:10,2.018345,116.7176,2,11,-0.907434594,1.802853016
2022-11-02 16:36:11,1.884061,120.1114,2,11,-0.945201119,1.629810019
2022-11-02 16:36:12,1.571741,130.6708,2,11,-1.024322387,1.192113006
2022-11-02 16:36:13,1.965119,128.6338,2,11,-1.226903426,1.53505722
2022-11-02 16:36:14,1.989897,128.1841,2,11,-1.230135004,1.564115706
2022-11-02 16:36:15,1.987419,125.9741,2,11,-1.167448643,1.608383644
2022-11-02 16:36:16,1.988281,128.6389,2,11,-1.241502645,1.553039767
2022-11-02 16:36:17,1.898677,131.0282,2,11,-1.246349311,1.432336463
2022-11-02 16:36:18,1.952512,134.7769,2,11,-1.375248067,1.385999951
2022-11-02 16:36:19,1.9735,138.3968,2,11,-1.475706351,1.310340802
2022-11-02 16:36:20,1.816816,137.9312,2,11,-1.348696655,1.217307566
2022-11-02 16:36:21,2.021596,131.1127,2,11,-1.329284807,1.523106132
2022-11-02 16:36:22,1.521676,135.1103,2,11,-1.078056805,1.073914044
2022-11-02 16:36:23,1.706958,128.1561,2,11,-1.054569049,1.342233115
2022-11-02 16:36:24,1.37645,138.0511,2,11,-1.023722716,0.920112169
2022-11-02 16:36:25,1.577546,146.9031,2,11,-1.32158642,0.861429461
2022-11-02 16:36:26,1.741051,158.4991,2,11,-1.619894414,0.638122773
2022-11-02 16:36:27,1.725752,159.3916,2,11,-1.61531758,0.607428253
2022-11-02 16:36:28,1.723711,168.2735,2,11,-1.68773528,0.350327327
2022-11-02 16:36:29,1.62464,175.8521,2,11,-1.620384518,0.117512311
2022-11-02 16:36:30,1.370979,168.9336,2,11,-1.345486188,0.263154584
2022-11-02 16:36:31,1.168,152.9542,2,11,-1.040271418,0.531092625
2022-11-02 16:36:32,0.9836513,150.8273,2,11,-0.858879491,0.479474608
2022-11-02 16:36:33,1.191961,145.2965,2,11,-0.979922181,0.678618851
2022-11-02 16:36:34,1.308343,146.3704,2,11,-1.089372485,0.724588845
2022-11-02 16:36:35,1.233823,164.0512,2,11,-1.186330221,0.33902773
2022-11-02 16:36:36,1.450115,166.2589,2,11,-1.408611228,0.344453076
2022-11-02 16:36:37,1.450115,156.1014,2,11,-1.325787729,0.587469497
2022-11-02 16:36:38,1.507496,155.8925,2,11,-1.376013283,0.615736661
2022-11-02 16:36:39,1.514106,154.8821,2,11,-1.370926427,0.642711219
2022-11-02 16:36:40,1.494898,145.6079,2,11,-1.233576957,0.844397965
2022-11-02 16:36:41,1.270547,150.2367,2,11,-1.10294102,0.630722431
2022-11-02 16:36:42,1.130178,152.8419,2,11,-1.005576337,0.515866788
2022-11-02 16:36:43,0.9946235,151.8463,2,11,-0.876944647,0.469301601
2022-11-02 16:36:44,1.378737,165.0392,2,11,-1.332001505,0.355932163
2022-11-02 16:36:45,1.013828,152.6404,2,11,-0.900420852,0.465928645
2022-11-02 16:36:46,0.9964865,150.8341,2,11,-0.870144245,0.485627778
