datetime,windspeed,winddirection,day,month,u_east,u_north
2022-11-08 17:55:14,0.6503068,72.20209,8,11,0.198773149,0.61918347
2022-11-08 17:55:15,0.6791151,37.5513,8,11,0.538407861,0.41390131
2022-11-08 17:55:16,0.6337156,35.60349,8,11,0.515252165,0.368931793
2022-11-08 17:55:17,0.4565446,33.60638,8,11,0.380237559,0.252690265
2022-11-08 17:55:18,0.4840295,36.24835,8,11,0.390351221,0.286200072
2022-11-08 17:55:19,0.4543121,65.21457,8,11,0.190457276,0.412462738
2022-11-08 17:55:20,0.505216,28.27161,8,11,0.444949872,0.239296506
2022-11-08 17:55:21,0.4075206,32.53665,8,11,0.343559257,0.219180466
2022-11-08 17:55:22,0.3018325,39.81503,8,11,0.231842246,0.193266735
2022-11-08 17:55:23,0.3223587,49.65616,8,11,0.208686366,0.245693166
2022-11-08 17:55:24,0.3798206,64.37454,8,11,0.164267261,0.342461611
2022-11-08 17:55:25,0.5168098,42.31244,8,11,0.382173071,0.347902448
2022-11-08 17:55:26,0.5172097,57.38266,8,11,0.278789331,0.435640199
2022-11-08 17:55:27,0.9372737,65.65521,8,11,0.386369251,0.853932545
2022-11-08 17:55:28,1.052271,62.88013,8,11,0.479681527,0.936578822
2022-11-08 17:55:29,0.9137166,70.29343,8,11,0.308108173,0.860201941
2022-11-08 17:55:30,1.026469,59.72931,8,11,0.517428532,0.886513577
2022-11-08 17:55:31,0.8589932,68.50156,8,11,0.314800301,0.799230935
2022-11-08 17:55:32,1.136056,47.73151,8,11,0.764117683,0.840682699
2022-11-08 17:55:33,1.012092,36.60208,8,11,0.812503237,0.603463923
2022-11-08 17:55:34,0.8915533,31.52158,8,11,0.759998645,0.4661216
2022-11-08 17:55:35,0.8092813,43.3963,8,11,0.588039201,0.556009101
2022-11-08 17:55:36,1.135563,35.44244,8,11,0.925141459,0.658495715
2022-11-08 17:55:37,1.187211,40.99329,8,11,0.896090725,0.778775559
2022-11-08 17:55:38,1.137321,53.71054,8,11,0.673140394,0.916723005
2022-11-08 17:55:39,1.073557,53.37604,8,11,0.64044175,0.861602575
2022-11-08 17:55:40,1.078545,51.83618,8,11,0.666445936,0.848003026
2022-11-08 17:55:41,1.141222,51.60452,8,11,0.708796954,0.894424134
2022-11-08 17:55:42,1.067549,52.74451,8,11,0.646262413,0.849709222
2022-11-08 17:55:43,1.136097,58.44388,8,11,0.59455757,0.968100041
