datetime,windspeed,winddirection,day,month,u_east,u_north
2022-11-14 17:17:53,0.7527487,38.5777,14,11,0.588471257,0.469395553
2022-11-14 17:17:54,0.8901665,33.99118,14,11,0.738058092,0.49766118
2022-11-14 17:17:55,0.9469845,50.0643,14,11,0.607895406,0.72611488
2022-11-14 17:17:56,0.8064947,33.35263,14,11,0.673667196,0.443402988
2022-11-14 17:17:57,0.7641318,24.53879,14,11,0.695115652,0.317350969
2022-11-14 17:17:58,0.7314022,25.4519,14,11,0.66041697,0.314322452
2022-11-14 17:17:59,0.6252312,14.34375,14,11,0.605740771,0.154894067
2022-11-14 17:18:00,0.6762,12.444,14,11,0.660314091,0.145711156
2022-11-14 17:18:01,0.7239196,16.98895,14,11,0.692328563,0.21152009
2022-11-14 17:18:02,0.715928,15.51501,14,11,0.689839878,0.191504163
2022-11-14 17:18:03,0.769112,16.5658,14,11,0.737188416,0.219286361
2022-11-14 17:18:04,0.6204252,26.93292,14,11,0.553132289,0.28101975
2022-11-14 17:18:05,0.6295673,14.55969,14,11,0.609349547,0.158265961
2022-11-14 17:18:06,0.5636445,30.19458,14,11,0.487170557,0.283478343
2022-11-14 17:18:07,0.6208014,16.82861,14,11,0.594215613,0.179728081
2022-11-14 17:18:08,0.6169064,25.10593,14,11,0.5586241,0.261749157
2022-11-14 17:18:09,0.65903,31.526,14,11,0.561759132,0.344597183
2022-11-14 17:18:10,0.6644627,21.06818,14,11,0.620045575,0.238860137
2022-11-14 17:18:11,0.675525,24.95111,14,11,0.61247695,0.284966684
2022-11-14 17:18:12,0.7703895,24.97394,14,11,0.698358015,0.325263069
2022-11-14 17:18:13,0.6688483,28.92465,14,11,0.58541384,0.323494489
2022-11-14 17:18:14,0.6417568,25.00104,14,11,0.581624262,0.271228701
2022-11-14 17:18:15,0.554265,20.67456,14,11,0.518570825,0.195688502
2022-11-14 17:18:16,0.5552242,12.83887,14,11,0.541342945,0.123376368
2022-11-14 17:18:17,0.5644582,13.27969,14,11,0.54936479,0.129658732
2022-11-14 17:18:18,0.5140244,12.65283,14,11,0.501541424,0.112593447
2022-11-14 17:18:19,0.6148559,21.11688,14,11,0.573566749,0.22151515
2022-11-14 17:18:20,0.5680348,21.30429,14,11,0.529217589,0.206378966
2022-11-14 17:18:21,0.4967666,28.32373,14,11,0.437294163,0.235692321
2022-11-14 17:18:22,0.38381,29.70441,14,11,0.333374824,0.190187652
2022-11-14 17:18:23,0.3416281,15.61179,14,11,0.329024486,0.091938274
2022-11-14 17:18:24,0.2964872,24.49069,14,11,0.269811844,0.122907398
2022-11-14 17:18:25,0.3787937,16.52234,14,11,0.3631529,0.107724827
2022-11-14 17:18:26,0.4384648,10.74292,14,11,0.43078002,0.081730994
2022-11-14 17:18:27,0.5107141,10.99393,14,11,0.501341165,0.097395732
2022-11-14 17:18:28,0.6226521,15.36508,14,11,0.600396692,0.164983182
2022-11-14 17:18:29,0.6315766,17.55963,14,11,0.602147327,0.190545528
2022-11-14 17:18:30,0.7245635,24.82977,14,11,0.657584426,0.304261381
2022-11-14 17:18:31,0.7968094,21.91748,14,11,0.739217943,0.297425708
2022-11-14 17:18:32,0.7736517,20.54773,14,11,0.724432076,0.271542115
2022-11-14 17:18:33,0.7453378,24.00238,14,11,0.680887368,0.303184478
2022-11-14 17:18:34,0.7332456,20.62924,14,11,0.686229787,0.258336581
2022-11-14 17:18:35,0.7483732,21.72238,14,11,0.695229779,0.276980145
2022-11-14 17:18:36,0.655092,22.56909,14,11,0.604923353,0.251422483
2022-11-14 17:18:37,0.688003,24.85059,14,11,0.624298576,0.289135636
2022-11-14 17:18:38,0.6347396,20.60727,14,11,0.594125713,0.223403215
2022-11-14 17:18:39,0.5651014,20.56091,14,11,0.52910408,0.198465273
2022-11-14 17:18:40,0.5198966,21.37262,14,11,0.484143349,0.189466863
2022-11-14 17:18:41,0.5163304,22.27811,14,11,0.477788723,0.195742225
2022-11-14 17:18:42,0.5591596,21.60806,14,11,0.519864487,0.205913511
