datetime,windspeed,winddirection,day,month,u_east,u_north
2022-11-22 16:40:51,0.5088326,134.4874,22,11,-0.356565663,0.363003502
2022-11-22 16:40:52,0.4306386,122.4016,22,11,-0.230757854,0.363593752
2022-11-22 16:40:53,0.4324315,162.7361,22,11,-0.412949585,0.128334104
2022-11-22 16:40:54,0.4555554,157.48,22,11,-0.42081743,0.174480408
2022-11-22 16:40:55,0.4357646,152.9026,22,11,-0.387932234,0.198492741
2022-11-22 16:40:56,0.5024804,158.2522,22,11,-0.466715745,0.186179929
2022-11-22 16:40:57,0.5187009,165.0508,22,11,-0.501145428,0.133805395
2022-11-22 16:40:58,0.5369179,165.1783,22,11,-0.519052801,0.137349994
2022-11-22 16:40:59,0.4967762,164.8162,22,11,-0.479434035,0.130113792
2022-11-22 16:41:00,0.472665,162.9079,22,11,-0.451789064,0.138920279
2022-11-22 16:41:01,0.5117394,165.451,22,11,-0.495329534,0.128552971
2022-11-22 16:41:02,0.4545618,162.1338,22,11,-0.432640809,0.139457378
2022-11-22 16:41:03,0.45697,159.2902,22,11,-0.427442225,0.161600512
2022-11-22 16:41:04,0.4361355,155.3412,22,11,-0.396363615,0.181961697
2022-11-22 16:41:05,0.4197344,170.14,22,11,-0.413534552,0.071875874
2022-11-22 16:41:06,0.4492552,183.1823,22,11,-0.448562431,-0.024939531
2022-11-22 16:41:07,0.5108939,190.7195,22,11,-0.501978572,-0.09502679
2022-11-22 16:41:08,0.5212201,195.7413,22,11,-0.501672492,-0.141404044
2022-11-22 16:41:09,0.512,190.4185,22,11,-0.503558724,-0.092588399
2022-11-22 16:41:10,0.4347666,188.7312,22,11,-0.429728252,-0.065997168
2022-11-22 16:41:11,0.4483584,199.0831,22,11,-0.423719038,-0.14658592
2022-11-22 16:41:12,0.5299348,199.1136,22,11,-0.500720139,-0.17352301
2022-11-22 16:41:13,0.4081888,187.128,22,11,-0.405034079,-0.050650682
2022-11-22 16:41:14,0.3949807,189.2847,22,11,-0.389805993,-0.063726301
2022-11-22 16:41:15,0.42649,185.1859,22,11,-0.424744237,-0.038549364
2022-11-22 16:41:16,0.4268372,182.7834,22,11,-0.426333638,-0.02072738
2022-11-22 16:41:17,0.4384292,190.0698,22,11,-0.431675407,-0.076658373
2022-11-22 16:41:18,0.379708,181.9246,22,11,-0.379493802,-0.012752224
2022-11-22 16:41:19,0.3689398,190.3394,22,11,-0.3629489,-0.066216854
2022-11-22 16:41:20,0.4012447,199.5443,22,11,-0.378126231,-0.134230633
2022-11-22 16:41:21,0.3680205,193.9684,22,11,-0.357137767,-0.08883526
2022-11-22 16:41:22,0.3081236,205.2246,22,11,-0.278742215,-0.131312338
2022-11-22 16:41:23,0.2645259,202.3579,22,11,-0.244640374,-0.100623254
2022-11-22 16:41:24,0.2578904,190.6171,22,11,-0.253475421,-0.04751494
2022-11-22 16:41:25,0.2684614,187.4388,22,11,-0.266201953,-0.034756923
2022-11-22 16:41:26,0.2680676,186.4367,22,11,-0.266377786,-0.03005184
2022-11-22 16:41:27,0.2810249,192.2212,22,11,-0.274656211,-0.059489159
2022-11-22 16:41:28,0.2361412,195.1506,22,11,-0.22793345,-0.061717168
2022-11-22 16:41:29,0.2454443,191.5832,22,11,-0.240445622,-0.049282929
2022-11-22 16:41:30,0.2332689,195.4739,22,11,-0.22481339,-0.062235999
2022-11-22 16:41:31,0.2358748,192.584,22,11,-0.230208531,-0.051390209
2022-11-22 16:41:32,0.2971678,188.0426,22,11,-0.294244952,-0.04157655
2022-11-22 16:41:33,0.4031419,207.834,22,11,-0.356500019,-0.188231581
2022-11-22 16:41:34,0.3777278,195.4517,22,11,-0.364074976,-0.100636487
2022-11-22 16:41:35,0.2574407,210.4134,22,11,-0.222015649,-0.130325614
2022-11-22 16:41:36,0.2696516,232.3026,22,11,-0.164889563,-0.213362174
2022-11-22 16:41:37,0.197979,196.5444,22,11,-0.189782542,-0.056376158
2022-11-22 16:41:38,0.07701639,152.3087,22,11,-0.068195256,0.035790102
2022-11-22 16:41:39,0.1674596,152.8457,22,11,-0.149002317,0.076426614
2022-11-22 16:41:40,0.2344696,180.8325,22,11,-0.23444485,-0.003406692
2022-11-22 16:41:41,0.2810538,198.9807,22,11,-0.265772396,-0.091412647
2022-11-22 16:41:42,0.2857007,197.272,22,11,-0.272817316,-0.084826896
2022-11-22 16:41:43,0.2142646,183.5244,22,11,-0.213859363,-0.013171616
2022-11-22 16:41:44,0.2097084,176.9577,22,11,-0.209412842,0.011129897
2022-11-22 16:41:45,0.2739749,190.875,22,11,-0.26905462,-0.051690013
2022-11-22 16:41:46,0.3009927,153.4866,22,11,-0.269337293,0.134365279
2022-11-22 16:41:47,0.3581297,184.0824,22,11,-0.357221017,-0.025495629
2022-11-22 16:41:48,0.4502087,176.0126,22,11,-0.44911891,0.031306206
2022-11-22 16:41:49,0.3721617,170.4461,22,11,-0.36699978,0.061769673
2022-11-22 16:41:50,0.4320982,172.4995,22,11,-0.428401048,0.056403871
2022-11-22 16:41:51,0.4383789,174.3662,22,11,-0.436261381,0.043035652
2022-11-22 16:41:52,0.465328,166.2232,22,11,-0.451940879,0.110813308
2022-11-22 16:41:53,0.4227547,177.8763,22,11,-0.422464331,0.015666051
2022-11-22 16:41:54,0.2469186,144.1398,22,11,-0.200114874,0.144647268
2022-11-22 16:41:55,0.3072998,133.9921,22,11,-0.213437897,0.221082408
2022-11-22 16:41:56,0.2828834,167.185,22,11,-0.275837148,0.062744608
2022-11-22 16:41:57,0.4137921,164.2625,22,11,-0.398280868,0.112233025
2022-11-22 16:41:58,0.3084754,154.713,22,11,-0.27891713,0.131766107
2022-11-22 16:41:59,0.3169903,150.7225,22,11,-0.276498398,0.155020921
2022-11-22 16:42:00,0.3145531,148.0231,22,11,-0.26682334,0.166580185
2022-11-22 16:42:01,0.357991,151.7818,22,11,-0.315444952,0.16926913
2022-11-22 16:42:02,0.2640181,147.233,22,11,-0.222007135,0.142892929
2022-11-22 16:42:03,0.3230465,142.5885,22,11,-0.256593476,0.196262145
2022-11-22 16:42:04,0.3941266,135.8519,22,11,-0.282802319,0.274515255
2022-11-22 16:42:05,0.2156673,138.252,22,11,-0.160905193,0.143603284
2022-11-22 16:42:06,0.2827787,157.1935,22,11,-0.26067083,0.109610727
2022-11-22 16:42:07,0.2764898,154.1448,22,11,-0.248812906,0.120576727
2022-11-22 16:42:08,0.2402888,120.1639,22,11,-0.120739187,0.20775167
2022-11-22 16:42:09,0.1999216,137.4123,22,11,-0.147190754,0.135290532
2022-11-22 16:42:10,0.1243865,150.826,22,11,-0.108607248,0.060633877
2022-11-22 16:42:11,0.2264365,139.971,22,11,-0.173386731,0.145638354
2022-11-22 16:42:12,0.2934207,132.2737,22,11,-0.197376164,0.217113696
