Date,Time (UTC) - from Flightradar,Time (UTC) - from Stanford,Time (UTC) - from team,FlightradarOverpassID,StanfordOverpassID,PerformerOverpassID,PhaseIII,Last 30s (kg/h) - whole gas measurement - from Flightradar,Last 60s (kg/h) - whole gas measurement - from Flightradar,Last 90s (kg/h) - whole gas measurement - from Flightradar,Last 30s (kg/h) - whole gas measurement - from Stanford,Last 60s (kg/h) - whole gas measurement - from Stanford,Last 90s (kg/h) - whole gas measurement - from Stanford,Last 30s (kg/h) - whole gas measurement - from team,Last 60s (kg/h) - whole gas measurement - from team,Last 90s (kg/h) - whole gas measurement - from team,Last 30s (kg/h) - from Flightradar,Last 60s (kg/h) - from Flightradar,Last 90s (kg/h) - from Flightradar,Last 30s (kg/h) - from Stanford,Last 60s (kg/h) - from Stanford,Last 90s (kg/h) - from Stanford,Last 30s (kg/h) - from team,Last 60s (kg/h) - from team,Last 90s (kg/h) - from team,Percent methane,Meter,Discarded - using Flightradar,Discarded - using Stanford,Discarded - using team,Discarded - 1% - using Flightradar,Discarded - 1% - using Stanford,Discarded - 1% - using team,Average altitude last minute (m)
2022-10-26,19:15:23,19:15:22,19:15:22,179,179,179,1,4.427396129,4.427396129,4.427396129,4.426850323,4.426850323,4.426850323,4.426850323,4.430443279,4.426832967,4.11718324,4.11718324,4.11718324,4.116675677,4.116675677,4.116675677,4.116675677,4.120016886,4.116659537,0.929933333,Baby Coriolis,0,0,0,0,0,0,824.7331667
2022-10-26,19:18:36,19:18:35,19:18:35,180,180,180,0,3.538381935,3.538381935,3.538381935,3.536557548,3.536557548,3.536557548,3.536557548,3.537704066,3.540852791,3.290459308,3.290459308,3.290459308,3.288762749,3.288762749,3.288762749,3.288762749,3.289828934,3.292757039,0.929933333,Baby Coriolis,1,1,1,1,1,1,827.5441667
2022-10-26,19:21:47,19:21:45,19:21:46,181,181,181,0,3.520283226,3.520283226,3.520283226,3.518989548,3.518989548,3.518989548,3.51953071,3.515889836,3.515827648,3.273628714,3.273628714,3.273628714,3.272425681,3.272425681,3.272425681,3.272928925,3.269543155,3.269485324,0.929933333,Baby Coriolis,1,1,1,1,1,1,827.1505
2022-10-26,19:25:03,19:25:28,19:25:02,182,182,182,0,0.724146968,0.724146968,0.724146968,0.729603871,0.729603871,0.729603871,0.726808645,0.728426361,0.723715121,0.673408404,0.673408404,0.673408404,0.67848296,0.67848296,0.67848296,0.675883586,0.677387954,0.673006815,0.929933333,Baby Coriolis,1,1,1,1,1,1,831.007
2022-10-26,19:28:08,19:28:10,19:28:08,183,183,183,0,0.718202323,0.718202323,0.718202323,0.719771226,0.719771226,0.719771226,0.718202323,0.718531672,0.716592264,0.66788028,0.66788028,0.66788028,0.669339255,0.669339255,0.669339255,0.66788028,0.668186553,0.666383032,0.929933333,Baby Coriolis,0,0,0,0,0,0,828.5158333
2022-10-26,19:31:15,19:31:15,19:31:15,184,184,184,0,0.716960903,0.716960903,0.716960903,0.716960903,0.716960903,0.716960903,0.716960903,0.712252918,0.712072484,0.666725843,0.666725843,0.666725843,0.666725843,0.666725843,0.666725843,0.666725843,0.66234773,0.662179938,0.929933333,Baby Coriolis,0,0,0,0,0,0,825.0346667
2022-10-26,19:34:27,19:34:27,19:34:27,185,185,185,0,0.701766581,0.701766581,0.701766581,0.701766581,0.701766581,0.701766581,0.701766581,0.700819672,0.704223692,0.652596136,0.652596136,0.652596136,0.652596136,0.652596136,0.652596136,0.652596136,0.651715574,0.654881086,0.929933333,Baby Coriolis,0,0,0,0,0,0,824.2085
2022-10-26,19:37:39,19:37:39,19:37:38,186,186,186,0,0.693660774,0.693660774,0.693660774,0.693660774,0.693660774,0.693660774,0.692822323,0.695634492,0.696706418,0.645058276,0.645058276,0.645058276,0.645058276,0.645058276,0.645058276,0.644278572,0.646893702,0.647890521,0.929933333,Baby Coriolis,0,0,0,0,0,0,832.5526667
2022-10-26,19:40:57,19:40:57,19:40:57,187,187,187,0,1.760463871,1.760463871,1.760463871,1.760463871,1.760463871,1.760463871,1.760463871,1.763304787,1.771986857,1.637114036,1.637114036,1.637114036,1.637114036,1.637114036,1.637114036,1.637114036,1.639755898,1.647829645,0.929933333,Baby Coriolis,1,1,1,1,1,1,822.1238333
2022-10-26,19:44:08,19:44:07,19:44:07,188,188,188,0,1.766634968,1.766634968,1.766634968,1.766969419,1.766969419,1.766969419,1.766969419,1.76385718,1.759476264,1.642852744,1.642852744,1.642852744,1.643163762,1.643163762,1.643163762,1.643163762,1.640269587,1.636195627,0.929933333,Baby Coriolis,1,1,1,1,1,1,823.7578333
2022-10-26,19:47:23,19:47:24,19:47:22,189,189,189,0,1.747009161,1.747009161,1.747009161,1.748031097,1.748031097,1.748031097,1.744756258,1.749458361,1.749319121,1.624602053,1.624602053,1.624602053,1.625552385,1.625552385,1.625552385,1.622507003,1.626879645,1.626750161,0.929933333,Baby Coriolis,0,0,0,0,0,0,815.713
2022-10-26,19:50:33,19:50:33,19:50:33,190,190,190,0,82.75575484,82.75575484,82.75575484,82.75575484,82.75575484,82.75575484,82.75575484,82.54457705,84.62235165,76.95733495,76.95733495,76.95733495,76.95733495,76.95733495,76.95733495,76.95733495,76.76095368,78.69314554,0.929933333,Mama Coriolis,1,1,1,1,1,1,825.9215
2022-10-26,19:53:44,19:53:43,19:53:45,191,191,191,0,82.9503871,82.9503871,82.9503871,82.95317419,82.95317419,82.95317419,82.95305806,82.93951475,82.92342857,77.13832997,77.13832997,77.13832997,77.14092179,77.14092179,77.14092179,77.1408138,77.12821942,77.11326034,0.929933333,Mama Coriolis,1,1,1,1,1,1,817.6685
2022-10-26,19:56:54,19:56:53,19:56:53,192,192,192,0,82.8648,82.8648,82.8648,82.86363871,82.86363871,82.86363871,82.86363871,82.86261639,82.88224615,77.05873968,77.05873968,77.05873968,77.05765976,77.05765976,77.05765976,77.05765976,77.05670907,77.07496344,0.929933333,Mama Coriolis,1,1,1,1,1,1,824.541
2022-10-26,20:00:05,20:00:04,20:00:04,193,193,193,0,49.14313548,49.14313548,49.14313548,49.14627097,49.14627097,49.14627097,49.14627097,49.15575738,49.16555604,45.69983979,45.69983979,45.69983979,45.70275558,45.70275558,45.70275558,45.70275558,45.71157731,45.72068942,0.929933333,Mama Coriolis,1,1,1,1,1,1,823.2768333
2022-10-26,20:03:11,20:03:09,20:03:10,194,194,194,1,49.12652903,49.12652903,49.12652903,49.12571613,49.12571613,49.12571613,49.12432258,49.12683934,49.13604396,45.6843969,45.6843969,45.6843969,45.68364095,45.68364095,45.68364095,45.68234505,45.68468547,45.69324514,0.929933333,Mama Coriolis,0,0,0,0,0,0,818.377
2022-10-26,20:06:18,20:06:14,20:06:18,195,195,195,1,49.15544516,49.15544516,49.15544516,49.15196129,49.15196129,49.15196129,49.15544516,49.1583541,49.15447912,45.71128697,45.71128697,45.71128697,45.7080472,45.7080472,45.7080472,45.71128697,45.71399209,45.71038862,0.929933333,Mama Coriolis,0,0,0,0,0,0,821.7685
2022-10-26,20:09:25,20:09:25,20:09:26,196,196,196,0,74.81624516,74.81624516,74.81624516,74.81624516,74.81624516,74.81624516,74.81717419,74.80947541,74.79403516,69.57412025,69.57412025,69.57412025,69.57412025,69.57412025,69.57412025,69.57498419,69.56782483,69.55346643,0.929933333,Mama Coriolis,1,1,1,1,1,1,883.2583333
2022-10-26,20:12:35,20:12:34,20:12:35,197,197,197,0,12.89621032,12.89621032,12.89621032,12.89742968,12.89742968,12.89742968,12.89621032,12.91838164,12.92992615,11.99261585,11.99261585,11.99261585,11.99374977,11.99374977,11.99374977,11.99261585,12.0132337,12.02396933,0.929933333,Baby Coriolis,1,1,1,1,1,1,821.1746667
2022-10-26,20:15:42,20:15:41,20:15:41,198,198,198,1,12.81516387,12.81516387,12.81516387,12.81674323,12.81674323,12.81674323,12.81674323,12.82327082,12.82538374,11.91724806,11.91724806,11.91724806,11.91871675,11.91871675,11.91871675,11.91871675,11.92478698,11.92675185,0.929933333,Baby Coriolis,0,0,0,0,0,0,829.2426667
2022-10-26,20:18:51,20:18:52,20:18:52,199,199,199,1,12.75575226,12.75575226,12.75575226,12.75575226,12.75575226,12.75575226,12.75575226,12.76125639,12.76633978,11.86199922,11.86199922,11.86199922,11.86199922,11.86199922,11.86199922,11.86199922,11.8671177,11.87184491,0.929933333,Baby Coriolis,0,0,0,0,0,0,813.687
2022-10-26,20:22:00,20:21:58,20:21:59,200,200,200,1,12.73195742,12.73195742,12.73195742,12.73358323,12.73358323,12.73358323,12.73207355,12.73239148,12.73036352,11.8398716,11.8398716,11.8398716,11.84138349,11.84138349,11.84138349,11.8399796,11.84027525,11.83838938,0.929933333,Baby Coriolis,0,0,0,0,0,0,820.4173333
2022-10-26,20:25:08,20:25:08,20:25:07,201,201,201,0,8.719536774,8.719536774,8.719536774,8.719536774,8.719536774,8.719536774,8.718259355,8.715617705,8.753710945,8.108587898,8.108587898,8.108587898,8.108587898,8.108587898,8.108587898,8.107399983,8.104943424,8.140367598,0.929933333,Baby Coriolis,1,1,1,1,1,1,815.7128333
2022-10-26,20:28:19,20:28:18,20:28:19,202,202,202,0,6.707461935,6.707461935,6.707461935,6.708727742,6.708727742,6.708727742,6.707461935,6.71677377,6.715954286,6.237492436,6.237492436,6.237492436,6.238669551,6.238669551,6.238669551,6.237492436,6.246151822,6.245389755,0.929933333,Baby Coriolis,1,1,1,1,1,1,823.132
2022-10-26,20:31:31,20:31:29,20:31:30,203,203,203,0,6.67395871,6.67395871,6.67395871,6.675073548,6.675073548,6.675073548,6.674132903,6.680295738,6.680148132,6.206336669,6.206336669,6.206336669,6.207373395,6.207373395,6.207373395,6.206498658,6.212229683,6.212092419,0.929933333,Baby Coriolis,1,1,1,1,1,1,797.2601667
2022-10-26,20:34:42,20:34:39,20:34:41,204,204,204,0,7.473588387,7.473588387,7.473588387,7.475086452,7.475086452,7.475086452,7.473274839,7.485952131,6.372998505,6.949938961,6.949938961,6.949938961,6.951332061,6.951332061,6.951332061,6.949647382,6.961436418,5.926463744,0.929933333,Baby Coriolis,1,1,1,1,1,1,812.7208333
2022-10-26,20:37:47,20:37:46,20:37:47,205,205,205,0,2.979146323,2.979146323,2.979146323,2.978831613,2.978831613,2.978831613,2.979146323,2.987644131,2.990088396,2.77040747,2.77040747,2.77040747,2.770114811,2.770114811,2.770114811,2.77040747,2.778309866,2.780582869,0.929933333,Baby Coriolis,1,1,1,1,1,1,801.172
2022-10-26,20:40:55,20:40:55,20:40:55,206,206,206,0,2.949355742,2.949355742,2.949355742,2.949355742,2.949355742,2.949355742,2.949355742,2.948008721,2.948328,2.742704216,2.742704216,2.742704216,2.742704216,2.742704216,2.742704216,2.742704216,2.741451577,2.741748485,0.929933333,Baby Coriolis,1,1,1,1,1,1,813.3106667
2022-10-27,16:37:24,16:37:23,16:37:23,207,207,207,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929933333,None,0,0,0,0,0,0,861.3895
2022-10-27,16:40:46,16:40:43,16:40:45,208,208,208,0,4.594099355,4.594099355,4.594099355,5.438125161,5.438125161,5.438125161,4.875781935,8.302871803,6.15612778,4.272206127,4.272206127,4.272206127,5.057093858,5.057093858,5.057093858,4.534152148,7.721117252,5.724788427,0.929933333,Baby Coriolis,1,1,1,1,1,1,851.4993333
2022-10-27,16:43:54,16:43:54,16:43:54,209,209,209,0,7.165904516,7.165904516,7.165904516,7.165904516,7.165904516,7.165904516,7.165904516,7.376700984,7.830063297,6.663813473,6.663813473,6.663813473,6.663813473,6.663813473,6.663813473,6.663813473,6.859840135,7.281436862,0.929933333,Baby Coriolis,1,1,1,1,1,1,865.3398333
2022-10-27,16:47:11,16:47:07,16:47:10,210,210,210,0,7.073419355,7.073419355,7.073419355,7.076113548,7.076113548,7.076113548,7.074673548,7.073002623,7.080574945,6.577808439,6.577808439,6.577808439,6.580313859,6.580313859,6.580313859,6.578974755,6.577420906,6.584462661,0.929933333,Baby Coriolis,1,1,1,1,1,1,848.8765
2022-10-27,16:50:18,16:50:19,16:50:18,211,211,211,0,7.392507097,7.392507097,7.392507097,7.390323871,7.390323871,7.390323871,7.392507097,7.388876066,7.374441758,6.874538766,6.874538766,6.874538766,6.872508512,6.872508512,6.872508512,6.874538766,6.871162149,6.857739206,0.929933333,Baby Coriolis,1,1,1,1,1,1,866.4733333
2022-10-27,16:53:38,16:53:34,16:53:36,212,212,212,0,7.357865806,7.357865806,7.357865806,7.350340645,7.350340645,7.350340645,7.354788387,7.354670164,7.353949451,6.842324676,6.842324676,6.842324676,6.835326777,6.835326777,6.835326777,6.839462881,6.839352941,6.838682726,0.929933333,Baby Coriolis,0,0,0,0,0,0,858.2713333
2022-10-27,16:56:41,16:56:43,16:56:41,213,213,213,0,3.508108258,3.508108258,3.508108258,3.51200671,3.51200671,3.51200671,3.508108258,3.519144,3.526235209,3.262306806,3.262306806,3.262306806,3.265932106,3.265932106,3.265932106,3.262306806,3.27256931,3.279163662,0.929933333,Baby Coriolis,1,1,1,1,1,1,855.789
2022-10-27,17:00:01,16:59:56,17:00:00,214,214,214,0,0.778955226,0.778955226,0.778955226,0.774595742,0.774595742,0.774595742,0.777250452,0.771490033,0.77252756,0.72437643,0.72437643,0.72437643,0.7203224,0.7203224,0.7203224,0.722791103,0.717434298,0.718399129,0.929933333,Baby Coriolis,1,1,1,1,1,1,860.3996667
2022-10-27,17:03:09,17:03:09,17:03:09,215,215,215,0,2.380786839,2.380786839,2.380786839,2.380786839,2.380786839,2.380786839,2.380786839,2.38363023,2.383588879,2.213973041,2.213973041,2.213973041,2.213973041,2.213973041,2.213973041,2.213973041,2.216617205,2.216578752,0.929933333,Baby Coriolis,1,1,1,1,1,1,854.5998333
2022-10-27,17:06:28,17:06:23,17:06:27,216,216,216,1,2.377649032,2.377649032,2.377649032,2.378983355,2.378983355,2.378983355,2.378450323,2.367797902,2.370595648,2.21105509,2.21105509,2.21105509,2.212295921,2.212295921,2.212295921,2.211800237,2.201894195,2.204495913,0.929933333,Baby Coriolis,0,0,0,0,0,0,851.7631667
2022-10-27,17:09:35,17:09:34,17:09:34,217,217,217,1,2.350564258,2.350564258,2.350564258,2.350111355,2.350111355,2.350111355,2.350111355,2.347829705,2.351142198,2.185868056,2.185868056,2.185868056,2.185446886,2.185446886,2.185446886,2.185446886,2.183325104,2.186405501,0.929933333,Baby Coriolis,0,0,0,0,0,0,848.1445
2022-10-27,17:12:53,17:12:49,17:12:52,218,218,218,0,33.5981729,33.5981729,33.5981729,33.59492129,33.59492129,33.59492129,33.5992529,33.57136918,33.55144615,31.24406092,31.24406092,31.24406092,31.24103714,31.24103714,31.24103714,31.24506525,31.21913525,31.20060816,0.929933333,Baby Coriolis,0,0,0,1,1,1,860.8965
2022-10-27,17:15:57,17:15:58,17:15:57,219,219,219,0,33.75654968,33.75654968,33.75654968,33.75743226,33.75743226,33.75743226,33.75654968,33.75291541,33.74416088,31.39134076,31.39134076,31.39134076,31.3921615,31.3921615,31.3921615,31.39134076,31.38796114,31.37982001,0.929933333,Baby Coriolis,0,0,0,0,0,0,854.2853333
2022-10-27,17:19:13,17:19:10,17:19:12,220,220,220,0,0,0,0,0,0,0,0,0,0.745692132,0,0,0,0,0,0,0,0,0.69344397,0.929933333,Baby Coriolis,1,1,1,1,1,1,862.2271667
2022-10-27,17:22:21,17:22:21,17:22:21,221,221,221,0,8.353451613,8.353451613,8.353451613,8.353451613,8.353451613,8.353451613,8.353451613,8.350607213,8.348016264,7.768153103,7.768153103,7.768153103,7.768153103,7.768153103,7.768153103,7.768153103,7.765508001,7.763098591,0.929933333,Baby Coriolis,0,0,0,0,0,0,854.883
2022-10-27,17:25:47,17:25:44,17:25:45,222,222,222,0,8.293738065,8.293738065,8.293738065,8.293865806,8.293865806,8.293865806,8.293308387,8.300000656,8.302054945,7.712623484,7.712623484,7.712623484,7.712742276,7.712742276,7.712742276,7.712223913,7.718447276,7.720357629,0.929933333,Baby Coriolis,0,0,0,0,0,0,857.8903333
2022-10-27,17:28:58,17:28:57,17:28:58,223,223,223,0,8.280882581,8.280882581,8.280882581,8.280673548,8.280673548,8.280673548,8.280882581,8.28025377,8.282421099,7.700668741,7.700668741,7.700668741,7.700474355,7.700474355,7.700474355,7.700668741,7.70008399,7.702099461,0.929933333,Baby Coriolis,0,0,0,0,0,0,858.025
2022-10-27,17:32:16,17:32:14,17:32:15,224,224,224,0,4.67396129,4.67396129,4.67396129,4.675668387,4.675668387,4.675668387,4.676458065,4.682732459,4.686262418,4.346472403,4.346472403,4.346472403,4.348059889,4.348059889,4.348059889,4.348794236,4.354629005,4.357911631,0.929933333,Baby Coriolis,0,0,0,1,1,1,857.4053333
2022-10-27,17:35:24,17:35:24,17:35:24,225,225,225,0,4.663846452,4.663846452,4.663846452,4.663846452,4.663846452,4.663846452,4.663846452,4.657467541,4.658427692,4.337066277,4.337066277,4.337066277,4.337066277,4.337066277,4.337066277,4.337066277,4.331134315,4.332027192,0.929933333,Baby Coriolis,0,0,0,0,0,0,858.3998333
2022-10-27,17:38:48,17:38:45,17:38:46,226,226,226,0,4.659061935,4.659061935,4.659061935,4.656112258,4.656112258,4.656112258,4.657912258,4.655130492,4.654325275,4.332616996,4.332616996,4.332616996,4.329873993,4.329873993,4.329873993,4.331547873,4.328961015,4.328212217,0.929933333,Baby Coriolis,0,0,0,0,0,0,854.2665
2022-10-27,17:41:52,17:41:52,17:41:52,227,227,227,0,4.654091613,4.654091613,4.654091613,4.654091613,4.654091613,4.654091613,4.654091613,4.655142295,4.653114725,4.327994927,4.327994927,4.327994927,4.327994927,4.327994927,4.327994927,4.327994927,4.328971992,4.327086487,0.929933333,Baby Coriolis,0,0,0,0,0,0,859.4193333
2022-10-27,17:45:13,17:45:11,17:45:11,228,228,228,0,24.77501419,24.77501419,24.77501419,24.77516516,24.77516516,24.77516516,24.77516516,24.77180066,24.76993846,23.03911153,23.03911153,23.03911153,23.03925192,23.03925192,23.03925192,23.03925192,23.03612316,23.03439144,0.929933333,Baby Coriolis,0,0,0,0,0,0,854.8303333
2022-10-27,17:48:22,17:48:23,17:48:21,229,229,229,0,24.79192258,24.79192258,24.79192258,24.7904129,24.7904129,24.7904129,24.79252645,24.79403213,24.78926374,23.05483521,23.05483521,23.05483521,23.05343131,23.05343131,23.05343131,23.05539676,23.05679695,23.05236266,0.929933333,Baby Coriolis,0,0,0,0,0,0,863.5095
2022-10-27,17:51:41,17:51:35,17:51:40,230,230,230,0,24.8303729,24.8303729,24.8303729,24.82597161,24.82597161,24.82597161,24.82880516,24.81959213,24.8079244,23.09059144,23.09059144,23.09059144,23.08649854,23.08649854,23.08649854,23.08913355,23.08056604,23.06971583,0.929933333,Baby Coriolis,0,0,0,0,0,0,844.431
2022-10-27,17:54:46,17:54:43,17:54:46,231,231,231,1,1.460076387,1.460076387,1.460076387,1.459102065,1.459102065,1.459102065,1.460076387,1.463267803,1.459928967,1.357773702,1.357773702,1.357773702,1.356867647,1.356867647,1.356867647,1.357773702,1.360741506,1.357636611,0.929933333,Baby Coriolis,0,0,0,0,0,0,856.7495
2022-10-27,17:58:03,17:57:57,17:58:01,232,232,232,1,6.22251871,6.22251871,6.22251871,6.221496774,6.221496774,6.221496774,6.222205161,6.21972,6.220637802,5.786527565,5.786527565,5.786527565,5.785577234,5.785577234,5.785577234,5.786235986,5.783924952,5.784778447,0.929933333,Baby Coriolis,0,0,0,0,0,0,843.7665
2022-10-27,18:01:09,18:01:09,18:01:09,233,233,233,1,6.21648,6.21648,6.21648,6.21648,6.21648,6.21648,6.21648,6.21608459,6.223846154,5.780911968,5.780911968,5.780911968,5.780911968,5.780911968,5.780911968,5.780911968,5.780544263,5.787762,0.929933333,Baby Coriolis,0,0,0,0,0,0,854.9166667
2022-10-27,18:04:29,18:04:28,18:04:28,234,234,234,1,6.202068387,6.202068387,6.202068387,6.201627097,6.201627097,6.201627097,6.201627097,6.20449377,6.205363516,5.767510129,5.767510129,5.767510129,5.767099758,5.767099758,5.767099758,5.767099758,5.769765574,5.770574379,0.929933333,Baby Coriolis,0,0,0,0,0,0,846.0041667
2022-10-27,18:07:44,18:07:45,18:07:44,235,235,235,1,549.1230968,549.1230968,549.1230968,549.531871,549.531871,549.531871,549.1230968,545.7641311,543.1822418,510.6478718,510.6478718,510.6478718,511.0280045,511.0280045,511.0280045,510.6478718,507.5242577,505.1232727,0.929933333,Papa Coriolis,0,0,0,0,0,0,856.9305
2022-10-27,18:11:05,18:11:05,18:11:04,236,236,236,1,562.9633548,562.9633548,562.9633548,562.9633548,562.9633548,562.9633548,562.8507097,562.0420328,561.9125275,523.5183891,523.5183891,523.5183891,523.5183891,523.5183891,523.5183891,523.4136366,522.661621,522.5411897,0.929933333,Papa Coriolis,0,0,0,0,0,0,842.141
2022-10-27,18:14:15,18:14:15,18:14:15,237,237,237,1,565.6494194,565.6494194,565.6494194,565.6494194,565.6494194,565.6494194,565.6494194,566.038623,566.009011,526.01625,526.01625,526.01625,526.01625,526.01625,526.01625,526.01625,526.3781834,526.3506463,0.929933333,Papa Coriolis,0,0,0,0,0,0,846.9553333
2022-10-27,18:17:51,18:17:48,18:17:50,238,238,238,1,565.7980645,565.7980645,565.7980645,565.9490323,565.9490323,565.9490323,565.9885161,566.0840656,566.2633846,526.1544801,526.1544801,526.1544801,526.2948701,526.2948701,526.2948701,526.3315874,526.420442,526.5871968,0.929933333,Papa Coriolis,0,0,0,0,0,0,855.4025
2022-10-27,18:20:58,18:20:59,18:20:58,239,239,239,1,568.1461935,568.1461935,568.1461935,568.2472258,568.2472258,568.2472258,568.1461935,566.4163279,566.7863736,528.3380836,528.3380836,528.3380836,528.4320369,528.4320369,528.4320369,528.3380836,526.7294238,527.0735417,0.929933333,Papa Coriolis,0,0,0,0,0,0,857.798
2022-10-27,18:24:26,18:24:24,18:24:24,240,240,240,1,564.3940645,564.3940645,564.3940645,564.2454194,564.2454194,564.2454194,564.2454194,564.1194098,564.1172308,524.8488537,524.8488537,524.8488537,524.7106236,524.7106236,524.7106236,524.7106236,524.5934432,524.5914168,0.929933333,Papa Coriolis,0,0,0,0,0,0,862.7391667
2022-10-27,18:27:36,18:27:36,18:27:36,241,241,241,1,563.2049032,563.2049032,563.2049032,563.2049032,563.2049032,563.2049032,563.2049032,564.2079344,563.8430769,523.743013,523.743013,523.743013,523.743013,523.743013,523.743013,523.743013,524.6757652,524.336472,0.929933333,Papa Coriolis,0,0,0,0,0,0,862.3995
2022-10-27,18:31:02,18:30:59,18:31:01,242,242,242,0,0,0,0,0,0,0,0,0,93.1875033,0,0,0,0,0,0,0,0,86.65816557,0.929933333,None,1,1,1,1,1,1,855.2525
2022-10-27,18:34:10,18:34:10,18:34:09,243,243,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.929933333,None,0,0,0,0,0,0,864.5958333
2022-10-27,18:37:32,18:37:31,18:37:31,244,244,244,0,2.888875742,2.888875742,2.888875742,2.890224,2.890224,2.890224,2.890224,2.894467869,2.899784176,2.686461848,2.686461848,2.686461848,2.687715638,2.687715638,2.687715638,2.687715638,2.691662154,2.696605965,0.929933333,Baby Coriolis,0,0,0,0,0,0,861.9053333
2022-10-27,18:40:34,18:40:34,18:40:34,245,245,245,0,2.741864516,2.741864516,2.741864516,2.741864516,2.741864516,2.741864516,2.741864516,2.754882885,2.764006813,2.549751209,2.549751209,2.549751209,2.549751209,2.549751209,2.549751209,2.549751209,2.561857424,2.570342069,0.929933333,Baby Coriolis,0,0,0,0,0,0,863.9618333
2022-10-27,18:43:55,18:43:52,18:43:53,246,246,246,0,12.24552774,12.24552774,12.24552774,12.24401806,12.24401806,12.24401806,12.2436,12.23992918,12.23757495,11.38752443,11.38752443,11.38752443,11.38612053,11.38612053,11.38612053,11.38573176,11.38231814,11.38012886,0.929933333,Baby Coriolis,0,0,0,0,0,0,875.2036667
2022-10-27,18:47:05,18:47:06,18:47:05,247,247,247,0,12.14768903,12.14768903,12.14768903,12.14801419,12.14801419,12.14801419,12.14768903,12.16008,12.1680633,11.29654095,11.29654095,11.29654095,11.29684333,11.29684333,11.29684333,11.29654095,11.30806373,11.31548766,0.929933333,Baby Coriolis,0,0,0,0,0,0,868.4245
2022-10-27,18:50:27,18:50:26,18:50:26,248,248,248,0,12.24329806,12.24329806,12.24329806,12.24384387,12.24384387,12.24384387,12.24384387,12.25054623,12.26389055,11.38545098,11.38545098,11.38545098,11.38595854,11.38595854,11.38595854,11.38595854,11.39219129,11.40460062,0.929933333,Baby Coriolis,0,0,0,0,0,0,849.7413333
2022-10-27,18:53:33,18:53:33,18:53:33,249,249,249,1,6.966313548,6.966313548,6.966313548,6.966313548,6.966313548,6.966313548,6.966313548,6.976481311,6.987243956,6.478207179,6.478207179,6.478207179,6.478207179,6.478207179,6.478207179,6.478207179,6.487662521,6.497671063,0.929933333,Baby Coriolis,0,0,0,0,0,0,850.8818333
2022-10-27,18:56:59,18:56:57,18:56:58,250,250,250,0,15.02036129,15.02036129,15.02036129,15.01756258,15.01756258,15.01756258,15.02047742,15.02451738,15.02622198,13.96793464,13.96793464,13.96793464,13.96533203,13.96533203,13.96533203,13.96804263,13.97179953,13.97338469,0.929933333,Baby Coriolis,0,0,0,0,0,0,851.5173333
2022-10-27,19:00:06,19:00:07,19:00:06,251,251,251,0,14.99405806,14.99405806,14.99405806,14.99285032,14.99285032,14.99285032,14.99405806,14.99776525,14.99795604,13.9434744,13.9434744,13.9434744,13.94235128,13.94235128,13.94235128,13.9434744,13.94692183,13.94709926,0.929933333,Baby Coriolis,0,0,0,0,0,0,845.7591667
2022-10-27,19:03:30,19:03:28,19:03:29,252,252,252,1,23.40929032,23.40929032,23.40929032,23.4108,23.4108,23.4108,23.40927871,23.40975541,23.4090633,21.76907938,21.76907938,21.76907938,21.77048328,21.77048328,21.77048328,21.76906858,21.76951188,21.76886826,0.929933333,Baby Coriolis,0,0,0,0,0,0,843.2838333
2022-10-27,19:06:40,19:06:40,19:06:40,253,253,253,1,16.82174323,16.82174323,16.82174323,16.82174323,16.82174323,16.82174323,16.82174323,16.82268197,16.83816527,15.64309975,15.64309975,15.64309975,15.64309975,15.64309975,15.64309975,15.64309975,15.64397272,15.65837116,0.929933333,Baby Coriolis,0,0,0,0,0,0,849.855
2022-10-27,19:10:01,19:09:59,19:10:00,254,254,254,1,16.78970323,16.78970323,16.78970323,16.78963355,16.78963355,16.78963355,16.78985419,16.79223541,16.79227516,15.61330469,15.61330469,15.61330469,15.61323989,15.61323989,15.61323989,15.61344508,15.61565945,15.61569642,0.929933333,Baby Coriolis,0,0,0,0,0,0,834.6001667
2022-10-27,19:13:12,19:13:12,19:13:13,255,255,255,0,2.321804903,2.321804903,2.321804903,2.321804903,2.321804903,2.321804903,2.321828129,2.327313836,2.334608308,2.159123773,2.159123773,2.159123773,2.159123773,2.159123773,2.159123773,2.159145371,2.164246713,2.171030086,0.929933333,Baby Coriolis,0,0,0,0,0,0,850.3201667
2022-10-27,19:16:40,19:16:39,19:16:39,256,256,256,0,2.303004774,2.303004774,2.303004774,2.30429729,2.30429729,2.30429729,2.30429729,2.304519934,2.309790066,2.141640906,2.141640906,2.141640906,2.14284286,2.14284286,2.14284286,2.14284286,2.143049904,2.147950775,0.929933333,Baby Coriolis,0,0,0,0,0,0,842.0638333
2022-10-27,19:19:47,19:19:48,19:19:47,257,257,257,1,11.04930581,11.04930581,11.04930581,11.05021161,11.05021161,11.05021161,11.04930581,11.05310361,11.05404132,10.27511778,10.27511778,10.27511778,10.27596012,10.27596012,10.27596012,10.27511778,10.27864948,10.27952149,0.929933333,Baby Coriolis,0,0,0,0,0,0,852.3535
