,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,altitude_feet,fail_all_qc,release_rate_kgh,ch4_kgh_sigma,upper_95CI,lower_95CI,sigma_flow_variability,sigma_meter_reading,sigma_gas_composition,operator_detected,operator_quantification,operator_lower,operator_upper,qc_summary,operator_error_bound,operator_95CI_bounds,intersect_parity_line
20,21.0,2022-10-10 21:07:18,False,True,True,True,0,True,10425.29742,False,163.88224175981256,3.679699128208294,171.0944520511008,156.67003146852431,3.9117876990848894,0.223240943877551,0.0016174275550494,True,319.3147624,232.87854599,405.75097881,pass_all,86.43621640999999,169.41498416359997,True
21,22.0,2022-10-10 21:19:04,False,True,True,True,0,True,10440.60992,False,177.0606771012,0.5570281335301147,178.15245224291905,175.968901959481,0.4347725605300208,0.2411926530612244,0.0016174275550494,True,305.7949807,253.23836397,358.35159743,pass_all,52.55661673000003,103.01096879080006,False
23,24.0,2022-10-11 17:16:20,False,True,True,True,1,True,10374.88075,False,26.54053920171,0.0896977280910938,26.716346748768544,26.364731654651457,0.0719703538965874,0.0399953005283407,0.0016174275550494,True,57.96896397,32.969766289999995,82.96816165,pass_all,24.99919768,48.9984274528,True
25,26.0,2022-10-11 17:40:14,False,True,True,True,0,True,10237.96607,False,47.94556233993751,0.1260965984050598,48.19271167281143,47.69841300706359,0.0777593549879089,0.0653116071428571,0.0016174275550494,True,79.17823303,61.002654070000006,97.35381199,pass_all,18.175578959999996,35.62413476159999,True
27,28.0,2022-10-11 18:04:37,False,True,True,True,0,True,10368.56131,False,105.77648213145,0.260210426343759,106.28649456708376,105.26646969581624,0.1356020338830517,0.1440890816326529,0.0016174275550494,True,180.5341647,149.77469961999998,211.29362978,pass_all,30.759465080000012,60.28855155680002,False
28,29.0,2022-10-11 18:17:11,False,True,True,True,0,True,10324.82733,False,119.42515652321252,0.3096325948720498,120.03203640916172,118.81827663726332,0.1853250070478565,0.1626813520408163,0.0016174275550494,True,283.5605799,189.08567528,378.03548452,pass_all,94.47490462000002,185.17081305520003,True
29,30.0,2022-10-11 18:29:30,False,True,True,True,1,True,10305.85297,False,40.5258980117625,0.1052928603066783,40.73227201796359,40.31952400556141,0.0633099590526971,0.0552045153061224,0.0016174275550494,True,119.6759341,96.18746224,143.16440596,pass_all,23.488471860000004,46.03740484560001,False
30,31.0,2022-10-11 18:41:30,False,True,True,True,0,True,10263.56131,False,75.41825354595001,0.186171102881024,75.78314890759681,75.0533581843032,0.0980812032995012,0.1027349999999999,0.0016174275550494,True,90.26152006,61.35380151,119.16923861,pass_all,28.90771855,56.659128358,True
32,33.0,2022-10-11 19:05:39,False,True,True,True,0,True,10322.31131,False,169.161222869775,6.379691464094226,181.6654181393997,156.65702760015031,6.802250621489869,0.2304319897959183,0.0016174275550494,True,128.2929306,36.128556,220.4573052,pass_all,92.1643746,180.642174216,True
34,35.0,2022-10-11 19:30:41,False,True,True,True,0,True,10361.07733,False,20.97106609248,0.0819536745762534,21.131695294649457,20.810436890310545,0.0676017318803323,0.0399220832453101,0.0016174275550494,True,51.23643871,27.25126633,75.22161109000001,pass_all,23.98517238000001,47.01093786480001,True
37,38.0,2022-10-11 20:05:50,False,True,True,True,1,True,10314.40411,False,16.499559029759997,0.0780591652192936,16.652554993589813,16.34656306593018,0.0665985586651181,0.0398476726901799,0.0016174275550494,True,69.58391082,36.18224938,102.98557226,pass_all,33.40166144,65.4672564224,True
38,39.0,2022-10-11 20:17:29,False,True,True,True,1,True,10273.00041,False,174.74661781256253,0.5155533404274194,175.75710235980029,173.73613326532478,0.3775853173316026,0.2380404336734693,0.0016174275550494,True,161.6276188,76.82483852,246.43039908,pass_all,84.80278028000001,166.2134493488,True
39,40.0,2022-10-11 20:29:33,False,True,True,True,1,True,10412.51964,False,139.36750587067502,0.3730443203061568,140.09867273847507,138.63633900287496,0.2378645984303693,0.189846887755102,0.0016174275550494,True,207.4800919,120.84316552,294.11701828,pass_all,86.63692638000003,169.80837570480006,True
41,42.0,2022-10-11 20:53:40,False,True,True,True,1,True,10369.39464,False,35.006212936755,4.837072714019408,44.48687545623304,25.52555041727696,5.165203588421405,0.0486350057248344,0.0016174275550494,True,77.21550961,56.90794441,97.52307481,pass_all,20.3075652,39.802827791999995,False
43,44.0,2022-10-11 21:16:39,False,True,True,True,0,True,10325.33214,False,88.1224047698625,0.2188667689004479,88.55138363690737,87.69342590281762,0.1174667716449124,0.120040637755102,0.0016174275550494,True,68.17789247,29.681327710000005,106.67445723,pass_all,38.49656476,75.45326692959999,True
47,48.0,2022-10-12 17:53:21,False,True,True,True,0,True,10277.63328,False,46.29602330359874,9.001010722692973,63.93800432007696,28.65404228712051,9.612191920953904,0.0643140153703724,0.0016174275550494,True,144.761034,96.88778626,192.63428174,pass_all,47.87324774000001,93.83156557040002,False
48,49.0,2022-10-12 18:05:46,False,True,True,True,0,True,10145.64464,False,48.5380523071125,0.1223390946595777,48.77783693264527,48.29826768157973,0.0684192390427313,0.0661186989795917,0.0016174275550494,True,95.48752086,65.23363098,125.74141074,pass_all,30.253889880000003,59.297624164800006,True
49,50.0,2022-10-12 18:18:02,False,True,True,True,0,True,10149.60297,False,103.11072826425,6.174506838957487,115.21276166860667,91.00869485989332,6.569504449850855,0.1400491071428571,0.001958542102347,True,189.158129,151.25842279,227.05783521,pass_all,37.899706210000005,74.2834241716,False
52,53.0,2022-10-12 18:54:32,False,True,True,True,0,True,10270.22797,False,83.67887982015002,0.2287214767132031,84.12717391450789,83.23058572579214,0.1089328357836346,0.1136559948979591,0.001958542102347,True,126.5982572,62.22740331,190.96911109,pass_all,64.37085389,126.16687362440001,True
54,55.0,2022-10-12 19:18:47,False,True,True,True,1,True,10177.31131,False,11.499009161658,0.0776708702305183,11.651244067309817,11.346774256006183,0.0678946265116212,0.0397349950749009,0.001958542102347,True,5.18514438,3.191141690999999,7.179147069,pass_all,1.9940026890000002,3.90824527044,False
56,57.0,2022-10-12 19:41:45,False,True,True,True,1,True,10187.62381,False,22.365394373448,3.407231942886671,29.04356898150588,15.687219765390129,3.627665489844324,0.039938119644047,0.001958542102347,True,82.11099999,49.2623325,114.95966748,pass_all,32.84866749,64.3833882804,True
57,58.0,2022-10-12 19:53:45,False,True,True,True,1,True,10248.45714,False,23.318618185473,0.0868669942853926,23.48887749427237,23.14835887667363,0.0654082803341534,0.0399541461861236,0.001958542102347,True,11.09671556,4.536293616,17.657137503999998,pass_all,6.560421943999998,12.858427010239996,True
58,59.0,2022-10-12 20:05:30,False,True,True,True,1,True,10244.18364,False,88.45821188360999,0.2404683995313398,88.92952994669142,87.98689382052856,0.1119849729628555,0.1201474744897959,0.001958542102347,True,183.3676289,153.18380703,213.55145077,pass_all,30.183821870000003,59.160290865200004,False
60,61.0,2022-10-12 20:28:51,False,True,True,True,0,True,10073.81772,False,59.82312628502999,6.756587516970654,73.06603781829247,46.580214751767514,7.193134755532822,0.0812541581632652,0.001958542102347,True,93.1518987,45.581634990000005,140.72216241,pass_all,47.570263710000006,93.23771687160001,True
61,62.0,2022-10-12 20:40:41,False,True,True,True,0,True,10139.18631,False,50.36949003963,9.404355460463345,68.80202674213815,31.93695333712185,10.013464364649314,0.0684138520408162,0.001958542102347,True,191.117027,142.10355673,240.13049727,pass_all,49.01347027,96.0664017292,False
62,63.0,2022-10-12 20:52:27,False,True,True,True,1,True,10112.17242,False,95.39833484214,0.2694825587476425,95.92652065728538,94.87014902699462,0.1437729905564996,0.1295738265306122,0.001958542102347,True,115.2250517,70.49652161,159.95358179,pass_all,44.72853008999999,87.66791897639999,True
64,65.0,2022-10-12 21:15:40,False,True,True,True,1,True,10340.12381,False,193.8711017268,9.09003604422648,211.6875723734839,176.05463108011608,9.666450208244733,0.2633234693877551,0.001958542102347,True,213.8823976,99.22100799999998,328.5437872,pass_all,114.6613896,224.73632361600002,True
66,67.0,2022-10-28 18:03:25,False,True,True,True,1,True,10257.31131,False,591.222103332075,5.127130768433358,601.2712796382044,581.1729270259456,5.261642397450061,0.7935543367346939,0.0013617132208482,True,607.4198549,367.8655088,846.974201,pass_all,239.55434609999998,469.52651835599994,True
67,68.0,2022-10-28 18:15:20,False,True,True,True,1,True,10126.16547,False,493.721951757075,2.7541361861487275,499.1200586819265,488.3238448322235,2.72142005054814,0.6626869897959183,0.0013617132208482,True,358.2208684,268.97624103,447.46549577,pass_all,89.24462737000005,174.91946964520008,True
69,70.0,2022-10-28 18:39:43,False,True,True,True,0,True,10007.93631,False,778.4434908800998,7.054246274316967,792.269813577761,764.6171681824386,7.2549813274065,1.0448479591836737,0.0013617132208482,True,541.0078811,347.129191,734.8865711999999,pass_all,193.87869009999997,380.00223259599994,True
70,71.0,2022-10-28 19:31:19,False,True,True,True,1,True,10228.76964,False,58.680095610802496,0.1344629329985144,58.94364295947958,58.41654826212541,0.0773850044598712,0.0787620153061224,0.0013617132208482,True,91.55675146,61.91510285,121.19840007,pass_all,29.641648610000004,58.09763127560001,True
71,72.0,2022-10-28 19:43:20,False,True,True,True,0,True,10113.97797,False,479.372894362125,4.123956840902991,487.4558497702949,471.28993895395513,4.230389019255482,0.6434272959183676,0.0013617132208482,True,691.7165,457.0778604,926.3551396,pass_all,234.63863960000003,459.89173361600007,True
72,73.0,2022-10-28 19:55:36,False,True,True,True,1,True,10083.97797,False,428.93509665262513,2.076973491177834,433.0059646953337,424.86422860991655,2.0067641040968174,0.5757283163265307,0.0013617132208482,True,571.1878164,270.4898978,871.885735,pass_all,300.6979186,589.367920456,True
75,76.0,2022-10-28 20:31:19,False,True,True,True,0,True,10299.56509,False,381.886427018925,1.784882184745432,385.3847961010261,378.388057936824,1.712735439215805,0.5125783163265306,0.0013617132208482,True,679.7771509,501.7589107,857.7953911000001,pass_all,178.01824020000004,348.91575079200004,True
76,77.0,2022-10-28 20:43:36,False,True,True,True,1,True,10232.93631,False,112.6257891246,0.2662689242613732,113.14767621615228,112.10390203304772,0.1637574725944086,0.151169387755102,0.0013617132208482,True,225.9142242,187.62791459,264.20053381,pass_all,38.28630961000002,75.04116683560004,False
77,78.0,2022-10-28 20:55:30,False,True,True,True,1,True,10127.51964,False,110.68148785635,0.2423067918605184,111.15640916839662,110.2065665443034,0.1228460466862524,0.148559693877551,0.0013617132208482,True,238.7409508,191.68049846,285.80140314,pass_all,47.06045233999998,92.23848658639997,False
78,79.0,2022-10-28 21:06:57,False,True,True,True,0,True,10258.85778,False,608.5298056774499,5.226455176724997,618.7736578238308,598.2859535310689,5.360878081377138,0.8167852040816326,0.0013617132208482,True,627.7643175,473.9265745,781.6020604999999,pass_all,153.83774299999993,301.5219762799999,True
79,80.0,2022-10-29 17:13:27,False,True,True,True,1,True,10329.42936,False,671.5876888916998,5.910541770456242,683.1723507617941,660.0030270216056,5.101488261415089,0.8985581632653061,0.0046103061607482,True,315.8293874,164.22227549999997,467.4364993,pass_all,151.6071119,297.149939324,False
82,83.0,2022-10-29 17:49:21,False,True,True,True,1,True,10400.01964,False,364.76650099575,1.997421747607763,368.6814476210612,360.8515543704388,0.8531136193131746,0.4880433673469388,0.0046103061607482,True,564.7179703,412.6753503000001,716.7605903000001,pass_all,152.04262000000006,298.0035352000001,True
83,84.0,2022-10-29 18:01:44,False,True,True,True,0,True,10444.74186,False,34.082522092741506,0.1814396142605059,34.4381437366921,33.726900448790914,0.0651998836642409,0.0456010867346938,0.0046103061607482,True,97.9955917,76.11982271000001,119.87136069,pass_all,21.875768989999997,42.87650722039999,False
84,85.0,2022-10-29 18:13:22,False,True,True,True,0,True,10312.51964,False,33.331533583619255,0.1790010536091327,33.68237564869315,32.980691518545356,0.0683910232289667,0.0445962933673469,0.0046103061607482,True,74.31519839,46.28163682,102.34875996,pass_all,28.03356156999999,54.94578067719998,True
85,86.0,2022-10-29 18:25:06,False,True,True,True,0,True,10352.76002,False,328.40791052485497,1.8814200937183287,332.0954939085429,324.72032714116705,0.9624883082186662,0.4393969897959184,0.0046103061607482,True,237.9956332,140.01630977,335.97495662999995,pass_all,97.97932342999997,192.03947392279994,True
86,87.0,2022-10-29 18:36:51,False,True,True,True,0,True,10382.51964,False,354.4145477019001,1.9696203817077007,358.2750036500472,350.554091753753,0.9007554795272156,0.4741928571428572,0.0046103061607482,True,250.6417058,188.80495442,312.47845718,pass_all,61.83675138000001,121.20003270480002,True
87,88.0,2022-10-29 18:49:00,False,True,True,True,0,True,10417.51964,False,818.053127745525,11.40776463916836,840.412346438295,795.693909052755,11.170201094953256,1.0945232142857144,0.0046103061607482,True,472.62486,295.7038385,649.5458815,pass_all,176.92102149999994,346.7652021399999,True
90,91.0,2022-10-29 19:24:56,False,True,True,True,0,True,10342.62381,False,425.077010629425,2.94606279358534,430.85129370485225,419.3027275539977,2.1393332495294803,0.5687364795918367,0.0046103061607482,True,340.3497274,200.1463309,480.5531239,pass_all,140.2033965,274.79865714,True
92,93.0,2022-10-29 19:48:51,False,True,True,True,1,True,10388.14464,False,811.824109546275,16.940596969991166,845.0276796074577,778.6205394850924,17.25208519629842,1.086189030612245,0.0046103061607482,True,775.1204163,618.0371998,932.2036328,pass_all,157.08321650000005,307.8831043400001,True
94,95.0,2022-10-29 20:12:32,False,True,True,True,1,True,10416.49691,False,204.0438175941375,1.0703366329331157,206.1416773946864,201.94595779358855,0.3385799467466771,0.2730026785714285,0.0046103061607482,True,228.9771817,130.65564723,327.29871617,pass_all,98.32153446999999,192.71020756119998,True
95,96.0,2022-10-29 20:24:20,False,True,True,True,1,True,10376.06131,False,134.4551024135025,0.6935586993855339,135.81447746429814,133.09572736270684,0.1780566038356677,0.1798956887755101,0.0046103061607482,True,304.1290891,201.0081057,407.2500725,pass_all,103.1209834,202.117127464,True
99,100.0,2022-10-29 21:11:38,False,True,True,True,0,True,10447.07321,False,418.9420854966376,2.260329723977472,423.37233175563347,414.51183923764177,0.8893287356202955,0.5605281887755104,0.0046103061607482,True,758.6728398,519.0844411,998.2612385,pass_all,239.58839869999997,469.5932614519999,True
100,101.0,2022-10-31 17:16:49,False,True,True,True,1,True,10586.30752,False,109.27689305624996,0.4616928602909824,110.18181106242028,108.37197505007964,0.1463597541235924,0.1460605867346938,0.0036450716270969,True,223.4450654,170.07919647,276.81093433,pass_all,53.365868930000005,104.5971031028,False
101,102.0,2022-10-31 17:28:19,False,True,True,True,0,True,10592.17242,False,676.10047887,3.357099901275319,682.6803946764995,669.5205630635004,2.0580531593667963,0.9036826530612244,0.0036450716270969,True,846.2361893,573.6142746999999,1118.8581039,pass_all,272.6219146000001,534.3389526160001,True
102,103.0,2022-10-31 17:40:31,False,True,True,True,1,True,10436.68631,False,316.26883719075,1.2981316916195091,318.81317530632424,313.72449907517574,0.263099557620949,0.4227280867346938,0.0036450716270969,True,587.5672112,415.6322039,759.5022185,pass_all,171.93500730000005,336.9926143080001,True
106,107.0,2022-10-31 18:25:41,False,True,True,True,1,True,10534.3252,False,463.3285298625,2.0563499023473284,467.3589756711007,459.2980840538992,0.9058417192528612,0.6192895408163266,0.0036450716270969,True,353.165368,242.8033326,463.5274034,pass_all,110.36203540000002,216.30958938400005,True
111,112.0,2022-10-31 19:33:10,False,True,True,True,0,True,10494.49881,False,318.45010938675,1.3711404026614902,321.1375445759665,315.7626741975335,0.5084922234293614,0.4256435969387755,0.0036450716270969,True,398.3751601,328.14427734000003,468.60604286,pass_all,70.23088275999999,137.65253020959997,True
112,113.0,2022-10-31 19:44:31,False,True,True,True,1,True,10559.12299,False,855.7130366849999,5.897208675309799,867.2715656886071,844.1545076813927,5.014882837234228,1.143754591836735,0.0036450716270969,True,658.1881302,437.81046620000006,878.5657942,pass_all,220.37766399999998,431.94022143999996,True
113,114.0,2022-10-31 19:55:48,False,True,True,True,1,True,10476.89464,False,386.57346852,1.7190207094547507,389.94274911053134,383.2041879294687,0.7640338265650269,0.5166979591836734,0.0036450716270969,True,616.7374407,438.3015288,795.1733526,pass_all,178.43591190000006,349.7343873240001,True
116,117.0,2022-10-31 20:30:07,False,True,True,True,1,True,10530.22797,False,321.09631045274995,1.3139368054807723,323.67162659149227,318.5209943140076,0.2444655167530913,0.4291805357142857,0.0036450716270969,True,551.0901628,435.560077,666.6202486,pass_all,115.53008579999994,226.43896816799986,False
118,119.0,2022-10-31 20:52:33,False,True,True,True,1,True,10505.70874,False,473.8146226275001,2.220908468401631,478.1676032255673,469.46164202943294,1.1909914570841622,0.6333053571428572,0.0036450716270969,True,659.971602,524.3382806,795.6049234,pass_all,135.6333214,265.841309944,True
119,120.0,2022-10-31 21:03:38,False,True,True,True,1,True,10504.81131,False,42.81233371275,0.1798803164151862,43.164899132923765,42.45976829257623,0.053771686835033,0.0572233928571428,0.0036450716270969,True,142.0361907,103.55761247,180.51476893,pass_all,38.47857823000001,75.41801333080002,False
120,121.0,2022-10-31 21:14:24,False,True,True,True,0,True,10502.86686,False,529.39566663375,3.046282153299729,535.3663796542174,523.4249536132826,2.280216528351387,0.7075955357142859,0.0036450716270969,True,463.5002236,335.01642580000004,591.9840214000001,pass_all,128.48379780000005,251.8282436880001,True
