,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,altitude_feet,fail_all_qc,release_rate_kgh,ch4_kgh_sigma,upper_95CI,lower_95CI,sigma_flow_variability,sigma_meter_reading,sigma_gas_composition,operator_detected,operator_quantification,operator_lower,operator_upper,qc_summary,operator_error_bound,operator_95CI_bounds,intersect_parity_line
10,11.0,2022-10-31 17:35:27,False,True,True,True,0,True,6564.186307,False,274.451176425,1.13135472617483,276.6686316883027,272.23372116169736,0.2533515330958827,0.3668341836734693,0.0036450716270969,True,188.0,124.0,252.0,pass_all,64.0,125.44,True
11,12.0,2022-10-31 17:38:23,False,True,True,True,1,True,6521.165472999999,False,315.17888817975,1.3423867050022846,317.8099661215545,312.5478102379455,0.4580361725039099,0.42127125,0.0036450716270969,True,222.0,147.0,297.0,pass_all,75.0,147.0,True
12,13.0,2022-10-31 17:41:46,False,True,True,True,1,True,6585.748807,False,316.16772088725,1.3020895682257227,318.71981644097247,313.6156253335276,0.2857640683845027,0.4225929336734693,0.0036450716270969,True,209.0,139.0,279.0,pass_all,70.0,137.2,True
13,14.0,2022-10-31 17:44:50,False,True,True,True,1,True,6580.94767,False,260.82509607,1.1144158199650114,263.0093510771314,258.64084106286856,0.3902549049627146,0.3486214285714286,0.0036450716270969,True,221.0,147.0,295.0,pass_all,74.0,145.04,True
14,15.0,2022-10-31 17:48:16,False,True,True,True,1,True,6545.436307,False,259.75501532475,1.07706663851759,261.86606593624447,257.6439647132555,0.268959888131538,0.3471911479591837,0.0036450716270969,True,178.0,118.0,238.0,pass_all,60.0,117.6,True
15,16.0,2022-10-31 17:51:26,False,True,True,True,0,True,6564.39464,False,946.804740855,11.106623640178665,968.57372318975,925.0357585202498,10.931365744684776,1.265508673469388,0.0036450716270969,True,684.0,457.0,911.0,pass_all,227.0,444.92,True
19,20.0,2022-10-31 18:04:20,False,True,True,True,0,True,6532.51964,False,1135.705569765,14.30310957984149,1163.7396645414894,1107.671474988511,14.201375110309876,1.5179954081632656,0.0036450716270969,True,1008.0,679.0,1337.0,pass_all,329.0,644.84,True
22,23.0,2022-10-31 18:14:38,False,True,True,True,0,True,6569.811307,False,627.61503957,3.454390647594387,634.385645239285,620.844433900715,2.4675769546497777,0.838876530612245,0.0036450716270969,True,490.0,330.0,650.0,pass_all,160.0,313.6,True
24,25.0,2022-10-31 18:21:17,False,True,True,True,0,True,6568.352972999999,False,22.239591935925,0.096434889830202,22.428604319992196,22.0505795518578,0.0374737841380762,0.0297256607142856,0.0036450716270969,True,32.0,21.0,43.0,pass_all,11.0,21.56,True
25,26.0,2022-10-31 18:24:23,False,True,True,True,0,True,6556.477972999999,False,460.2767184375001,2.087775034114127,464.36875750436377,456.1846793706365,1.006850737090483,0.6152104591836736,0.0036450716270969,True,365.0,246.0,484.0,pass_all,119.0,233.24,True
26,27.0,2022-10-31 18:27:43,False,True,True,True,0,True,6579.602972999999,False,467.44589871,2.03455108813078,471.43361884273634,463.45817857726365,0.8089369295144132,0.6247928571428573,0.0036450716270969,True,754.0,508.0,1000.0,pass_all,246.0,482.15999999999997,True
32,33.0,2022-10-31 18:48:28,False,True,True,True,1,True,6547.966069,False,562.5702309975001,2.7724970071786488,568.0043251315702,557.1361368634299,1.674788660585909,0.7519369897959184,0.0036450716270969,True,635.0,431.0,839.0,pass_all,204.0,399.84,True
38,39.0,2022-10-31 19:09:24,False,True,True,True,0,True,6579.08214,False,1114.6434903525,15.388709725275683,1144.8053614140404,1084.4816192909598,15.424610312578896,1.4898436224489795,0.0036450716270969,True,900.0,615.0,1185.0,pass_all,285.0,558.6,True
39,40.0,2022-10-31 19:12:53,False,True,True,True,0,True,6597.631819,False,1144.809472515,16.52524182351315,1177.1989464890858,1112.419998540914,16.62931922044896,1.5301637755102042,0.0036450716270969,True,1026.0,696.0,1356.0,pass_all,330.0,646.8,True
40,41.0,2022-10-31 19:16:41,False,True,True,True,1,True,6551.686307,False,90.62167940475,0.4244151684262066,91.45353313486537,89.78982567463463,0.2270603751562599,0.1211258418367346,0.0036450716270969,True,64.0,42.0,86.0,pass_all,22.0,43.12,True
43,44.0,2022-10-31 19:26:49,False,True,True,True,1,True,6573.76964,False,2.9122165317825,0.0258052725142798,2.962794865910489,2.8616381976545116,0.0236955317298287,0.0058209368424983,0.0036450716270969,True,4.0,2.0,6.0,pass_all,2.0,3.92,True
44,45.0,2022-10-31 19:30:28,False,True,True,True,0,True,6586.790472999999,False,314.58959656275,1.3933396491774075,317.3205422751377,311.85865085036227,0.6078433688745368,0.4204835969387755,0.0036450716270969,True,211.0,143.0,279.0,pass_all,68.0,133.28,True
45,46.0,2022-10-31 19:33:50,False,True,True,True,0,True,6558.352972999999,False,319.0668272265,1.3101356397202268,321.6346930803516,316.49896137264835,0.2682278383914289,0.4264679081632653,0.0036450716270969,True,271.0,183.0,359.0,pass_all,88.0,172.48,True
47,48.0,2022-10-31 19:40:41,False,True,True,True,1,True,6593.977972999999,False,837.4588528125001,8.664302401497556,854.4408855194354,820.4768201055649,8.363325933979027,1.1193558673469388,0.0036450716270969,True,471.0,317.0,625.0,pass_all,154.0,301.84,False
48,49.0,2022-10-31 19:44:24,False,True,True,True,1,True,6543.977972999999,False,856.0869265274999,6.441937061236069,868.7131231675227,843.4607298874772,5.702500044063332,1.1442543367346938,0.0036450716270969,True,491.0,329.0,653.0,pass_all,162.0,317.52,False
50,51.0,2022-10-31 19:51:06,False,True,True,True,0,True,6561.061307,False,9.195285320999998,0.0389082550750895,9.271545500947171,9.119025141052823,0.0125163031310285,0.0122905102040815,0.0036450716270969,True,12.0,8.0,16.0,pass_all,4.0,7.84,True
51,52.0,2022-10-31 19:54:17,False,True,True,True,0,True,6588.040472999999,False,385.07561886,1.698698029433817,388.4050669976903,381.7461707223097,0.7266768381602922,0.514695918367347,0.0036450716270969,True,313.0,209.0,417.0,pass_all,104.0,203.84,True
53,54.0,2022-10-31 20:00:57,False,True,True,True,1,True,6591.26964,False,76.319562699,0.3161504819750672,76.93921764367113,75.69990775432888,0.0776658186709589,0.1020094897959183,0.0036450716270969,True,74.0,49.0,99.0,pass_all,25.0,49.0,True
55,56.0,2022-10-31 20:11:39,False,True,True,True,1,True,6560.852972999999,False,233.908462845,0.9802358065890736,235.8297250259146,231.9872006640854,0.2842613264144724,0.312644387755102,0.0036450716270969,True,254.0,168.0,340.0,pass_all,86.0,168.56,True
56,57.0,2022-10-31 20:15:03,False,True,True,True,1,True,6592.102972999999,False,1072.10994219,11.178294170359605,1094.019398763905,1050.2004856160952,10.804795274415612,1.4329928571428572,0.0036450716270969,True,908.0,598.0,1218.0,pass_all,310.0,607.6,True
57,58.0,2022-10-31 20:18:40,False,True,True,True,1,True,6617.51964,False,1082.8370879775,10.428484682025728,1103.2769179542704,1062.3972580007296,9.926816297453575,1.447330867346939,0.0036450716270969,True,767.0,502.0,1032.0,pass_all,265.0,519.4,True
60,61.0,2022-10-31 20:35:52,False,True,True,True,1,True,6592.51964,False,10.02944329335,0.041675860987644,10.111127980885785,9.94775860581422,0.0107697950502193,0.0134054540816326,0.0036450716270969,True,16.0,10.0,22.0,pass_all,6.0,11.76,True
63,64.0,2022-10-31 20:45:38,False,True,True,True,1,True,6638.112589,False,131.39611307549998,0.5352571654267047,132.44521711973633,130.34700903126364,0.0845946121616492,0.1756253571428571,0.0036450716270969,True,153.0,100.0,206.0,pass_all,53.0,103.88,True
65,66.0,2022-10-31 20:52:28,False,True,True,True,1,True,6623.040472999999,False,473.64113316000015,2.319531911472566,478.1874157064864,469.0948506135139,1.3831521259029371,0.633073469387755,0.0036450716270969,True,583.0,379.0,787.0,pass_all,204.0,399.84,True
75,76.0,2022-11-02 17:02:36,False,True,True,True,1,True,6576.477972999999,False,10.4580397890375,0.0347652758440486,10.526179729691837,10.389899848383164,0.0129905219686102,0.0140363647959183,0.0026930537344558,True,31.0,17.0,45.0,pass_all,14.0,27.439999999999998,True
76,77.0,2022-11-02 17:06:41,False,True,True,True,1,True,6600.64464,False,10.4136436472025,0.0344181227431283,10.48110316777903,10.34618412662597,0.0123316296089997,0.0139767780612244,0.0026930537344558,True,25.0,15.0,35.0,pass_all,10.0,19.6,True
77,78.0,2022-11-02 17:09:49,False,True,True,True,1,True,6530.95714,False,21.056167481055,0.0672090388644111,21.187897197229244,20.924437764880754,0.0161449187892617,0.0282607499999999,0.0026930537344558,True,23.0,13.0,33.0,pass_all,10.0,19.6,True
78,79.0,2022-11-02 17:13:54,False,True,True,True,1,True,6567.311307,False,21.114294153269995,0.0667565017006562,21.24513689660328,20.98345140993671,0.0129353098146121,0.0283387653061224,0.0026930537344558,True,56.0,35.0,77.0,pass_all,21.0,41.16,True
79,80.0,2022-11-02 17:17:06,False,True,True,True,1,True,6561.061307,False,21.101168039925,0.0671353997254057,21.232753423386796,20.969582656463203,0.0151465867945694,0.0283211479591836,0.0026930537344558,True,70.0,44.0,96.0,pass_all,26.0,50.96,True
81,82.0,2022-11-02 17:24:15,False,True,True,True,0,True,6550.804362000001,False,29.04816866115,0.0922515337828978,29.22898166736448,28.867355654935523,0.0200102428008546,0.0389872959183673,0.0026930537344558,True,82.0,43.0,121.0,pass_all,39.0,76.44,True
83,84.0,2022-11-02 17:37:35,False,True,True,True,0,True,6586.686307,False,25.2585365742225,0.0798758634285555,25.41509326654247,25.10197988190253,0.0155689039488812,0.0339010025510203,0.0026930537344558,True,51.0,25.0,77.0,pass_all,26.0,50.96,True
84,85.0,2022-11-02 17:41:58,False,True,True,True,0,True,6565.01964,False,32.113429739820006,0.1017852214756808,32.31292877391234,31.913930705727672,0.0210718271874312,0.0431013673469387,0.0026930537344558,True,40.0,25.0,55.0,pass_all,15.0,29.4,True
85,86.0,2022-11-02 17:45:18,False,True,True,True,0,True,6616.686307,False,32.03548275049501,0.1007040991029652,32.23286278473682,31.838102716253196,0.0159717433538974,0.0429967499999999,0.0026930537344558,True,48.0,26.0,70.0,pass_all,22.0,43.12,True
86,87.0,2022-11-02 17:49:44,False,True,True,True,0,True,6549.186307,False,809.3218225267501,9.292916878821314,827.5359396092399,791.1077054442603,9.41357232719449,1.0862395408163266,0.0026930537344558,True,562.0,317.0,807.0,pass_all,245.0,480.2,True
87,88.0,2022-11-02 17:52:45,False,True,True,True,0,True,6618.873807,False,800.2778049870001,6.903344055892799,813.80835933655,786.7472506374502,6.776321317897321,1.0741010204081636,0.0026930537344558,True,490.0,291.0,689.0,pass_all,199.0,390.04,True
91,92.0,2022-11-04 16:51:31,False,True,True,True,0,True,6592.936307,False,9.2625599142825,0.0321744017837447,9.32562174177864,9.19949808678636,0.0151265494289714,0.0124318392857142,0.0026930537344558,True,9.0,6.0,12.0,pass_all,3.0,5.88,True
92,93.0,2022-11-04 16:55:06,False,True,True,True,0,True,6585.32267,False,9.2475977416425,0.0300836132976947,9.30656162370598,9.188633859579015,0.0093619769750494,0.0124117576530611,0.0026930537344558,True,5.0,2.0,8.0,pass_all,3.0,5.88,True
93,94.0,2022-11-04 16:58:55,False,True,True,True,1,True,6642.51964,False,635.6038135964999,3.35687573101222,642.1832900292839,629.0243371637159,2.8560840038920583,0.8530821428571429,0.0026930537344558,True,396.0,17.0,775.0,pass_all,379.0,742.84,True
94,95.0,2022-11-04 17:02:28,False,True,True,True,1,True,6524.811307,False,650.81858694075,2.9104512621698597,656.523071414603,645.1141024668971,2.202272037876688,0.873502806122449,0.0026930537344558,True,441.0,24.0,858.0,pass_all,417.0,817.3199999999999,True
99,100.0,2022-11-04 17:22:04,False,True,True,True,0,True,6551.307519,False,12.0565403810925,0.0390779614213116,12.13313318547827,11.97994757670673,0.011684917527613,0.0161818086734693,0.0026930537344558,True,9.0,0.0,18.0,pass_all,9.0,17.64,True
100,101.0,2022-11-04 17:25:59,False,True,True,True,0,True,6518.561307,False,22.2966080003475,0.0715570699274728,22.43685985740535,22.156356143289653,0.0188068445167701,0.0299256198979591,0.0026930537344558,True,26.0,2.0,50.0,pass_all,24.0,47.04,True
101,102.0,2022-11-04 17:29:58,False,True,True,True,0,True,6581.686307,False,22.203419438055,0.0706996864885051,22.34199082357247,22.06484805253753,0.0162170035059459,0.0298005459183673,0.0026930537344558,True,17.0,2.0,32.0,pass_all,15.0,29.4,True
103,104.0,2022-11-04 17:37:45,False,True,True,True,1,True,6588.804362000001,False,32.9640098674425,0.107474769310394,33.17466041529087,32.753359319594125,0.0342112118999169,0.0442429821428571,0.0026930537344558,True,23.0,16.0,30.0,pass_all,7.0,13.719999999999999,True
105,106.0,2022-11-04 17:45:51,False,True,True,True,0,True,6599.811307,False,18.205685425567506,0.0581957177062385,18.319749032271737,18.09162181886328,0.0143465248612066,0.0244349464285713,0.0026930537344558,True,17.0,11.0,23.0,pass_all,6.0,11.76,True
106,107.0,2022-11-04 17:50:26,False,True,True,True,0,True,6594.356760999999,False,18.139678523707506,0.0575810831470401,18.252537446675703,18.02681960073931,0.0123565305316522,0.0243463545918366,0.0026930537344558,True,19.0,12.0,26.0,pass_all,7.0,13.719999999999999,True
107,108.0,2022-11-04 17:54:52,False,True,True,True,1,True,6548.727972999999,False,29.57610983508,0.0932105927029299,29.758802596777745,29.393417073382256,0.0163220218089615,0.0396958775510203,0.0026930537344558,True,37.0,24.0,50.0,pass_all,13.0,25.48,True
108,109.0,2022-11-04 17:58:55,False,True,True,True,1,True,6660.33214,False,29.5663422277125,0.0935322257233548,29.749665390130275,29.383019065294725,0.0184143711379668,0.0396827678571427,0.0026930537344558,True,36.0,23.0,49.0,pass_all,13.0,25.48,True
110,111.0,2022-11-04 18:05:17,False,True,True,True,0,True,6579.621913000001,False,35.25621585630001,0.1108234872647906,35.473429891339,35.03900182126102,0.0175422473097946,0.0473194897959183,0.0026930537344558,True,43.0,28.0,58.0,pass_all,15.0,29.4,True
111,112.0,2022-11-04 18:09:25,False,True,True,True,0,True,6490.783529,False,35.139951107775,0.1107682492768858,35.357056876357696,34.9228453391923,0.0195369896888353,0.0471634438775509,0.0026930537344558,True,54.0,34.0,74.0,pass_all,20.0,39.2,True
114,115.0,2022-11-04 18:20:18,False,True,True,True,1,True,6627.595398,False,61.462655104875,0.1935719835561138,61.84205619264498,61.08325401710501,0.033082915863538,0.0824927295918367,0.0026930537344558,True,80.0,51.0,109.0,pass_all,29.0,56.839999999999996,True
115,116.0,2022-11-04 18:23:44,False,True,True,True,1,True,6516.165472999999,False,61.6110794013,0.1933738622165296,61.9900921712444,61.23206663135561,0.0285353946137538,0.0826919387755101,0.0026930537344558,True,82.0,51.0,113.0,pass_all,31.0,60.76,True
117,118.0,2022-11-04 18:30:17,False,True,True,True,1,True,6659.186307,False,50.32342021125,0.1611857201143831,50.6393442226742,50.00749619982581,0.0410846501089663,0.0675420918367346,0.0026930537344558,True,82.0,52.0,112.0,pass_all,30.0,58.8,True
118,119.0,2022-11-04 18:33:39,False,True,True,True,0,True,6688.76964,False,39.795216727725,0.1260382709390426,40.04225173876552,39.548181716684475,0.0256006170476496,0.0534115561224489,0.0026930537344558,True,62.0,39.0,85.0,pass_all,23.0,45.08,True
119,120.0,2022-11-04 18:37:25,False,True,True,True,0,True,6612.102972999999,False,39.81648536490001,0.1324846904924184,40.076155358265154,39.55681537153487,0.0498251968113342,0.0534401020408162,0.0026930537344558,True,70.0,44.0,96.0,pass_all,26.0,50.96,True
120,121.0,2022-11-04 18:40:25,False,True,True,True,0,True,6666.165472999999,False,39.8303983608,0.1305365430133834,40.08624998510623,39.574546736493765,0.043627377503084,0.053458775510204,0.0026930537344558,True,41.0,26.0,56.0,pass_all,15.0,29.4,True
121,122.0,2022-11-04 18:44:13,False,True,True,True,1,True,6558.352972999999,False,36.09840827205,0.113795486524714,36.32144742563844,35.87536911846156,0.0201074132547326,0.0484498469387754,0.0026930537344558,True,60.0,38.0,82.0,pass_all,22.0,43.12,True
123,124.0,2022-11-04 18:51:05,False,True,True,True,1,True,6519.602972999999,False,22.17051862398,0.0700292705116183,22.307775994182773,22.03326125377723,0.0131961202310579,0.0297563877551019,0.0026930537344558,True,23.0,14.0,32.0,pass_all,9.0,17.64,True
125,126.0,2022-11-04 18:58:39,False,True,True,True,1,True,6495.679813000001,False,83.85562200592501,0.2635606319045545,84.37220084445794,83.33904316739209,0.041520355636765,0.1125476785714285,0.0026930537344558,True,74.0,47.0,101.0,pass_all,27.0,52.92,True
126,127.0,2022-11-04 19:02:05,False,True,True,True,1,True,6616.547418,False,83.89097470042498,0.2626281272587426,84.40572582985212,83.37622357099784,0.0334250834462657,0.1125951275510203,0.0026930537344558,True,95.0,60.0,130.0,pass_all,35.0,68.6,True
128,129.0,2022-11-04 19:09:12,False,True,True,True,0,True,6616.616862000001,False,62.109438352800005,0.1944539106547158,62.490568017683245,61.728308687916766,0.0248750967973592,0.0833608163265306,0.0026930537344558,True,68.0,43.0,93.0,pass_all,25.0,49.0,True
129,130.0,2022-11-04 19:13:26,False,True,True,True,1,True,6623.248807,False,46.06718387535,0.1454390500954691,46.352244413537115,45.78212333716288,0.0269945079160042,0.0618295408163264,0.0026930537344558,True,47.0,30.0,64.0,pass_all,17.0,33.32,True
130,131.0,2022-11-04 19:17:13,False,True,True,True,1,True,6594.255751000001,False,46.18658474999999,0.1459828397521036,46.47271111591411,45.900458384085866,0.0280425826320973,0.0619897959183673,0.0026930537344558,True,60.0,38.0,82.0,pass_all,22.0,43.12,True
132,133.0,2022-11-04 19:24:29,False,True,True,True,0,True,6623.908529,False,50.60920683195,0.160239176797373,50.92327561847285,50.295138045427144,0.0322899827044061,0.067925663265306,0.0026930537344558,True,27.0,17.0,37.0,pass_all,10.0,19.6,False
133,134.0,2022-11-04 19:28:08,False,True,True,True,0,True,6667.51964,False,50.69217162307499,0.1622210521942985,51.01012488537582,50.374218360774165,0.0407478180761386,0.0680370153061224,0.0026930537344558,True,70.0,45.0,95.0,pass_all,25.0,49.0,True
134,135.0,2022-11-04 19:31:29,False,True,True,True,0,True,6650.227972999999,False,50.93467970325,0.1636451436812441,51.255424184865234,50.61393522163476,0.0437113800487088,0.0683624999999999,0.0026930537344558,True,85.0,54.0,116.0,pass_all,31.0,60.76,True
135,136.0,2022-11-04 19:35:16,False,True,True,True,0,True,6573.14464,False,50.766070158675,0.160689412089305,51.081021406370034,50.451118910979964,0.0321339927728492,0.0681361989795918,0.0026930537344558,True,84.0,53.0,115.0,pass_all,31.0,60.76,True
136,137.0,2022-11-04 19:38:33,False,True,True,True,0,True,6587.3996910000005,False,50.716348304475,0.1633067402310716,51.036429515327896,50.3962670936221,0.045005450517367,0.0680694642857142,0.0026930537344558,True,93.0,59.0,127.0,pass_all,34.0,66.64,True
137,138.0,2022-11-04 19:42:04,False,True,True,True,0,True,6538.873807,False,50.59934228977501,0.1598386472846058,50.912626038452835,50.286058541097184,0.0301889035624862,0.0679124234693877,0.0026930537344558,True,41.0,26.0,56.0,pass_all,15.0,29.4,True
139,140.0,2022-11-04 19:49:07,False,True,True,True,0,True,6570.471029,False,91.001199851025,0.2873253503288697,91.5643575376696,90.43804216438042,0.053472645311506,0.1221381887755101,0.0026930537344558,True,76.0,48.0,104.0,pass_all,28.0,54.879999999999995,True
140,141.0,2022-11-04 19:52:28,False,True,True,True,0,True,6576.785513000001,False,91.14460634565002,0.2866243517721944,91.70639007512352,90.58282261617651,0.0462010169379601,0.122330663265306,0.0026930537344558,True,71.0,45.0,97.0,pass_all,26.0,50.96,True
141,142.0,2022-11-04 19:56:03,False,True,True,True,1,True,6564.811307,False,57.0558276945,0.1798553971954729,57.40834427300313,56.703311115996875,0.0317459406186482,0.0765780612244897,0.0026930537344558,True,62.0,39.0,85.0,pass_all,23.0,45.08,True
142,143.0,2022-11-04 19:59:27,False,True,True,True,1,True,6568.491862000001,False,57.134458929525,0.1793451083552518,57.485975341901295,56.78294251714871,0.0266240951147246,0.0766835969387754,0.0026930537344558,True,39.0,24.0,54.0,pass_all,15.0,29.4,True
143,144.0,2022-11-04 20:03:35,False,True,True,True,0,True,6580.038579,False,78.69583922317501,0.246383798436594,79.17875146811073,78.2129269782393,0.0315243828149634,0.1056224234693877,0.0026930537344558,True,53.0,33.0,73.0,pass_all,20.0,39.2,True
144,145.0,2022-11-04 20:06:48,False,True,True,True,0,True,6532.727972999999,False,78.738490538475,0.2467417153913207,79.22210430064199,78.25487677630802,0.0334277120396138,0.1056796683673469,0.0026930537344558,True,55.0,34.0,76.0,pass_all,21.0,41.16,True
145,146.0,2022-11-04 20:10:37,False,True,True,True,0,True,6589.811307,False,119.37766731667502,0.3736769413887711,120.110074121797,118.64526051155302,0.0471674363395708,0.1602239540816326,0.0026930537344558,True,103.0,64.0,142.0,pass_all,39.0,76.44,True
147,148.0,2022-11-04 20:17:39,False,True,True,True,1,True,6561.165472999999,False,98.20448241682496,0.307567180715289,98.80731409102692,97.601650742623,0.0402378976436347,0.1318061479591836,0.0026930537344558,True,160.0,100.0,220.0,pass_all,60.0,117.6,True
148,149.0,2022-11-04 20:21:08,False,True,True,True,1,True,6431.234918,False,97.98489656759998,0.3100328085221165,98.59256087230332,97.37723226289664,0.0613661950776252,0.1315114285714285,0.0026930537344558,True,84.0,53.0,115.0,pass_all,31.0,60.76,True
149,150.0,2022-11-04 20:25:00,False,True,True,True,1,True,6565.227972999999,False,97.93340707867496,0.3091778233399044,98.53939561242116,97.32741854492876,0.0573366117838109,0.1314423214285714,0.0026930537344558,True,96.0,60.0,132.0,pass_all,36.0,70.56,True
150,151.0,2022-11-04 20:28:13,False,True,True,True,1,True,6583.14464,False,98.0300567838,0.310265675194089,98.63817750718042,97.4219360604196,0.0618958250009024,0.1315720408163265,0.0026930537344558,True,127.0,79.0,175.0,pass_all,48.0,94.08,True
152,153.0,2022-11-07 19:23:24,False,True,True,True,1,True,6835.602973000001,False,13.319789090385,0.0434026537534403,13.404858291741744,13.234719889028256,0.0137374227469643,0.0178772908163264,0.0026930537344558,True,27.0,17.0,37.0,pass_all,10.0,19.6,True
155,156.0,2022-11-07 19:35:43,False,True,True,True,1,True,6696.061307,False,21.8787961718325,0.0697919171228429,22.015588329393275,21.74200401427173,0.0165769820810442,0.0293648494897958,0.0026930537344558,True,16.0,10.0,22.0,pass_all,6.0,11.76,True
156,157.0,2022-11-07 19:40:03,False,True,True,True,1,True,6691.686307,False,21.99964536654749,0.0711839316303731,22.13916587254302,21.86012486055196,0.0208657745229043,0.0295270484693877,0.0026930537344558,True,29.0,18.0,40.0,pass_all,11.0,21.56,True
158,159.0,2022-11-07 19:48:28,False,True,True,True,1,True,6723.422418,False,20.3003439787875,0.0641482024775388,20.426074455643477,20.17461350193152,0.0122359240471711,0.0272463137755101,0.0026930537344558,True,19.0,12.0,26.0,pass_all,7.0,13.719999999999999,True
159,160.0,2022-11-07 19:52:42,False,True,True,True,1,True,6536.373807,False,18.959735591062497,0.0608858396750896,19.079071836825673,18.84039934529932,0.0161510843420411,0.0254470025510203,0.0026930537344558,True,23.0,14.0,32.0,pass_all,9.0,17.64,True
160,161.0,2022-11-07 19:57:23,False,True,True,True,1,True,6726.200196,False,18.8873309919075,0.0591704044464858,19.003304984622613,18.77135699919239,0.0078819370414526,0.0253498239795917,0.0026930537344558,True,16.0,10.0,22.0,pass_all,6.0,11.76,True
161,162.0,2022-11-07 20:01:29,False,True,True,True,1,True,6694.290472999999,False,18.85765183467,0.0595438271215683,18.97435773582827,18.74094593351173,0.0110990066435952,0.0253099897959183,0.0026930537344558,True,21.0,13.0,29.0,pass_all,8.0,15.68,True
166,167.0,2022-11-07 20:22:43,False,True,True,True,0,True,6738.040472999999,False,16.0237969496925,0.0508303328005083,16.123424401981495,15.924169497403504,0.0107369873627159,0.0215065025510203,0.0026930537344558,True,31.0,19.0,43.0,pass_all,12.0,23.52,True
167,168.0,2022-11-07 20:26:30,False,True,True,True,0,True,6730.436307,False,15.939993957585,0.0514070569453366,16.04075178919786,15.83923612597214,0.0144641334552113,0.021394025510204,0.0026930537344558,True,24.0,14.0,34.0,pass_all,10.0,19.6,True
168,169.0,2022-11-07 20:31:18,False,True,True,True,0,True,6700.95714,False,15.8643220852125,0.0514991119767797,15.965260344686987,15.763383825738012,0.0156663458796341,0.0212924617346938,0.0026930537344558,True,22.0,13.0,31.0,pass_all,9.0,17.64,True
169,170.0,2022-11-07 20:35:46,False,True,True,True,0,True,6729.047418,False,31.1087688846525,0.0989343662650134,31.302680242531924,30.914857526773073,0.0221271430217522,0.0417529515306122,0.0026930537344558,True,32.0,18.0,46.0,pass_all,14.0,27.439999999999998,True
170,171.0,2022-11-07 20:40:53,False,True,True,True,0,True,6696.662268,False,31.14980652051,0.0988436871914104,31.34354014740516,30.95607289361483,0.0210340988050913,0.0418080306122448,0.0026930537344558,True,45.0,27.0,63.0,pass_all,18.0,35.28,True
