,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,altitude_feet,fail_all_qc,release_rate_kgh,kgh_ch4_sigma,operator_detected,operator_quantification,operator_lower,operator_upper,qc_summary
32,33.0,2022-10-31 18:48:28,False,True,True,True,1,True,6547.966069,False,562.5702309975001,2.7724970071786488,True,670.0,536.0,805.0,pass_all
33,34.0,2022-10-31 18:51:55,False,True,False,False,0,False,6568.109918,True,2.2636207180950003,0.0152232814082167,True,,,,fail_all
34,35.0,2022-10-31 18:55:35,False,True,True,False,0,False,6565.64464,False,7.0397903389500005,0.0402675653093291,True,23.0,19.0,28.0,fail_stanford
35,36.0,2022-10-31 18:58:56,True,False,True,False,0,False,6542.102972999999,False,0.0,0.0,False,,,,fail_stanford
36,37.0,2022-10-31 19:02:27,False,True,True,False,0,False,6560.64464,False,333.81257310524995,1.5348042902730208,True,374.0,299.0,449.0,fail_stanford
37,38.0,2022-10-31 19:05:50,False,True,False,False,0,False,6560.64464,True,0.6771396979575,0.0115229808715569,True,,,,fail_all
38,39.0,2022-10-31 19:09:24,False,True,True,False,0,False,6579.08214,False,1114.6434903525,15.388709725275683,True,785.0,628.0,942.0,fail_stanford
39,40.0,2022-10-31 19:12:53,False,True,True,False,0,False,6597.631819,False,1144.809472515,16.52524182351315,True,1014.0,811.0,1217.0,fail_stanford
40,41.0,2022-10-31 19:16:41,False,True,True,True,1,True,6551.686307,False,90.62167940475,0.4244151684262066,True,108.0,86.0,129.0,pass_all
41,42.0,2022-10-31 19:19:58,True,False,True,False,0,False,6572.51964,False,0.0,0.0,False,,,,fail_stanford
42,43.0,2022-10-31 19:23:33,True,False,True,True,0,True,6575.131819,False,0.0,0.0,False,,,,pass_all
43,44.0,2022-10-31 19:26:49,False,True,True,False,1,False,6573.76964,False,2.9122165317825,0.0258052726881796,True,6.0,5.0,8.0,fail_stanford
44,45.0,2022-10-31 19:30:28,False,True,True,True,0,True,6586.790472999999,False,314.58959656275,1.3933396491774075,True,350.0,280.0,420.0,pass_all
45,46.0,2022-10-31 19:33:50,False,True,True,True,0,True,6558.352972999999,False,319.0668272265,1.3101356397202268,True,359.0,288.0,431.0,pass_all
46,47.0,2022-10-31 19:37:15,False,True,True,False,0,False,6570.852972999999,False,7.15077779235,0.04322730399189,True,93.0,74.0,111.0,fail_stanford
47,48.0,2022-10-31 19:40:41,False,True,True,False,1,False,6593.977972999999,False,837.4588528125001,8.664302401497556,True,798.0,639.0,958.0,fail_stanford
48,49.0,2022-10-31 19:44:24,False,True,True,True,1,True,6543.977972999999,False,856.0869265274999,6.441937061236069,True,678.0,542.0,814.0,pass_all
49,50.0,2022-10-31 19:47:36,False,True,True,False,0,False,6564.458742999999,False,9.1985375328,0.0410933192641782,True,195.0,156.0,234.0,fail_stanford
50,51.0,2022-10-31 19:51:06,False,True,True,True,0,True,6561.061307,False,9.195285320999998,0.0389082550750895,True,17.0,14.0,20.0,pass_all
51,52.0,2022-10-31 19:54:17,False,True,True,True,0,True,6588.040472999999,False,385.07561886,1.698698029433817,True,550.0,440.0,660.0,pass_all
52,53.0,2022-10-31 19:57:45,False,True,True,False,1,False,6570.95714,False,76.98889995149999,0.3130428251707542,True,153.0,122.0,183.0,fail_stanford
53,54.0,2022-10-31 20:00:57,False,True,True,True,1,True,6591.26964,False,76.319562699,0.3161504819750672,True,82.0,66.0,98.0,pass_all
54,55.0,2022-10-31 20:04:26,True,False,True,True,1,True,6593.526583999999,False,0.0,0.0,False,,,,pass_all
55,56.0,2022-10-31 20:11:39,False,True,True,False,1,False,6560.852972999999,False,233.908462845,0.9802358065890736,True,235.0,188.0,282.0,fail_stanford
56,57.0,2022-10-31 20:15:03,False,True,True,False,1,False,6592.102972999999,False,1072.10994219,11.178294170359605,True,1163.0,930.0,1395.0,fail_stanford
57,58.0,2022-10-31 20:18:40,False,True,True,True,1,True,6617.51964,False,1082.8370879775,10.428484682025728,True,1199.0,960.0,1439.0,pass_all
58,59.0,2022-10-31 20:22:02,False,True,True,False,0,False,6578.76964,False,1.7436659131275,0.0159837698574138,True,3.0,3.0,4.0,fail_stanford
59,60.0,2022-10-31 20:32:24,False,True,True,False,0,False,6588.14464,False,10.095901783425,0.0816127551014865,True,7.0,6.0,9.0,fail_stanford
60,61.0,2022-10-31 20:35:52,False,True,True,True,1,True,6592.51964,False,10.02944329335,0.0416758609876441,True,13.0,11.0,16.0,pass_all
61,62.0,2022-10-31 20:38:50,True,False,True,False,0,False,6646.964083999999,False,0.0,0.0,False,,,,fail_stanford
62,63.0,2022-10-31 20:42:26,True,False,True,True,0,True,6614.282461000001,False,0.0,0.0,False,,,,pass_all
63,64.0,2022-10-31 20:45:38,False,True,True,False,1,False,6638.112589,False,131.39611307549998,0.5352571654267047,True,187.0,149.0,224.0,fail_stanford
64,65.0,2022-10-31 20:49:09,False,True,True,False,0,False,6615.01964,False,460.7622599175001,2.546695841594772,True,413.0,330.0,495.0,fail_stanford
65,66.0,2022-10-31 20:52:28,False,True,True,True,1,True,6623.040472999999,False,473.64113316000015,2.319531911472566,True,708.0,566.0,849.0,pass_all
66,67.0,2022-10-31 20:55:55,False,True,True,False,0,False,6610.436307,False,43.6720513215,0.1916424560241672,True,58.0,47.0,70.0,fail_stanford
67,68.0,2022-10-31 20:59:02,False,True,True,False,0,False,6566.686307,False,43.42487177325,0.1820829211046599,True,73.0,58.0,88.0,fail_stanford
68,69.0,2022-11-02 16:38:25,True,False,True,False,0,False,6457.727972999999,False,0.0,0.0,False,,,,fail_stanford
69,70.0,2022-11-02 16:41:15,False,True,True,False,0,False,6440.505751000001,False,1.0852992109125,0.0140132050619457,False,,,,fail_stanford
70,71.0,2022-11-02 16:45:28,False,True,True,True,1,True,6579.811307,False,1.06268774155125,0.0115225932404611,False,,,,pass_all
71,72.0,2022-11-02 16:48:27,False,True,True,True,1,True,6621.373807,False,1.049607814791,0.0155002215603408,False,,,,pass_all
72,73.0,2022-11-02 16:52:32,False,True,True,True,1,True,6592.102972999999,False,4.0279092478575,0.0160379022376666,False,,,,pass_all
73,74.0,2022-11-02 16:55:42,False,True,True,True,1,True,6533.561307,False,4.0254117510525,0.0154514428377226,False,,,,pass_all
74,75.0,2022-11-02 16:59:33,False,True,True,True,1,True,6575.852972999999,False,3.9825893743275,0.0149562739270694,False,,,,pass_all
75,76.0,2022-11-02 17:02:36,False,True,True,True,1,True,6576.477972999999,False,10.4580397890375,0.0347652758440487,True,18.0,14.0,22.0,pass_all
76,77.0,2022-11-02 17:06:41,False,True,True,True,1,True,6600.64464,False,10.4136436472025,0.0344181227431283,True,12.0,10.0,15.0,pass_all
77,78.0,2022-11-02 17:09:49,False,True,True,True,1,True,6530.95714,False,21.056167481055,0.0672090388644112,True,16.0,12.0,19.0,pass_all
78,79.0,2022-11-02 17:13:54,False,True,True,True,1,True,6567.311307,False,21.114294153269995,0.0667565017006562,True,32.0,26.0,39.0,pass_all
79,80.0,2022-11-02 17:17:06,False,True,True,True,1,True,6561.061307,False,21.101168039925,0.0671353997254057,True,39.0,31.0,47.0,pass_all
80,81.0,2022-11-02 17:21:10,False,True,True,False,0,False,6567.51964,False,29.092969648357503,0.0924811424515333,True,32.0,26.0,39.0,fail_stanford
81,82.0,2022-11-02 17:24:15,False,True,True,False,0,False,6550.804362000001,False,29.04816866115,0.0922515337828978,True,23.0,18.0,27.0,fail_stanford
82,83.0,2022-11-02 17:28:33,False,True,False,True,0,False,6547.51964,False,25.2097840680975,0.0793310819293064,False,,,,fail_operator
83,84.0,2022-11-02 17:37:35,False,True,True,True,0,True,6586.686307,False,25.2585365742225,0.0798758634285555,True,51.0,41.0,62.0,pass_all
84,85.0,2022-11-02 17:41:58,False,True,True,True,0,True,6565.01964,False,32.113429739820006,0.1017852214756808,True,31.0,24.0,37.0,pass_all
85,86.0,2022-11-02 17:45:18,False,True,True,True,0,True,6616.686307,False,32.03548275049501,0.1007040991029652,True,48.0,38.0,58.0,pass_all
86,87.0,2022-11-02 17:49:44,False,True,True,True,0,True,6549.186307,False,809.3218225267501,9.292916878821314,True,452.0,361.0,542.0,pass_all
87,88.0,2022-11-02 17:52:45,False,True,True,True,0,True,6618.873807,False,800.2778049870001,6.903344055892799,True,543.0,434.0,651.0,pass_all
88,89.0,2022-11-02 18:05:05,False,True,True,True,0,True,6540.852972999999,False,736.4770553155264,7.082045941743305,True,,,,pass_all
89,90.0,2022-11-04 16:43:21,False,True,True,False,0,False,6389.811307,False,12.777433140375,3.122590857467829,True,14.0,12.0,17.0,fail_stanford
90,91.0,2022-11-04 16:47:52,False,True,True,False,0,False,6576.964083999999,False,9.2034524898975,0.0307158170245686,True,11.0,9.0,13.0,fail_stanford
91,92.0,2022-11-04 16:51:31,False,True,True,True,0,True,6592.936307,False,9.2625599142825,0.0321744017837447,True,12.0,9.0,14.0,pass_all
92,93.0,2022-11-04 16:55:06,False,True,True,True,0,True,6585.32267,False,9.2475977416425,0.0300836132976947,True,9.0,7.0,11.0,pass_all
93,94.0,2022-11-04 16:58:55,False,True,True,False,1,False,6642.51964,False,635.6038135964999,3.35687573101222,True,442.0,354.0,530.0,fail_stanford
94,95.0,2022-11-04 17:02:28,False,True,True,False,1,False,6524.811307,False,650.81858694075,2.9104512621698597,True,491.0,393.0,590.0,fail_stanford
95,96.0,2022-11-04 17:06:37,False,True,False,False,0,False,6569.735548999999,True,7.359119523974999,0.0310090292635776,True,,,,fail_all
96,97.0,2022-11-04 17:10:22,False,True,True,False,0,False,6482.102972999999,False,7.363356145267501,0.0247302755205027,True,10.0,8.0,12.0,fail_stanford
97,98.0,2022-11-04 17:14:26,True,False,False,False,0,False,6583.248807,True,0.0,0.0,True,,,,fail_all
98,99.0,2022-11-04 17:18:06,False,True,True,False,0,False,6471.061307,False,12.1432115030925,0.0424735548509813,True,21.0,17.0,25.0,fail_stanford
99,100.0,2022-11-04 17:22:04,False,True,True,True,0,True,6551.307519,False,12.0565403810925,0.0390779614213116,True,9.0,7.0,11.0,pass_all
100,101.0,2022-11-04 17:25:59,False,True,True,False,0,False,6518.561307,False,22.2966080003475,0.0715570699274728,True,35.0,28.0,42.0,fail_stanford
101,102.0,2022-11-04 17:29:58,False,True,True,True,0,True,6581.686307,False,22.203419438055,0.0706996864885051,True,25.0,20.0,30.0,pass_all
102,103.0,2022-11-04 17:33:41,False,True,True,False,0,False,6541.825196,False,5.324902674255,0.0203030514305737,True,5.0,4.0,6.0,fail_stanford
103,104.0,2022-11-04 17:37:45,False,True,True,False,1,False,6588.804362000001,False,32.9640098674425,0.107474769310394,True,25.0,20.0,30.0,fail_stanford
104,105.0,2022-11-04 17:41:35,False,True,True,False,0,False,6554.915472999999,False,18.343093366222497,0.060624204726109,True,24.0,19.0,29.0,fail_stanford
105,106.0,2022-11-04 17:45:51,False,True,True,True,0,True,6599.811307,False,18.205685425567506,0.0581957177062385,True,22.0,17.0,26.0,pass_all
106,107.0,2022-11-04 17:50:26,False,True,True,True,0,True,6594.356760999999,False,18.139678523707506,0.0575810831470401,True,19.0,15.0,23.0,pass_all
107,108.0,2022-11-04 17:54:52,False,True,True,True,1,True,6548.727972999999,False,29.57610983508,0.0932105927029299,True,43.0,34.0,51.0,pass_all
108,109.0,2022-11-04 17:58:55,False,True,True,True,1,True,6660.33214,False,29.5663422277125,0.0935322257233548,True,29.0,24.0,35.0,pass_all
109,110.0,2022-11-04 18:02:12,False,True,True,False,0,False,6598.352972999999,False,35.209288005375,0.1138753875943448,True,55.0,44.0,66.0,fail_stanford
110,111.0,2022-11-04 18:05:17,False,True,True,True,0,True,6579.621913000001,False,35.25621585630001,0.1108234872647906,True,38.0,31.0,46.0,pass_all
111,112.0,2022-11-04 18:09:25,False,True,True,True,0,True,6490.783529,False,35.139951107775,0.1107682492768858,True,45.0,36.0,54.0,pass_all
112,113.0,2022-11-04 18:12:47,False,True,True,False,0,False,6652.033529,False,62.2989744117,0.2028730759183585,True,78.0,62.0,93.0,fail_stanford
113,114.0,2022-11-04 18:17:00,False,True,True,False,0,False,6517.762696,False,61.678078459425,0.1954535166104641,True,111.0,89.0,134.0,fail_stanford
114,115.0,2022-11-04 18:20:18,False,True,True,True,1,True,6627.595398,False,61.462655104875,0.1935719835561138,True,50.0,40.0,61.0,pass_all
115,116.0,2022-11-04 18:23:44,False,True,True,True,1,True,6516.165472999999,False,61.6110794013,0.1933738622165296,True,43.0,34.0,51.0,pass_all
116,117.0,2022-11-04 18:26:49,False,True,True,False,0,False,6563.422418,False,50.22631434232501,0.1601451411258965,True,78.0,62.0,94.0,fail_stanford
117,118.0,2022-11-04 18:30:17,False,True,True,True,1,True,6659.186307,False,50.32342021125,0.1611857201143831,True,58.0,46.0,69.0,pass_all
118,119.0,2022-11-04 18:33:39,False,True,True,True,0,True,6688.76964,False,39.795216727725,0.1260382709390426,True,52.0,42.0,63.0,pass_all
119,120.0,2022-11-04 18:37:25,False,True,True,True,0,True,6612.102972999999,False,39.81648536490001,0.1324846904924184,True,60.0,48.0,72.0,pass_all
120,121.0,2022-11-04 18:40:25,False,True,True,True,0,True,6666.165472999999,False,39.8303983608,0.1305365430133835,True,43.0,34.0,51.0,pass_all
121,122.0,2022-11-04 18:44:13,False,True,True,False,1,False,6558.352972999999,False,36.09840827205,0.113795486524714,True,49.0,39.0,59.0,fail_stanford
122,123.0,2022-11-04 18:47:19,False,True,True,False,0,False,6635.436307,False,22.265024359245,0.0717793661199615,True,32.0,26.0,39.0,fail_stanford
123,124.0,2022-11-04 18:51:05,False,True,True,True,1,True,6519.602972999999,False,22.17051862398,0.0700292705116183,True,21.0,17.0,25.0,pass_all
124,125.0,2022-11-04 18:54:29,False,True,True,False,0,False,6620.852972999999,False,32.964118206345,0.1037802683306741,True,33.0,26.0,39.0,fail_stanford
125,126.0,2022-11-04 18:58:39,False,True,True,True,1,True,6495.679813000001,False,83.85562200592501,0.2635606319045546,True,84.0,67.0,101.0,pass_all
126,127.0,2022-11-04 19:02:05,False,True,True,True,1,True,6616.547418,False,83.89097470042498,0.2626281272587427,True,92.0,74.0,110.0,pass_all
127,128.0,2022-11-04 19:05:49,False,True,True,False,0,False,6518.14464,False,62.136751160325005,0.1950439505233575,True,76.0,61.0,92.0,fail_stanford
128,129.0,2022-11-04 19:09:12,False,True,True,True,0,True,6616.616862000001,False,62.109438352800005,0.1944539106547158,True,67.0,54.0,81.0,pass_all
129,130.0,2022-11-04 19:13:26,False,True,True,True,1,True,6623.248807,False,46.06718387535,0.1454390500954691,True,57.0,46.0,69.0,pass_all
130,131.0,2022-11-04 19:17:13,False,True,True,True,1,True,6594.255751000001,False,46.18658474999999,0.1459828397521036,True,49.0,39.0,59.0,pass_all
131,132.0,2022-11-04 19:21:24,False,True,True,False,0,False,6580.436307,False,66.83586552554999,0.2091225392148716,True,77.0,62.0,93.0,fail_stanford
132,133.0,2022-11-04 19:24:29,False,True,True,True,0,True,6623.908529,False,50.60920683195,0.160239176797373,True,33.0,27.0,40.0,pass_all
133,134.0,2022-11-04 19:28:08,False,True,True,True,0,True,6667.51964,False,50.69217162307499,0.1622210521942985,True,72.0,58.0,87.0,pass_all
134,135.0,2022-11-04 19:31:29,False,True,True,True,0,True,6650.227972999999,False,50.93467970325,0.1636451436812441,True,62.0,50.0,74.0,pass_all
135,136.0,2022-11-04 19:35:16,False,True,True,True,0,True,6573.14464,False,50.766070158675,0.160689412089305,True,74.0,59.0,89.0,pass_all
136,137.0,2022-11-04 19:38:33,False,True,True,True,0,True,6587.3996910000005,False,50.716348304475,0.1633067402310717,True,61.0,49.0,73.0,pass_all
137,138.0,2022-11-04 19:42:04,False,True,True,True,0,True,6538.873807,False,50.59934228977501,0.1598386472846058,True,26.0,21.0,31.0,pass_all
138,139.0,2022-11-04 19:45:32,False,True,True,False,0,False,6586.26964,False,90.925590701175,0.2861199057549121,True,48.0,38.0,58.0,fail_stanford
139,140.0,2022-11-04 19:49:07,False,True,True,True,0,True,6570.471029,False,91.001199851025,0.2873253503288697,True,111.0,89.0,133.0,pass_all
140,141.0,2022-11-04 19:52:28,False,True,True,True,0,True,6576.785513000001,False,91.14460634565002,0.2866243517721944,True,80.0,64.0,97.0,pass_all
141,142.0,2022-11-04 19:56:03,False,True,True,True,1,True,6564.811307,False,57.0558276945,0.1798553971954729,True,77.0,62.0,92.0,pass_all
142,143.0,2022-11-04 19:59:27,False,True,True,True,1,True,6568.491862000001,False,57.134458929525,0.1793451083552518,True,56.0,45.0,67.0,pass_all
143,144.0,2022-11-04 20:03:35,False,True,True,True,0,True,6580.038579,False,78.69583922317501,0.246383798436594,True,87.0,70.0,105.0,pass_all
144,145.0,2022-11-04 20:06:48,False,True,True,True,0,True,6532.727972999999,False,78.738490538475,0.2467417153913207,True,74.0,59.0,89.0,pass_all
145,146.0,2022-11-04 20:10:37,False,True,True,True,0,True,6589.811307,False,119.37766731667502,0.3736769413887711,True,125.0,100.0,150.0,pass_all
146,147.0,2022-11-04 20:13:49,False,True,True,False,0,False,6593.64464,False,97.470286780725,1.1631209940240232,True,119.0,95.0,143.0,fail_stanford
147,148.0,2022-11-04 20:17:39,False,True,True,True,1,True,6561.165472999999,False,98.20448241682496,0.307567180715289,True,126.0,101.0,151.0,pass_all
148,149.0,2022-11-04 20:21:08,False,True,True,True,1,True,6431.234918,False,97.98489656759998,0.3100328085221165,True,111.0,89.0,133.0,pass_all
149,150.0,2022-11-04 20:25:00,False,True,True,True,1,True,6565.227972999999,False,97.93340707867496,0.3091778233399045,True,114.0,91.0,136.0,pass_all
150,151.0,2022-11-04 20:28:13,False,True,True,True,1,True,6583.14464,False,98.0300567838,0.310265675194089,True,162.0,130.0,195.0,pass_all
151,152.0,2022-11-04 20:31:59,False,True,True,False,0,False,6601.622203999999,False,72.08881976445,0.2298569576798537,True,78.0,62.0,94.0,fail_stanford
152,153.0,2022-11-07 19:23:24,False,True,True,True,1,True,6835.602973000001,False,13.319789090385,0.0434026537534403,True,29.0,23.0,34.0,pass_all
153,154.0,2022-11-07 19:27:32,False,True,True,False,1,False,6752.936307,False,12.923719168987498,1.394137698970464,True,20.0,16.0,24.0,fail_stanford
154,155.0,2022-11-07 19:31:45,False,True,True,False,0,False,6725.985548999999,False,21.817755753345004,0.0687452117500131,True,28.0,23.0,34.0,fail_stanford
155,156.0,2022-11-07 19:35:43,False,True,True,True,1,True,6696.061307,False,21.8787961718325,0.069791917122843,True,18.0,14.0,21.0,pass_all
156,157.0,2022-11-07 19:40:03,False,True,True,True,1,True,6691.686307,False,21.99964536654749,0.0711839316303731,True,33.0,26.0,40.0,pass_all
157,158.0,2022-11-07 19:43:55,False,True,True,False,0,False,6705.922418,False,11.7839597024025,0.0385620587529526,True,14.0,11.0,17.0,fail_stanford
158,159.0,2022-11-07 19:48:28,False,True,True,True,1,True,6723.422418,False,20.3003439787875,0.0641482024775388,True,27.0,21.0,32.0,pass_all
159,160.0,2022-11-07 19:52:42,False,True,True,True,1,True,6536.373807,False,18.959735591062497,0.0608858396750896,True,21.0,17.0,25.0,pass_all
160,161.0,2022-11-07 19:57:23,False,True,True,True,1,True,6726.200196,False,18.8873309919075,0.0591704044464859,True,20.0,16.0,25.0,pass_all
161,162.0,2022-11-07 20:01:29,False,True,True,True,1,True,6694.290472999999,False,18.85765183467,0.0595438271215683,True,20.0,16.0,23.0,pass_all
162,163.0,2022-11-07 20:05:58,False,True,True,False,1,False,6696.58214,False,17.901062661156004,3.3674482142549693,True,30.0,24.0,35.0,fail_stanford
163,164.0,2022-11-07 20:09:30,True,False,True,False,0,False,6667.727972999999,False,0.0,0.0,False,,,,fail_stanford
164,165.0,2022-11-07 20:14:10,True,False,True,False,0,False,6658.700196,False,0.0,0.0,False,,,,fail_stanford
165,166.0,2022-11-07 20:18:25,False,True,True,False,0,False,6621.766435,False,16.0727205172425,0.0504736409758655,True,15.0,12.0,18.0,fail_stanford
166,167.0,2022-11-07 20:22:43,False,True,True,True,0,True,6738.040472999999,False,16.0237969496925,0.0508303328005084,True,14.0,12.0,17.0,pass_all
167,168.0,2022-11-07 20:26:30,False,True,True,True,0,True,6730.436307,False,15.939993957585,0.0514070569453367,True,16.0,13.0,19.0,pass_all
168,169.0,2022-11-07 20:31:18,False,True,True,True,0,True,6700.95714,False,15.8643220852125,0.0514991119767797,True,12.0,9.0,14.0,pass_all
169,170.0,2022-11-07 20:35:46,False,True,True,True,0,True,6729.047418,False,31.1087688846525,0.0989343662650134,True,44.0,35.0,52.0,pass_all
170,171.0,2022-11-07 20:40:53,False,True,True,True,0,True,6696.662268,False,31.149806520509998,0.0988436871914104,True,22.0,18.0,26.0,pass_all
171,172.0,2022-11-07 20:45:02,False,True,False,False,0,False,6770.852972999999,True,26.957125206045003,0.0850430312538648,False,,,,fail_all
172,173.0,2022-11-07 20:49:37,False,True,True,False,0,False,6618.096562999999,False,27.011471420767503,0.0869880861078925,True,29.0,23.0,35.0,fail_stanford
173,174.0,2022-11-07 20:53:47,False,True,True,True,1,True,6636.811307,False,27.043254633532506,0.085960772938228,True,21.0,17.0,25.0,pass_all
174,175.0,2022-11-07 20:57:57,False,True,True,True,1,True,6581.755751000001,False,27.136557236775,0.0861175326732264,True,18.0,15.0,22.0,pass_all
175,176.0,2022-11-07 21:02:21,False,True,True,True,1,True,6614.602972999999,False,20.215343556705,0.0640260993007485,True,16.0,13.0,19.0,pass_all
176,177.0,2022-11-07 21:07:06,False,True,True,True,0,True,6688.76964,False,14.265998256630002,0.0465062487862941,True,15.0,12.0,18.0,pass_all
177,178.0,2022-11-07 21:10:55,False,True,True,True,0,True,6623.76964,False,14.2112072822025,0.0455208324394249,True,16.0,13.0,20.0,pass_all
178,179.0,2022-11-07 21:15:40,False,True,True,True,0,True,6723.977972999999,False,14.17040913234,0.0451741761545774,True,24.0,19.0,29.0,pass_all
179,180.0,2022-11-07 21:19:28,True,False,True,True,0,True,6663.14464,False,0.0,0.0,False,,,,pass_all
180,181.0,2022-11-07 21:23:59,False,True,True,True,1,True,6695.95714,False,25.449167426242504,0.0798580073915377,True,37.0,29.0,44.0,pass_all
181,182.0,2022-11-07 21:27:58,False,True,True,True,0,True,6628.214083999999,False,20.20734928611,0.0634421750383538,True,39.0,31.0,46.0,pass_all
182,183.0,2022-11-07 21:32:18,False,True,True,True,0,True,6635.436307,False,20.2304938969125,0.0646475324379349,True,23.0,18.0,28.0,pass_all
183,184.0,2022-11-07 21:36:16,False,True,True,True,1,True,6745.158529,False,15.25742465955,0.0498063386311093,True,19.0,15.0,23.0,pass_all
184,185.0,2022-11-07 21:40:51,False,True,True,True,1,True,6704.915472999999,False,15.232740495922505,0.0483398171309876,True,11.0,9.0,13.0,pass_all
