,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,altitude_feet,fail_all_qc,operator_detected,release_rate_kgh,operator_quantification,operator_lower,operator_upper,qc_summary
0,1,10/25/22 17:15,FALSE,TRUE,TRUE,TRUE,0,TRUE,43031.45833,FALSE,TRUE,201.8633405,177,121,232,pass_all
1,2,10/25/22 17:32,FALSE,TRUE,TRUE,TRUE,0,TRUE,43037.94922,FALSE,TRUE,95.30035994,61,18,105,pass_all
2,3,10/25/22 17:50,FALSE,TRUE,TRUE,FALSE,0,FALSE,44040.625,FALSE,TRUE,968.3482194,855,578,1133,fail_stanford
3,4,10/25/22 18:09,FALSE,TRUE,TRUE,TRUE,0,TRUE,44042.51984,FALSE,TRUE,966.6387019,908,662,1155,pass_all
4,5,10/25/22 18:27,TRUE,FALSE,TRUE,FALSE,0,FALSE,45047.5672,FALSE,FALSE,0,0,-100,100,fail_stanford
5,6,10/25/22 18:47,FALSE,TRUE,TRUE,TRUE,0,TRUE,45050.625,FALSE,TRUE,457.8169792,669,409,928,pass_all
6,7,10/25/22 19:07,FALSE,TRUE,TRUE,TRUE,0,TRUE,45033.71585,FALSE,FALSE,23.8750796,0,-100,100,pass_all
7,8,10/25/22 19:28,FALSE,TRUE,TRUE,TRUE,0,TRUE,45040,FALSE,TRUE,621.3518155,544,374,714,pass_all
8,9,10/25/22 20:10,FALSE,TRUE,TRUE,TRUE,0,TRUE,46053.75,FALSE,TRUE,139.0257773,303,183,423,pass_all
9,10,10/25/22 20:29,FALSE,TRUE,TRUE,TRUE,0,TRUE,46075,FALSE,TRUE,72.97771225,89,-11,189,pass_all
10,11,10/25/22 20:46,FALSE,TRUE,TRUE,TRUE,0,TRUE,46075,FALSE,TRUE,61.66683262,140,89,191,pass_all
11,12,10/29/22 16:25,TRUE,FALSE,TRUE,TRUE,0,TRUE,44025.02404,FALSE,FALSE,0,0,-100,100,pass_all
12,13,10/29/22 16:50,FALSE,TRUE,TRUE,TRUE,0,TRUE,44050,FALSE,TRUE,342.6012089,196,97,294,pass_all
13,14,10/29/22 17:17,FALSE,TRUE,TRUE,TRUE,0,TRUE,44050,FALSE,TRUE,676.3578471,787,290,1283,pass_all
14,15,10/29/22 17:42,FALSE,TRUE,TRUE,TRUE,0,TRUE,45048.95492,FALSE,TRUE,408.6932679,644,271,1017,pass_all
15,16,10/29/22 18:07,FALSE,TRUE,TRUE,TRUE,0,TRUE,45047.67857,FALSE,TRUE,33.82123641,94,-6,194,pass_all
16,17,10/29/22 18:31,FALSE,TRUE,TRUE,TRUE,0,TRUE,45033.10185,FALSE,TRUE,340.1256074,388,296,480,pass_all
17,18,10/29/22 18:54,FALSE,TRUE,TRUE,TRUE,0,TRUE,45043.35026,FALSE,TRUE,822.5085081,958,549,1368,pass_all
18,19,10/29/22 19:16,FALSE,TRUE,TRUE,TRUE,0,TRUE,45025,FALSE,TRUE,1070.648285,1199,886,1512,pass_all
19,20,10/29/22 19:38,FALSE,TRUE,TRUE,TRUE,0,TRUE,46025,FALSE,TRUE,1299.89417,1489,1004,1974,pass_all
20,21,10/29/22 19:59,FALSE,TRUE,TRUE,TRUE,0,TRUE,46015.94262,FALSE,TRUE,589.0435448,579,397,761,pass_all
21,22,10/29/22 20:21,FALSE,TRUE,TRUE,FALSE,0,FALSE,46025,FALSE,TRUE,195.8748136,252,147,357,fail_stanford
22,23,10/29/22 20:42,FALSE,TRUE,TRUE,FALSE,0,FALSE,46025,FALSE,TRUE,497.0029829,584,328,839,fail_stanford
23,24,10/29/22 21:02,FALSE,TRUE,TRUE,TRUE,0,TRUE,46035.34946,FALSE,TRUE,169.9735733,112,-21,244,pass_all
