,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,fail_all_qc,operator_detected,release_rate_kgh,operator_quantification,operator_lower,operator_upper,qc_summary
67,68,10/31/22 20:59,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,43.6407653,98,63,133,fail_stanford
68,69,11/2/22 16:38,TRUE,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,,,,fail_stanford
69,70,11/2/22 16:41,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,FALSE,1.110293043,,,,fail_stanford
70,71,11/2/22 16:45,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,1.093654533,,,,pass_all
71,72,11/2/22 16:48,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,1.078580756,,,,pass_all
72,72,11/2/22 16:48,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,1.078580756,,,,pass_all
73,72,11/2/22 16:48,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,1.078580756,,,,pass_all
74,72,11/2/22 16:48,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,1.078580756,,,,pass_all
75,73,11/2/22 16:48,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,1.078580756,,,,pass_all
76,73,11/2/22 16:48,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,1.078580756,,,,pass_all
77,73,11/2/22 16:48,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,1.078580756,,,,pass_all
78,73,11/2/22 16:48,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,1.078580756,,,,pass_all
79,74,11/2/22 16:52,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,4.158876264,,,,pass_all
80,75,11/2/22 16:55,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,4.143968633,,,,pass_all
81,76,11/2/22 17:02,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,10.77925276,31,17,45,pass_all
82,77,11/2/22 17:06,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,10.74130089,25,15,35,pass_all
83,78,11/2/22 17:09,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,21.70458892,23,13,33,pass_all
84,79,11/2/22 17:13,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,21.77518964,56,35,77,pass_all
85,80,11/2/22 17:17,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,21.74894766,70,44,96,pass_all
86,81,11/2/22 17:21,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,29.99529149,88,55,121,fail_stanford
87,82,11/2/22 17:24,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,29.94443485,82,43,121,fail_stanford
88,83,11/2/22 17:28,FALSE,TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,25.99565376,,,,fail_all
89,84,11/2/22 17:37,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,26.04992437,51,25,77,fail_stanford
90,85,11/2/22 17:41,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,33.11408169,40,25,55,fail_stanford
91,86,11/2/22 17:45,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,33.03490055,48,26,70,fail_stanford
92,87,11/2/22 17:49,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,838.6657647,562,317,807,fail_stanford
93,88,11/2/22 17:52,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,827.2437882,490,291,689,fail_stanford
94,89,11/2/22 18:05,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,756.9890168,,,,fail_stanford
95,90,11/4/22 16:43,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,11.26569672,12,0,24,fail_stanford
96,91,11/4/22 16:47,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,9.488331575,7,0,14,fail_stanford
97,92,11/4/22 16:51,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,9.558124324,9,6,12,pass_all
98,93,11/4/22 16:55,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,9.538937861,5,2,8,pass_all
99,94,11/4/22 16:58,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,656.5525516,396,17,775,pass_all
100,95,11/4/22 17:02,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,670.7978741,441,24,858,pass_all
101,96,11/4/22 17:06,FALSE,TRUE,FALSE,FALSE,0,FALSE,TRUE,TRUE,7.57853887,,,,fail_all
102,97,11/4/22 17:10,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,7.592558871,12,0,24,fail_stanford
103,98,11/4/22 17:14,TRUE,FALSE,FALSE,FALSE,0,FALSE,TRUE,TRUE,0,,,,fail_all
104,99,11/4/22 17:18,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,12.52898758,19,1,37,fail_stanford
105,100,11/4/22 17:22,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,12.42879919,9,0,18,pass_all
106,101,11/4/22 17:25,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,22.97779164,26,2,50,pass_all
107,102,11/4/22 17:29,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,22.88601298,17,2,32,pass_all
108,103,11/4/22 17:33,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,5.484870209,5,0,10,fail_stanford
109,104,11/4/22 17:37,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,34.0055125,23,16,30,pass_all
110,105,11/4/22 17:41,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,18.89868827,24,16,32,fail_stanford
111,106,11/4/22 17:45,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,18.76555516,17,11,23,pass_all
112,107,11/4/22 17:50,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,18.70369419,19,12,26,pass_all
113,108,11/4/22 17:54,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,30.48999724,37,24,50,pass_all
114,109,11/4/22 17:58,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,30.4972007,36,23,49,pass_all
115,110,11/4/22 18:02,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,36.3272793,62,40,84,fail_stanford
116,111,11/4/22 18:05,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,36.35789115,43,28,58,pass_all
117,112,11/4/22 18:09,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,36.23157458,54,34,74,pass_all
118,113,11/4/22 18:12,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,64.19863167,100,64,136,fail_stanford
119,114,11/4/22 18:17,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,63.57387676,142,91,193,fail_stanford
120,115,11/4/22 18:20,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,63.37916717,80,51,109,pass_all
121,116,11/4/22 18:23,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,63.54428909,82,51,113,pass_all
122,117,11/4/22 18:26,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,51.79297914,96,60,132,fail_stanford
123,118,11/4/22 18:30,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,51.91497135,82,52,112,pass_all
124,119,11/4/22 18:33,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,41.02853159,62,39,85,pass_all
125,120,11/4/22 18:37,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,41.08383777,70,44,96,pass_all
126,121,11/4/22 18:40,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,41.06813354,41,26,56,pass_all
127,122,11/4/22 18:44,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,37.21855079,60,38,82,pass_all
128,123,11/4/22 18:47,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,22.94845434,38,24,52,fail_stanford
129,124,11/4/22 18:51,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,22.85447936,23,14,32,pass_all
130,125,11/4/22 18:54,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,33.99100317,39,24,54,fail_stanford
131,126,11/4/22 18:58,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,86.44457244,74,47,101,pass_all
132,127,11/4/22 19:02,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,86.50613754,95,60,130,pass_all
133,128,11/4/22 19:05,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,64.07823264,92,58,126,fail_stanford
134,129,11/4/22 19:09,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,64.04989676,68,43,93,pass_all
135,130,11/4/22 19:13,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,47.50777493,47,30,64,pass_all
136,131,11/4/22 19:17,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,47.6335225,60,38,82,pass_all
137,132,11/4/22 19:21,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,68.9234403,98,62,134,fail_stanford
138,133,11/4/22 19:24,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,52.17340822,27,17,37,pass_all
139,134,11/4/22 19:28,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,52.26035044,70,45,95,pass_all
140,135,11/4/22 19:31,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,52.53005338,85,54,116,pass_all
141,136,11/4/22 19:35,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,52.35104801,84,53,115,pass_all
142,137,11/4/22 19:38,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,52.27389249,93,59,127,pass_all
143,138,11/4/22 19:42,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,52.16601131,41,26,56,pass_all
144,139,11/4/22 19:45,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,93.7766233,74,47,101,fail_stanford
145,140,11/4/22 19:49,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,93.82168759,76,48,104,pass_all
146,141,11/4/22 19:52,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,93.99397884,71,45,97,pass_all
147,142,11/4/22 19:56,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,58.82084605,62,39,85,pass_all
148,143,11/4/22 19:59,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,58.92315109,39,24,54,pass_all
149,144,11/4/22 20:03,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,81.14655971,53,33,73,pass_all
150,145,11/4/22 20:06,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,81.17591978,55,34,76,pass_all
151,146,11/4/22 20:10,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,123.0928779,103,64,142,pass_all
152,147,11/4/22 20:13,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,100.931831,94,59,129,fail_stanford
153,148,11/4/22 20:17,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,101.2541089,160,100,220,pass_all
154,149,11/4/22 20:21,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,100.9941927,84,53,115,pass_all
155,150,11/4/22 20:25,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,100.9702949,96,60,132,pass_all
156,151,11/4/22 20:28,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,101.103098,127,79,175,pass_all
157,152,11/4/22 20:31,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,74.30293291,123,77,169,fail_stanford
158,153,11/7/22 19:23,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,13.72476166,27,17,37,pass_all
159,154,11/7/22 19:27,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,12.99099896,19,11,27,fail_stanford
160,155,11/7/22 19:31,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,22.49694658,21,13,29,fail_stanford
161,156,11/7/22 19:35,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,22.56827561,16,10,22,pass_all
162,157,11/7/22 19:40,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,22.69815407,29,18,40,pass_all
163,158,11/7/22 19:43,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,12.15167658,16,10,22,fail_stanford
164,159,11/7/22 19:48,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,20.93494549,19,12,26,pass_all
165,160,11/7/22 19:52,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,19.54044472,23,14,32,pass_all
166,161,11/7/22 19:57,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,19.47629639,16,10,22,pass_all
167,162,11/7/22 20:01,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,19.44164468,21,13,29,pass_all
168,163,11/7/22 20:05,FALSE,TRUE,TRUE,FALSE,1,FALSE,FALSE,TRUE,17.54024577,26,16,36,fail_stanford
169,164,11/7/22 20:09,TRUE,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,,,,fail_stanford
170,165,11/7/22 20:14,TRUE,FALSE,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,,,,fail_stanford
171,166,11/7/22 20:18,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,16.57238091,11,6,16,fail_stanford
172,167,11/7/22 20:22,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,16.51944175,31,19,43,pass_all
173,168,11/7/22 20:26,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,16.42817519,24,14,34,pass_all
174,169,11/7/22 20:31,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,16.35083758,22,13,31,pass_all
175,170,11/7/22 20:35,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,32.08369127,32,18,46,pass_all
176,171,11/7/22 20:40,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,32.1308836,45,27,63,pass_all
177,172,11/7/22 20:45,FALSE,TRUE,FALSE,FALSE,0,FALSE,TRUE,FALSE,27.79413995,,,,fail_all
178,173,11/7/22 20:49,FALSE,TRUE,TRUE,FALSE,0,FALSE,FALSE,TRUE,27.83660963,40,24,56,fail_stanford
179,174,11/7/22 20:53,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,27.88887738,14,8,20,pass_all
180,175,11/7/22 20:57,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,27.99217247,10,6,14,pass_all
181,176,11/7/22 21:02,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,20.85167897,10,5,15,pass_all
182,177,11/7/22 21:07,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,14.70006212,15,9,21,pass_all
183,178,11/7/22 21:10,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,14.64886408,16,9,23,pass_all
184,179,11/7/22 21:15,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,14.606622,18,10,26,pass_all
185,180,11/7/22 21:19,TRUE,FALSE,TRUE,TRUE,0,TRUE,FALSE,FALSE,0,,,,pass_all
186,181,11/7/22 21:23,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,26.24442912,27,16,38,pass_all
187,182,11/7/22 21:27,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,20.83625925,21,11,31,pass_all
188,183,11/7/22 21:32,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,20.86971607,16,9,23,pass_all
189,184,11/7/22 21:36,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,15.72181522,8,3,13,pass_all
190,185,11/7/22 21:40,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,15.71000291,7,3,11,pass_all
191,186,11/7/22 21:44,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,15.69669984,16,9,23,pass_all
192,187,11/7/22 21:49,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,TRUE,15.70352776,13,7,19,pass_all
193,188,11/7/22 21:52,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,29.67582438,17,8,26,pass_all
194,189,11/7/22 21:57,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,TRUE,29.79769141,11,5,17,pass_all
195,190,11/7/22 22:01,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,29.90326248,,,,pass_all
196,191,11/7/22 22:06,FALSE,TRUE,TRUE,TRUE,0,TRUE,FALSE,FALSE,30.09044998,,,,pass_all
197,192,11/7/22 22:09,FALSE,TRUE,TRUE,TRUE,1,TRUE,FALSE,FALSE,17.2965959,,,,pass_all
