,release_rate,operator_report,operator_sigma
316,17.25004615,12.10542787,0.0
317,300.9164314,231.6037672,0.0
320,12.99522678,4.676519191,0.0
322,0.0,0.0,0.0
323,0.0,0.0,0.0
324,7.4222647,5.55865644,0.0
325,7.408711671,7.261293583,0.0
327,57.33535764,60.93555836,0.0
331,477.1292347,571.1530111,0.0
333,50.4618664,35.99652838,0.0
336,48.17642625,27.50964628,0.0
343,9.13869365,6.985613074,0.0
345,374.000948,420.9155468,0.0
346,373.1143315,416.8107764,0.0
348,111.1656106,109.5369851,0.0
