,Operator,Stage,overpass_id,DateOfSurvey,TimestampUTC,Detected,QuantifiedPlume,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,OperatorWindspeed,QCFlag,OperatorKeep
23,Kairos - LS23,3,24.0,10/24/22,18:01:12,True,True,68.464270935,69.94875209,66.97978978,nan,3.56,clear,True
24,Kairos - LS23,3,25.0,10/24/22,18:04:31,True,True,43.45324585,43.52051094,43.38598076,nan,2.02,clear,True
25,Kairos - LS23,3,26.0,10/24/22,18:07:34,True,True,87.64869053000001,91.70437936,83.5930017,nan,1.62,clear,True
26,Kairos - LS23,3,27.0,10/24/22,18:10:51,True,True,0.0,0.0,0.0,nan,3.97,clear,True
27,Kairos - LS23,3,28.0,10/24/22,18:13:54,False,False,,,,nan,5.49,KA-Combo,False
28,Kairos - LS23,3,29.0,10/24/22,18:17:18,False,False,,,,nan,4.12,KA-Combo,False
29,Kairos - LS23,3,30.0,10/24/22,18:20:26,False,False,,,,nan,2.55,KA-Combo,False
30,Kairos - LS23,3,31.0,10/24/22,18:23:39,False,False,,,,nan,5.59,KA-Combo,False
31,Kairos - LS23,3,32.0,10/24/22,18:26:41,True,True,396.4393781,403.8863579,388.9923983,nan,2.83,clear,True
32,Kairos - LS23,3,33.0,10/24/22,18:29:54,True,True,449.08417080000004,467.6581903,430.5101513,nan,3.81,clear,True
33,Kairos - LS23,3,34.0,10/24/22,18:33:04,False,False,,,,nan,1.81,KA-Combo,False
34,Kairos - LS23,3,35.0,10/24/22,18:39:07,True,True,149.06662805000002,154.4188248,143.7144313,nan,3.18,clear,True
35,Kairos - LS23,3,36.0,10/24/22,18:42:16,True,True,157.25357735,162.2549855,152.2521692,nan,3.49,clear,True
36,Kairos - LS23,3,37.0,10/24/22,18:45:34,True,True,171.72988885,173.630688,169.8290897,nan,4.38,clear,True
37,Kairos - LS23,3,38.0,10/24/22,18:48:36,True,True,31.80709434,35.19082778,28.4233609,nan,4.77,clear,True
38,Kairos - LS23,3,39.0,10/24/22,18:51:57,True,True,35.60374778,36.39679726,34.8106983,nan,2.5,clear,True
39,Kairos - LS23,3,40.0,10/24/22,18:55:01,False,False,,,,nan,5.57,KA-Combo,False
40,Kairos - LS23,3,41.0,10/24/22,18:58:14,True,True,7.3734847785,8.385531709,6.361437848,nan,4.33,clear,True
41,Kairos - LS23,3,42.0,10/24/22,19:01:19,True,True,3.012655285,6.02531057,0.0,nan,3.4,clear,True
42,Kairos - LS23,3,43.0,10/24/22,19:04:28,True,True,11.87502282,12.91876446,10.83128118,nan,2.36,clear,True
43,Kairos - LS23,3,44.0,10/24/22,19:07:37,True,True,0.0,0.0,0.0,nan,3.33,clear,True
44,Kairos - LS23,3,45.0,10/24/22,19:11:02,True,True,0.0,0.0,0.0,nan,3.11,clear,True
45,Kairos - LS23,3,46.0,10/24/22,19:14:06,True,True,13.90535302,15.24848371,12.56222233,nan,4.74,clear,True
46,Kairos - LS23,3,47.0,10/24/22,19:17:24,True,True,12.103429030000001,12.37726226,11.8295958,nan,2.19,clear,True
47,Kairos - LS23,3,48.0,10/24/22,19:20:30,True,True,38.603692225,42.2144915,34.99289295,nan,3.18,clear,True
48,Kairos - LS23,3,49.0,10/24/22,19:23:45,True,True,11.703514305,11.99529167,11.41173694,nan,3.89,clear,True
49,Kairos - LS23,3,50.0,10/24/22,19:26:51,True,True,9.2807340845,10.67783384,7.883634329,nan,5.98,clear,True
50,Kairos - LS23,3,51.0,10/24/22,19:30:05,True,True,18.806225825,20.67990884,16.93254281,nan,4.16,clear,True
51,Kairos - LS23,3,52.0,10/24/22,19:33:08,True,True,18.252858655,18.99589538,17.50982193,nan,3.87,clear,True
52,Kairos - LS23,3,53.0,10/24/22,19:36:20,True,True,23.37957787,23.56542507,23.19373067,nan,4.46,clear,True
53,Kairos - LS23,3,54.0,10/24/22,19:39:22,True,True,0.0,0.0,0.0,nan,3.91,clear,True
54,Kairos - LS23,3,55.0,10/24/22,19:42:34,True,True,5.858756357,7.4440669,4.273445814,nan,2.07,clear,True
55,Kairos - LS23,3,56.0,10/24/22,19:45:37,True,True,0.0,0.0,0.0,nan,2.64,clear,True
56,Kairos - LS23,3,57.0,10/24/22,19:48:46,True,True,0.0,0.0,0.0,nan,4.12,clear,True
57,Kairos - LS23,3,58.0,10/25/22,16:35:28,True,True,10.558481319999999,10.56931053,10.54765211,nan,0.65,clear,True
58,Kairos - LS23,3,59.0,10/25/22,16:38:31,True,True,19.01193365,19.03835134,18.98551596,nan,1.06,clear,True
59,Kairos - LS23,3,60.0,10/25/22,16:41:46,True,True,15.21590531,15.48566097,14.94614965,nan,0.51,clear,True
60,Kairos - LS23,3,61.0,10/25/22,16:44:54,False,False,,,,nan,0.66,KA-Combo,False
61,Kairos - LS23,3,62.0,10/25/22,16:48:06,False,False,,,,nan,0.75,KA-Combo,False
62,Kairos - LS23,3,63.0,10/25/22,16:51:13,True,True,2.576585581,2.772275625,2.380895537,nan,0.65,clear,True
63,Kairos - LS23,3,64.0,10/25/22,16:54:29,True,True,2.279346091,2.303172008,2.255520174,nan,0.95,clear,True
64,Kairos - LS23,3,65.0,10/25/22,16:57:35,True,True,2.0270055205,2.278170253,1.775840788,nan,0.42,clear,True
65,Kairos - LS23,3,66.0,10/25/22,17:00:52,True,True,0.0,0.0,0.0,nan,1.31,clear,True
66,Kairos - LS23,3,67.0,10/25/22,17:04:00,True,True,8.670064909,9.022653576,8.317476242,nan,1.08,clear,True
67,Kairos - LS23,3,68.0,10/25/22,17:07:16,True,True,8.0970528965,8.417168941,7.776936852,nan,1.13,clear,True
68,Kairos - LS23,3,69.0,10/25/22,17:10:31,False,False,,,,nan,1.77,KA-Combo,False
69,Kairos - LS23,3,70.0,10/25/22,17:13:51,False,False,,,,nan,0.52,KA-Combo,False
70,Kairos - LS23,3,71.0,10/25/22,17:16:59,False,False,,,,nan,0.98,KA-Combo,False
71,Kairos - LS23,3,72.0,10/25/22,17:20:12,True,True,14.482995935,14.66725797,14.2987339,nan,1.1,clear,True
72,Kairos - LS23,3,73.0,10/25/22,17:23:22,True,True,17.77576679,18.84925892,16.70227466,nan,1.89,clear,True
73,Kairos - LS23,3,74.0,10/25/22,17:26:36,True,True,127.7809632,129.2871421,126.2747843,nan,2.44,clear,True
74,Kairos - LS23,3,75.0,10/25/22,17:29:47,True,True,112.9286348,116.0187748,109.8384948,nan,2.56,clear,True
75,Kairos - LS23,3,76.0,10/25/22,17:32:56,True,True,99.72297048499999,100.8440009,98.60194007,nan,1.46,clear,True
76,Kairos - LS23,3,77.0,10/25/22,17:36:04,False,False,,,,nan,1.44,KA-Combo,False
77,Kairos - LS23,3,78.0,10/25/22,17:39:20,False,False,,,,nan,1.17,KA-Combo,False
78,Kairos - LS23,3,79.0,10/25/22,17:42:26,False,False,,,,nan,0.75,KA-Combo,False
79,Kairos - LS23,3,80.0,10/25/22,17:45:43,False,False,,,,nan,1.12,KA-Combo,False
80,Kairos - LS23,3,81.0,10/25/22,17:48:48,False,False,,,,nan,1.14,KA-Combo,False
81,Kairos - LS23,3,82.0,10/25/22,17:52:10,False,False,,,,nan,0.51,KA-Combo,False
82,Kairos - LS23,3,83.0,10/25/22,17:55:18,False,False,,,,nan,1.57,KA-Combo,False
83,Kairos - LS23,3,84.0,10/25/22,17:58:33,False,False,,,,nan,1.35,KA-Combo,False
84,Kairos - LS23,3,85.0,10/25/22,18:01:38,False,False,,,,nan,0.42,KA-Combo,False
85,Kairos - LS23,3,86.0,10/25/22,18:04:54,False,False,,,,nan,0.64,KA-Combo,False
86,Kairos - LS23,3,87.0,10/25/22,18:08:04,False,False,,,,nan,1.51,KA-Combo,False
87,Kairos - LS23,3,88.0,10/25/22,18:11:22,False,False,,,,nan,0.27,KA-Combo,False
88,Kairos - LS23,3,89.0,10/25/22,18:14:25,False,False,,,,nan,1.53,KA-Combo,False
89,Kairos - LS23,3,90.0,10/25/22,18:17:40,True,True,18.513765875,19.29912034,17.72841141,nan,0.77,clear,True
90,Kairos - LS23,3,91.0,10/25/22,18:20:42,False,False,,,,nan,0.58,KA-Combo,False
91,Kairos - LS23,3,92.0,10/25/22,18:23:59,True,True,0.0,0.0,0.0,nan,2.27,clear,True
92,Kairos - LS23,3,93.0,10/25/22,18:27:08,True,True,0.0,0.0,0.0,nan,1.64,clear,True
93,Kairos - LS23,3,94.0,10/25/22,18:30:19,True,True,0.0,0.0,0.0,nan,1.9,clear,True
94,Kairos - LS23,3,95.0,10/25/22,18:33:32,True,True,21.676820825,21.83679736,21.51684429,nan,1.6,clear,True
95,Kairos - LS23,3,96.0,10/25/22,18:36:53,False,False,,,,nan,1.55,KA-Combo,False
96,Kairos - LS23,3,97.0,10/25/22,18:40:05,False,False,,,,nan,0.93,KA-Combo,False
97,Kairos - LS23,3,98.0,10/25/22,18:43:26,False,False,,,,nan,0.74,KA-Combo,False
98,Kairos - LS23,3,99.0,10/25/22,18:46:38,False,False,,,,nan,2.31,KA-Combo,False
99,Kairos - LS23,3,100.0,10/25/22,18:49:54,True,True,581.73144505,635.9631166,527.4997735,nan,2.5,clear,True
100,Kairos - LS23,3,101.0,10/25/22,18:53:04,False,False,,,,nan,2.01,KA-Combo,False
101,Kairos - LS23,3,102.0,10/25/22,18:56:22,True,True,0.0,0.0,0.0,nan,1.49,clear,True
102,Kairos - LS23,3,103.0,10/25/22,18:59:31,True,True,28.674573525,29.64528719,27.70385986,nan,1.85,clear,True
103,Kairos - LS23,3,104.0,10/25/22,19:02:47,True,True,26.644063575,28.83278731,24.45533984,nan,3.5,clear,True
104,Kairos - LS23,3,105.0,10/25/22,19:05:57,True,True,18.02599774,18.47187048,17.580125,nan,2.55,clear,True
105,Kairos - LS23,3,106.0,10/25/22,19:09:08,True,True,22.85323808,24.61355507,21.09292109,nan,1.85,clear,True
106,Kairos - LS23,3,107.0,10/25/22,19:12:18,True,True,117.33032410000001,120.1569417,114.5037065,nan,0.68,clear,True
107,Kairos - LS23,3,108.0,10/25/22,19:15:37,True,True,69.56336515,84.054565,55.0721653,nan,0.67,clear,True
108,Kairos - LS23,3,109.0,10/25/22,19:18:48,False,False,,,,nan,3.16,KA-Combo,False
109,Kairos - LS23,3,110.0,10/25/22,19:22:07,True,True,788.9791199,816.2942327,761.6640071,nan,2.31,clear,True
110,Kairos - LS23,3,111.0,10/25/22,19:25:20,True,True,740.0934751499999,756.374434,723.8125163,nan,1.99,clear,True
111,Kairos - LS23,3,112.0,10/25/22,19:28:44,True,True,733.1623801999999,739.8567257,726.4680347,nan,1.75,clear,True
112,Kairos - LS23,3,113.0,10/25/22,19:31:53,False,False,,,,nan,1.0,KA-Combo,False
113,Kairos - LS23,3,114.0,10/25/22,19:35:15,True,True,75.47221983,75.47221983,75.47221983,nan,2.03,clear,True
114,Kairos - LS23,3,115.0,10/25/22,19:38:28,False,False,,,,nan,1.44,KA-Combo,False
115,Kairos - LS23,3,116.0,10/25/22,19:41:50,True,True,371.6049837,371.6049837,371.6049837,nan,1.65,clear,True
116,Kairos - LS23,3,117.0,10/25/22,19:45:00,False,False,,,,nan,1.02,KA-Combo,False
117,Kairos - LS23,3,118.0,10/25/22,19:48:12,False,False,,,,nan,1.37,KA-Combo,False
118,Kairos - LS23,3,119.0,10/25/22,19:51:24,True,True,5.6269109505,5.751033986,5.502787915,nan,2.48,clear,True
119,Kairos - LS23,3,120.0,10/25/22,19:54:38,True,True,4.622476373,4.825055019,4.419897727,nan,2.21,clear,True
120,Kairos - LS23,3,121.0,10/25/22,19:57:45,True,True,9.1775450555,11.52016166,6.834928451,nan,3.3,clear,True
121,Kairos - LS23,3,122.0,10/25/22,20:01:02,True,True,157.70454045000002,159.8502759,155.558805,nan,1.68,clear,True
122,Kairos - LS23,3,123.0,10/25/22,20:04:13,True,True,105.27128485,108.6470632,101.8955065,nan,1.38,clear,True
123,Kairos - LS23,3,124.0,10/25/22,20:07:27,False,False,,,,nan,0.61,KA-Combo,False
124,Kairos - LS23,3,125.0,10/25/22,20:10:31,True,True,120.6097867,120.6097867,120.6097867,nan,1.18,clear,True
125,Kairos - LS23,3,126.0,10/25/22,20:13:50,False,False,,,,nan,1.81,KA-Combo,False
126,Kairos - LS23,3,127.0,10/25/22,20:16:56,True,True,0.0,0.0,0.0,nan,1.22,clear,True
127,Kairos - LS23,3,128.0,10/25/22,20:20:10,True,True,2.5311990905,3.132253055,1.930145126,nan,1.02,clear,True
128,Kairos - LS23,3,129.0,10/25/22,20:23:21,True,True,56.95777119,57.75604829,56.15949409,nan,1.68,clear,True
129,Kairos - LS23,3,130.0,10/25/22,20:26:35,False,False,,,,nan,1.5,KA-Combo,False
130,Kairos - LS23,3,131.0,10/25/22,20:29:41,False,False,,,,nan,2.45,KA-Combo,False
131,Kairos - LS23,3,132.0,10/25/22,20:33:00,False,False,,,,nan,1.23,KA-Combo,False
132,Kairos - LS23,3,133.0,10/26/22,16:39:47,True,True,0.0,0.0,0.0,nan,1.84,clear,True
133,Kairos - LS23,3,134.0,10/26/22,16:42:56,True,True,0.0,0.0,0.0,nan,2.12,clear,True
134,Kairos - LS23,3,135.0,10/26/22,16:46:11,True,True,0.0,0.0,0.0,nan,1.74,clear,True
135,Kairos - LS23,3,136.0,10/26/22,16:49:18,True,True,0.0,0.0,0.0,nan,1.68,clear,True
136,Kairos - LS23,3,137.0,10/26/22,16:52:32,True,True,0.0,0.0,0.0,nan,1.83,clear,True
137,Kairos - LS23,3,138.0,10/26/22,16:55:40,True,True,4.6041751925,5.605082843,3.603267542,nan,1.6,clear,True
138,Kairos - LS23,3,139.0,10/26/22,16:58:46,True,True,7.145359752,7.16141674,7.129302764,nan,1.93,clear,True
139,Kairos - LS23,3,140.0,10/26/22,17:11:57,True,True,0.0,0.0,0.0,nan,1.61,clear,True
140,Kairos - LS23,3,141.0,10/26/22,17:15:07,True,True,4.2522046435,4.741852451,3.762556836,nan,1.55,clear,True
141,Kairos - LS23,3,142.0,10/26/22,17:18:18,True,True,0.0,0.0,0.0,nan,1.65,clear,True
142,Kairos - LS23,3,143.0,10/26/22,17:21:29,True,True,4.2026031495,4.754945278,3.650261021,nan,1.44,clear,True
143,Kairos - LS23,3,144.0,10/26/22,17:24:42,True,True,0.0,0.0,0.0,nan,1.42,clear,True
144,Kairos - LS23,3,145.0,10/26/22,17:27:48,True,True,0.0,0.0,0.0,nan,2.39,clear,True
145,Kairos - LS23,3,146.0,10/26/22,17:30:56,True,True,55.851792755,56.03887683,55.66470868,nan,1.73,clear,True
146,Kairos - LS23,3,147.0,10/26/22,17:34:04,True,True,53.15947683,53.86164428,52.45730938,nan,1.3,clear,True
147,Kairos - LS23,3,148.0,10/26/22,17:37:14,True,True,146.63326705,147.9924162,145.2741179,nan,2.06,clear,True
148,Kairos - LS23,3,149.0,10/26/22,17:40:28,True,True,61.88831931,62.33037873,61.44625989,nan,1.89,clear,True
149,Kairos - LS23,3,150.0,10/26/22,17:43:42,True,True,75.01382438499999,76.95183225,73.07581652,nan,1.55,clear,True
150,Kairos - LS23,3,151.0,10/26/22,17:46:51,True,True,60.668411055,60.79804441,60.5387777,nan,2.59,clear,True
151,Kairos - LS23,3,152.0,10/26/22,17:50:01,True,True,88.321449515,90.30329667,86.33960236,nan,3.44,clear,True
152,Kairos - LS23,3,153.0,10/26/22,17:53:09,True,True,100.8310516,101.1236925,100.5384107,nan,3.9,clear,True
153,Kairos - LS23,3,154.0,10/26/22,17:56:19,True,True,63.04590804,66.71043473,59.38138135,nan,3.21,clear,True
154,Kairos - LS23,3,155.0,10/26/22,17:59:29,True,True,70.43117538,70.64722193,70.21512883,nan,3.24,clear,True
155,Kairos - LS23,3,156.0,10/26/22,18:02:42,True,True,914.31456685,927.3264786,901.3026551,nan,2.8,clear,True
156,Kairos - LS23,3,157.0,10/26/22,18:05:47,False,False,,,,nan,1.97,KA-Combo,False
157,Kairos - LS23,3,158.0,10/26/22,18:08:58,False,False,,,,nan,2.4,KA-Combo,False
158,Kairos - LS23,3,159.0,10/26/22,18:12:03,False,False,,,,nan,2.65,KA-Combo,False
159,Kairos - LS23,3,160.0,10/26/22,18:15:15,True,True,1124.357766,1138.116708,1110.598824,nan,2.03,clear,True
160,Kairos - LS23,3,161.0,10/26/22,18:18:26,False,False,,,,nan,3.21,KA-Combo,False
161,Kairos - LS23,3,162.0,10/26/22,18:21:39,True,True,1014.593764,1023.509139,1005.678389,nan,1.8,clear,True
162,Kairos - LS23,3,163.0,10/26/22,18:24:48,True,True,2037.8821845,2040.360264,2035.404105,nan,2.7,clear,True
163,Kairos - LS23,3,164.0,10/26/22,18:28:01,True,True,1460.7978119999998,1490.593688,1431.001936,nan,3.0,clear,True
164,Kairos - LS23,3,165.0,10/26/22,18:31:09,False,False,,,,nan,1.82,KA-Combo,False
165,Kairos - LS23,3,166.0,10/26/22,18:34:18,False,False,,,,nan,1.23,KA-Combo,False
166,Kairos - LS23,3,167.0,10/26/22,18:37:29,True,True,0.0,0.0,0.0,nan,0.57,clear,True
167,Kairos - LS23,3,168.0,10/26/22,18:40:37,True,True,0.0,0.0,0.0,nan,2.12,clear,True
168,Kairos - LS23,3,169.0,10/26/22,18:43:47,True,True,0.0,0.0,0.0,nan,1.37,clear,True
169,Kairos - LS23,3,170.0,10/26/22,18:46:59,True,True,0.0,0.0,0.0,nan,1.28,clear,True
170,Kairos - LS23,3,171.0,10/26/22,18:50:03,True,True,0.0,0.0,0.0,nan,0.99,clear,True
171,Kairos - LS23,3,172.0,10/26/22,18:53:16,True,True,0.0,0.0,0.0,nan,0.76,clear,True
172,Kairos - LS23,3,173.0,10/26/22,18:56:26,True,True,0.0,0.0,0.0,nan,1.27,clear,True
173,Kairos - LS23,3,174.0,10/26/22,18:59:36,True,True,0.0,0.0,0.0,nan,1.19,clear,True
174,Kairos - LS23,3,175.0,10/26/22,19:02:45,True,True,0.0,0.0,0.0,nan,1.4,clear,True
175,Kairos - LS23,3,176.0,10/26/22,19:05:51,True,True,5.252294359,5.55354815,4.951040568,nan,1.57,clear,True
176,Kairos - LS23,3,177.0,10/26/22,19:09:02,True,True,6.0116072974999994,6.266645183,5.756569412,nan,1.46,clear,True
177,Kairos - LS23,3,178.0,10/26/22,19:12:10,True,True,2.7715338375,3.186781067,2.356286608,nan,1.16,clear,True
178,Kairos - LS23,3,179.0,10/26/22,19:15:22,True,True,2.9354416885,3.234259106,2.636624271,nan,1.05,clear,True
179,Kairos - LS23,3,180.0,10/26/22,19:18:35,True,True,0.0,0.0,0.0,nan,2.57,clear,True
180,Kairos - LS23,3,181.0,10/26/22,19:21:46,True,True,4.076173781,4.529081979,3.623265583,nan,0.71,clear,True
181,Kairos - LS23,3,182.0,10/26/22,19:25:02,True,True,0.0,0.0,0.0,nan,2.33,clear,True
182,Kairos - LS23,3,183.0,10/26/22,19:28:08,True,True,0.0,0.0,0.0,nan,1.52,clear,True
183,Kairos - LS23,3,184.0,10/26/22,19:31:15,True,True,0.0,0.0,0.0,nan,1.12,clear,True
184,Kairos - LS23,3,185.0,10/26/22,19:34:27,True,True,0.0,0.0,0.0,nan,0.67,clear,True
185,Kairos - LS23,3,186.0,10/26/22,19:37:38,True,True,0.0,0.0,0.0,nan,0.99,clear,True
186,Kairos - LS23,3,187.0,10/26/22,19:40:57,True,True,3.2727974545,3.697223637,2.848371272,nan,1.13,clear,True
187,Kairos - LS23,3,188.0,10/26/22,19:44:07,True,True,0.0,0.0,0.0,nan,1.88,clear,True
188,Kairos - LS23,3,189.0,10/26/22,19:47:22,True,True,0.0,0.0,0.0,nan,1.78,clear,True
189,Kairos - LS23,3,190.0,10/26/22,19:50:33,True,True,76.79104764499999,77.89433651,75.68775878,nan,1.28,clear,True
190,Kairos - LS23,3,191.0,10/26/22,19:53:45,True,True,75.82057335,75.82057335,75.82057335,nan,2.08,clear,True
191,Kairos - LS23,3,192.0,10/26/22,19:56:53,False,False,,,,nan,0.47,KA-Combo,False
192,Kairos - LS23,3,193.0,10/26/22,20:00:04,False,False,,,,nan,2.63,KA-Combo,False
193,Kairos - LS23,3,194.0,10/26/22,20:03:10,True,True,44.883769584999996,46.00873363,43.75880554,nan,2.75,clear,True
194,Kairos - LS23,3,195.0,10/26/22,20:06:18,True,True,35.237878535,35.35869412,35.11706295,nan,2.41,clear,True
195,Kairos - LS23,3,196.0,10/26/22,20:09:26,False,False,,,,nan,3.07,KA-Combo,False
196,Kairos - LS23,3,197.0,10/26/22,20:12:35,True,True,10.847853090000001,11.15108433,10.54462185,nan,1.17,clear,True
197,Kairos - LS23,3,198.0,10/26/22,20:15:41,True,True,7.3059481795000005,8.166464016,6.445432343,nan,2.02,clear,True
198,Kairos - LS23,3,199.0,10/26/22,20:18:52,True,True,8.7425567485,9.625825368,7.859288129,nan,2.16,clear,True
199,Kairos - LS23,3,200.0,10/26/22,20:21:59,True,True,10.112497723499999,12.04072822,8.184267227,nan,2.57,clear,True
200,Kairos - LS23,3,201.0,10/26/22,20:25:07,True,True,7.5806319885,10.37885185,4.782412127,nan,2.03,clear,True
201,Kairos - LS23,3,202.0,10/26/22,20:28:19,True,True,8.057589380500001,8.214555407,7.900623354,nan,1.57,clear,True
202,Kairos - LS23,3,203.0,10/26/22,20:31:30,True,True,6.906574365,7.652484396,6.160664334,nan,1.66,clear,True
203,Kairos - LS23,3,204.0,10/26/22,20:34:41,True,True,6.8911366745,7.393140008,6.389133341,nan,1.82,clear,True
204,Kairos - LS23,3,205.0,10/26/22,20:37:47,True,True,1.4367833095,1.652770343,1.220796276,nan,0.56,clear,True
205,Kairos - LS23,3,206.0,10/26/22,20:40:55,True,True,0.0,0.0,0.0,nan,3.18,clear,True
206,Kairos - LS23,3,207.0,10/27/22,16:37:23,True,True,0.0,0.0,0.0,nan,0.47,clear,True
207,Kairos - LS23,3,208.0,10/27/22,16:40:45,True,True,2.789648502,3.336638404,2.2426586,nan,0.47,clear,True
208,Kairos - LS23,3,209.0,10/27/22,16:43:54,False,False,,,,nan,0.55,KA-Combo,False
209,Kairos - LS23,3,210.0,10/27/22,16:47:10,True,True,8.5014760775,8.536840131,8.466112024,nan,1.09,clear,True
210,Kairos - LS23,3,211.0,10/27/22,16:50:18,False,False,,,,nan,0.63,KA-Combo,False
211,Kairos - LS23,3,212.0,10/27/22,16:53:36,True,True,5.134515094499999,5.297060265,4.971969924,nan,1.15,clear,True
212,Kairos - LS23,3,213.0,10/27/22,16:56:41,True,True,0.0,0.0,0.0,nan,1.58,clear,True
213,Kairos - LS23,3,214.0,10/27/22,17:00:00,True,True,0.0,0.0,0.0,nan,1.84,clear,True
214,Kairos - LS23,3,215.0,10/27/22,17:03:09,True,True,0.0,0.0,0.0,nan,2.37,clear,True
215,Kairos - LS23,3,216.0,10/27/22,17:06:27,True,True,0.0,0.0,0.0,nan,1.57,clear,True
216,Kairos - LS23,3,217.0,10/27/22,17:09:34,True,True,0.0,0.0,0.0,nan,1.61,clear,True
217,Kairos - LS23,3,218.0,10/27/22,17:12:52,True,True,24.178972215,24.24215768,24.11578675,nan,1.26,clear,True
218,Kairos - LS23,3,219.0,10/27/22,17:15:57,True,True,45.52891688,46.10698845,44.95084531,nan,2.77,clear,True
219,Kairos - LS23,3,220.0,10/27/22,17:19:12,True,True,0.0,0.0,0.0,nan,2.59,clear,True
220,Kairos - LS23,3,221.0,10/27/22,17:22:21,True,True,6.1615473565,7.064396198,5.258698515,nan,1.9,clear,True
221,Kairos - LS23,3,222.0,10/27/22,17:25:45,True,True,4.867669637500001,5.618404756,4.116934519,nan,2.9,clear,True
222,Kairos - LS23,3,223.0,10/27/22,17:28:58,True,True,7.2642131580000004,9.221410486,5.30701583,nan,2.26,clear,True
223,Kairos - LS23,3,224.0,10/27/22,17:32:15,True,True,0.0,0.0,0.0,nan,3.16,clear,True
224,Kairos - LS23,3,225.0,10/27/22,17:35:24,True,True,3.163255792,6.326511584,0.0,nan,2.23,clear,True
225,Kairos - LS23,3,226.0,10/27/22,17:38:46,True,True,0.0,0.0,0.0,nan,5.01,clear,True
226,Kairos - LS23,3,227.0,10/27/22,17:41:52,True,True,0.0,0.0,0.0,nan,2.88,clear,True
227,Kairos - LS23,3,228.0,10/27/22,17:45:11,True,True,23.10626267,23.48315278,22.72937256,nan,3.48,clear,True
228,Kairos - LS23,3,229.0,10/27/22,17:48:21,True,True,13.411496920000001,16.52436063,10.29863321,nan,3.49,clear,True
229,Kairos - LS23,3,230.0,10/27/22,17:51:40,True,True,20.82624752,22.69448563,18.95800941,nan,3.32,clear,True
230,Kairos - LS23,3,231.0,10/27/22,17:54:46,True,True,0.0,0.0,0.0,nan,3.8,clear,True
231,Kairos - LS23,3,232.0,10/27/22,17:58:01,True,True,0.0,0.0,0.0,nan,5.1,clear,True
