,Operator,Stage,overpass_id,DateOfSurvey,TimestampUTC,Detected,QuantifiedPlume,FacilityEmissionRate,FacilityEmissionRateUpper,FacilityEmissionRateLower,UncertaintyType,OperatorWindspeed,QCFlag,OperatorKeep
29,CarbonMapper,3,30.0,2022-10-11,18:29:32,True,True,69.5438279142901,82.1466013360075,56.941054492572704,1-sigma,2.526822156,clear,True
30,CarbonMapper,3,31.0,2022-10-11,18:41:32,True,True,98.6823867279235,124.36569072508979,72.99908273075721,1-sigma,1.214784336,clear,True
31,CarbonMapper,3,32.0,2022-10-11,18:53:39,True,False,,,,1-sigma,1.150775031,CM-1,False
32,CarbonMapper,3,33.0,2022-10-11,19:05:41,True,True,175.090687217357,275.756144909134,74.42522952558,1-sigma,1.126523541,clear,True
33,CarbonMapper,3,34.0,2022-10-11,19:18:06,False,False,,,,1-sigma,,clear,True
34,CarbonMapper,3,35.0,2022-10-11,19:30:44,True,True,41.5236604302098,48.55850181232533,34.48881904809427,1-sigma,2.525146,clear,True
35,CarbonMapper,3,36.0,2022-10-11,19:42:57,False,False,,,,1-sigma,,clear,True
36,CarbonMapper,3,37.0,2022-10-11,19:54:28,True,True,50.7384903991008,70.7478197137599,30.729161084441696,1-sigma,1.204745998,clear,True
37,CarbonMapper,3,38.0,2022-10-11,20:05:52,True,True,29.4820162102753,37.045468787798384,21.91856363275222,1-sigma,1.366580313,clear,True
38,CarbonMapper,3,39.0,2022-10-11,20:17:34,True,True,203.042128847191,288.4772797003253,117.6069779940567,1-sigma,1.543955987,clear,True
39,CarbonMapper,3,40.0,2022-10-11,20:29:37,True,True,191.539694091702,247.8688330190007,135.21055516440327,1-sigma,1.010157979,clear,True
40,CarbonMapper,3,41.0,2022-10-11,20:41:42,True,True,47.368655369211,67.0326551632291,27.7046555751929,1-sigma,0.892231781,clear,True
41,CarbonMapper,3,42.0,2022-10-11,20:53:42,True,True,53.50172995845,68.2765887328021,38.7268711840979,1-sigma,2.338429533,clear,True
42,CarbonMapper,3,43.0,2022-10-11,21:05:24,True,False,,,,1-sigma,1.981413528,CM-1,False
43,CarbonMapper,3,44.0,2022-10-11,21:16:45,True,True,95.7119808178359,152.89186335672218,38.5320982789496,1-sigma,1.011275517,clear,True
44,CarbonMapper,3,45.0,2022-10-12,17:16:01,True,False,,,,1-sigma,1.036758794,CM-1,False
45,CarbonMapper,3,46.0,2022-10-12,17:27:43,True,False,,,,1-sigma,0.984700159,CM-1,False
46,CarbonMapper,3,47.0,2022-10-12,17:40:41,True,False,,,,1-sigma,0.904832046,CM-1,False
47,CarbonMapper,3,48.0,2022-10-12,17:53:08,True,True,80.6105385363987,96.72434924890541,64.496727823892,1-sigma,1.733274822,clear,True
48,CarbonMapper,3,49.0,2022-10-12,18:05:40,True,True,63.0694785698506,81.4588930007771,44.6800641389241,1-sigma,0.956960288,clear,True
49,CarbonMapper,3,50.0,2022-10-12,18:17:57,True,True,234.558467895901,275.6260019021373,193.4909338896647,1-sigma,1.57397703,clear,True
50,CarbonMapper,3,51.0,2022-10-12,18:29:49,True,True,88.4661558680701,124.61106938587531,52.3212423502649,1-sigma,0.817508374,clear,True
51,CarbonMapper,3,52.0,2022-10-12,18:42:12,True,False,,,,1-sigma,0.691447266,CM-1,False
52,CarbonMapper,3,53.0,2022-10-12,18:54:29,True,True,64.6551968240023,98.8470937737011,30.4632998743035,1-sigma,0.573312763,clear,True
53,CarbonMapper,3,54.0,2022-10-12,19:06:38,True,True,93.1599944512605,119.1884674409734,67.1315214615476,1-sigma,0.853300519,clear,True
54,CarbonMapper,3,55.0,2022-10-12,19:18:49,True,True,14.7829778239026,20.0142718480658,9.5516837997394,1-sigma,0.791073972,clear,True
55,CarbonMapper,3,56.0,2022-10-12,19:29:58,True,False,,,,1-sigma,1.271219442,CM-1,False
56,CarbonMapper,3,57.0,2022-10-12,19:41:44,True,True,44.3601396172303,55.257179103726,33.4631001307346,1-sigma,2.5153297,clear,True
57,CarbonMapper,3,58.0,2022-10-12,19:53:38,True,True,11.09671556,17.657137503999998,4.536293616,1-sigma,0.25602862,clear,True
58,CarbonMapper,3,59.0,2022-10-12,20:05:25,True,True,226.894355030555,258.6064460056155,195.1822640554945,1-sigma,2.615916767,clear,True
59,CarbonMapper,3,60.0,2022-10-12,20:17:07,False,False,,,,1-sigma,,clear,True
60,CarbonMapper,3,61.0,2022-10-12,20:28:52,True,True,56.6639575216908,77.1834380314953,36.144477011886295,1-sigma,0.782757109,clear,True
61,CarbonMapper,3,62.0,2022-10-12,20:40:43,True,True,85.9753937635251,107.3732665490752,64.57752097797501,1-sigma,2.056003503,clear,True
62,CarbonMapper,3,63.0,2022-10-12,20:52:28,True,True,84.2401382975427,103.9208681587645,64.5594084363209,1-sigma,2.168371937,clear,True
63,CarbonMapper,3,64.0,2022-10-12,21:04:24,False,False,,,,1-sigma,,clear,True
64,CarbonMapper,3,65.0,2022-10-12,21:15:37,True,True,143.2999261853,181.66278393805229,104.9370684325477,1-sigma,3.315374678,clear,True
65,CarbonMapper,3,66.0,2022-10-28,17:51:18,True,True,467.945457684103,550.3981404081011,385.49277496010495,1-sigma,2.605638467,clear,True
66,CarbonMapper,3,67.0,2022-10-28,18:03:30,True,True,551.591554768712,685.89524173031,417.2878678071139,1-sigma,3.547202611,clear,True
67,CarbonMapper,3,68.0,2022-10-28,18:15:22,True,True,394.330801067767,488.5936324082969,300.06796972723714,1-sigma,2.612061656,clear,True
68,CarbonMapper,3,69.0,2022-10-28,18:27:31,True,False,,,,1-sigma,2.744034656,CM-1,False
69,CarbonMapper,3,70.0,2022-10-28,18:39:45,True,True,543.774241183291,622.3488384745463,465.1996438920358,1-sigma,1.951986267,clear,True
70,CarbonMapper,3,71.0,2022-10-28,19:31:15,True,True,91.55675146,121.19840007,61.91510285,1-sigma,1.560237762,clear,True
71,CarbonMapper,3,72.0,2022-10-28,19:43:21,True,True,624.868869029915,836.288056193113,413.449681866717,1-sigma,1.684549716,clear,True
72,CarbonMapper,3,73.0,2022-10-28,19:55:38,True,True,685.439443531489,976.1532616453201,394.725625417658,1-sigma,1.37924413,clear,True
73,CarbonMapper,3,74.0,2022-10-28,20:07:38,True,False,,,,1-sigma,2.1715793,CM-1,False
74,CarbonMapper,3,75.0,2022-10-28,20:19:30,True,True,817.047980910901,994.919585343489,639.1763764783129,1-sigma,1.823735791,clear,True
75,CarbonMapper,3,76.0,2022-10-28,20:31:26,True,True,509.82943529401,650.936234184829,368.722636403191,1-sigma,2.938250311,clear,True
76,CarbonMapper,3,77.0,2022-10-28,20:43:37,True,True,212.449822301459,245.8896238780525,179.01002072486548,1-sigma,4.202091878,clear,True
77,CarbonMapper,3,78.0,2022-10-28,20:55:30,True,True,216.880497204175,246.58260192893388,187.1783924794161,1-sigma,4.715000644,clear,True
78,CarbonMapper,3,79.0,2022-10-28,21:07:03,True,True,560.293452539543,718.3625788571969,402.224326221889,1-sigma,2.785691811,clear,True
79,CarbonMapper,3,80.0,2022-10-29,17:13:29,True,True,482.412437221595,719.214580797038,245.61029364615197,1-sigma,0.973447932,clear,True
80,CarbonMapper,3,81.0,2022-10-29,17:25:11,True,False,,,,1-sigma,0.769780222,CM-1,False
81,CarbonMapper,3,82.0,2022-10-29,17:37:22,True,False,,,,1-sigma,0.867871267,CM-1,False
82,CarbonMapper,3,83.0,2022-10-29,17:49:24,True,True,460.416278406977,578.588552648965,342.244004164989,1-sigma,1.602574822,clear,True
83,CarbonMapper,3,84.0,2022-10-29,18:01:47,True,True,75.2222475974065,90.89592219077859,59.548573004034395,1-sigma,2.667442489,clear,True
84,CarbonMapper,3,85.0,2022-10-29,18:13:21,True,True,109.028384300651,136.9052474595743,81.1515211417277,1-sigma,2.570659667,clear,True
85,CarbonMapper,3,86.0,2022-10-29,18:25:08,True,True,312.685450334258,437.07614046884,188.294760199676,1-sigma,1.753105696,clear,True
86,CarbonMapper,3,87.0,2022-10-29,18:36:54,True,True,314.545000275029,389.3430023915151,239.7469981585429,1-sigma,1.027857149,clear,True
87,CarbonMapper,3,88.0,2022-10-29,18:49:05,True,True,688.337312677787,854.7997192244891,521.874906131085,1-sigma,1.830524211,clear,True
88,CarbonMapper,3,89.0,2022-10-29,19:01:03,True,False,,,,1-sigma,1.37423568,CM-1,False
89,CarbonMapper,3,90.0,2022-10-29,19:13:05,True,False,,,,1-sigma,2.124759133,CM-1,False
90,CarbonMapper,3,91.0,2022-10-29,19:25:00,True,False,,,,1-sigma,0.851613297,CM-1,False
91,CarbonMapper,3,92.0,2022-10-29,19:37:01,True,False,,,,1-sigma,1.174192701,CM-1,False
92,CarbonMapper,3,93.0,2022-10-29,19:48:54,True,True,643.978831665806,746.3030076399759,541.654655691636,1-sigma,2.900870678,clear,True
93,CarbonMapper,3,94.0,2022-10-29,20:00:43,True,False,,,,1-sigma,1.180834116,CM-1,False
94,CarbonMapper,3,95.0,2022-10-29,20:12:39,True,True,223.675332757063,287.36205334471,159.988612169416,1-sigma,2.025088881,clear,True
95,CarbonMapper,3,96.0,2022-10-29,20:24:28,True,True,183.979171282926,212.3362628639861,155.62207970186589,1-sigma,3.932966178,clear,True
96,CarbonMapper,3,97.0,2022-10-29,20:36:25,True,False,,,,1-sigma,2.089541772,CM-1,False
97,CarbonMapper,3,98.0,2022-10-29,20:48:16,True,False,,,,1-sigma,1.542360622,CM-1,False
98,CarbonMapper,3,99.0,2022-10-29,20:59:05,True,True,214.671299258122,275.7452731697458,153.5973253464982,1-sigma,1.347269262,clear,True
99,CarbonMapper,3,100.0,2022-10-29,21:11:45,True,True,473.175599106315,576.667743777081,369.68345443554904,1-sigma,2.521762633,clear,True
100,CarbonMapper,3,101.0,2022-10-31,17:16:44,True,True,254.960941923336,289.32283767685,220.599046169822,1-sigma,2.769002078,clear,True
101,CarbonMapper,3,102.0,2022-10-31,17:28:17,True,True,1089.27842536108,1268.0952107638132,910.4616399583471,1-sigma,2.521293667,clear,True
102,CarbonMapper,3,103.0,2022-10-31,17:40:30,True,True,523.093535934387,632.6917166799279,413.49535518884596,1-sigma,2.984993756,clear,True
103,CarbonMapper,3,104.0,2022-10-31,17:51:39,True,True,932.974748169204,1103.912435594808,762.0370607436,1-sigma,1.823047967,clear,True
104,CarbonMapper,3,105.0,2022-10-31,18:02:58,True,True,1194.14020223263,1423.6866304782009,964.593773987059,1-sigma,2.134764622,clear,True
105,CarbonMapper,3,106.0,2022-10-31,18:14:17,True,True,589.951049837402,831.361933297404,348.54016637740006,1-sigma,1.018544216,clear,True
106,CarbonMapper,3,107.0,2022-10-31,18:25:37,True,True,494.05927335115,610.1900645033841,377.928482198916,1-sigma,1.11807234,clear,True
107,CarbonMapper,3,108.0,2022-10-31,18:36:58,True,False,,,,1-sigma,0.487044293,CM-1,False
108,CarbonMapper,3,109.0,2022-10-31,18:48:12,True,True,703.071156759765,866.123326560487,540.018986959043,1-sigma,1.423847766,clear,True
109,CarbonMapper,3,110.0,2022-10-31,18:59:31,False,False,,,,1-sigma,,clear,True
110,CarbonMapper,3,111.0,2022-10-31,19:22:05,False,False,,,,1-sigma,,clear,True
111,CarbonMapper,3,112.0,2022-10-31,19:33:09,True,True,318.017075344094,378.5257701078157,257.5083805803723,1-sigma,1.251217152,clear,True
112,CarbonMapper,3,113.0,2022-10-31,19:44:29,True,True,665.256070411688,830.549594078701,499.962546744675,1-sigma,1.887077957,clear,True
113,CarbonMapper,3,114.0,2022-10-31,19:55:50,True,True,538.409864226228,657.0963520316681,419.72337642078804,1-sigma,2.3294472,clear,True
114,CarbonMapper,3,115.0,2022-10-31,20:07:04,False,False,,,,1-sigma,,clear,True
115,CarbonMapper,3,116.0,2022-10-31,20:18:24,True,True,1283.99459296422,1491.8818223991188,1076.107363529321,1-sigma,2.790141256,clear,True
116,CarbonMapper,3,117.0,2022-10-31,20:30:05,True,True,440.991032231657,606.636809017173,275.345255446141,1-sigma,1.856352353,clear,True
117,CarbonMapper,3,118.0,2022-10-31,20:41:38,False,False,,,,1-sigma,,clear,True
118,CarbonMapper,3,119.0,2022-10-31,20:52:35,True,True,684.711850599863,798.1482571383381,571.275444061388,1-sigma,2.173039778,clear,True
119,CarbonMapper,3,120.0,2022-10-31,21:03:41,True,True,110.95039437132,126.2781705611765,95.62261818146351,1-sigma,2.735116322,clear,True
120,CarbonMapper,3,121.0,2022-10-31,21:14:24,True,True,424.90284052211,527.5299856092801,322.27569543494,1-sigma,1.124257064,clear,True
