,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,altitude_feet,fail_all_qc,release_rate_kgh,ch4_kgh_sigma,upper_95CI,lower_95CI,sigma_flow_variability,sigma_meter_reading,sigma_gas_composition,operator_detected,operator_quantification,operator_lower,operator_upper,qc_summary
2,3.0,2022-10-24 16:52:32,False,True,True,True,1,True,1308.693174096028,False,18.748945322472,0.0632371335980738,18.872890104324224,18.625000540619777,0.035870188330248,0.0252790867346938,0.0024069307218944,True,25.85856,,,pass_all
3,4.0,2022-10-24 16:55:42,False,True,True,True,1,True,1324.65883504,False,18.719446589196004,0.0589181197693915,18.83492610394401,18.603967074448,0.0265923882826698,0.0252393137755101,0.0024069307218944,True,22.51968,,,pass_all
4,5.0,2022-10-24 16:59:01,False,True,True,True,1,True,1342.620887123972,False,18.739307291088,0.061050919927724,18.85896709414634,18.61964748802966,0.0314058228002821,0.0252660918367346,0.0024069307218944,True,23.43744,,,pass_all
8,9.0,2022-10-24 17:11:37,False,True,True,True,1,True,1358.929942763972,False,1.7172849061896,0.0285231506266944,1.773190281417921,1.661379530961279,0.029223725446566,0.0058060610231811,0.0024069307218944,False,0.0,,,pass_all
9,10.0,2022-10-24 17:14:38,False,True,True,True,1,True,1346.9559705960282,False,1.6595282368463995,0.0265573372759013,1.711580617907166,1.607475855785633,0.0271009314573803,0.0058050831444012,0.0024069307218944,False,0.0,,,pass_all
10,11.0,2022-10-24 17:17:53,False,True,True,True,1,True,1353.0430223,False,1.6172872087212,0.0277087648901087,1.671596387905813,1.562978029536587,0.0283775983439312,0.00580434553353,0.0024069307218944,False,0.0,,,pass_all
11,12.0,2022-10-24 17:20:59,False,True,True,True,1,True,1341.377448763972,False,12.910035192816,0.0470685337922797,13.002289519048867,12.817780866583131,0.0310960291104938,0.0174065204081632,0.0024069307218944,True,10.07584,,,pass_all
12,13.0,2022-10-24 17:24:12,False,True,True,True,1,True,1333.74840226,False,12.934993039691998,0.0462859331047198,13.025713468577248,12.844272610806748,0.0296561920364313,0.0174401709183672,0.0024069307218944,True,20.58128,,,pass_all
13,14.0,2022-10-24 17:27:11,False,True,True,True,1,True,1355.863997783972,False,3.485311947456,0.0327679815409112,3.549537191276186,3.4210867036358144,0.0328324005327932,0.0058263385914724,0.0024069307218944,False,0.0,,,pass_all
15,16.0,2022-10-24 17:33:38,False,True,True,True,1,True,1353.22018766,False,3.4012686543540003,0.0282164150885296,3.456572827927518,3.3459644807804825,0.0277849705367634,0.0058256385031436,0.0024069307218944,True,9.14056,,,pass_all
16,17.0,2022-10-24 17:36:52,False,True,True,True,1,True,1381.301990723972,False,3.3839633362836,0.0280346667628146,3.438911283138717,3.3290153894284837,0.0275940578857729,0.0058254921582929,0.0024069307218944,False,0.0,,,pass_all
17,18.0,2022-10-24 17:40:00,False,True,True,True,1,True,1377.9648298560282,False,29.681730997920003,0.0923144764378618,29.86266737173821,29.500794624101797,0.0393475279950601,0.0400196938775509,0.0024069307218944,True,29.16432,,,pass_all
18,19.0,2022-10-24 17:43:18,False,True,True,True,1,True,1352.7761807560282,False,29.726952550356,0.0921323298125152,29.90753191678853,29.54637318392347,0.0385534929631677,0.0400806658163264,0.0024069307218944,True,39.07536,,,pass_all
19,20.0,2022-10-24 17:46:20,False,True,True,True,1,True,1369.64899396,False,29.718182963496,0.0942497700568582,29.902912512807443,29.53345341418456,0.0439552939600982,0.0400688418367346,0.0024069307218944,True,23.64288,,,pass_all
40,41.0,2022-10-24 18:58:14,False,True,True,True,1,True,1315.732216316028,False,8.878920052296003,0.0344107463497571,8.946365115141527,8.81147498945048,0.0246889853159704,0.0119713928571428,0.0024069307218944,True,6.31968,,,pass_all
41,42.0,2022-10-24 19:01:19,False,True,True,True,1,True,1362.40325882,False,8.816193382788002,0.0320556784119347,8.879022512475395,8.75336425310061,0.0210875647507871,0.0118868188775509,0.0024069307218944,True,5.79184,,,pass_all
42,43.0,2022-10-24 19:04:27,False,True,True,True,1,True,1320.393196123972,False,8.7800876598,0.0358439489300981,8.850341799702992,8.709833519897007,0.0271634105843923,0.011838137755102,0.0024069307218944,True,18.00064,,,pass_all
43,44.0,2022-10-24 19:07:37,False,True,True,True,0,True,1328.370011996028,False,4.154814562164,0.0415730503203687,4.2362977407919225,4.073331383536077,0.0420989564990046,0.0058313825319495,0.0024069307218944,False,0.0,,,pass_all
44,45.0,2022-10-24 19:11:01,False,True,True,True,0,True,1320.484513056028,False,4.125020671272,0.0315473175322122,4.186853413635136,4.063187928908864,0.0309026453368244,0.0058311764351247,0.0024069307218944,False,0.0,,,pass_all
46,47.0,2022-10-24 19:17:24,False,True,True,True,1,True,1307.237027723972,False,18.21778081194001,0.0591777247445766,18.33376915243938,18.10179247144064,0.030151781126241,0.0245629209183673,0.0024069307218944,True,19.09248,,,pass_all
47,48.0,2022-10-24 19:20:29,False,True,True,True,1,True,1312.03908398,False,18.163625065512,0.0607056922752481,18.282608222371486,18.044641908652515,0.0336398937502099,0.0244899030612244,0.0024069307218944,True,37.4312,,,pass_all
48,49.0,2022-10-24 19:23:45,False,True,True,True,1,True,1314.6347753360285,False,18.104831938848005,0.0585892797202937,18.21966692709978,17.98999695059623,0.029475905885937,0.0244106326530611,0.0024069307218944,True,10.582,,,pass_all
49,50.0,2022-10-24 19:26:51,False,True,True,True,1,True,1340.276180356028,False,18.054552974184,0.0575164185380075,18.16728515451849,17.941820793849505,0.0273147860126205,0.0243428418367346,0.0024069307218944,True,6.18032,,,pass_all
50,51.0,2022-10-24 19:30:05,False,True,True,True,1,True,1342.3770114600002,False,26.753177131968005,0.0904633956958037,26.930485387531785,26.57586887640423,0.0516340343414388,0.0360711428571428,0.0024069307218944,True,14.21056,,,pass_all
51,52.0,2022-10-24 19:33:07,False,True,True,True,1,True,1318.0528636999998,False,26.862635198640003,0.0832054393039412,27.025717859675726,26.69955253760428,0.0347061739244556,0.0362187244897958,0.0024069307218944,True,17.26368,,,pass_all
53,54.0,2022-10-24 19:39:22,False,True,True,True,0,True,1310.7108906960282,False,5.4207739577280005,0.0267413185050581,5.473186941997914,5.368360973458087,0.0230883687204074,0.0073087959183672,0.0024069307218944,False,0.0,,,pass_all
54,55.0,2022-10-24 19:42:33,False,True,True,True,0,True,1312.537224743972,False,5.35713911094,0.0264704753139172,5.409021242555278,5.305256979324723,0.0228730564609194,0.0072229974489795,0.0024069307218944,True,7.46976,,,pass_all
56,57.0,2022-10-24 19:48:45,False,True,True,True,1,True,1294.528147396028,False,1.5811190485452,0.0269573837678086,1.6339555207301049,1.5282825763602952,0.0275723736541131,0.0058036990770182,0.0024069307218944,False,0.0,,,pass_all
57,58.0,2022-10-25 16:35:28,False,True,True,True,1,True,1338.281976223972,False,14.167440693624002,0.0494452783803799,14.264353439249549,14.070527947998457,0.0302508188879215,0.0191018724489795,0.0024069307218944,True,30.7784,,,pass_all
58,59.0,2022-10-25 16:38:32,False,True,True,True,1,True,1389.91802348,False,14.131499577768,0.0458170247895641,14.221300946355546,14.041698209180456,0.0231972209907762,0.019053413265306,0.0024069307218944,True,34.67848,,,pass_all
59,60.0,2022-10-25 16:41:46,False,True,True,True,1,True,1336.532195,False,14.153046083736,0.0491990436676098,14.249476209324516,14.056615958147484,0.0298606937833054,0.0190824642857142,0.0024069307218944,True,59.81272,,,pass_all
103,104.0,2022-10-25 19:02:47,False,True,True,True,1,True,1284.910364936028,False,24.739985344512004,0.056244108927462,24.85022379800983,24.62974689101418,0.0316325700419302,0.0331944489795917,0.0013657668785947,True,12.03368,,,pass_all
104,105.0,2022-10-25 19:05:57,False,True,True,True,1,True,1292.620338936028,False,24.49122272388,0.0599203470464759,24.60866660409109,24.37377884366891,0.0390279459197107,0.0328606760204081,0.0013657668785947,True,12.354,,,pass_all
105,106.0,2022-10-25 19:09:08,False,True,True,True,1,True,1277.88718,False,24.365087475384,0.0548383831040854,24.47257070626801,24.257604244499998,0.0300502880890897,0.0326914362244897,0.0013657668785947,True,22.37976,,,pass_all
119,120.0,2022-10-25 19:54:38,False,True,True,True,1,True,1319.071017603972,False,8.528206409832,0.0303049901844056,8.587604190593435,8.468808629070566,0.0268176834399385,0.0114425739795917,0.0013657668785947,True,2.6976,,,pass_all
120,121.0,2022-10-25 19:57:45,False,True,True,True,1,True,1310.5463017800002,False,8.488963825512,0.030019231850811,8.54780151993959,8.43012613108441,0.0265111480740345,0.0113899209183672,0.0013657668785947,True,4.66488,,,pass_all
135,136.0,2022-10-26 16:49:19,False,True,True,True,1,True,1372.11618564,False,1.1273270813928,0.0299177547092054,1.1859658806228426,1.0686882821627577,0.0308861548044328,0.0057938930313097,0.0013657668785947,False,0.0,,,pass_all
136,137.0,2022-10-26 16:52:32,False,True,True,True,1,True,1363.9676725839722,False,1.0995087662784,0.0289839967101506,1.1563173998302951,1.0427001327265049,0.0298872051594669,0.0057931802248545,0.0013657668785947,False,0.0,,,pass_all
170,171.0,2022-10-26 18:50:03,False,True,True,True,1,True,1337.17688006,False,0.9431242158311998,0.0256097332630963,0.9933192930268684,0.892929138635531,0.0262714087257211,0.0057888041658845,0.0013657668785947,False,0.0,,,pass_all
171,172.0,2022-10-26 18:53:16,False,True,True,True,1,True,1314.892321276028,False,0.9044215022388,0.0223668292006159,0.9482604874720072,0.8605825170055929,0.0227641375162255,0.0057876115425422,0.0013657668785947,False,0.0,,,pass_all
172,173.0,2022-10-26 18:56:27,False,True,True,True,1,True,1319.431910003972,False,0.8767934109888,0.0211892049611837,0.91832425271272,0.83526256926488,0.0214842176183166,0.0057867277175086,0.0013657668785947,False,0.0,,,pass_all
173,174.0,2022-10-26 18:59:36,False,True,True,True,1,True,1324.223030236028,False,0.8448908440571999,0.0248751558718291,0.893646149565985,0.7961355385484149,0.0254870271629193,0.0057856675213614,0.0013657668785947,False,0.0,,,pass_all
174,175.0,2022-10-26 19:02:45,False,True,True,True,1,True,1304.12241706,False,0.8278083417636,0.0238961901260559,0.8746448744106695,0.7809718091165304,0.0244300761327965,0.0057850860394895,0.0013657668785947,False,0.0,,,pass_all
176,177.0,2022-10-26 19:09:02,False,True,True,True,1,True,1307.900851236028,False,4.234657007016001,0.024200003574428,4.28208901402188,4.187225000010121,0.0239387566900289,0.0058317899974545,0.0013657668785947,True,10.2384,,,pass_all
177,178.0,2022-10-26 19:12:11,False,True,True,True,1,True,1336.06631572,False,4.214550886416001,0.0291530678856471,4.271690899471869,4.157410873360133,0.0294256225946834,0.0058316530936138,0.0013657668785947,True,5.32896,,,pass_all
178,179.0,2022-10-26 19:15:23,False,True,True,True,1,True,1298.337202636028,False,4.212183782856,0.0219893467372956,4.255282902461099,4.169084663250901,0.0214595595386582,0.0058316372456883,0.0013657668785947,True,8.11072,,,pass_all
182,183.0,2022-10-26 19:28:08,False,True,True,True,0,True,1310.747526523972,False,0.6829413186983999,0.0235704923104808,0.7291394836269423,0.6367431537698576,0.0240891079101133,0.0057796028741062,0.0013657668785947,False,0.0,,,pass_all
183,184.0,2022-10-26 19:31:15,False,True,True,True,0,True,1299.326375896028,False,0.6778340788728001,0.0221546997024888,0.7212572902896781,0.6344108674559221,0.0225537007244066,0.0057793910180469,0.0013657668785947,False,0.0,,,pass_all
184,185.0,2022-10-26 19:34:27,False,True,True,True,0,True,1296.61585514,False,0.6658365713351999,0.0255792829671493,0.7159719659508126,0.6157011767195872,0.0262601587347236,0.005778876969996,0.0013657668785947,False,0.0,,,pass_all
