,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,fail_all_qc,operator_detected,release_rate_kgh,operator_quantification,operator_lower,operator_upper,qc_summary
46,47.0,2022-10-24 19:17:24,False,True,True,True,1,True,False,True,17.89883124,18.67008,18.24768,19.09248,pass_all
47,48.0,2022-10-24 19:20:29,False,True,True,True,1,True,False,True,17.83948949,41.2936,37.4312,45.156,pass_all
48,49.0,2022-10-24 19:23:45,False,True,True,True,1,True,False,True,17.796109,10.3246,10.0672,10.582,pass_all
49,50.0,2022-10-24 19:26:51,False,True,True,True,1,True,False,True,17.74250164,5.36852,4.55672,6.18032,pass_all
53,54.0,2022-10-24 19:39:22,False,True,True,True,0,True,False,True,5.327171697,0.0,0.0,0.0,pass_all
54,55.0,2022-10-24 19:42:33,False,True,True,True,0,True,False,True,5.264590183,10.2408,7.46976,13.01184,pass_all
56,57.0,2022-10-24 19:48:45,False,True,True,True,1,True,False,True,1.559700865,0.0,0.0,0.0,pass_all
57,58.0,2022-10-25 16:35:28,False,True,True,True,1,True,False,True,13.91607676,30.81,30.7784,30.8416,pass_all
58,59.0,2022-10-25 16:38:32,False,True,True,True,1,True,False,True,13.89269644,34.63036,34.58224,34.67848,pass_all
59,60.0,2022-10-25 16:41:46,False,True,True,True,1,True,False,True,13.90705941,58.7708,57.72888,59.81272,pass_all
103,104.0,2022-10-25 19:02:47,False,True,True,True,1,True,False,True,24.1973609,13.11068,12.03368,14.18768,pass_all
104,105.0,2022-10-25 19:05:57,False,True,True,True,1,True,False,True,23.93817948,12.0558,11.7576,12.354,pass_all
105,106.0,2022-10-25 19:09:08,False,True,True,True,1,True,False,True,23.83237946,20.779200000000003,19.17864,22.37976,pass_all
119,120.0,2022-10-25 19:54:38,False,True,True,True,1,True,False,True,8.341376009,2.82124,2.6976,2.94488,pass_all
120,121.0,2022-10-25 19:57:45,False,True,True,True,1,True,False,True,8.296980392,3.71132,2.75776,4.66488,pass_all
135,136.0,2022-10-26 16:49:19,False,True,True,True,1,True,False,True,1.096029626,0.0,0.0,0.0,pass_all
136,137.0,2022-10-26 16:52:32,False,True,True,True,1,True,False,True,1.070792915,0.0,0.0,0.0,pass_all
170,171.0,2022-10-26 18:50:03,False,True,True,True,1,True,False,True,0.927267424,0.0,0.0,0.0,pass_all
171,172.0,2022-10-26 18:53:16,False,True,True,True,1,True,False,True,0.880265414,0.0,0.0,0.0,pass_all
172,173.0,2022-10-26 18:56:27,False,True,True,True,1,True,False,True,0.853283008,0.0,0.0,0.0,pass_all
173,174.0,2022-10-26 18:59:36,False,True,True,True,1,True,False,True,0.826665077,0.0,0.0,0.0,pass_all
174,175.0,2022-10-26 19:02:45,False,True,True,True,1,True,False,True,0.8076417,0.0,0.0,0.0,pass_all
176,177.0,2022-10-26 19:09:02,False,True,True,True,1,True,False,True,4.147388675,10.692,10.2384,11.1456,pass_all
177,178.0,2022-10-26 19:12:11,False,True,True,True,1,True,False,True,4.129137983,6.26808,5.32896,7.2072,pass_all
178,179.0,2022-10-26 19:15:23,False,True,True,True,1,True,False,True,4.11718324,7.36736,6.624,8.11072,pass_all
182,183.0,2022-10-26 19:28:08,False,True,True,True,0,True,False,True,0.66788028,0.0,0.0,0.0,pass_all
183,184.0,2022-10-26 19:31:15,False,True,True,True,0,True,False,True,0.666725843,0.0,0.0,0.0,pass_all
184,185.0,2022-10-26 19:34:27,False,True,True,True,0,True,False,True,0.652596136,0.0,0.0,0.0,pass_all
185,186.0,2022-10-26 19:37:39,False,True,True,True,0,True,False,True,0.645058276,0.0,0.0,0.0,pass_all
188,189.0,2022-10-26 19:47:23,False,True,True,True,0,True,False,True,1.624602053,0.0,0.0,0.0,pass_all
197,198.0,2022-10-26 20:15:42,False,True,True,True,1,True,False,True,11.91724806,11.53512,10.17648,12.89376,pass_all
198,199.0,2022-10-26 20:18:51,False,True,True,True,1,True,False,True,11.86199922,13.0368,11.71968,14.35392,pass_all
199,200.0,2022-10-26 20:22:00,False,True,True,True,1,True,False,True,11.8398716,12.781759999999998,10.34456,15.21896,pass_all
211,212.0,2022-10-27 16:53:38,False,True,True,True,0,True,False,True,6.842324676,15.87372,15.3712,16.37624,pass_all
215,216.0,2022-10-27 17:06:28,False,True,True,True,1,True,False,True,2.21105509,0.0,0.0,0.0,pass_all
216,217.0,2022-10-27 17:09:35,False,True,True,True,1,True,False,True,2.185868056,0.0,0.0,0.0,pass_all
220,221.0,2022-10-27 17:22:21,False,True,True,True,0,True,False,True,7.768153103,12.10568,10.33184,13.87952,pass_all
221,222.0,2022-10-27 17:25:47,False,True,True,True,0,True,False,True,7.712623484,6.26316,5.2972,7.22912,pass_all
222,223.0,2022-10-27 17:28:58,False,True,True,True,0,True,False,True,7.700668741,12.02776,8.78712,15.2684,pass_all
223,224.0,2022-10-27 17:32:16,False,True,True,True,0,True,False,True,4.346472403,0.0,0.0,0.0,pass_all
224,225.0,2022-10-27 17:35:24,False,True,True,True,0,True,False,True,4.337066277,5.304,0.0,10.608,pass_all
225,226.0,2022-10-27 17:38:48,False,True,True,True,0,True,False,True,4.332616996,0.0,0.0,0.0,pass_all
226,227.0,2022-10-27 17:41:52,False,True,True,True,0,True,False,True,4.327994927,0.0,0.0,0.0,pass_all
227,228.0,2022-10-27 17:45:13,False,True,True,True,0,True,False,True,23.03911153,24.93016,24.52352,25.3368,pass_all
228,229.0,2022-10-27 17:48:22,False,True,True,True,0,True,False,True,23.05483521,14.45696,11.10144,17.81248,pass_all
229,230.0,2022-10-27 17:51:41,False,True,True,True,0,True,False,True,23.09059144,23.26372,20.71384,25.8136,pass_all
230,231.0,2022-10-27 17:54:46,False,True,True,True,1,True,False,True,1.357773702,0.0,0.0,0.0,pass_all
231,232.0,2022-10-27 17:58:03,False,True,True,True,1,True,False,True,5.786527565,0.0,0.0,0.0,pass_all
232,233.0,2022-10-27 18:01:09,False,True,True,True,1,True,False,True,5.780911968,0.0,0.0,0.0,pass_all
233,234.0,2022-10-27 18:04:29,False,True,True,True,1,True,False,True,5.767510129,0.0,0.0,0.0,pass_all
243,244.0,2022-10-27 18:37:32,False,True,True,True,0,True,False,True,2.686461848,0.0,0.0,0.0,pass_all
244,245.0,2022-10-27 18:40:34,False,True,True,True,0,True,False,True,2.549751209,0.0,0.0,0.0,pass_all
245,246.0,2022-10-27 18:43:55,False,True,True,True,0,True,False,True,11.38752443,3.61344,0.0,7.22688,pass_all
246,247.0,2022-10-27 18:47:05,False,True,True,True,0,True,False,True,11.29654095,6.4736,4.87424,8.07296,pass_all
247,248.0,2022-10-27 18:50:27,False,True,True,True,0,True,False,True,11.38545098,6.69552,6.5416,6.84944,pass_all
248,249.0,2022-10-27 18:53:33,False,True,True,True,1,True,False,True,6.478207179,0.0,0.0,0.0,pass_all
249,250.0,2022-10-27 18:56:59,False,True,True,True,0,True,False,True,13.96793464,6.0760000000000005,4.8608,7.2912,pass_all
250,251.0,2022-10-27 19:00:06,False,True,True,True,0,True,False,True,13.9434744,24.63552,19.89792,29.37312,pass_all
251,252.0,2022-10-27 19:03:30,False,True,True,True,1,True,False,True,21.76907938,12.28584,11.76896,12.80272,pass_all
252,253.0,2022-10-27 19:06:40,False,True,True,True,1,True,False,True,15.64309975,9.11088,9.03096,9.1908,pass_all
253,254.0,2022-10-27 19:10:01,False,True,True,True,1,True,False,True,15.61330469,17.688,17.688,17.688,pass_all
254,255.0,2022-10-27 19:13:12,False,True,True,True,0,True,False,True,2.159123773,0.0,0.0,0.0,pass_all
255,256.0,2022-10-27 19:16:40,False,True,True,True,0,True,False,True,2.141640906,0.0,0.0,0.0,pass_all
256,257.0,2022-10-27 19:19:47,False,True,True,True,1,True,False,True,10.27511778,7.36308,6.99696,7.7292,pass_all
257,258.0,2022-10-27 19:23:16,False,True,True,True,1,True,False,True,10.26289306,7.670400000000001,7.2624,8.0784,pass_all
258,259.0,2022-10-27 19:26:22,False,True,True,True,1,True,False,True,10.24193176,7.692959999999999,7.20192,8.184,pass_all
259,260.0,2022-10-27 19:29:32,False,True,True,True,1,True,False,True,10.23370275,7.22304,7.22304,7.22304,pass_all
260,261.0,2022-10-27 19:32:37,False,True,True,True,1,True,False,True,10.24236373,0.0,0.0,0.0,pass_all
261,262.0,2022-10-27 19:35:58,False,True,True,True,0,True,False,True,0.907340153,0.0,0.0,0.0,pass_all
262,263.0,2022-10-27 19:39:05,False,True,True,True,0,True,False,True,0.903042061,0.0,0.0,0.0,pass_all
263,264.0,2022-10-27 19:42:36,False,True,True,True,0,True,False,True,0.902909231,0.0,0.0,0.0,pass_all
264,265.0,2022-10-27 19:45:42,False,True,True,True,0,True,False,True,0.905830421,0.0,0.0,0.0,pass_all
270,271.0,2022-10-27 20:04:44,False,True,True,True,0,True,False,True,0.624590503,0.0,0.0,0.0,pass_all
271,272.0,2022-10-27 20:08:04,False,True,True,True,0,True,False,True,24.83424524,43.65396,39.32712,47.9808,pass_all
275,276.0,2022-10-28 16:44:23,False,True,True,True,0,True,False,True,5.927511458,12.876,8.1432,17.6088,pass_all
277,278.0,2022-10-28 16:50:54,False,True,True,True,1,True,False,True,2.890548857,0.0,0.0,0.0,pass_all
278,279.0,2022-10-28 16:54:17,False,True,True,True,1,True,False,True,2.867745212,0.0,0.0,0.0,pass_all
279,280.0,2022-10-28 16:57:26,False,True,True,True,1,True,False,True,2.866151246,0.0,0.0,0.0,pass_all
281,282.0,2022-10-28 17:03:52,False,True,True,True,0,True,False,True,18.52445199,35.92984,35.05528,36.8044,pass_all
284,285.0,2022-10-28 17:13:39,False,True,True,True,0,True,False,True,1.356901124,0.0,0.0,0.0,pass_all
285,286.0,2022-10-28 17:16:45,False,True,True,True,0,True,False,True,1.352976685,0.0,0.0,0.0,pass_all
286,287.0,2022-10-28 17:20:05,False,True,True,True,0,True,False,True,1.337727099,0.0,0.0,0.0,pass_all
287,288.0,2022-10-28 17:23:07,False,True,True,True,0,True,False,True,1.324441891,0.0,0.0,0.0,pass_all
291,292.0,2022-10-28 17:35:58,False,True,True,True,1,True,False,True,9.453501881,16.0698,10.6272,21.5124,pass_all
292,293.0,2022-10-28 17:39:22,False,True,True,True,1,True,False,True,9.456547263,27.11376,26.87592,27.3516,pass_all
293,294.0,2022-10-28 17:42:30,False,True,True,True,1,True,False,True,17.29282188,19.1552,12.7616,25.5488,pass_all
294,295.0,2022-10-28 17:45:59,False,True,True,True,1,True,False,True,17.28060796,22.565040000000003,22.36464,22.76544,pass_all
301,302.0,2022-10-28 18:08:17,False,True,True,True,0,True,False,True,8.858561732,0.0,0.0,0.0,pass_all
309,310.0,2022-10-28 18:33:58,False,True,True,True,1,True,False,True,9.497098356,15.483,15.132,15.834,pass_all
316,317.0,2022-10-28 18:56:18,False,True,True,True,0,True,False,True,17.25004615,13.83716,13.21736,14.45696,pass_all
320,321.0,2022-10-28 19:09:20,False,True,True,True,0,True,False,True,12.99522678,7.16152,4.68336,9.63968,pass_all
324,325.0,2022-10-28 19:22:18,False,True,True,True,1,True,False,True,7.4222647,6.8208,5.1072,8.5344,pass_all
325,326.0,2022-10-28 19:25:27,False,True,True,True,1,True,False,True,7.408711671,7.68384,6.88896,8.47872,pass_all
343,344.0,2022-10-28 20:23:51,False,True,True,True,0,True,False,True,9.13869365,10.63328,7.6356,13.63096,pass_all
