,overpass_id,overpass_datetime,zero_release,non_zero_release,operator_kept,stanford_kept,phase_iii,pass_all_qc,altitude_feet,fail_all_qc,release_rate_kgh,ch4_kgh_sigma,upper_95CI,lower_95CI,sigma_flow_variability,sigma_meter_reading,sigma_gas_composition,operator_detected,operator_quantification,operator_lower,operator_upper,qc_summary
33,34.0,2022-10-11 19:17:52,False,True,True,True,0,True,10346.44821,False,6.600892183796249,0.0847266838578257,6.766956484157587,6.434827883434911,0.0804608749810233,0.0395646678559993,0.0016174275550494,False,,,,pass_all
34,35.0,2022-10-11 19:30:41,False,True,True,True,0,True,10361.07733,False,20.97106609248,0.0819536745762534,21.131695294649457,20.810436890310545,0.0676017318803323,0.0399220832453101,0.0016174275550494,True,13.7314693,4.864804472000001,22.598134128,pass_all
37,38.0,2022-10-11 20:05:50,False,True,True,True,1,True,10314.40411,False,16.499559029759997,0.0780591652192936,16.652554993589813,16.34656306593018,0.0665985586651181,0.0398476726901799,0.0016174275550494,True,42.44641036,12.797796400000005,72.09502432,pass_all
41,42.0,2022-10-11 20:53:40,False,True,True,True,1,True,10369.39464,False,35.006212936755,4.837072714019408,44.48687545623304,25.52555041727696,5.165203588421405,0.0486350057248344,0.0016174275550494,True,25.47196825,9.74736541,41.19657109,pass_all
47,48.0,2022-10-12 17:53:21,False,True,True,True,0,True,10277.63328,False,46.29602330359874,9.001010722692973,63.93800432007696,28.65404228712051,9.612191920953904,0.0643140153703724,0.0016174275550494,True,98.45613773,17.141061619999988,179.77121384,pass_all
48,49.0,2022-10-12 18:05:46,False,True,True,True,0,True,10145.64464,False,48.5380523071125,0.1223390946595777,48.77783693264527,48.29826768157973,0.0684192390427313,0.0661186989795917,0.0016174275550494,True,51.56575317,25.94987592,77.18163042,pass_all
54,55.0,2022-10-12 19:18:47,False,True,True,True,1,True,10177.31131,False,11.499009161658,0.0776708702305183,11.651244067309817,11.346774256006183,0.0678946265116212,0.0397349950749009,0.001958542102347,True,4.90088507,2.2528892000000003,7.54888094,pass_all
56,57.0,2022-10-12 19:41:45,False,True,True,True,1,True,10187.62381,False,22.365394373448,3.407231942886671,29.04356898150588,15.687219765390129,3.627665489844324,0.039938119644047,0.001958542102347,True,22.09402808,9.33975696,34.8482992,pass_all
57,58.0,2022-10-12 19:53:45,False,True,True,True,1,True,10248.45714,False,23.318618185473,0.0868669942853926,23.48887749427237,23.14835887667363,0.0654082803341534,0.0399541461861236,0.001958542102347,True,35.91431737,13.809277509999998,58.01935723,pass_all
83,84.0,2022-10-29 18:01:44,False,True,True,True,0,True,10444.74186,False,34.082522092741506,0.1814396142605059,34.4381437366921,33.726900448790914,0.0651998836642409,0.0456010867346938,0.0046103061607482,True,35.12918503,24.52062928,45.73774078,pass_all
84,85.0,2022-10-29 18:13:22,False,True,True,True,0,True,10312.51964,False,33.331533583619255,0.1790010536091327,33.68237564869315,32.98069151854536,0.0683910232289667,0.0445962933673469,0.0046103061607482,True,34.93712619,16.68568479,53.188567590000005,pass_all
119,120.0,2022-10-31 21:03:38,False,True,True,True,1,True,10504.81131,False,42.81233371275,0.1798803164151862,43.164899132923765,42.45976829257623,0.053771686835033,0.0572233928571428,0.0036450716270969,True,76.02348931,48.8288535,103.21812512,pass_all
