,datetime_utc,flow_rate,meter,qc_flag,meter_sigma_kgh_gas,methane_fraction_km,gas_comp_sigma_km,kgh_ch4_km,combined_uncertainty_kgh_ch4_km,CI95_upper_km,CI95_lower_km,methane_fraction_su_raw,gas_comp_sigma_su_raw,kgh_ch4_su_raw,combined_uncertainty_kgh_ch4_su_raw,CI95_upper_su_raw,CI95_lower_su_raw,methane_fraction_su_normalized,gas_comp_sigma_su_normalized,kgh_ch4_su_normalized,combined_uncertainty_kgh_ch4_su_normalized,CI95_upper_su_normalized,CI95_lower_su_normalized
4343,2022-11-02 17:05:23,10.97964,bc,0,0.014004642857142858,0.95034125,0.0026930537344558,10.43440480215,0.032426010098340126,10.497959781942747,10.370849822357254,0.96,0.0225,10.5404544,0.24740746509245856,11.025373031581218,10.055535768418782,0.93,0.0225,10.2110652,0.24738498986651128,10.695939780138362,9.726190619861638
4344,2022-11-02 17:05:24,10.9746,bc,0,0.013998214285714287,0.95034125,0.0026930537344558,10.42961508225,0.03241112554011275,10.493140888308622,10.36608927619138,0.96,0.0225,10.535616000000001,0.24729389728658646,11.02031203868171,10.050919961318291,0.93,0.0225,10.206378,0.24727143237747456,10.691030007459851,9.72172599254015
4345,2022-11-02 17:05:25,10.9746,bc,0,0.013998214285714287,0.95034125,0.0026930537344558,10.42961508225,0.03241112554011275,10.493140888308622,10.36608927619138,0.96,0.0225,10.535616000000001,0.24729389728658646,11.02031203868171,10.050919961318291,0.93,0.0225,10.206378,0.24727143237747456,10.691030007459851,9.72172599254015
4346,2022-11-02 17:05:26,10.97532,bc,0,0.013999132653061226,0.95034125,0.0026930537344558,10.430299327950001,0.03241325190557381,10.493829301684926,10.366769354215077,0.96,0.0225,10.5363072,0.24731012125885388,11.021035037667353,10.051579362332646,0.93,0.0225,10.207047600000001,0.2472876548759084,10.691731403556782,9.72236379644322
4347,2022-11-02 17:05:27,10.97496,bc,0,0.013998673469387756,0.95034125,0.0026930537344558,10.4299572051,0.03241218872284327,10.493485094996771,10.366429315203227,0.96,0.0225,10.535961599999998,0.2473020092727201,11.02067353817453,10.051249661825468,0.93,0.0225,10.2067128,0.24727954362669147,10.691380705508315,9.722044894491685
4348,2022-11-02 17:05:28,10.9818,bc,0,0.014007397959183675,0.95034125,0.0026930537344558,10.43645753925,0.03243238919472329,10.500025022071657,10.372890056428343,0.96,0.0225,10.542527999999999,0.2474561370092609,11.02754202853815,10.057513971461848,0.93,0.0225,10.213074,0.24743365736181275,10.698043968429154,9.728104031570847
4349,2022-11-02 17:05:29,10.97496,bc,0,0.013998673469387756,0.95034125,0.0026930537344558,10.4299572051,0.03241218872284327,10.493485094996771,10.366429315203227,0.96,0.0225,10.535961599999998,0.2473020092727201,11.02067353817453,10.051249661825468,0.93,0.0225,10.2067128,0.24727954362669147,10.691380705508315,9.722044894491685
4350,2022-11-02 17:05:30,10.97748,bc,0,0.014001887755102043,0.95034125,0.0026930537344558,10.43235206505,0.03241963100195697,10.495894541813836,10.368809588286165,0.96,0.0225,10.538380799999999,0.2473587931756562,11.023204034624285,10.053557565375712,0.93,0.0225,10.2090564,0.2473363223712098,10.69383559184757,9.72427720815243
4351,2022-11-02 17:05:31,10.97892,bc,0,0.01400372448979592,0.95034125,0.0026930537344558,10.43372055645,0.03242388373287907,10.497271368566443,10.370169744333557,0.96,0.0225,10.5397632,0.24739124112019112,11.024650032595574,10.054876367404425,0.93,0.0225,10.210395600000002,0.2473687673680775,10.695238384041433,9.72555281595857
4352,2022-11-02 17:05:32,10.98504,bc,0,0.014011530612244898,0.95034125,0.0026930537344558,10.4395366449,0.032441957839298034,10.503122882265025,10.375950407534976,0.96,0.0225,10.5456384,0.24752914488446442,11.03079552397355,10.060481276026449,0.93,0.0225,10.2160872,0.24750665860476492,10.70120025086534,9.730974149134662
4353,2022-11-02 17:05:33,10.98108,bc,0,0.014006479591836736,0.95034125,0.0026930537344558,10.435773293550001,0.03243026282926224,10.499336608695355,10.372209978404648,0.96,0.0225,10.5418368,0.24743991303699348,11.026819029552508,10.056854570447493,0.93,0.0225,10.2124044,0.24741743486337894,10.697342572332223,9.727466227667778
4354,2022-11-02 17:05:34,10.9746,bc,0,0.013998214285714287,0.95034125,0.0026930537344558,10.42961508225,0.03241112554011275,10.493140888308622,10.36608927619138,0.96,0.0225,10.535616000000001,0.24729389728658646,11.02031203868171,10.050919961318291,0.93,0.0225,10.206378,0.24727143237747456,10.691030007459851,9.72172599254015
4355,2022-11-02 17:05:35,10.96992,bc,0,0.013992244897959185,0.95034125,0.0026930537344558,10.425167485200001,0.032397304164615906,10.488666201362648,10.361668769037355,0.96,0.0225,10.5311232,0.247188441466848,11.015612545275022,10.046633854724977,0.93,0.0225,10.2020256,0.24716598613765475,10.686470932829804,9.717580267170197
4356,2022-11-02 17:05:36,10.96524,bc,0,0.013986275510204083,0.95034125,0.0026930537344558,10.42071988815,0.03238348278911905,10.484191514416674,10.357248261883326,0.96,0.0225,10.5266304,0.24708298564710962,11.010913051868336,10.042347748131665,0.93,0.0225,10.1976732,0.24706053989783494,10.681911858199758,9.713434541800243
4357,2022-11-02 17:05:37,10.96452,bc,0,0.013985357142857145,0.95034125,0.0026930537344558,10.420035642450001,0.032381356423658,10.483503101040371,10.35656818385963,0.96,0.0225,10.5259392,0.24706676167484215,11.01019005288269,10.04168834711731,0.93,0.0225,10.1970036,0.2470443173994011,10.681210462102827,9.712796737897174
4358,2022-11-02 17:05:38,10.96704,bc,0,0.01398857142857143,0.95034125,0.0026930537344558,10.422430502400001,0.03238879870277169,10.485912547857433,10.358948456942569,0.96,0.0225,10.5283584,0.24712354557777824,11.012720549332446,10.043996250667554,0.93,0.0225,10.199347200000002,0.2471010961439195,10.683665348442084,9.71502905155792
4359,2022-11-02 17:05:39,10.96776,bc,0,0.013989489795918368,0.95034125,0.0026930537344558,10.4231147481,0.03239092506823274,10.486600961233735,10.359628534966264,0.96,0.0225,10.5290496,0.24713976955004568,11.01344354831809,10.04465565168191,0.93,0.0225,10.2000168,0.24711731864235328,10.684366744539012,9.715666855460988
