,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4
2731,2022-11-02 16:38:31,0.0,None,0,0.945616,0.0
2732,2022-11-02 16:38:32,0.0,None,0,0.945616,0.0
2733,2022-11-02 16:38:33,0.0,None,0,0.945616,0.0
2734,2022-11-02 16:38:34,0.0,None,2,0.945616,0.0
2735,2022-11-02 16:38:35,0.0,None,0,0.945616,0.0
2736,2022-11-02 16:38:36,0.0,None,0,0.945616,0.0
2737,2022-11-02 16:38:37,0.0,None,0,0.945616,0.0
2738,2022-11-02 16:38:38,0.0,None,0,0.945616,0.0
2739,2022-11-02 16:38:39,0.0,None,0,0.945616,0.0
2740,2022-11-02 16:38:40,0.0,None,0,0.945616,0.0
2741,2022-11-02 16:38:41,0.0,None,0,0.945616,0.0
2742,2022-11-02 16:38:42,0.0,None,0,0.945616,0.0
2743,2022-11-02 16:38:43,0.0,None,0,0.945616,0.0
2744,2022-11-02 16:38:44,0.0,None,0,0.945616,0.0
2745,2022-11-02 16:38:45,0.0,None,0,0.945616,0.0
2746,2022-11-02 16:38:46,0.0,None,0,0.945616,0.0
2747,2022-11-02 16:38:47,0.0,None,0,0.945616,0.0
2748,2022-11-02 16:38:48,0.0,None,0,0.945616,0.0
2749,2022-11-02 16:38:49,0.0,None,0,0.945616,0.0
2750,2022-11-02 16:38:50,0.0,None,0,0.945616,0.0
2751,2022-11-02 16:38:51,0.0,None,0,0.945616,0.0
2752,2022-11-02 16:38:52,0.0,None,0,0.945616,0.0
2753,2022-11-02 16:38:53,0.0,None,0,0.945616,0.0
2754,2022-11-02 16:38:54,0.0,None,0,0.945616,0.0
2755,2022-11-02 16:38:55,0.0,None,0,0.945616,0.0
2756,2022-11-02 16:38:56,0.0,None,0,0.945616,0.0
2757,2022-11-02 16:38:57,0.0,None,0,0.945616,0.0
2758,2022-11-02 16:38:58,0.0,None,0,0.945616,0.0
2759,2022-11-02 16:38:59,0.0,None,0,0.945616,0.0
2760,2022-11-02 16:39:00,0.0,None,0,0.945616,0.0
2761,2022-11-02 16:39:01,0.0,None,0,0.945616,0.0
2762,2022-11-02 16:39:02,0.0,bc,3,0.945616,0.0
2763,2022-11-02 16:39:03,0.0,bc,3,0.945616,0.0
2764,2022-11-02 16:39:04,0.0,bc,3,0.945616,0.0
2765,2022-11-02 16:39:05,0.0,bc,3,0.945616,0.0
2766,2022-11-02 16:39:06,0.0,bc,3,0.945616,0.0
2767,2022-11-02 16:39:07,0.0,bc,3,0.945616,0.0
2768,2022-11-02 16:39:08,1.06272,bc,0,0.945616,1.0049250355200001
2769,2022-11-02 16:39:09,3.346668,bc,0,0.945616,3.1646628074880003
2770,2022-11-02 16:39:10,5.11128,bc,0,0.945616,4.83330814848
2771,2022-11-02 16:39:11,6.64704,bc,0,0.945616,6.285547376639999
2772,2022-11-02 16:39:12,7.66332,bc,0,0.945616,7.24655800512
2773,2022-11-02 16:39:13,8.40852,bc,0,0.945616,7.9512310483199995
2774,2022-11-02 16:39:14,8.78076,bc,0,0.945616,8.303227148160001
2775,2022-11-02 16:39:15,9.03312,bc,0,0.945616,8.54186280192
2776,2022-11-02 16:39:16,9.18864,bc,0,0.945616,8.68892500224
2777,2022-11-02 16:39:17,9.153,bc,0,0.945616,8.655223248
2778,2022-11-02 16:39:18,8.31132,bc,0,0.945616,7.85931717312
