,datetime_utc,flow_rate,meter,qc_flag,methane_fraction_km,kgh_ch4
3361,2022-11-10 18:00:01,1268.676,pc,0,0.95366,1209.8855541599999
3362,2022-11-10 18:00:02,1271.16,pc,0,0.95366,1212.2544456
3363,2022-11-10 18:00:03,1274.868,pc,0,0.95366,1215.7906168799998
3364,2022-11-10 18:00:04,1278.72,pc,0,0.95366,1219.4641152
3365,2022-11-10 18:00:05,1275.228,pc,0,0.95366,1216.13393448
3366,2022-11-10 18:00:06,1267.848,pc,0,0.95366,1209.09592368
3367,2022-11-10 18:00:07,1263.888,pc,0,0.95366,1205.3194300799998
3368,2022-11-10 18:00:08,1255.32,pc,0,0.95366,1197.1484712
3369,2022-11-10 18:00:09,1257.624,pc,0,0.95366,1199.34570384
3370,2022-11-10 18:00:10,1263.24,pc,0,0.95366,1204.7014583999999
3371,2022-11-10 18:00:11,1262.34,pc,0,0.95366,1203.8431643999998
3372,2022-11-10 18:00:12,1269.54,pc,0,0.95366,1210.7095164
3373,2022-11-10 18:00:13,1267.884,pc,0,0.95366,1209.13025544
3374,2022-11-10 18:00:14,1267.272,pc,0,0.95366,1208.54661552
3375,2022-11-10 18:00:15,1263.276,pc,0,0.95366,1204.73579016
3376,2022-11-10 18:00:16,1253.736,pc,0,0.95366,1195.63787376
3377,2022-11-10 18:00:17,1243.872,pc,0,0.95366,1186.23097152
3378,2022-11-10 18:00:18,1238.76,pc,0,0.95366,1181.3558616
3379,2022-11-10 18:00:19,1230.66,pc,0,0.95366,1173.6312156000001
3380,2022-11-10 18:00:20,1231.92,pc,0,0.95366,1174.8328272
3381,2022-11-10 18:00:21,1229.112,pc,0,0.95366,1172.15494992
3382,2022-11-10 18:00:22,1225.44,pc,0,0.95366,1168.6531104
3383,2022-11-10 18:00:23,1221.732,pc,0,0.95366,1165.1169391199999
3384,2022-11-10 18:00:24,1218.708,pc,0,0.95366,1162.23307128
3385,2022-11-10 18:00:25,1221.012,pc,0,0.95366,1164.43030392
3386,2022-11-10 18:00:26,1215.576,pc,0,0.95366,1159.24620816
3387,2022-11-10 18:00:27,1222.74,pc,0,0.95366,1166.0782284
3388,2022-11-10 18:00:28,1225.44,pc,0,0.95366,1168.6531104
