,release_rate,operator_report,operator_sigma
5,107.8631535,121.91044985,2.5228205499999916
6,107.7383613,397.6462936,2.9700670999999943
7,107.4374594,89.854613975,20.706980224999995
32,432.1277809,449.0841708,18.57401950000002
34,161.27769,149.06662805000002,5.35219674999999
35,160.3907496,157.25357735,5.001408150000003
36,159.7608308,171.72988885,1.9007991499999832
37,42.24333159,31.80709434,3.3837334400000003
38,41.83976452,35.60374778,0.7930494800000005
54,5.264590183,5.858756357,1.5853105430000003
146,58.42931922,53.15947683,0.7021674499999975
147,58.32478271,146.63326705,1.3591491500000075
148,58.06160558,61.88831931,0.44205941999999965
150,86.43646339,60.668411055,0.12963335500000284
151,86.31194832,88.321449515,1.981847154999997
152,72.17381788,100.8310516,0.2926409000000092
153,72.34098989,63.04590804,3.6645266900000024
154,72.30265264,70.43117538,0.2160465500000015
159,1020.378889,1124.357766,13.758941999999934
161,1005.268613,1014.593764,8.91537500000004
162,994.4823458,2037.8821845,2.4780794999999216
163,1001.347414,1460.7978119999998,29.795876000000135
211,6.842324676,5.134515094499999,0.1625451705000005
217,31.24406092,24.178972215,0.06318546499999655
218,31.39134076,45.52891688,0.5780715700000059
220,7.768153103,6.1615473565,0.9028488415
221,7.712623484,4.867669637500001,0.7507351184999997
222,7.700668741,7.264213158,1.9571973280000003
224,4.337066277,3.163255792,3.163255792
227,23.03911153,23.10626267,0.3768901100000015
228,23.05483521,13.41149692,3.112863710000001
229,23.09059144,20.82624752,1.86823811
245,11.38752443,3.8523763935,3.8523763935
246,11.29654095,5.830015065,1.4403566629999993
247,11.38545098,7.056040379500001,0.16220782449999938
249,13.96793464,6.8839162055,1.3767832405
250,13.9434744,18.023258795,3.2309532849999982
271,24.83424524,28.003563835,2.7756231049999975
275,5.927511458,6.7383952855,2.4768155645
281,18.52445199,22.21336288,0.5406903700000001
299,572.9421259,630.65438725,11.446249050000006
300,583.2532267,616.5751664,13.716506300000106
316,17.25004615,11.81758306,0.5357304299999992
320,12.99522678,6.669609961499999,2.3112509765
331,477.1292347,541.12682875,8.831385049999994
336,48.17642625,24.98873722,0.64933014
343,9.13869365,9.066274951,2.5559179390000004
345,374.000948,391.93909895,0.3400686499999779
346,373.1143315,394.5742030500001,6.120543749999911
