,release_rate,operator_report,operator_sigma
2,17.84613948,20.07188437,0.0
3,17.81225535,21.7452919,0.0
4,17.83283458,19.47899824,0.0
5,107.8631535,128.1029262,0.0
6,107.7383613,429.861355,0.0
7,107.4374594,74.19541101,0.0
11,12.29183884,12.37329163,0.0
12,12.30932439,16.29334478,0.0
15,3.23067089,6.467128433,0.0
17,28.25064697,29.47345359,0.0
18,28.27962929,27.47135295,0.0
19,28.27273123,34.01730919,0.0
20,186.779311,203.8321364,0.0
21,187.2966658,159.4508623,0.0
22,188.4627523,184.5044315,0.0
24,59.06227355,46.55315736,0.0
32,432.1277809,501.7972382,0.0
34,161.27769,165.691399,0.0
35,160.3907496,174.0995994,0.0
36,159.7608308,182.2266133,0.0
37,42.24333159,37.75975821,0.0
38,41.83976452,39.05376346,0.0
40,8.725007707,8.997675524,0.0
41,8.665007208,6.465158242,0.0
42,8.623646173,13.86183427,0.0
46,17.89883124,13.28080241,0.0
47,17.83948949,37.54737414,0.0
48,17.796109,12.87094796,0.0
49,17.74250164,11.45731571,0.0
50,26.32781057,18.16861843,0.0
51,26.40110491,20.38259574,0.0
52,31.39735593,24.88687301,0.0
54,5.264590183,4.585407358,0.0
57,13.91607676,11.31763071,0.0
58,13.89269644,20.42815099,0.0
59,13.90705941,16.61611422,0.0
74,95.68848412,124.4881454,0.0
75,95.2703381,108.205613,0.0
99,457.2370608,682.3884241,0.0
103,24.1973609,26.24057965,0.0
104,23.93817948,19.82031702,0.0
105,23.83237946,26.41034459,0.0
109,616.9532908,875.8837117,0.0
110,621.6563536,811.5897677,0.0
111,622.0267671,793.8662667,0.0
119,8.341376009,4.742550261,0.0
120,8.296980392,12.36113346,0.0
121,139.4489989,171.519346,0.0
122,139.155692,116.5782988,0.0
124,139.0257773,129.4143011,0.0
146,58.42931922,56.28669297,0.0
147,58.32478271,158.7958626,0.0
148,58.06160558,65.93183686,0.0
150,86.43646339,65.23630165,0.0
151,86.31194832,96.89543733,0.0
152,72.17381788,108.5057221,0.0
153,72.34098989,71.58029646,0.0
154,72.30265264,75.80446913,0.0
159,1020.378889,1221.199228,0.0
161,1005.268613,1098.225306,0.0
162,994.4823458,2189.306563,0.0
163,1001.347414,1599.407027,0.0
176,4.147388675,6.176798979,0.0
177,4.129137983,2.52829553,0.0
178,4.11718324,3.470360021,0.0
193,45.6843969,49.36737118,0.0
194,45.71128697,37.68060855,0.0
197,11.91724806,6.915948904,0.0
198,11.86199922,10.32851062,0.0
199,11.8398716,12.91970138,0.0
211,6.842324676,5.334923728,0.0
217,31.24406092,26.01183519,0.0
218,31.39134076,49.47279861,0.0
220,7.768153103,5.642583507,0.0
221,7.712623484,4.417470739,0.0
222,7.700668741,5.694427986,0.0
227,23.03911153,25.19742293,0.0
228,23.05483521,11.05043343,0.0
229,23.09059144,20.3419441,0.0
234,510.6478718,441.2086198,0.0
235,523.5183891,590.2124656,0.0
236,526.01625,510.5028502,0.0
237,526.1544801,639.7105575,0.0
238,528.3380836,467.6130994,0.0
239,524.8488537,612.6694219,0.0
240,523.743013,478.8310005,0.0
246,11.29654095,4.710103465,0.0
247,11.38545098,7.745180323,0.0
249,13.96793464,8.863730506,0.0
250,13.9434744,15.87214381,0.0
251,21.76907938,14.26900508,0.0
252,15.64309975,11.8220684,0.0
253,15.61330469,18.10736264,0.0
256,10.27511778,8.610057746,0.0
257,10.26289306,6.700771503,0.0
258,10.24193176,9.319671705,0.0
259,10.23370275,8.731299221,0.0
271,24.83424524,33.02606759,0.0
275,5.927511458,4.572675041,0.0
281,18.52445199,24.41509914,0.0
291,9.453501881,11.90966252,0.0
292,9.456547263,14.12866396,0.0
293,17.29282188,17.3782165,0.0
294,17.28060796,16.01572489,0.0
299,572.9421259,688.9739828,0.0
300,583.2532267,676.3029648,0.0
302,477.138954,559.831745,0.0
303,482.2577871,435.5055881,0.0
309,9.497098356,8.450430793,0.0
316,17.25004615,13.25510538,0.0
317,300.9164314,248.3223099,0.0
320,12.99522678,9.636463787,0.0
324,7.4222647,3.326440074,0.0
325,7.408711671,8.936976717,0.0
327,57.33535764,65.20104745,0.0
331,477.1292347,590.1051634,0.0
333,50.4618664,36.09303382,0.0
336,48.17642625,26.1161838,0.0
343,9.13869365,12.47061297,0.0
345,374.000948,420.1857595,0.0
346,373.1143315,429.9454633,0.0
348,111.1656106,114.7109671,0.0
