,release_rate,release_sigma,operator_report,operator_sigma
8,39.336592102875,0.1063214108329694,62.8542872722769,71.83945963342116
13,123.28594834421251,0.3311056737648346,128.442203377513,91.13021630873156
17,72.36422788545,2.438536656151333,118.857582257902,34.09774651488381
18,22.923732344625,2.247746112382093,35.6772353376174,9.32014949751675
20,163.88224175981256,3.679699128208294,224.988179784443,127.74889601134942
21,177.0606771012,0.5570281335301147,290.355307037442,77.32067653633631
25,47.94556233993751,0.1260965984050598,74.4294557289771,30.693488826020758
27,105.77648213145,0.260210426343759,189.079806716744,114.41279986563082
28,119.42515652321252,0.3096325948720498,169.92209398945,148.43664848930266
30,75.41825354595001,0.186171102881024,98.6823867279235,50.33927583444596
32,169.161222869775,6.379691464094226,175.090687217357,197.30429707588291
34,20.97106609248,0.0819536745762534,41.5236604302098,13.78828910894644
43,88.1224047698625,0.2188667689004479,95.7119808178359,112.07256977621712
47,46.29602330359874,9.001010722692973,80.6105385363987,31.583068996513113
48,48.5380523071125,0.1223390946595777,63.0694785698506,36.043252284615924
49,103.11072826425,6.174506838957487,234.558467895901,80.49236665222317
52,83.67887982015002,0.2287214767132031,64.6551968240023,67.01611802140965
60,59.82312628502999,6.756587516970654,56.6639575216908,40.21818179921682
61,50.36949003963,9.404355460463345,85.9753937635251,41.93983065967818
69,778.4434908800998,7.054246274316967,543.774241183291,154.0062106908603
71,479.372894362125,4.123956840902991,624.868869029915,414.381606839868
75,381.886427018925,1.784882184745432,509.82943529401,276.56932582600524
78,608.5298056774499,5.226455176724997,560.293452539543,309.81548758260175
83,34.082522092741506,0.1814396142605059,75.2222475974065,30.72040220300934
84,33.331533583619255,0.1790010536091327,109.028384300651,54.638651791489664
85,328.40791052485497,1.8814200937183287,312.685450334258,243.80575266378065
86,354.4145477019001,1.9696203817077007,314.545000275029,146.60408414831272
87,818.053127745525,11.40776463916836,688.337312677787,326.26631683153596
99,418.9420854966376,2.260329723977472,473.175599106315,202.8446035547013
101,676.10047887,3.357099901275319,1089.27842536108,350.48089938935686
103,948.6341099925,8.908913734812757,932.974748169204,335.03786735418373
104,1124.5386882975,16.669257302203214,1194.14020223263,449.91099936131906
111,318.45010938675,1.3711404026614902,318.017075344094,118.59704173689448
120,529.39566663375,3.046282153299729,424.90284052211,201.14920437085328
