,release_rate,operator_report,operator_sigma
5,113.41300844316,124.4332704,0.0
6,113.2451659296,394.6762265,0.0
7,112.91981141904,110.5615942,0.0
32,439.9761326796,430.5101513,0.0
34,164.1414073386,143.7144313,0.0
35,163.32052859964,152.2521692,0.0
36,162.58025059428005,173.630688,0.0
37,43.004861978760005,28.4233609,0.0
38,42.5773375242,34.8106983,0.0
54,5.35713911094,7.4440669,0.0
146,59.73354462408,53.86164428,0.0
147,59.63441146776001,145.2741179,0.0
148,59.32543315488,62.33037873,0.0
150,88.36545889944,60.5387777,0.0
151,88.211682726,86.33960236,0.0
152,73.802296296,100.5384107,0.0
153,73.98116947103999,59.38138135,0.0
154,73.92327525144,70.21512883,0.0
159,1041.956208132,1110.598824,0.0
161,1022.9258362824,1005.678389,0.0
162,1019.7385170792,2035.404105,0.0
163,1021.9476236064,1431.001936,0.0
211,6.991682413920001,5.297060265,0.0
217,31.917077561616,24.11578675,0.0
218,32.087919696144,44.95084531,0.0
220,7.939464975479999,7.064396198,0.0
221,7.888489542912,5.618404756,0.0
222,7.871400766368001,9.221410486,0.0
224,4.426820185175999,6.326511584,0.0
227,23.548562232192,22.72937256,0.0
228,23.571195164544,16.52436063,0.0
229,23.595117170159995,22.69448563,0.0
245,11.637730611936,7.704752787,0.0
246,11.559382336032,7.270371728,0.0
247,11.645248304688002,6.893832555,0.0
249,14.283467928336,5.507132965,0.0
250,14.257595201232,21.25421208,0.0
271,25.379137528896003,25.22794073,0.0
275,6.122644606062,9.21521085,0.0
281,18.92499038594775,21.67267251,0.0
299,583.676389847025,619.2081382,0.0
300,595.6512330246751,602.8586601,0.0
316,17.600887011690002,11.28185263,0.0
320,13.285992145803752,4.358358985,0.0
331,486.9625114242,532.2954437,0.0
336,49.24048444463249,25.63806736,0.0
343,9.411912000301502,6.510357012,0.0
345,382.07857644045,392.2791676,0.0
346,381.4753298886,388.4536593,0.0
