,release_rate,operator_report,operator_sigma
5,113.50340144664,119.3876293,0.0
6,113.3354251584,400.6163607,0.0
7,113.00981133216,69.14763375,0.0
32,440.3268046584,467.6581903,0.0
34,164.2722321444,154.4188248,0.0
35,163.45069914455996,162.2549855,0.0
36,162.70983111911997,169.8290897,0.0
37,43.03913792904,35.19082778,0.0
38,42.6112727268,36.39679726,0.0
54,5.36140888476,4.273445814,0.0
146,59.61271326522,52.45730938,0.0
147,59.51378063934,147.9924162,0.0
148,59.20542733992,61.44625989,0.0
150,88.18670978046,60.79804441,0.0
151,88.03324467149999,90.30329667,0.0
152,73.65300611400001,101.1236925,0.0
153,73.83151745736,66.71043473,0.0
154,73.77374034846001,70.64722193,0.0
159,1039.848498213,1138.116708,0.0
161,1020.8566217466,1023.509139,0.0
162,1017.6757499778,2040.360264,0.0
163,1019.8803878376,1490.593688,0.0
211,6.977539364280001,4.971969924,0.0
217,31.852514444244,24.24215768,0.0
218,32.023010992596,46.10698845,0.0
220,7.923404714070001,5.258698515,0.0
221,7.872532396607999,4.116934519,0.0
222,7.855478187912001,5.30701583,0.0
227,23.500927276128,23.48315278,0.0
228,23.523514425696003,10.29863321,0.0
229,23.547388040940003,18.95800941,0.0
246,11.535999563687998,4.389658402,0.0
247,11.621691839291998,7.218248204,0.0
249,14.254574768724002,8.260699446,0.0
250,14.228754377988002,14.79230551,0.0
271,25.327799613264,30.77918694,0.0
275,6.183008904047999,4.261579721,0.0
281,19.111575404766,22.75405325,0.0
299,589.4309645106001,642.1006363,0.0
300,601.5238699061999,630.2916727,0.0
316,17.774417447760005,12.35331349,0.0
320,13.416981226590002,8.980860938,0.0
331,491.7635658768,549.9582138,0.0
336,49.72595558778001,24.33940708,0.0
343,9.504705800555998,11.62219289,0.0
345,385.8455605668001,391.5990303,0.0
346,385.2363664944,400.6947468,0.0
