,release_rate,operator_report,operator_sigma
2,18.763888700688003,25.85856,0.0
3,18.734366456184,22.51968,0.0
4,18.754242987552004,23.43744,0.0
5,113.50340144664,114.18112,0.0
6,113.3354251584,256.99296,0.0
7,113.00981133216,80.41984,0.0
11,12.920324813664,10.07584,0.0
12,12.945302552567998,20.58128,0.0
15,3.403979550516,9.14056,0.0
17,29.70538807968,29.16432,0.0
18,29.750645674824,39.07536,0.0
19,29.741869098384004,23.64288,0.0
20,196.49669648448,155.66928,0.0
21,196.99113869376004,222.17664,0.0
22,198.19418293872,202.07392,0.0
24,62.17088163552,72.756,0.0
32,440.3268046584,398.77248,0.0
34,164.2722321444,157.58912,0.0
35,163.45069914455996,150.8832,0.0
36,162.70983111911997,125.81368,0.0
37,43.03913792904,23.97408,0.0
38,42.6112727268,47.36704,0.0
40,8.885996773583999,6.31968,0.0
41,8.823220109351999,5.79184,0.0
42,8.7870856092,18.00064,0.0
46,18.23230083876,19.09248,0.0
47,18.178101928848,37.4312,0.0
48,18.119261942592,10.582,0.0
49,18.068942904336,6.18032,0.0
50,26.774500083071995,14.21056,0.0
51,26.88404539056,17.26368,0.0
52,31.947067718256,18.49536,0.0
54,5.36140888476,7.46976,0.0
57,14.178732498096,30.7784,0.0
58,14.142762736271996,34.67848,0.0
59,14.164326415344002,59.81272,0.0
74,97.46061500279998,94.7256,0.0
75,97.09143072912,144.0024,0.0
99,466.45366944180006,458.4,0.0
103,24.689940331008003,12.03368,0.0
104,24.44168091717,12.354,0.0
105,24.315800820006004,22.37976,0.0
109,629.6202096036,559.3632,0.0
110,633.0287744124001,591.266,0.0
111,634.7637953772002,645.88568,0.0
119,8.510955219138001,2.6976,0.0
120,8.471792016258,4.66488,0.0
121,142.2646037061,125.83392,0.0
122,142.00907519196002,103.3528,0.0
124,141.84752698008,132.39976,0.0
146,59.61271326522,83.32896,0.0
147,59.51378063934,147.61032,0.0
148,59.20542733992,66.78672,0.0
150,88.18670978046,48.4008,0.0
151,88.03324467149999,54.20256,0.0
152,73.65300611400001,53.7408,0.0
153,73.83151745736,43.29584,0.0
154,73.77374034846001,45.5184,0.0
159,1039.848498213,1213.19,0.0
161,1020.8566217466,1252.6352,0.0
162,1017.6757499778,1680.9792,0.0
163,1019.8803878376,1118.69632,0.0
176,4.226090976594,10.2384,0.0
177,4.206025527444001,5.32896,0.0
178,4.203663212154001,8.11072,0.0
193,46.61024529276001,51.7032,0.0
194,46.6366576854,45.41376,0.0
197,12.166185590496,10.17648,0.0
198,12.106535706342,14.35392,0.0
199,12.078927925242002,15.21896,0.0
211,6.977539364280001,15.3712,0.0
217,31.852514444244,71.26992,0.0
218,32.023010992596,61.97352,0.0
220,7.923404714070001,10.33184,0.0
221,7.872532396607999,5.2972,0.0
222,7.855478187912001,8.78712,0.0
227,23.500927276128,25.3368,0.0
228,23.523514425696003,11.10144,0.0
229,23.547388040940003,20.71384,0.0
234,517.995973674,254.70792,0.0
235,533.3384999418,450.0048,0.0
236,537.0362349114,351.05312,0.0
237,537.0442041678,416.46976,0.0
238,537.2827126272,281.54584,0.0
239,535.2175367544,374.11192,0.0
240,535.1702904486,285.66816,0.0
246,11.535999563687998,4.87424,0.0
247,11.621691839291998,6.84944,0.0
249,14.254574768724002,7.2912,0.0
250,14.228754377988002,19.89792,0.0
251,22.209640200006,11.76896,0.0
252,15.960291639276,9.1908,0.0
253,15.930811082921998,17.688,0.0
256,10.485902032511998,7.7292,0.0
257,10.470828753264,7.2624,0.0
258,10.452681617976,7.20192,0.0
259,10.439674653066,7.22304,0.0
271,25.327799613264,47.9808,0.0
275,6.183008904047999,8.1432,0.0
281,19.111575404766,36.8044,0.0
291,9.760164252504005,21.5124,0.0
292,9.762910808009998,27.3516,0.0
293,17.842286734446,25.5488,0.0
294,17.835688091658003,22.36464,0.0
299,589.4309645106001,844.9672,0.0
300,601.5238699061999,840.7696,0.0
302,491.978914254,629.63712,0.0
303,497.8025332032,667.74256,0.0
309,9.891365539212,15.132,0.0
316,17.774417447760005,14.45696,0.0
317,310.2045582348601,384.8856,0.0
320,13.416981226590002,9.63968,0.0
324,7.668354182862,5.1072,0.0
325,7.642140988017001,8.47872,0.0
327,59.19742633932,89.24656,0.0
331,491.7635658768,1197.9736,0.0
333,52.10146699145999,66.15312,0.0
336,49.72595558778001,66.55936,0.0
343,9.504705800555998,13.63096,0.0
345,385.8455605668001,555.9584,0.0
346,385.2363664944,482.90688,0.0
348,114.79847719962,156.20256,0.0
