,release_rate,release_sigma,operator_report,operator_sigma
4,1322.4724428616755,188.5682556221758,921.8,539.7840000000002
5,200.48339842410687,0.7643334391778648,155.525,117.159
6,342.5184302231952,1.9446776132978407,275.9,139.74800000000002
8,80.05311405669045,0.2088600829094559,31.185,42.757400000000004
9,118.16415310854,10.258957319861972,70.4,50.37199999999998
11,156.10891064833325,0.5171550462066782,91.6,59.38800000000002
12,3.773421855090184,0.0288904175553955,2.9,6.271999999999999
14,27.08834242707844,2.1145455208142114,18.07,23.9708
16,802.5251649983484,13.661662945021648,402.79,365.5595999999999
