,release_rate,x_error,operator_report,operator_sigma
0,10.92213624004875,0.13994369986577426,13.1654166,8.375131711999998
6,93.0819379419,0.4403465138079829,172.1313526,51.909597039999994
8,39.336592102875,0.20838996523262004,48.06807558,31.634261170000002
9,30.76062848971875,9.513775921259455,50.26225492,22.67527709
10,144.1779333748875,18.771856442507595,215.0162166,64.14240425000003
11,59.014270462725,0.29006913582270516,66.43268212,22.7020426
13,123.28594834421251,0.6489671205790758,222.4485923,102.57765889999999
16,229.217210473725,1.5080879259126108,325.045676,118.8258265
17,72.36422788545,4.779531846056613,113.5621413,25.814510590000012
18,22.923732344625,4.4055823802689025,66.34183697,20.46079320999999
19,43.83481908105001,5.202668224915907,62.87494718,18.149031139999998
20,163.88224175981256,7.212210291288256,319.3147624,86.43621640999999
21,177.0606771012,1.091775141719025,305.7949807,52.55661673000003
23,26.54053920171,0.17580754705854384,57.96896397,24.99919768
25,47.94556233993751,0.2471493328739172,79.17823303,18.175578959999996
27,105.77648213145,0.5100124356337676,180.5341647,30.759465080000012
28,119.42515652321252,0.6068798859492176,283.5605799,94.47490462000002
29,40.5258980117625,0.20637400620108945,119.6759341,23.488471860000004
30,75.41825354595001,0.364895361646807,90.26152006,28.90771855
32,169.161222869775,12.504195269624683,128.2929306,92.1643746
34,20.97106609248,0.16062920216945664,51.23643871,23.98517238000001
37,16.499559029759997,0.15299596382981545,69.58391082,33.40166144
38,174.74661781256253,1.010484547237742,161.6276188,84.80278028000001
39,139.36750587067502,0.7311668678000673,207.4800919,86.63692638000003
41,35.006212936755,9.48066251947804,77.21550961,20.3075652
43,88.1224047698625,0.42897886704487787,68.17789247,38.49656476
47,46.29602330359874,17.641981016478226,144.761034,47.87324774000001
48,48.5380523071125,0.23978462553277227,95.48752086,30.253889880000003
49,103.11072826425,12.102033404356673,189.158129,37.899706210000005
52,83.67887982015002,0.44829409435787804,126.5982572,64.37085389
54,11.499009161658,0.15223490565181588,5.18514438,1.9940026890000002
56,22.365394373448,6.6781746080578746,82.11099999,32.84866749
57,23.318618185473,0.17025930879936949,11.09671556,6.560421943999998
58,88.45821188360999,0.471318063081426,183.3676289,30.183821870000003
60,59.82312628502999,13.242911533262482,93.1518987,47.570263710000006
61,50.36949003963,18.432536702508155,191.117027,49.01347027
62,95.39833484214,0.5281858151453792,115.2250517,44.72853008999999
64,193.8711017268,17.8164706466839,213.8823976,114.6613896
66,591.222103332075,10.049176306129382,607.4198549,239.55434609999998
67,493.721951757075,5.398106924851506,358.2208684,89.24462737000005
69,778.4434908800998,13.826322697661256,541.0078811,193.87869009999997
70,58.680095610802496,0.2635473486770882,91.55675146,29.641648610000004
71,479.372894362125,8.082955408169862,691.7165,234.63863960000003
72,428.93509665262513,4.070868042708555,571.1878164,300.6979186
75,381.886427018925,3.4983690821010467,679.7771509,178.01824020000004
76,112.6257891246,0.5218870915522915,225.9142242,38.28630961000002
77,110.68148785635,0.47492131204661603,238.7409508,47.06045233999998
78,608.5298056774499,10.243852146380993,627.7643175,153.83774299999993
79,671.5876888916998,11.584661870094234,315.8293874,151.6071119
82,364.76650099575,3.9149466253112153,564.7179703,152.04262000000006
83,34.082522092741506,0.35562164395059154,97.9955917,21.875768989999997
84,33.331533583619255,0.3508420650739001,74.31519839,28.03356156999999
85,328.40791052485497,3.687583383687924,237.9956332,97.97932342999997
86,354.4145477019001,3.8604559481470933,250.6417058,61.83675138000001
87,818.053127745525,22.359218692769986,472.62486,176.92102149999994
90,425.077010629425,5.774283075427267,340.3497274,140.2033965
92,811.824109546275,33.20357006118268,775.1204163,157.08321650000005
94,204.0438175941375,2.0978598005489064,228.9771817,98.32153446999999
95,134.4551024135025,1.3593750507956466,304.1290891,103.1209834
99,418.9420854966376,4.430246258995845,758.6728398,239.58839869999997
100,109.27689305624996,0.9049180061703255,223.4450654,53.365868930000005
101,676.10047887,6.579915806499625,846.2361893,272.6219146000001
102,316.26883719075,2.544338115574238,587.5672112,171.93500730000005
106,463.3285298625,4.0304458086007635,353.165368,110.36203540000002
111,318.45010938675,2.687435189216521,398.3751601,70.23088275999999
112,855.7130366849999,11.558529003607207,658.1881302,220.37766399999998
113,386.57346852,3.3692805905313112,616.7374407,178.43591190000006
116,321.09631045274995,2.5753161387423136,551.0901628,115.53008579999994
118,473.8146226275001,4.352980598067196,659.971602,135.6333214
119,42.81233371275,0.35256542017376497,142.0361907,38.47857823000001
120,529.39566663375,5.9707130204674685,463.5002236,128.48379780000005
