,release_rate,operator_report,operator_sigma
2,18.77358352288764,20.07188437,0.0
3,18.73793847545648,21.7452919,0.0
4,18.7595871841218,19.47899824,0.0
5,113.4686818025648,128.1029262,0.0
6,113.3374041959116,429.861355,0.0
7,113.0208647059056,74.19541101,0.0
11,12.93063204586412,12.37329163,0.0
12,12.9490263015212,16.29334478,0.0
15,3.398565267255356,6.467128433,0.0
17,29.71880169921528,29.47345359,0.0
18,29.74929020028704,27.47135295,0.0
19,29.74203365682532,34.01730919,0.0
20,196.4860241864644,203.8321364,0.0
21,197.030265466818,159.4508623,0.0
22,198.2569521234532,184.5044315,0.0
24,62.13167428269707,46.55315736,0.0
32,439.9524876496764,501.7972382,0.0
34,164.19800824927037,165.691399,0.0
35,163.295007696406,174.0995994,0.0
36,162.6536826163056,182.2266133,0.0
37,43.0082481197206,37.75975821,0.0
38,42.5973734984382,39.05376346,0.0
40,8.88299483413588,8.997675524,0.0
41,8.82190788336,6.465158242,0.0
42,8.77979790841853,13.86183427,0.0
46,18.22293237833648,13.28080241,0.0
47,18.16251611137768,37.54737414,0.0
48,18.1183501064788,12.87094796,0.0
49,18.0637720617194,11.45731571,0.0
50,26.80453853607356,18.16861843,0.0
51,26.87916004704,20.38259574,0.0
52,31.96588013470232,24.88687301,0.0
54,5.359918177097647,4.585407358,0.0
57,14.16806060719236,11.31763071,0.0
58,14.144256922374678,20.42815099,0.0
59,14.1588799673982,16.61611422,0.0
74,97.4211529777768,124.4881454,0.0
75,96.9954353384644,108.205613,0.0
99,466.474731048,682.3884241,0.0
103,24.6862259934209,26.24057965,0.0
104,24.42180827658884,19.82031702,0.0
105,24.31387075149081,26.41034459,0.0
109,629.4177463755135,875.8837117,0.0
110,634.2158263661009,811.5897677,0.0
111,634.5937233814956,793.8662667,0.0
119,8.509898833484035,4.742550261,0.0
120,8.464606281018991,12.36113346,0.0
121,142.2663206064937,171.519346,0.0
122,141.96708783640722,116.5782988,0.0
124,141.8345484768,129.4143011,0.0
146,59.60978079707063,56.28669297,0.0
147,59.50313231816973,158.7958626,0.0
148,59.234638155919285,65.93183686,0.0
150,88.18276003673117,65.23630165,0.0
151,88.0557293592,96.89543733,0.0
152,73.63196286555136,108.5057221,0.0
153,73.8025123050991,71.58029646,0.0
154,73.76340051341009,75.80446913,0.0
159,1040.993849230018,1221.199228,0.0
161,1025.5782961119642,1098.225306,0.0
162,1014.5741115920362,2189.306563,0.0
163,1021.577876450919,1599.407027,0.0
176,4.231179364831099,6.176798979,0.0
177,4.212559950536973,2.52829553,0.0
178,4.200363682901009,3.470360021,0.0
193,46.60736974787064,49.36737118,0.0
194,46.63480308764037,37.68060855,0.0
197,12.15801508191027,6.915948904,0.0
198,12.10165003985946,10.32851062,0.0
199,12.07907537545982,12.91970138,0.0
211,6.980561805334126,5.334923728,0.0
217,31.875292191860904,26.01183519,0.0
218,32.02554756895928,49.47279861,0.0
220,7.925094967736974,5.642583507,0.0
221,7.868443470764864,4.417470739,0.0
222,7.856247203128902,5.694427986,0.0
227,23.504576237350992,25.19742293,0.0
228,23.520617582020183,11.05043343,0.0
229,23.5570962080609,20.3419441,0.0
234,520.9646135191928,441.2086198,0.0
235,534.0951569292108,590.2124656,0.0
236,536.6434828225874,510.5028502,0.0
237,536.7845055505045,639.7105575,0.0
238,539.0122248435135,467.6130994,0.0
239,535.4525012665046,612.6694219,0.0
240,534.3243189688072,478.8310005,0.0
246,11.52476768423063,4.710103465,0.0
247,11.615473978781262,7.745180323,0.0
249,14.250132183410091,8.863730506,0.0
250,14.22517775674126,15.87214381,0.0
251,22.20888532168072,14.26900508,0.0
252,15.95914105890883,11.8220684,0.0
253,15.928744038068832,18.10736264,0.0
256,10.48270845736901,8.610057746,0.0
257,10.470236751360002,6.700771503,0.0
258,10.448851963351352,9.319671705,0.0
259,10.44045670276072,8.731299221,0.0
271,25.335977464950272,33.02606759,0.0
275,6.117012074380743,4.572675041,0.0
281,19.11667270277365,24.41509914,0.0
291,9.75572726981676,11.90966252,0.0
292,9.75887000299905,14.12866396,0.0
293,17.84566778074108,17.3782165,0.0
294,17.83306338456311,16.01572489,0.0
299,591.258899595885,688.9739828,0.0
300,601.8996429398851,676.3029648,0.0
302,492.3929314896622,559.831745,0.0
303,497.6754119237366,435.5055881,0.0
309,9.80071750922203,8.450430793,0.0
316,17.80152452070635,13.25510538,0.0
317,310.5366319582108,248.3223099,0.0
320,13.41067995457581,9.636463787,0.0
324,7.659552091447905,3.326440074,0.0
325,7.645565777670947,8.936976717,0.0
327,59.16835041216622,65.20104745,0.0
331,492.38290137988514,590.1051634,0.0
333,52.07511588344527,36.09303382,0.0
336,49.71661094609054,26.1161838,0.0
343,9.430854717507165,12.47061297,0.0
345,385.95763682554735,420.1857595,0.0
346,385.0426755038851,429.9454633,0.0
348,114.71953906392572,114.7109671,0.0
